AM LES O DE VRALOTIN OMEDIE Repreſentée ſur le Theatre 214 Royal du Marais.	AM LES Ô DE VRALOTIN OMEDIE Représentée sur le Théâtre 214 Royal du Marais.
4010 emine Y 2.	4010 emine Y 2.
A PARIS, Cher THOMAS IOELY, dans la petite Salle des ciers, aux Armes d’Hollande, & I à la Palme,	À PARIS, Cher THOMAS JOLI, dans la petite Salle des ciers, aux Armes d'Hollande, et I à la Palme,
A TRES-HAVT ET PVISSANT PRINCE LEREDITIXT LOVISPAR LA GRACE DE DIEV, DVC DE MEKELBOVRG, Prince duS.	À TRÈS-HAUT ET PUISANT PRINCE LEREDITIXT LOUISPAR LA GRACE DE DIEU, D DE MEMELBOURG, Prince duS.
Empire, des Wandales, de Schwerin & de Ratzbourg.	Empire, des Andales, de Schwerin et de Ratzbourg.
Comte de Suerin, Seigneur de Roſtock, de Stargard, &c.	Comte de Suerin, Seigneur de Rôtock, de Stargard, etc.
Che ualier des deux Ordres du Roy.	Che ualier des deux Ordres du Roi.
CONSEIGNEVR, te n’aurois iamais oſe prendre la liberté de dédier vne bagatelle à l’vn des plus grands Princes de l' Europe, ſi ie n'auois eſté certain de deux choſes;	CONSEIGNEUR, te n'aurais jamais ose prendre la liberté de dédier une bagatelle à l'un des plus grands Princes de l' Europe, si je n'avais été certain de deux choses;
L vne, qu'elle a eu le bonheur de ne vous quoir pas tout à fait déplu;	 Lod, qu'elle a eu le bonheur de ne vous quoir pas tout à fait déplu;
& l’autre, que V.	et l'autre, que V.
A.	A.
a tant de bonté, que t’oſe esperer qu'elle en daignera excuſer les deffauts, puis qu'elle m'a témoigné qu'elle y auoit pris quelque ſorte de plaiſir:	a tant de bonté, que t'ose espérer qu'elle en daignera excuser les défauts, puis qu'elle m'a témoigné qu'elle y avait pris quelque sorte de plaisir:
Cependant, MONSEI GNEVR, quoy que ie me jlatte de cette eſperance, ie ne laiſſe pas de trembler en vous l’offrant, tant ie crains de vous déplaire en cette entrepriſe:	Cependant, MONSEI GNEUR, quoi que je me jatte de cette espérance, toujours ne laisse pas de trembler en vous l'offrant, tant ie crains de vous déplaire en cette entreprise:
Mais ſi U.	Mais si V.
A.	A.
daigne conſiderer que ce n'eſt que pour luy prouuer la grandeur de mon zele, Elle acceptera facilement ce petit CALOTIN que ie luy preſente;	daigne considérer que ce n'est que pour lui prover la grandeur de mon zèle, Elle acceptera facilement ce petit CALOTIN que ie ois presente;
& ſi elle L'agrée de la galante maniere dont elle ſçait faire toutes choſes, il pourra ſe vanter d’eſtre fort bien receu, & d’auoir pour Maiſtre le plus acheué de tous les Hommes.	et si elle L'agrée de la galante manière dont elle sait faire toutes choses, il ra se vanter d'être fort bien reçu, et d'avoir pour Maître le plus achevé de tous les Hommes.
Iugez, ONSEIGNEVR, combien t’auray de graces à vous rendre, moy qui en ſuis le Pere, ſi voix uuigne vno;	Jugez, ONSEIGNEUR, combien t'aurai de grâces à vous rendre, moi qui en suis le Père, si voix uigne uno;
ã iij norer de quelques regards faisorables:	ayant jij orrer de quelques regards faisorables:
Mais ou va mon eudace, d’oſer eſperer de telles faueurs?	Mais ou va mon édace, d'oser espérer de telles faveurs?
