Couvertures superleure et Inſerieure sanquantes	Couvertures superleure et Inserieure sanquantes
M DC.	M MCC.
XCVII.	XCVII.
Aves Privilege de Sa Majeſte.	Aves Privilège de Sa Majeste.
TIUEOOOL Un jeune étourdy vient fendre la preſſe ſur le Theatre en cherchant Valere.	TIUEOOL Un jeune étourdi vient fendre la presse sur le Théâtre en cherchant Valère.
L’ETOURDY.	L'ÉTOURDI.
Aecs A!	Aecs A!
te voilà, je te trouve admirable, tu m’as donné rendez-vous icy pour voir une pièce nouvelle, & on me vient de dire que c’eſt le Joueur;	te voilà, je te trouve admirable, tu m'as donné rendez-vous ici pour voir une pièce nouvelle, et on me vient de dire que c'est le Joueur;
belle nouveauté!	belle nouveauté!
il y a plus d’un mois que je l’ay veuë.	il y a plus d'un mois que je l'ai vue.
VALERE.	VALÈRE.
Ce que tu as vû n’eſt pas aſſusément.	Ce que tu as vu n'est pas assurément.
2 { *τ L’ETOURDE.	2 2 * L'ÉTOURDE.
Eh 21 e l’ay vû, je l’ay vû, allons nqusen', je ne ſçaurois voir une Piéoe deux Ioise	Eh 21 e 'ai vu, je l'ai vu, allons nu, je ne saurais voir une Piéoe deux Joise
VALERE.	VALÈRE.
Si tu voulois m’écouter, je te dirois ce que ce Joueur-cy.	Si tu voulais m'écouter, je te dirais ce que ce Joueur-cy.
L’ETOURDY.	L'ÉTOURDI.
Le Joueur eſt une Piéce où il y a un joueur qui joue, qui perd, qui gagne.	Le Joueur est une Pièce où il y a un joueur qui joue, qui perd, qui gagne.
4	4
VALENL.	VALENL.
D’accord;	D'accord;
mais.	mais.
L’ETOURDY.	L'ÉTOURDI.
Je l'ay-vû, te dis-je, il y aune Angelique, une Suivante, un Valet.	Je l'ai-vu, te dis-je, il y aune Angélique, une Suivante, un Valet.
VALERE.	VALÈRE.
I y a une Angelique, une Suivante, un Valet, & un Joueur auſſi dans le joueur qu'on va repreſenter;	I y a une Angélique, une Suivante, un Valet, et un Joueur aussi dans le joueur qu'on va représenter;
cependant il eſt different de celuy;	cependant il est différend de celui;
que tu as vû.	que tu as vu.
3 t	3 t
L METOURDYeeTA Deux Comedies ne peuvent pas être differentes, quand ce iont les mêmes perſonnages;	 LETOURDYeTA Deux Comédies ne peuvent pas être différentes, quand ce jont les mêmes personnages;
dis moy, dans celle-cy ne parle-t'on pas d’i;	dis -moi, dans celle-cy ne parle-t'-on pas d'y;
trait?	trait?
Oüy.	Oui.
VALERE.	VALÈRE.
L TOURDY.	 LOURDY.
C’eſt donc la même choſe.	C'est donc la même chose.
VALERE.	VALÈRE.
Belle conſequence!	Belle conséquence!
je te dis que ’ay entendu lire cette Piéce-cy.	je te dis que 'ai entendu lire cette Pièce-cy.
& je la trouve tres-differente de l'autre.	et je la trouve très-différente de l'autre.
L’ETOURDY D poue donceceto uicrence prcmierement je me ſouviens que l’autie iſt par ui malfage.	L'ÉTOURDI D oue donceceto uicrence prcmierement je me souviens que l'autie ist par ui malfage.
VALERE.	VALÈRE.
On ſçait bien qu’il faut.	On sais bien qu'il faut.
L’ETOURDY.	L'ÉTOURDI.
Hé bien, c’eſt donc la même choſe,	Hé bien, c'est donc la même chose,
VALERE.	VALÈRE.
ti.	ty.
3.	3.
Malheureuſement pour toy celle"y commence, auſſi bien que Laurre, 00 ã iij par le Valet & la Suivante;	Malheureusement pour toi celle"y commence, aussi bien que Laurre, 00 endre jij à le Valet et la Suivante;
ſi toſt que tu les verras paroiſtre, tu ſortiras ſans les écouter, en criatit tout baut, c'eſt la même choſe, c’eſt la même choſe;	si tôt que tu les verras paraître, tu sortiras sans les écouter, en criatit tout baut, c'est la même chose, c'est la même chose;
& il faut l’écouter pour voir ſi c'eſt la même choſe.	et il faut l'écouter pour voir si c'est la même chose.
L'ETOURDY.	L'ÉTOURDI.
Ma foy, je n’attendray pas qu’on ait commencé pour ſortir, à moins que tu ne me plouves ces précenduës diſſerences.	Ma foi, je n'attendrai pas qu'on ait commencé pour sortir, à moins que tu ne me plouves ces précenduës disserences.
C .	Ç .
VALERE.	VALÈRE.
Il y en a beaucoup, l’autre eſtoit en vers, celle-cy eſt en proſe.	Il y en a beaucoup, l'autre était en vers, celle-cy est en prose.
le e la due ds * Des Vers ou de la Proſe, eſt-ce que je prens garde à cela?	le eût la due ds * Des Vers ou de la Prose, est-ce que je prends garde à cela?
VALERE.	VALÈRE.
De la maniere dont tu entend, ordinairement la Comedie;	De la manière dont tu entend, ordinairement la Comédie;
Proſe ou Vers, c'eſt toute un pour toy, tu cauſes tant que la piece dure, tu rliſmlement quandrucarcude rire e do Murerre;	Prose ou Vers, c'est toute un pour toi, tu causes tant que la pièce dure, tu rismlement quandrucarcude rire e do Murerère;
ſans ire douren ſi ces plaiſanteries ſont du ſujet ou non	sans ire jouren si ces plaisanteries sont du sujet ou non
L’ETOURDY.	L'ÉTOURDI.
Que me fait le ſujet à moy?	Que me fait le sujet à moi?
je no veux écouter que les endroits qui me font rire.	je nô veux écouter que les endroits qui me font rire.
VALERE.	VALÈRE.
Pour ces endtoits fins & délicats, Muiaoue ꝓuuil duua lune ſo;	Pour ces endroits fins et délicats, Muiaoue ꝓuuil duva lune ô;
n;	n;
fais nulle attention.	fais nulle attention.
L’ETOURDY.	L'ÉTOURDI.
Et pourquoy de l’attention?	Et pourquoi de l'attention?
Je ſoûtiens moy qu’une Piéce ne vaut rien, quand il faut de l’attention pour la tiouver bonne;	Je soutiens moi qu'une Pièce ne vaut rien, quand il faut de l'attention pour la touver bonne;
je veux pouvoir cauſer, me divertir à droit & à gauche, ſortit au milieu d’une Scene, revenir à la fin d’une autre, & toutes les tois que je r’entre, je prétens trouver quelque pointe d’eſprit qui me rejoüiſſe pour mon argent.	je veux pouvoir causer, me divertir à droit et à gauche, sortit au milieu d'une Scène, revenir à la fin d'une autre, et toutes les tois que je rentre, je prétends trouver quelque pointe d'esprit qui me réjouisse pour mon argent.
VALERE.	VALÈRE.
Voilà le goût de nos jeunes étourdis;	Voilà le goût de nos jeunes étourdis;
