A PARIS, Chez AVGVSTIN COVRBE', Imp'.	À PARIS, Chez AUGUSTIN COURBE', Imp'.
neur & Libraire de Monſeigneur Frere du Roy, daus la petite Salle du Palais, à la Palme.	neur et Libraire de Monseigneur Frère du Roi, daus la petite Salle du Palais, à la Palme.
M.	M.
DC.	DC.
XXXX.	XXXX.
Auec Priuilege de ſa Majeſté.	Avec Privilège de sa Majesté.
P.	P.
24	24
IISEEODE D’ESGVILLON.	IISEODE D'ESGVILLON.
ment au deſſus de tous les Eloges que luy pourroit donner vne plume comme la mienne;	mens au dessus de tous les Éloges que deux pourrait donner une plume comme la mienne;
l’vne e l’autre de ces veritez, connues, vous doit faire croire aisément, que dans la liberté que ie prends de vous 'adreſſer cette Epiſtre, ie recherche bien moins lagloira de vous loüer, que ie n’éuite la honte d’eſtre blaſmé:	l'une e que dans ces vérités, connues, vous doit faire croire aisément, que dans la liberté que venir prends de vous ' adresser cette Épître, notre recherche bien moins lagloira de vous louer, que je n'évite la honte d'être blâmé:
d’ingratitude;	d'ingratitude;
quoy qu’a dire vray, ſi i'en auois à receuoir le reproche, ie l’attendrois pluſtoſt de la bouche de mes ennemis, que de celle de voſtre Grandeur, tant pource que ſaVertu ne fut iamais ſolicttée par ces laſches motifs d’intereſt, ou de vanité, qui font agir la pluſ-part de ceux qui ſont en puiſſance d'obliger, que pource qu'il luy ſouuient rarement des graces qu'elle a conferées, ſoit que la quantité ne luy permette pas d’en tenircompte, ou ſoit parvn talent de memoire tout particulier, laquelle ne luymanque iamais aux moindres occaſions de faire du bien, & qui ſemble s’éuanouïr immediatement apres le bienfait.	quoi qu’a dire vrai, si j'en avais à recevoir le reproche, Seigneur l'attendrais plutôt de la bouche de mes ennemis, que de celle de votre Grandeur, tant pource que saVertu ne fut jamais solicttée par ces lâches motifs d'intérêt, ou de vanité, qui font agir la plu-part de ceux qui sont en puissance d'obliger, que pource qu'il lui souvient rarement des grâces qu'elle a conférées, soit que la quantité ne lui permette pas d'en tenircompte, ou soit parvn talent de mémoire tout particulier, laquelle ne luymanque jamais aux moindres occasions de faire du bien, et qui semble éuanouïr immédiatement apres le bienfait.
Pleuſt à Dieu, MADAME, que les puiſſances de mon eſprit fuſſent d’außi grande eſtenduë que celles de ma volonté;	Plût à Dieu, MADAME, que les puissances de mon esprit fussent d'aussi grande étendue que celles de ma volonté;
il y a long-temps que des preuues extraordinaires de tous les deux enſemble, vous auroient pour le moins aſſeurée que de toutes les qualitez qui regardent les bonnes mœurs, ie n'en ay point de plus entiere, ny qui reuienne dauantape ǹ la naturelle diſpoſition de mon ame, que celle de la Reconnoiſſance.	il y a longtemps que des prévues extraordinaires de tous les deux ensemble, vous auraient pour le moins assurée que de toutes les qualités qui regardent les bonnes mœurs, on n'en ai point de plus entière, ni qui revienne davantape âme la naturelle disposition de mon âme, que celle de la Reconnaissance.
Mais il eſt vray que malgré les continuelles ſolicitations de mon Zele & de mon deuoir;	Mais il est vrai que malgré les continuelles solicitations de mon Zèle et de mon devoir;
i’ay touſiours eſté retenu par la crainte de vous les teſmoigner de mauuaiſe grace;	j'ai toujours été retenu par la crainte de vous les témoigner de mauvaise grâce;
eſtimant qu'en matiere de remercimens & de loüanges, un ſilence reſpectueux ſied beaucoup mieux, qu'vn Panegyrique imparfait, & qu'vne action de graces qui n'eſt pas bien proportionnée a la grandeur de ſon ſujet.	estimant qu'en matière de remerciments et de louanges, un silence respectueux sied beaucoup mieux, qu'un Panégyrique imparfait, et qu'une action de grâces qui n'est pas bien proportionnée à la grandeur de son sujet.
I'ay conceu neantmoins, & diſpoſé le deſſein d’vne occupation d’eſprit, außi conſiderable pour la nobleſſe de ſa matiere, que pour la longueur de ſon trauail;	J'ai conçu néanmoins, et disposé le dessein d'une occupation d'esprit, aussi considérable pour la noblesse de sa matière, que pour la longueur de son travail;
C’eſt là que ma Muſe s’efforcera de tout ſon pouuoir de reconnoiſtre comme elle doit, la generoſité de ceux qui l'ont obligée, & que par vne raiſonnable difference des Bien-faicteurs & des Bien-faits, elle aura ſoin de releuer auec ordre & meſure, le merite des vns eo des autres:	C'est là que ma Muse s'efforcera de tout son pouvoir de reconnaître comme elle doit, la générosité de ceux qui l'ont obligée, et que par une raisonnable différence des Bienfaiteurs et des Bienfaits, elle aura soin de relever avec ordre et mesure, le mérite des uns élo des autres:
Iugez, AIADAME, ſi le rang que vous tenez en ſon eſtime, ne luy doit pas eſtre vne regle, comme à vous vne aſſeurance, de celuy qu'elle vous donneradans ſon Ouurage;	Jugez, AIADAME, si le rang que vous tenez en son estime, ne lui doit pas été règle, comme à vous une assurance, de celui qu'elle vous donneradans son Ouvrage;
En attendant treuuez bon, s’il vous plaiſt, qu’elle vous preſente cettuicy, qui fut aſſez heureux pour paroiſtre a Ruęl aucc vne particuliere approbation de ſon Eminence;	En attendant trouvez bon, s'il vous plaît, qu'elle vous présente celuici, qui fut assez heureux pour paraître a Rul aucc une particulière approbation de son Éminence;
Ie mets pluſtoſt cette circonſtance pour luy donner quelque recommandation aupres de voſtre Eſprit, que pour ſatis faire à h-vantó du mien:	Je mets plutôt cette circonstance pour lui donner quelque recommandation auprès de votre Esprit, que pour satî faire à h-vantó du mien:
Il eſt vray que ſi quelque choſe mes pouutoil rendre vain iuſques à l'exteZ ce ſeroit infailliblemẽt l’eſtime d’vn ſigrand Homme, qui m’en peut honnorer quelque iour en conſequence de la voſtre;	Il est vrai que si quelque chose mes pouutoil rendre vain jusques à l'extés ce serait infailliblement l'estime d'un sigrand Homme, qui m'en peut honorer quelque jour en conséquence de la vôtre;
mais c’eſt vnbien ou te n’oſerois tamais pretendre, puis qu’il faudroit neceſſairement le meriter, il me ſuffira donc de ceux que l’on peut acquerir à force de les ſouhaiter & de les demander ardamment;	mais c'est vnbien ou te n'oserais tamais prétendre, puis qu'il faudrait nécessairement le mériter, il me suffira donc de ceux que l'on peut acquérir à force de les souhaiter et de les demander ardamment;
C’eſt en ce rang que ie mets l’honneur de voſtre bien-veillance, & la permißion de me dire auec reſpect.	C'est en ce rang que ainsi mets l'honneur de votre bienveillance, et la permission de me dire avec respect.
De voſtre Grandeur, - - - -.	De votre Grandeur, - - - -.
t	t
Le tres-humble, tres obeïſſant & tres-opnge letuiteos,	Le très-humble, très obéissant et très fopnge letuite,
MAIRET:	MAIRET:
ADPERTISSEMENT.	ADPERTISEMENT.
OMME ç’a touſiours eſté mon opinion en ſuite de celle du Philoſophe, que l’Inuention eſt la plus noble & la plus excellente qualité du vray Poëte, ie me ſuis pour le moins efforcé de m’en ſeruir vtilement en toutes les Pieces que i’ay données au Theatre;	OMME ç'a toujours été mon opinion en suite de celle du Philosophe, que l'Inuention est la plus noble et la plus excellente qualité du vrai Poète, je me suis pour le moins efforcé de m'en servir utilement en toutes les Pièces que j'ai données au Théâtre;
de là vient que ie ne feray iamais difficulté de changer ny de multiplier les plus notables Incidents d’vn Sujet connu, pourueu qué cette ingenieuſe liberté ne ſerue pas ſeulement beaucoup à l’Embelliſſement ou à la Merueille, mais encore à la Vray-ſemblance du Poëme, à laquelle ie fay profeſſion de m’attacher ſur toutes choſes, & pluſtoſt meſme qu’à la Verité;	de là vient que je ne ferai jamais difficulté de changer ni de multiplier les plus notables Incidents d'un Sujet connu, pourvu qué cette ingénieuse liberté ne serve pas seulement beaucoup à l'Embellissement ou à la Merveille, mais encore à la Vra-semblance du Poème, à laquelle ie fay profession de m'attacher sur toutes choses, et plutôt même qu'à la Vérité;
eſtimant apres le premier Maiſtre de l’Art, que le vray-ſemblable appartient proprement au Poëte, & le veritable à l’Hiſtorien.	estimant après le premier Maître de l'Art, que le vrai-semblable appartient proprement au Poète, et le véritable à l'Historien.
C’eſt ainſi qu’auec vne hardieſſe qui paſſe au delà de l’Hiſtoire, i’introduis Octauie dans la Tragedie de Marc Antoine, & que par vne autre qui va meſme contre.	C'est ainsi qu'avec une hardiesse qui passe au delà de l'Histoire, j'introduis Octavie dans la Tragédie de Marc Antoine, et que par une autre qui va Seigneur contre.
l'Hiſtoire, ie fais moufti avaimnmis lar le torps de Sophonisbe, ayant voulu redreſſer & embellir le naturel de ce Heros par vne action qu’il ne ſit pas à la verité, mais qu’il deuroit auoir faite.	l'Histoire, je fais mouffti avaimnis lar le torps de Sophonisbe, ayant voulu redresser et embellir le naturel de ce Héros par une action qu'il ne sit pas à la vérité, mais qu'il devrait avoir faite.
