LES PERSONNAGES.	LES PERSONNAGES.
Axmans reburez.	Axmants reburez.
RGIBUS, bon Bourgeois.	RGIBUS, bon Bourgeois.
MAGDELON, Fille de Ourginue:	MAGDELON, Fille de Ourgue:
riecieuſes ridiCATHOS, Niéce de Gor- (cules.	riècieuses ridiCATHOS, Nièce de Gor- (cules.
gibus.	gibus.
Ai min ommu, uu mle deerrecicules Ridicules.	Ai min ommu, u mle déerrecicules Ridicules.
A LMANLOR, Laquais des Tiecieuſes Ridicules.	À LMANLOR, Laquais des Tiècieuses Ridicules.
LE MA R UIS DE MASCARIILE.	LE MA R UIS DE MASCARILE.
Valet de la Grange.	Valet de la Grange.
LE M Valet de du Croiſi.	LE M Valet de du Croisi.
DELET,	DÉLET,
TUX PORTEURS de chaiſe.	TUX PORTEURS de chaise.
ES.	ES.
TOLONS.	TOLONS.
IXEIICL	IXEICL
E A ’EST une choſe étrange qu’on imprime les Gens malgré eux.	 A EST une chose étrange qu'on imprime les Gens malgré eux.
Je ne vois rien de ſi injuſte, & je panuunnciuis tomt aunt oioience, plûtôt que celle-là.	Je ne vois rien de si injuste, et je panuunnciuis tompt aunt oience, plutôt que celle-là.
Ce n’eſt pas que je veuille faire ici l’autheur modeſte, & mepriſer par honneur ma Comedie.	Ce n'est pas que je veuille faire ici l'auteur modeste, et mépriser par honneur ma Comédie.
J’offenſerois mal à propos tout Paris, ſi je l’accuſois d’avoir pû applaudir à une ſottiſe;	J'offenserais mal à propos tout Paris, si je l'accusais d'avoir pu applaudir à une sottise;
comme le public eſt le Juge abſolu de ces ſortes d’ouvrages, il y auroit de l’impertinence à moi de le démentir, & quand j’aurois eu la plus mauvaiſe opinion du monde de mes Pretieuſes Ridicules, avant leur repreſentation, je dois croire maintenant, qu’elles vaA 2 lent Outre quelque grand Seigneur, que j'aurois été prendre malgré lui pour Protecteur de mon Ouvrage, & dont j’aurois tenté la liberalité, par une Epître dedicatoire bien fleurie;	comme le public est le Juge absolu de ces sortes d'ouvrages, il y aurait de l'impertinence à moi de le démentir, et quand j'aurais eu la plus mauvaise opinion du monde de mes Pretieuses Ridicules, avant leur représentation, je dois croire maintenant, qu'elles vaA 2 lent Outre quelque grand Seigneur, que j'aurais été prendre malgré lui pour Protecteur de mon Ouvrage, et dont j'aurais tenté la libéralité, par une Epître dédicatoire bien fleurie;
j’aurois tâché de faire une belle & docte Préface, & je ne manque point de Livres, qui m’auroient fourni tout ce qu’on peut dire de ſavant ſur la Tragedie, & la Comedie;	j'aurais tâché de faire une belle et docte Préface, et je ne manque point de Livres, qui m'auraient fourni tout ce qu'on peut dire de savant sur la Tragédie, et la Comédie;
l’Etymologie de toutes deux, leur origine, leur definition, & le reſte.	l'Étymologie de toutes deux, leur origine, leur définition, et le reste.
J’aurois parle auſſi à mes amis, qui pour la recommendation de ma Piece, ne m'auroient pas refuſe, ou des Vers François, ou des Vers Latins.	J'aurais parle aussi à mes amis, qui pour la recommendation de ma Pièce, ne m'auraient pas refuse, ou des Vers Français, ou des Vers Latins.
J’en ai même qui m’auroient loüé en Grec, & l’on n’ignore pas qu'une loüange en Grec, eſt d’une merveilleuſe efficace à la téte d’un Livre:	J'en ai même qui m'auraient loué en Grec, et l'on n'ignore pas qu'une louange en Grec, est d'une merveilleuse efficace à la tête d'un Livre:
Mais Mais on me met au jour, ſans me donner le loiſir de me reconnoître;	Mais Mais on me met au jour, sans me donner le loisir de me reconnaître;
Et je ne puis même obtenir la liberté de dire deux mots, pour juſtifier mes intentions, ſur le ſujet de cette Comedie.	Et je ne puis même obtenir la liberté de dire deux mots, pour justifier mes intentions, sur le sujet de cette Comédie.
J’aurois voulu faire voir qu’elle ſe tient par tout dans les bornes de la ſatyre honnéte & permiQue les plus excellentes choſes ſont ſujettes à étre copiées par de mauvais ſinges, qui meritent d’étre bernez;	J'aurais voulu faire voir qu'elle se tient par tout dans les bornes de la satire honnête et permiQue les plus excellentes choses sont sujet à être copiées par de mauvais singes, qui méritent d'être bernés;
que ces vicieuſes imitations de ce qu’il y a de plus parfait, ont été de tout temps la matiere de la Comedie, & que par la même raiſon, les veritables Savans, & les vrais Braves, ne ſe ſont point encore aviſez de s’offenſer du Docteur de la Comedie, & du Capitan, non plus que les Juges, les Princes,	que ces vicieuses imitations de ce qu'il y a de plus parfait, ont été de tout temps la matière de la Comédie, et que par la même raison, les véritables Savants, et les vrais Braves, ne se sont point encore avisez de s'offenser du Docteur de la Comédie, et du Capitan, non plus que les Juges, les Princes,
A 4 & les Rois, de voir Trivelin, ou quelque autre ſur le Theatre, faire ridiculement le Juge, le Prince, eu le Roi:	A 4 et les Rois, de voir Trivelin, ou quelque autre sur le Théâtre, faire ridiculement le Juge, le Prince, eu le Roi:
Auſſi les veritables Precieuſes, auroient tort de ſe piquer, lors qu’on jouë les Ridicules, qui les imitent mal:	Aussi les véritables Précieuses, auraient tort de se piquer, lors qu'on joue les Ridicules, qui les imitent mal:
Mais enfin, comme i’aidit, on ne me laiſſe pas le temps de reſpirer, & Monſieur de Luynes veut m'aller relier de ce pas:	Mais enfin, comme j'aidit, on ne me laisse pas le temps de respirer, et Monsieur de Luynes veut m'aller relier de ce pas:
A la bonne heure, puiſque Dieu l’a voulu.	À la bonne heure, puisque Dieu l'a voulu.
LES	LES
LES TRECIECULO RIDICULES.	LES TRECIECULO RIDICULES.
SGENE PREMIERE.	SGENE PREMIÈRE.
LA GRANGE, DU CROISI.	LA GRANGE, DU CROISY.
RoT STEIGNEUR la Grange.	RoT STEIGNEUR la Grange.
DU CROISI.	DU CROISY.
Regardez moi un peu ſans rire.	Regardez moi un peu sans rire.
LA GRANDE.	LA GRANDE.
Et bien?	Et bien?
C u CR o 1 S 1.	Ç Cul CR ô 1 S 1.
Que dites-vous de nôtre viſite?	Que dites-vous de notre visite?
en étes vous fort ſatisfait?	en êtes -vous fort satisfait?
A GRANGE.	À GRANGE.
A vôtre avis;	À votre avis;
avons nous ſujet de l’être tous deux?	avons nous sujet de l'être tous deux?
DU CROISI.	DU CROISY.
Pas tout à fait, à dire vrai.	Pas tout à fait, à dire vrai.
LA GRANGE.	LA GRANGE.
Pour moi je vous avouë que j’en ſuis tout ſcandaliſé.	Pour moi je vous avoue que j'en suis tout scandalisé.
A-t-on jamais veu, dites moi, deux Pecques Provinciales faire plus les rencheries que celles-là, & deux hommes traités avec plus de mépris que nous?	A-t-on jamais vu, dites -moi, deux Pecques Provinciales faire plus les renchéries que celles-là, et deux hommes traitez avec plus de mépris que nous?
A peine ont-elles pû ſe reſoudre à nous faire donner des ſieges.	À peine ont-elles pu se résoudre à nous faire donner des sièges.
Je n’ai jamais vû tant parler à I’oreille qu’elles ont fait entr’elles, tant baailler, tant ſe frotter les yeux, & demander tant de fois quelle heure eſt-il?	Je n'ai jamais vu tant parler à J'oreille qu'elles ont fait entr'elles, tant bâiller, tant se frotter les yeux, et demander tant de fois quelle heure est-il?
Ont elles répondu que, oui, & non, à tout ce que nous avons pû leur dire?	Ont elles répondu que, oui, et non, à tout ce que nous avons pu leur dire?
Et ne m'avouerez-vous pas ennn, que quand hous aurions été les dernieres perſonnes du monde, onne pouvoit nous faire pis qu’elles ont fait?	Et ne m'avouerez-vous pas ennous, que quand hous aurions été les dernières personnes du monde, onne pouvait nous faire pis qu'elles ont fait?
1 CROISI.	1 CROISY.
Il me ſemble que vous prenez la choſe fort à cœur.	Il me semble que vous prenez la chose fort à cœur.
LA GRAN.	LA GRAN.
G.	G.
E.	E.
Sans doute je l’y prens, & de telle façon que je veux me vanger de cette impertinence.	Sans doute je l'y prends, et de telle façon que je veux me venger de cette impertinence.
Je connoi ce qui nous a fait mépriſer.	Je connais ce qui nous a fait mépriser.
L’air precieux n’a pas ſeulement infecté Paris, il s’eſt auſſi répandu dans Ies Provinces, & nos Donzelles ridicules en ont humé leur bonne part.	L'air précieux n'a pas seulement infecté Paris, il s'est aussi répandu dans Jés Provinces, et nos Donzelles ridicules en ont humé leur bonne part.
En un mot, c’eſt un ambigu de Precieuſe & de Coquette que leur perſonne;	En un mot, c'est un ambigu de Précieuse et de Coquette que leur personne;
Je voi cé qu’il fautêtre, pour en être bien receû, & ſi vous m’én croyez, nous leur joüerons tous deux une plece, qui leul ltia vuil leur ioune, & pourraIeur apprendre à connoître un peu mieux leur mon;	Je vois cé qu'il fautêtre, pour en être bien reçu, et si vous m'en croyez, nous leur jouerons tous deux une plece, qui leul tia vil leur joune, et pourraIeur apprendre à connaître un peu mieux leur mon;
de.	de.
2 Du CROISI.	2 Du CROISY.
Et comment encore?	Et comment encore?
LA GRANGE.	LA GRANGE.
J’ai un certain valet nommé Maſcarille, qui paſ8 ſe, ſe, au ſentiment de beaucoup de gens, pour une maniere de bel eſprit;	J'ai un certain valet nommé Mascarille, qui pas8 se, se, au sentiment de beaucoup de gens, pour une manière de bel esprit;
car il n’y a rien à meilleur marché que le bel eſprit maintenant.	car il n'y a rien à meilleur marché que le bel esprit maintenant.
C’eſt un extravagant, qui s’eſt mis dans la tête de vouloir faire l’homme de condition.	C'est un extravagant, qui s'est mis dans la tête de vouloir faire l'homme de condition.
Il ſe pique ordinairement de galanterie, & de Vers, & dedaigne les autres valets juſqu’à les appeller brutaux.	Il se pique ordinairement de galanterie, et de Vers, et dedaigne les autres valets jusqu'à les appeler brutaux.
NOISI.	NOISI.
Et bien qu’en pretendez-vous faire?	Et bien qu'en prétendez-vous faire?
LA GRANGE.	LA GRANGE.
Ce que j’en pretens faire;	Ce que j'en prétends faire;
il fautio.	il fautio.
mais ſortons d’ici auparavant.	mais sortons d'ici auparavant.
GORGID SCENE II.	GORGID SCÈNE II.
8, DD CRVISI, LA GRANGE.	8, DD CRVISI, LA GRANGE.
la1 T bien, vous avez vû ma niéce & ma fille, les affaires iront-elles bien?	la1 Telles, vous avez vu ma nièce et ma fille, les affaires iront-elles bien?
quel eſt le reſultat de cette viſite?	quel est le résultat de cette visite?
LA GRANGE.	LA GRANGE.
12601 C’eſt une choſe que vous pourrez mieux apprendre d’elles, que de nous.	12601 C'est une chose que vous pourrez mieux apprendre d'elles, que de nous.
Tout ce que nous pouvons vous dire, c’eſt que nous vous rendons graces de la faveur que vous nous avez faite, & demeurons vos tres-humbles ſerviteurs.	Tout ce que nous pouvons vous dire, c'est que nous vous rendons grâces de la faveur que vous nous avez faite, et demeurons vos très-humbles serviteurs.
IBUS.	IBUS.
Oüais, il ſemble qu’ils ſortent mal ſatisfaits d’ici:	Ouais, il semble qu'ils sortent mal satisfaits d'ici:
d’où pourroit venir leur mécontentement?	d'où pourrait venir leur mécontentement?
il faut ſavoir un peu ce que c’eſt.	il faut savoir un peu ce que c'est.
Hola.	Holà.
SCE	SCE
M AROTTE.	M MOROTTE.
Dans leur cabinet.	Dans leur cabinet.
Que font elles?	Que font elles?
ORGIEUS.	ORGIEUS.
M A R TE.	M À R TE.
De la pommade pour les levres,	De la pommade pour les lèvres,
IBuS.	IBuS.
C'eſt trop pommadé:	C'est trop pommadé:
Dites leur qu’elles deſcendent.	Dites leur qu'elles descendent.
Ces pendardes-là avec leur pommade ont, je penſe, envie de me ruiner.	Ces pendardes-là avec leur pommade ont, je pense, envie de me ruiner.
Je ne voi par tout que blancs d’œufs, lait virginal, & mille autres brinborions que je ne connois point.	Je ne vois par tout que blancs d'œufs, lait virginal, et mille autres brinborions que je ne connais point.
Elles ont uſé, dépuis que nous ſommes ici, le lard d’une douzaine de cochons, pour le moins;	Elles ont usé, depuis que nous sommes ici, le lard d'une douzaine de cochons, pour le moins;
& quatre valets vivroient tous les jours des pieds de mouton qu’elles employent.	et quatre valets vivraient tous les jours des pieds de mouton qu'elles emploient.
SCENE IV.	SCÈNE IV.
MAGDELON PERTHOS, GORGIBUS.	MAGDELON PERTHOS, GORGIBUS.
ORGIBUS.	ORGIBUS.
L eſt bien neceſſaire, vraiment, de faire tant de dépenſe pour vous graiſſer le muſeau.	L est bien nécessaire, vraiment, de faire tant de dépense pour vous graisser le museau.
Dites-moi un peu ce que vous avez fait à ces Meſſieurs, que je les voi fortir avec tant de froideur ivour avois-je pas commandé de les recevoir comme des perſonnes, que je vous voulois donner pour maris ?	Dites-moi un peu ce que vous avez fait à ces Messieurs, que je les voi sortir avec tant de froideur jeu avais-je pas commandé de les recevoir comme des personnes, que je vous voulais donner pour maris ?
MAGDELON.	MAGDELON.
Et quelle eſtime, mon pere, voulez-vous que nous faſſions du procedé irregulier de ces gens là?	Et quelle estime, mon père, voulez-vous que nous fassions du procédé irrégulier de ces gens là?
ATHOS.	ATHOS.
Le moyen, mon oncle, qu’une fille un peu railonnable ſe pût accommoder de leur perſonne?	Le moyen, mon oncle, qu'une fille un peu railonnable se pût accommoder de leur personne?
LGIBUS.	LGIBUS.
Et quy doutelavous a reuner	Et qui doutelavous a reuner
MAGDELON.	MAGDELON.
La belle galanterie que la leur!	La belle galanterie que la leur!
quoi, debuter d’abord par le mariage?	quoi, débuter d'abord par le mariage?
GORGIBUS.	GORGIBUS.
Et par où veux-tu donc qu’ils débutent?	Et par où veux-tu donc qu'ils débutent?
par le concubinage:	par le concubinage:
n’eſt-ce pas un procedé, dont vous avez ſujet de vous loüer toutes deux, auſſi-bien que moi?	n'est-ce pas un procédé, dont vous avez sujet de vous louer toutes deux, aussi-bien que moi?
eſt-il rien de plus obligeant que cela;	est-il rien de plus obligeant que cela;
& ce lien ſacré où ils aſpirent n’eſt-il pas un témoignage de laulxitencion?	et ce lien sacré où ils aspirent n'est-il pas un témoignage de laulxitencion?
MAGDELON.	MAGDELON.
Ah mon pere!	Ah mon père!
ce que vous dites-là eſt du dernier Bourgeois.	ce que vous dites-là est du dernier Bourgeois.
Cela me fait honte de vous oüir parler de la ſorte, & vous devriez un peu vous faire apprendre le bel air des choſes.	Cela me fait honte de vous ouïrir parler de la sorte, et vous devriez un peu vous faire apprendre le bel air des choses.
A 7	À 7
GORGIBUS.	GORGIBUS.
Ie n’ai que faire, ni d’air, ni de chanſon.	Je n'ai que faire, ni d'air, ni de chanson.
Je te dis que le mariage eſt une choſe ſacrée, & que c’eſt faire en honnétes gens que de débuter par la.	Je te dis que le mariage est une chose sacrée, et que c'est faire en honnête gens que de débuter par la.
MAGDELON.	MAGDELON.
Mon Dieu, que ſi tout le monde vous reſſembloit, un Roman ſeroit bien-tôt fini !	Mon Dieu, que si tout le monde vous ressemblait, un Roman serait bientôt fini !
la belle choſe que ce ſeroit, ſi d’abord Cyrus épouſoit Mandane, & qu’Aronce de plein pied fut marié à Clelie.	la belle chose que ce serait, si d'abord Cyrus épousait Mandane, et qu'Aronce de plein pied fut marié à Clélie.
dORGIEUS, Que me vient conter celle-ci?	dORGIEUS, Que me vient conter celle-cy?
MAGDELON.	MAGDELON.
Mon Pere, voilà ma couſine, qui vous dira, auſſi bien que moi, que le mariage ne doit jamais arriver qu’aprés les autres avantures.	Mon Père, voilà ma cousine, qui vous dira, aussi bien que moi, que le mariage ne doit jamais arriver qu'après les autres aventures.
Il faut qu’un Amant, pour être agreable, ſache debiter les beaux ſentimens, pouſſer le doux, le tendre, & le paſſionné, & que ſa recherche ſoit dans les formes Premierement, il doit voir au Temple ou à la promenade, ou dans quelque ceremonie publique, la perſonne dont il devient amoureux;	Il faut qu'un Amant, pour être agréable, sache débiter les beaux sentiments, pousser le doux, le tendre, et le passionné, et que sa recherche soit dans les formes Premièrement, il doit voir au Temple ou à la promenade, ou dans quelque cérémonie publique, la personne dont il devient amoureux;
ou bien être conduit fatalement chez elle, par un parent ou un ami, & ſortir de là tout réveur & melancolique.	ou bien être conduit fatalement chez elle, par un parent ou un ami, et sortir de là tout réveur et mélancolique.
Il cache un temps ſa paſſion à l’objet aimé, & cependant lui rend pluſieurs viſites, où l’on ne manque jamais de mettre ſur le tapis une queſtion galante, qui exerce les eſprits de l’aſſemblée.	Il cache un temps sa passion à l'objet aimé, et cependant lui rend plusieurs visites, où l'on ne manque jamais de mettre sur le tapis une question galante, qui exerce les esprits de l'assemblée.
Le jour de la declaration arrive, qui ſe doit faire ordinairement dans une allée de quelque jardin, tandis que la compagme s'eſt un peu éloignée?	Le jour de la déclaration arrive, qui se doit faire ordinairement dans une allée de quelque jardin, tandis que la compagme s'est un peu éloignée?
& cette déclaration eſt ſuivie d’un prompt courroux, qui paroít à noſtre rougeur, & qui pour un temps bannit l’Amant de nôtre preſence.	et cette déclaration est suivie d'un prompt courroux, qui paroût à notre rougeur, et qui pour un temps bannit l'Amant de notre présence.
Enſuite, il trouve moyen ce nous appaiſer, de nous accoûtumer inſenſiblement au diſcours de ſa paſſion, & de tirer de nous cet aveu qui fait tant de peine.	Ensuite, il trouve moyen ce nous apaiser, de nous accoutumer insensiblement au discours de sa passion, et de tirer de nous cet aveu qui fait tant de peine.
Aprés cela viennent les avantures;	Après cela viennent les aventures;
les Rivaux qui ſe jettent à la traverſe d’une inclination établie, les perſecutions des Peres, les jalouſies conceuës ſur de fauſſes apparences, les plaintes, les deſeſpoirs, les enlevemens, & ce qui s’enſuit.	les Rivaux qui se jettent à la traverse d'une inclination établie, les persécutions des Pères, les jalousies conçues sur de fausses apparences, les plaintes, les désespoirs, les enlèvements, et ce qui s'ensuit.
Voiſà comme les choſes ſe traittent dans les belles manieres, & ce ſont des regles dont en bonne galanterie on ne fauroit ſe diſpenſer;	Voisà comme les choses se traitent dans les belles manières, et ce sont des règles dont en bonne galanterie on ne saurait se dispenser;
mais en venir de but en blanc à l’umon conjugale l'ne faire l’amour qu’en faiſant le contract du mariage!	mais en venir de but en blanc à l'umon conjugale l'une faire l'amour qu'en faisant le contract du mariage!
& prendre juſtement le Roman par la queuë !	et prendre justement le Roman par la queue !
Encore alcnup mmnonpereyirne re peut rien de plus Marle viſion que cela me fait.	Encore alccup mmnonpereyirne re peut rien de plus Marle vision que cela me fait.
OROIBUS.	OROIBUS.
Quel diable de jargon entens-je ici?	Quel diable de jargon entends-je ici?
volci bien du haut ſtile.	volci bien du haut style.
CATHOS.	CATHOS.
En effet, mon oncle, ma couſine donne dans le vrai de la choſe.	En effet, mon oncle, ma cousine donne ans le vrai de la chose.
Le moyen de bien recevoir des gens qui ſont tout à fait incongrus en galanterie?	Le moyen de bien recevoir des gens qui sont tout à fait incongrus en galanterie?
je m’en vais gager qu’ils n’ont jamais vû la Carte de Tendre, & que billet-doux, petits ſoins, billets galans & jolis Vers, ſont des terres inconnuës pour eux.	je m'en vais gager qu'ils n'ont jamais vu la Cartes de Tendre, et que billet-doux, petits soins, billets galants et jolis Vers, sont des terres inconnues pour eux.
Ne voyez vous pas que toute leur perſonne marque cela, & qu’ils n’ont point cet air qui donne d’abord bonne opinion des gens?	Ne voyez vous pas que toute leur personne marque cela, et qu'ils n'ont point cet air qui donne d'abord bonne opinion des gens?
venir en viſite amoureuſe avec une jambe toute unie;	venir en visite amoureuse avec une jambe toute unie;
un chapeau deſarmé de plumes;	un chapeau désarmé de plumes;
une téte irreguliere en cheveux, & un habit qui ſouffre une indigence de rubans;	une tête irrégulière en cheveux, et un habit qui souffre une indigence de rubans;
mon Dieu quels Amans ſont-ce la!	mon Dieu quels Amants sont-ce la!
quelle frugalité d’ajuſtement, & quelle ſechereſle de converſation!	quelle frugalité d'ajustement, et quelle secheresle de conversation!
on n’y dure point, on n’y tient pas.	on n'y dure point, on n'y tient pas.
J’ai remarqué encore que leurs rabats ne ſont pas de la bonne faiſeuſe, & qu’il s’en faut plus d’un grand demipied, pied, que leurs hauts de chauſſes, ne ſoient aſſez larges.	J'ai remarqué encore que leurs rabats ne sont pas de la bonne faiseuse, et qu'il s'en faut plus d'un grand demipied, pied, que leurs hauts de chausses, ne soient assez larges.
RGIBUS.	RGIBUS.
Je penſe qu’elles ſont folles toutes deux, & je ne puis rien comprendre à ce baragoin.	Je pense qu'elles sont folles toutes deux, et je ne puis rien comprendre à ce baragoin.
Cathos & vous Magdelon.	Cathos et vous Magdelon.
MAGDELON.	MAGDELON.
mi de graces mon reres ceruites cous de ces noms étranges, & nous appellez autrement.	mi de grâces mon reres cervites cous de ces noms étranges, et nous appelez autrement.
ORGIBUS.	ORGIBUS.
