M.	M.
DC.	DC.
LXII.	LXII.
AVRC PRIVILEGE DV ROY.	AURC PRIVILÈGE DU ROY.
A MADEMOISELLE HENRIETTE *4 que l’on voit arriuer rarement, & que pour l'ordinaire, quelques eminentes qualitez qu’ayent nos parens, nous ne les croyons pas au deſſus de nous, à cauſe que la nature ſemble ne les auoir faits que pour eſtre nos eſgaux.	À MADEMOISELLE HENRIETTE *4 que l'on voit arriver rarement, et que pour l'ordinaire, quelques éminentes qualités qu'aient nos parents, nous ne les croyons pas au dessus de nous, à cause que la nature semble ne les avoir faits que pour être nos égaux.
Mais vous deuez ſçauoir, que quand vne fois on a pris de l’amitié pour eux, l’amitié jointe au ſang à beaucoup plus de chaleur, & deuient ſi puiſſante, qu’il n’eſt rien qu’elle ne nous fiſt entreprendre pour leur en donner des preuues:	Mais vous devez savoir, que quand une fois on a pris de l'amitié pour eux, l'amitié jointe au sang à beaucoup plus de chaleur, et devient si puissante, qu'il n'est rien qu'elle ne nous fît entreprendre pour leur en donner des prévues:
Ie m’imagine toutefois, que cette ſurpriſe dont ie vous viens de dire le ſujet, ne vous fait pas arreſter ſeule dans la lecture de cette Piece;	Je m'imagine toutefois, que cette surprise dont ie vous viens de dire le sujet, ne vous fait pas arrêter seule dans la lecture de cette Pièce;
& qu’apres auoir connu que c’eſt à vous que ie parle, voſtre modeſtie ne le ſouffre qu’a peine, & que ſçachant que ie ſçay particulierement les belles qualitez qui vous rendent recommandable, vous craignez que ie ne les expoſe au public;	et qu'après avoir connu que c'est à vous que je parle, votre modestie ne le souffre qu'a peine, et que sachant que je sais particulièrement les belles qualités qui vous rendent recommandable, vous craignez que sans ne les expose au public;
mais n’en ayez point de peur, ie ne parleray que de celles que vous n’auez pû dérober aux yeux de tous ceux qui vous connoiſſent;	mais n'en ayez point de peur, on ne parlerai que de celles que vous n'avez pu dérober aux yeux de tous ceux qui vous connaissent;
c’eſt pourquoy ie dis, ſans qu’on me puiſſe accuſer de flatterie, que iamais perſonne de voſtre aage, & de voſtre ſexe, ne iugea mieux que vous des beautez d’vn Ouurage, vous en ſçauez connoiſtre & le foible & le fort, & vous le faites voir auec tant de grace, & d’vne maniere ſi obligeante, qu’il eſt impoſſible de s’en faſcher, & de vous accuſer d’eſtre Pretieuſe.	c'est pourquoi votre dis, sans qu'on me puisse accuser de flatterie, que jamais personne de votre âge, et de votre sexe, ne jugea mieux que vous des beautés d'Un Ouurage, vous en savez connaître et le faible et le fort, et vous le faites voir auec tant de grâce, et d'une manière si obligeante, qu'il est impossible de s'en fâcher, et de vous accuser d'être Pretieuse.
La conuerſation vous plaiſt infiniment;	La conversation vous plaît infiniment;
