M.	M.
DC.	DC.
LXVI.	LXVI.
AVEC PERMISSION.	AVEC PERMISSION.
A MONSEIGNEVR LE DVC DE S.	À MONSEIGNEUR LE DUC DE S.
AIGNAN, PAIR DE FRANCE.	AIGNAN, PAIR DE FRANCE.
ERE ONSEIGNEVR,	ÈRE ONSEIGNEUR,
Ie ſçay bien que ie fais vne haute entrepriſe, quand ie me propoſe d’offrir vn ſi petit Preſent à l'vn des plus grands Hommes du Siecle, & que vous donner mes Avantures de Nuict, c’eſt mal reconnoiſtre vn Heros comme vous, dont les moindres Actions ſont autant de jours brillans de gloire;	Je sais bien que je fais une haute entreprise, quand Elle me propose d'offrir un si petit Présent à l'un des plus grands Hommes du Siècle, et que vous donner mes Aventures de Nuit, c'est mal reconnaître un Héros comme vous, dont les moindres Actions sont autant de jours brillants de gloire;
Auſſi, MONSEIGNEVR, ne pretens-je pas qu'vne choſe de ſi peu de conſequence, tienne lieu de remerciemens à tant de bontez dont vous m'auez comblé ſi obligeamment.	Aussi, MONSEIGNEUR, ne prétends-je pas qu'une chose de si peu de conséquence, tienne lieu de remerciements à tant de bontés dont vous m'avez comblé si obligeamment.
Ce C n'eſt, MONSEIGNEVR, que pour vous marquer mon reſpect que i’oſe vous preſenter ce petit Ouurage, & pour faire voir à toute la Terre que vous auez bien daigné obliger en moy le dernier des mortels;	Ce Ç 'est, MONSEIGNEUR, que pour vous marquer mon respect que j'ose vous présenter ce petit Ouvrage, et pour faire voir à toute la Terre que vous avez bien daigné obliger en moi le dernier des mortels;
mais que dis-je faire voir?	mais que dis-je faire voir?
et qui ne ſçay pas que vous eſtes le plus ciuil & le plus courtois de tous les Hommes, & que ce ſont des qualitez qui vous ſont außi naturelles que toutes les autres?	et qui ne sais pas que vous êtes le plus civil et le plus courtois de tous les Hommes, et que ce sont des qualités qui vous sont aussi naturelles que toutes les autres?
N’eſt- on pas perſuadé qu’on ne parle de rien d’acheué que ce ne ſoit de vous?	N'est- on pas persuadé qu'on ne parle de rien d'achevé que ce ne soit de vous?
Eſt-il quelque choſe de miraculeux dont vous n’ayez la meilleure partie?	Est-il quelque chose de miraculeux dont vous n'ayez la meilleure partie?
Et ne puis je pas dire ſans vous flater et ſans trop exagerer vostre merite, qu’il n’eſt rien de ſi genereux que vous, & rien de ſi galant que vos manieres d’agir?	Et ne puis je pas dire sans vous flatter et sans trop exagérer votre mérite, qu'il n'est rien de si généreux que vous, et rien de si galant que vos manières d'agir?
At on jamais trouué tant d’eſprit qu'en vous?	At on jamais trouvé tant d'esprit qu'en vous?
Et vit-on jamais perſonne qui ſceuſt mieux ſeruir & proteger ceux, qui en ont que vous?	Et vit-on jamais personne qui sut mieux servir et protéger ceux, qui en ont que vous?
Ne ſont-ce pas la toutés les vertus d'vn Homme d’honneur?	Ne sont-ce pas la toutez les vertus d'un Homme d'honneur?
& pour prouuer ce que je dis;	et pour prouver ce que je dis;
