LE MARIAGE DE LA REINE 2 MONOMOTAPA COMEDIE.	LE MARIAGE DE LA REINE 2 MONOMOTAP COMÉDIE.
F Conſeiller & Echevin de la Ville de Leyde.	 Conseiller et Échevin de la Ville de Lyde.
1n?	1n?
„& auπaν εoιοbειlὴ S’il eſt vray que le Sagerait quelques, momens moins ſérieux, j’eſpere que ſans rien dérober de ces heures précieuſes que vous employez à la diſcution des importantes affaires de cette Ville dont vous étes une des plus vives lunneres & iun des plus integres Juges, vous jetterez en paſſant la vuë ſur rette Comédie & que n’ẽtant pas moins généreux qu’éclairé, vous me pardonnerez la liberté Tu n’as pas occuppé juſques-icy de place, Lcciat de tes vertus & ton fuſtre ſang, Ne trouvant en ces lieux aucun qui te ſurpaſſe, Téleveront bientôt à cet auguſte rang Mais mes Muſes ne pouvant encare atteindre à des Productions ſi ſublimes & étant impatientes de vous rendre quelquque j’ay oſé prendre d’honnorer ſon front de vôtre illuſtre Nom.	Mais y εoιοbειlὴ S’-il est vrai que le Sagerait quelques, moments moins sérieux, j'espère que sans rien dérober de ces heures précieuses que vous employez à la discution des importantes affaires de cette Ville dont vous êtes une des plus vives lunnères et yun des plus intergres Juges, vous jetterez en passant la vue sur rette Comédie et que n'ẽtant pas moins généreux qu'éclairé, vous me pardonnerez la liberté Tubonnas pas occuppé jusques-ciat de place, Lcciat de tes vertus et ton re sang, Et ton en ces m a qui te re, Téleveront bientôt cet us rang m mes Muses ne ont rez en ces Li si sublimes et étant impatientes de vous rendre quelquque ay osé en çhonnorer son front de vôtre illustre Au.
J’avouë que ce ſeroit vous faire un préſent de peu de conſequence, ſi je n’étois perſuadé que vous n’étes l’ennemi des plaiſirs qu’autant qu’ils bleſſent les mœurs & que cette Piéce ne contenant rien qui les offence, vous peut faire naître quelques momens d’un divertiſſement honneſte.	J'avoue que ce serait vous faire un présent de peu de conséquence, si je n'étais persuadé que vous n'êtes l'ennemi des plaisirs qu'autant qu'ils blessent les mœurs et que cette Pièce ne contenant rien qui les offense, vous peut faire naître quelques moments d'un divertissement honnête.
Il eſt vray, Monſieur, que je devrois conſiderer qu’une perſonne née pour les grands Employs & pour les plus hauts Miniſteres, liroit avec plus de plaiſir un Ouvrage politiqus;	Il est vrai, Monsieur, que je devrais considérer qu'une personne née pour les grands Emplois et pour les plus hauts Ministères, lirait avec plus de plaisir un Ouvrage politiqus;
que ſi parmi les Bourguemeſtres, reZ pas ces foibles efforts & qu’ils vous ſeront un gage du profond reſpect avec le quel je ſuis,	que si parmi les Bourguemêtres, reZ pas ces faibles efforts et qu'ils vous seront un gage du profond respect avec le quel je suis,
M11L4	M11L4
LE MARIAGE DE LA REINE DE MONOMOTAPA COMEDIE.	LE MARIAGE DE LA REINE DE MONOMOTAP COMÉDIE.
SCENE I.	SCÈNE I.
LIZANDRE, MASCARILLE.	LIZANDRE, MASCARILLE.
8Q C L * M LIZANDRE.	8 Ç L * M IZANDRE.
