1x 2 223 OMEDIE.	1x 2 223 OMEDIE.
M DESDIEE AVX IEVNES Ueufnes, & ahx vitiſes Piues.	M MESDIE AUX JEUNES Ueufnes, et ahx vitises Pives.
.	.
	
A PARIS Chez IEAN GVIGNARD, au premier pillier de la grand' Salle du Palais.	À PARIS Chez IEAN GUIGNARD, au premier pillier de la grand Salle du Palais.
M.	M.
DC.	DC.
XXXVII.	XXXVII.
Auec Priuilege du Roy	Avec Privilège du Roi
ũ D M ELLES Dames, a qui la Nature & l'honneur ne peuuent & permettre de donner l'aliment S neceſſaire à vos contentemens, les vnes par la perte de vos maris, & les autres pour n’oſer gouſter l’excellence du fruict de vie qui donne naiſſance aux creatures raiſonnables.	ũ LES AUTRES POUR Dames, a qui les Nature et l'honneur ne peuvent et permettre de donner l'aliment S nécessaire à vos contentements, les vnes par la perte de vos maris, et les autres pour n'oser goûter l'excellence du fruit de vie qui donne naissance aux créatures raisonnables.
Uoicy AliZon Fleurie vefue, & ſa ſœur Vieux Thaudis, a ij	OUoici Alison Fleurie veue, et sa sœur Vieux Thaudis, a ici
AVX IEVNES VEVEVLO ET aux vieilles Filles.	AUX JEUNES VEUEULO ET aux vieilles Filles.
fille aagee de ſoixante ans, qui dans l’extremité des desplaiſirs que vous pouue:	fille âge de soixante ans, qui dans l'extrémité dé plaisirs que vous pouve:
conceuoir, faute d’auoir la joüiſſance de l’inſtrument le plus vtile à la conſtructure d'vn corps agiſſant ſous la figure, d’vn homme, viennent par l’exemple de leur vie & de leur patience, vous monſtrer le miroir ſur lequel il faut, Meſdames, que vos esprits ſe conforment, que vos vertus ſe reiglent, que voſtre prudence ſemire, & que vos actions ſe faſſent, afin de trouuer des partis dignes de voſtre longue attente.	concevoir, faute d'avoir la jouissance de l'instrument le plus utile à la constructure d'un corps agissant sous la figure, d'H homme, viennent par l'exemple de leur vie et de leur patience, vous montrer le miroir sur lequel il faut, Mesdames, que vos esprits se conforment, que vos vertus se règlent, que votre prudence semire, et que vos actions se fassent, afin de trouver des partis dignes de votre longue attente.
C’eſt le parfait modelle d’vne vieille & vertueuſe amitié, recherchee de la Nobleſſe, de la Iuſtice, & du tiers Eſtat:	C'est le parfait modèle d'une vieille et vertueuse amitié, recherchée de la Noblesse, de la Justice, et du tiers État:
Dans la contemplation de laquelle vous trouuerez la verité du prouerbe, qui dit, Que dans vn vieux pot on fait ſouuent de bonne ſouppe;	Dans la contemplation de laquelle vous trouverez la vérité du proverbe, qui dit, Que dans un vieux pot on fait souvent de bonne soupe;
veu qu’apres vne inſinité de trauerſes qui ont accompagné la ſuite de leurs annees, elles ont heureuſement rencontré le palais de la felicité, dans lequel elles ſont entrees par la poſſeſſion de deux parfaits Amans, qui les faiſans iouir du bien ſi long-temps attendu, ont encores fait naiſtre l’occaſion des aduantageux mariages des trois filles d’AliZon Fleurie.	vu qu'après une insinité de traverses qui ont accompagné la suite de leurs années, elles ont heureusement rencontré le palais de le felicité, dans lequel elles sont entrées par la possession de deux parfaits Amants, qui les faisant jouir du bien si longtemps attendu, ont encore fait naître l'occasion des avantageux mariages des trois filles d'Alison Fleurie.
Il faut, MESDAMES, que vous n’eſperiez pas vne moindre recompenſe de voſtre ennuyeuſe attente, & que vous croyeZ que ce temps qui court n'eſt que pour atteindre le bon-heur qui vous eſt reſerue, & dont quelque iour le Ciel vous donnera vne entiere iouyſſance.	Il faut, MESDAMES, que vous n'espériez pas une moindre récompense de votre ennuyeuse attente, et que vous croyez que ce temps qui court n'est que pour atteindre le bonheur qui vous est réserve, et dont quelque jour le Ciel vous donnera une entière jouissance.
C’eſt ce que joumo auecques paſſion,	C'est ce que joumo auecques passion,
MESDAMES,	MESDAMES,
Voſtre tres-humble & affectionné ſeruiteur, L.	Votre très-humble et affectionné serviteur, L.
C.	Ç.
DISCRET,	DISCRET,
Aduertiſſement important au Lecteur.	Aduertissement important au Lecteur.
29 ECTEVR, apres tant de rares & ſerieux Poëmes Tragiques, qui depuis quelques * 2uυgs mois ont paru ſur le theatre de nos Comediens auec tant d’éclat & d’admiration de chacun, que le ſeul bruit du Cid de Monſieur Corueille a fait ſouhaiter par toutes les bonnes villes de la France, qu’il y euſt autant de troupes de Mondory, qu’il y en a maintenant de gendarmes dans la Flandre, afin de ioüir du contentement de la repreſentation de leurs merueilleuſes Tragedies.	29 ECTEUR, après tant de rares et sérieux Poèmes Tragiques, qui depuis quelques * 2ugs mois ont paru sur le théâtre de nos Comédiens avec tant d'éclat et d'admiration de chacun, que le seul bruit du Cid de Monsieur Corueille a fait souhaiter par toutes les bonnes villes de la France, qu'il y eût autant de troupes de Mondori, qu'il y en a maintenant de gendarmes dans la Flandre, afin de ju du contentement de la représentation de leurs merveilleuses Tragédies.
I’ay creu qu’en ſuitte de ces ſujets ſi graues & ſi triſtes, il tefalloit donner quelque piece cuſe contre ſon foible iugement:	J'ai cru qu'en suite de ces sujets si graves et si tristes, il tefalloit donner quelque pièce cuse contre son faible jugement:
Auquel routesfois ie cederay touſiours l’honneur deub aux Poëtes de ſa qualité.	Auquel routefois on céderai toujours l'honneur devb aux Poètes de sa qualité.
