Dans le deſſein que j’auois d’offrir la Feſté de Venus à Vôſtre Alteße Royale, Ie craignois bien que la fortune qui n'eſt pas de mes amyes, ne me jouât quelque mauuais tour:	Dans le dessein que j'avais d'offrir la Fêté de Venus à Votre Altesse Royale, Je craignais bien que la fortune qui n'est pas de mes amie, ne me jouât quelque mauvais tour:
Mais je n’ay pas raiſon aujourd’huy de me plaindre d’elle;	Mais je n'ai pas raison aujourd'hui de me plaindre d'elle;
elle a laißé à mon preſent tout l’agrément de .	elle a laisse à mon présent tout l'agrément de .
–	
A MADAME ADAME, l’approbation publique, & cette derniere faueur me fait luy pardonner toutes ſes Injuſtices:	À MADAME ADAME, l'approbation publique, et cette dernière faveur me fait toujours pardonner toutes ses Injustices:
Ie m’imagine, MADAME, que comme on a ſouuent confondu la bonne fortune auec Venus, vn Ouurage qui porte le nom de ſa Feſte, ne pouuoit pas eſtre malheureux, ou plûtoſt je voy bien que la fortune a reſpecté ce qui vous eſtoit conſacré, & qu'elle vous a priſe pour Venus meſme, j’entends cette Venus Vranie, cette Venus toute pure & toute celeſte, telle que j’ay tà ché de la repreſenter dans mon Ouurage.	Je m'imagine, MADAME, que comme on a souvent confondu la bonne fortune auec Venus, un Ouvrage qui porte le nom de sa Fête, ne pouvait pas être malheureux, ou plutôt je vois bien que la fortune a respecté ce qui vous était consacré, et qu'elle vous a prise pour Venus rendre, j'entends cette Venus Venu, cette Venus toute pure et toute celeste, telle que j'ai ta ché de la représenter dans mon Ouvrage.
En e ffect, ſi parmy les Dieux les plus connus La fable vante tant vne fauſſe Venus, N’eſtes-vous pas la veritable, Ou la verité de la fable?	En e ffect, si parmi les Dieux les plus connus La fable vante tant une fausse Venus, N'êtes-vous pas la véritable, Ou la vérité de la fable?
Si l’on tient de Venus au ſentiment de tous Ce qu’on voit de poli, de galant, & de doux;	Si l'on tient de Venus au sentiment de tous Ce qu'on voit de poli, de galant, et de doux;
Si Venus des beautés eſt la ſource feconde;	Si Venus des beautés est la source féconde;
Si Venus eſt enfin l’ame de tout le monde, Que ſeroit le monde ſans vous?	Si Venus est enfin l'âme de tout le monde, Que serait le monde sans vous?
Si tout languit ſans la belle Déeſſe, Que deuiendroient les graces, les Amours;	Si tout languit sans la belle Déesse, Que deviendraient les grâces, les Amours;
des Reis, Les jeux lesfertes, les praux jours, Sans la charmante & diuine Princeſſe?	des Reis, Les jeux lesfertes, les praux jours, Sans la charmante et divine Princesse?
Agreés, MADAME, que j’arrête toutes mes pensées ſur vne Idée, qui nous repreſente ſi bien V.	Agreés, MADAME, que j'arrête toutes mes pensées sur une Idée, qui nous représente si bien V.
A.	A.
R.	R.
Elle ſçait bien que Venus, grace, & beauté, ſont vne meſme choſe, & qu’ainſi, il eſt vray de dire qu'on ne void rien dans ſa perſonne qui n’aye ſa Venus;	Elle était bien que Venus, grâce, et beauté, sont une même chose, et qu'ainsi, il est vrai de dire qu'on ne voit rien dans sa personne qui n'aie sa Venus;
On voit dans tout ce qu’elle dit, dans tout ce qu’elle fait, ce charme inexplicable, cette grace qu’on ne peut de finir, & qui eſt plus belle & plus conquerante que la beauté meſme.	On voit dans tout ce qu'elle dit, dans tout ce qu'elle fait, ce charme inexplicable, cette grâce qu'on ne peut de finir, et qui est plus belle et plus conquérante que la beauté même.
Cette Venus n’en demeure pas là, elle a paßé dans voſtre eſprit, c’eſt là qu'elle regne principalement, c’eſt elle qui fait ce tour fin & delicat, que vous donnez à toutes choes;	Cette Venus n'en demeure pas là, elle a passé dans votre esprit, c'est là qu'elle règne principalement, c'est elle qui fait ce tour fin et délicat, que vous donnez à toutes choses;
c’eſt elle qui vous rend vne des premieres intelligences di monde galant & ſpirituel, & c'eſt enfin de cette ſource d’agrémens, que nos meilleurs Autheurs tirent la perfection de leurs ouurages.	c'est elle qui vous rend une des premières intelligences di monde galant et spirituel, et c'est enfin de cette source d'agrémens, que nos meilleurs Auteurs tirent la perfection de leurs ouvrages.
Que j'ay honte, MADAME, d’auoir eſté ſi longtemps priué d’vn ſi glorieux auantage!	Que j'ai honte, MADAME, d'avoir été si longtemps privé d'vn si glorieux avantage!
Et que ne fairoisje pas pour m'en rendre digne?	Et que ne fairoisje pas pour m'en rendre digne?
C’eſt à vous ſeule que je veux ſacrifier deſormais, comme à la	C'est à vous seule que je veux sacrifier désormais, comme à la
Vous me tiendrés lieu des neuf Muſes, Et même, s’il le faut, de toùs les Immortels:	Vous me tiendrez lieu des neuf Muses, Et même, s'il le faut, de toùs les Immortels:
Ces vierges prés de vous muettes & confuſes, Vous cederont tous leurs autels;	Ces vierges près de vous muettes et confuses, Vous céderont tous leurs autels;
Vous y ſerez ſeule adorée;	Vous y serez seule adorée;
Vous aurez tous les vœux que i’ay perdus ailleurs:	Vous aurez tous les vœux que j'ai perdus ailleurs:
Pour vous tout mon encens, pour vous toutes les fleurs, Dont la fable autresfois couronna Cr therée.	Pour vous tout mon encens, pour vous toutes les fleurs, Dont la fable autrefois couronna Cr therée.
Ie ne feray plus de portraict, De Heroïne & de Déeſſe, Où je ne meſle quelque traict De l’incomparable Princeſſe.	Je ne ferai plus de portrait, De Héroïne et de Déesse, Où je ne mêle quelque trait De l'incomparable Princesse.
Vous voyez, MADAME, par quel zele, & par quelles promeßes, je tache de meriter l’honneur de voſtre Protection.	Vous voyez, MADAME, par quel zèle, et par quelles promées, je tache de mériter l'honneur de votre Protection.
Les Dieux de la terre comme ceux du Ciel ne regardent que l’intention dans les vœux des mortels, la mienne eſt d’attirer vos faueurs pour vous rendre mes offrandes plus agreables:	Les Dieux de la terre comme ceux du Ciel ne regardent que l'intention dans les vœux des mortels, la mienne est d'attirer vos faveurs pour vous rendre mes offrandes plus agréables:
ce que vous auez droit de refuſer à la foibleſſe d'vne Muſe trop ambitieuſe daignez l’accorder au culte le plus ſincere, & le plus reſpectueux qui fut iamais.	ce que vous avez droit de refuser à la faiblesse d'une Muse trop ambitieuse daignez l'accorder au culte le plus sincère, et le plus respectueux qui fut jamais.
Ie ſuis,	Je suis,
MADAME,	MADAME,
DE VOSIRE ALIESSE NOYALE,	DE VOSIRE ALIEZE NOYALE,
Le tres-humble, tres-obeïſſant, & tres-fidelle ſeruiteur, BOYER.	Le très-humble, très-obeïssant, et très-fidelle serviteur, BOYER.
EXTRAICT, DV Eireltist an dey	EXTRAICT, DU Eireltist an dey
DAR Grace & Priuilege du Roy, donné Tà Paris le 24.	DAR Grâce et Privilège du Roi, donné Tà Paris le 24.
jour de Mars 1669.	jour de Mars 1669.
Signé d’ALANCE';	Signé d'ALANCE';
Il eſt permis à GABRIEL QVINET, Marchand Libraire à Paris, d’imprimer, ou faire imprimer vne Comedie intitulée La Feſted e Venus, pendant le temps & eſpace de ſept a nnées:	Il est permis à GABRIEL QUINET, Marchand Libraire à Paris, d'imprimer, ou faire imprimer une Comédie intitulée La Fêted e Venus, pendant le temps et espace de sept a nées:
Et deffenſes ſont faites à tous autres de l’imprimer ou faire imprimer pendant ledit temps, à peine de confiſcation des Exemplaires, & de tous dépens, dommages & intereſts, comme il eſt plus au long contenu dans leſdites Lettres de Priuilege.	Et défenses sont faites à tous autres de l'imprimer ou faire imprimer pendant ledit temps, à peine de confiscation des Exemplaires, et de tous dépens, dommages et intérêts, comme il est plus au long enu dans lesdites Lettres de Privilège.
Regitré ſur le Liure de la Communauté, le 26.	Regitré sur le Livre de la Communauté, le 26.
Mars 1669 ſuiuant l’Arreſt de la Cour de Parlement du 8.	Mars 1669 suivant l'Arrest de la Cour de Parlement du 8.
Auril 1653.	Avril 1653.
Signé A.	Signé A.
SOVBRON, Syndic.	SOUBRON, Syndic.
LA FESTE DE VENVS PASTORALE HEROIQVE.	LA FÊTE DE VENUS PASTORALE HÉROIQUE.
PROLOGVE.	PROLOGUE.
LA SCENE EST DANS VN BOIS de Lauriers, de Palmes, & d’Oliuiers.	LA SCÈNE EST DANS VN BOIS de Lauriers, de Palmes, et d'Olivers.
LA PAIX EST COVCHE’E ſur vn Lit de gazon, orné de fleurs, couuert de branches de Lauriers, de Palmes & d’Oliuiers.	LA PAIX EST COUCHÉE sur un Lit de gazon, orné de fleurs, couvert de branches de Lauriers, de Palmes et d'Olivers.
Vne Mer fait le fonds de la peripectiue, durant qu’elle ſe repoſe au doux bruit des Muſettes & des Flutes douces, ſuiuies des ritournelles de Violons.	Une Mer fait le fond de la peripectiue, durant qu'elle se repose au doux bruit des Musettes et des Flutes douces, suivies des ritournelles de Violons.
La Victoire deſcend du Ciel, precedée de la Renommée qui ſonne de la Trompette.	La Victoire descend du Ciel, précédée de la Renommée qui sonne de la Trompette.
La Paix ſe releue à ce bruit.	La Paix se relève à ce bruit.
VEL eſt ce bruit affreux, quel Dieu mal à propos Oſe troubler la Paix dans le ſein du repos?	VEL est ce bruit affreux, quel Dieu mal à propos Ose troubler la Paix dans le sein du repos?
LA VICTOTRE en ueſcendant ſur le Thea	LA VICTOTRE en utescendant sur le Thea
tre chante ces Vers.	tre chante ces Vers.
Croiſſez Palmes, croiſſez Lauriers, LoüIs porte ſi loin ſa gloire & ſon empire, Que s’il faut couronner tous ſes exploits guerriers, A peine pourrez-vous ſuffire.	Croissez Palmes, croissez Lauriers, LoüIs porte si loin sa gloire et son empire, Que s'il faut couronner tous ses exploits guerriers, À peine pourrez-vous suffire.
Croiſſez Palmes, croiſſez Lauriers, Rameaux ſacrez d’eternelle verdure, Vous aurez tous un jour l’honneur d’eſtre cueillis Par les vaillantes mains du Monarque des Lys;	Croissez Palmes, croissez Lauriers, Rameaux sacrés d'éternelle verdure, Vous aurez tous un jour l'honneur d'être cueillis Par les vaillantes mains du Monarque des Lys;
La Victoire vous en aſſeure.	La Victoire vous en assure.
Croiſſez Palmes, croiſſez Lauriers.	Croissez Palmes, croissez Lauriers.
LA PAIX.	LA PAIX.
Victoire quelle impatience Pour deſcendre icy bas vous fait quitter les Cieux?	Victoire quelle impatience Pour descendre ici bas vous fait quitter les Cieux?
Eſt-ce Loüis, eſt-ce l’ordre des Dieux, Ou les vœux des Mortels qui déja dans ces lieux Ont r’appellé voſtre preſence.	Est-ce Louis, est-ce l'ordre des Dieux, Ou les vœux des Mortels qui déjà dans ces lieux Ont rappelé votre présence.
Vous croyez-donc qu’vn jeune Roy Cherche à vous rendre voſtre employ, Et que n'aymant que vous aans le fonds de ſon ame, N écoutant rien que ſa valeur, Il ne faut que s’offrir encore à ce Vainqueur, Pour réueiller toute ſa flâme.	Vous croyez-donc qu'vn jeune Roi Cherche à vous rendre vôtre emploi, Et que n'aimant que vous a le fond de son âme, N écoutant rien que sa valeur, Il ne faut que s'offrir encore à ce Vainqueur, Pour réveiller toute sa flamme.
LA VICTOIRE.	LA VICTOIRE.
Ie veux bien l’aduoüer;	Je veux bien l'avouer;
La Paix doit à ſon tour Pour de granus imtereſts otcuper jon amou;	La Paix doit à son tour Pour de granus imterests otcuper jon amou;
Mais enfin aduoüez que cette politique Luy vient de la raiſon, & non pas de ſon cœur, Et que le nom de pacifique Ne luy plaiſt guere au pris de celuy de vainqueur.	Mais enfin avouez que cette politique Lui vient de la raison, et non pas de son cœur, Et que le nom de pacifique Ne lui plaît guère au pris de celui de vainqueur.
LA PAIX.	LA PAIX.
Peut-eſtre;	Peut-être;
Mais voyons ſi cette confiance Ne vous flate point trop de l’amour d'vn grand Roy.	Mais voyons si cette confiance Ne vous flatte point trop de l'amour d'un grand Roi.
Examinons ſur cette preference, Qui luy fait plus d’honneur ou de vous ou de moy,	Examinons sur cette préférence, Qui lui fait plus d'honneur ou de vous ou de moi,
LA VICTOIRE.	LA VICTOIRE.
Vous luy vanterez-donc cette gloire tranquille Que la Vertu produit au milieu du repos, Eajeenextes Rojy la ouieur inbile, Et qui ne fut iamais la gloire des Heros.	Vous avait vanterez-donc cette gloire tranquille Que la Vertu produit au milieu du repos, Éjeenextes Roji la ouieur inbile, Et qui ne fut jamais la gloire des Héros.
LA PAIX.	LA PAIX.
Et vous luy vanterez ſans doute tous les charmes De la gloire qui ſuit la fureur des combats:	Et vous lui vanterez sans doute tous les charmes De la gloire qui suit la fureur des combats:
Ce mélange de ſang, de pouſſiere, & de larmes, Ces affreuſes beautez ont pour vous des appas.	Ce mélange de sang, de poussière, et de larmes, Ces affreuses beautés ont pour vous des appas.
C’eſt vous qui la donnez cette gloire cruelle, Qui ne plaira iamais qu’à des cœurs inhumains Et qui par mille morts ſe veut rendre immortelle.	C'est vous qui la donnez cette gloire cruelle, Qui ne plaira jamais qu'à des cœurs inhumains Et qui par mille morts se veut rendre immortelle.
Mais apprenez qu’il eſt vne gloire plus belle, Que celle qu’à la guerre enſanglantent vos maint, Faire fleurir les Loix, les Arts, & l’Innocence, Faire regner par tout l’honneur & la vertu, Et tenir ſous le joug d’vne juſte puïſſance L’Injuſtice eſtonnée, & le vice abbatu;	Mais apprenez qu'il est une gloire plus belle, Que celle qu'à la guerre ensanglantent vos maint, Faire fleurir les Lois, les Arts, et l'Innocence, Faire régner par tout l'honneur et la vertu, Et tenir sous le joug d'une juste puissance L'Injustice étonnée, et le vice abattu;
N’employer la valeur qu’à calmer les tempeſtes;	N'employer la valeur qu'à calmer les tempêtes;
Sous le deuoir de Roy retenir le Heros, Et preferer toûjours à l’eſpoir des conqueſtes Vne grandeur paiſible, vn glorieux repos.	Sous le devoir de Roi retenir le Héros, Et préférer toujours à l'espoir des conquêtes Une grandeur paisible, un glorieux repos.
