M.	M.
DC.	DC.
LXI.	LXI.
Autc Priuilege du Roy	Autc Privilège du Roi
M.	M.
N TEVT LE MAF DE YAV 1S VANT.	 NEUT LE MAS DE YAU 1S VANT.
SIEVR,	SIEUR,
Cette dispoſition incemparable que vous auez à rechercher les bon - nes choſes comme à fuïr les mauuaiſes, les ſoings infatigables que vous prenez pour arriuer aux belles connoiſſances, cette ſageſſe & cette ciuilité qui vous fait aimer de tout le monde, & toutes les belles qualitez que vous poſſedez & qui vous rendent plus admirable dans le printemps de vos iours, que les autres ne le ſont dans leur automne, tout cela dis-je vous gagne les inclinations, & fait naiſtre dans tous les cœurs le deſir de vous ſeruir.	Cette disposition incemparable que vous avez à rechercher les bon - êtes choses comme à fuir les mauvaises, les soings infatigables que vous prenez pour arriver aux belles connaissances, cette sagesse et cette civilité qui vous fait aimer de tout le monde, et toutes les belles qualités que vous possédez et qui vous rendent plus admirable dans le printemps de vos jours, que les autres ne le sont dans leur automne, tout cela disiez-je vous gagne les inclinations, et fait naître dans tous les cœurs le désir de vous servir.
Toutes les perſonnes d’esprit vous eſtiment, les vns vous donnent des ſouhaits, les autres des vœux, & ie croirois n’eſtre pas au nombre de ED gens raiſonnables, ſi ie ne ſuiuoïs leurs iuſtes intentions;	Toutes les personnes d'esprit vous estiment, les uns vous donnent des souhaits, les autres des vœux, et un croirais n'être pas au nombre de ED gens raisonnables, si grands ne suiuoïs leurs justes intentions;
C’eſt ce qui	C'est ce qui
m'a porté à vous offrir cette Comedie, afin d’auoir l’aduantage de vous teſmoigner que ie vous honore, & que ie ne ſuis pas moins admirateur de vos vertus que le autres.	m'a porté à vous offrir cette Comédie, afin d'avoir l'avantage de vous témoigner que je vous honore, et que je ne suis pas moins admirateur de vos vertus que le autres.
Ie ſçay bien que ie vous offre les moindres fleurs du Parnaſſe;	Je sais bien que je vous offrent les moindres fleurs du Parnasse;
Mais, MONSIEVI.	Mais, MONSIEUI.
ie vous donne ce que i’ay, dans l’esperance de vous en ſacrifier de plus belles, lors que les Muſes m’auront permis vn plus grand accez dans leurs charmantes Montagnes.	On vous donne ce que j'ai, dans l'espérance de vous en sacrifier de plus belles, lors que les Muses m'auront permis un plus grand accès dans leurs charmantes Montagnes.
C’eſt la grace que i'espere d’elle, mais moins par vn defaut de vanité, que par vne parfaite reſolution que ie faits d’eſtre toute ma vie,	C'est la grâce que j'espère d'elle, mais moins par faut de vanité, que par une parfaite résolution que sans faits d'être toute ma vie,
MONSIEVR,	MONSIEUR,
Voſtre tres-humble, & tres-obeïſſant ſeruiteur.	Votre très-humble, et très-obeïssant serviteur.
DORIMOND.	DORIMOND.
A MADAME DE LA BASINIERE	À MADAME DE LA JASINIÈRE
