MERCURE.	MERCURE.
Le Theatre repreſente une Campagne aride & toute brûlée de l'ardeur du Soleil, que l’on voit ſur declin, & prêt à ſe coucher;	Le Théâtre représente une Campagne aride et toute brûlée de l'ardeur du Soleil, que l'on voit sur déclin, et prêt à se coucher;
D’un autre côté, vis-a-vis du Soleil, on voit la nuit, qui s’avance peu à peu ſur un Char tiré par des Anουnα 3Enο εον uυcompagnee au Heures de la Nuit.	D'un autre côté, vis-a-vis du Soleil, on voit la nuit, qui s'avance peu à peu sur un Char tiré par des Annq 3Enο Én uυcompagnee au Heures de la Nuit.
LA NUIT.	LA NUIT.
Anguiſſante Clarté, cachez vous deſſous l’Onde, Faites place à la Nuit la plus belle du monde,  Qui deſſous l’horiſon s’achemine à grands pas.	Anguissante Clarté, cachez -vous dessous l'Onde, Faites place à la Nuit la plus belle du monde, Qui dessous l'horizon s'achemine à grands pas.
C’eſt de moy que l’on priſe, & la noirceur, & l’ombre, Et jay mille agrémens dans mon Empire ſombre, Qu'en toute ſa ſplendeur le jour même n’a pas.	C'est de moi que l'on prise, et la noirceur, et l'ombre, Et jay mille agrémens dans mon Empire sombre, Qu'en toute sa splendeur le jour même n'a pas.
LES AE CREMHHDMRCRTT.	LES AE CREMHHDMRCRTT.
Le Soleil, qui croyoit avec que ſa lumiere Regner abſolument par tout, Sera pouſſé bien-tôt à bout;	Le Soleil, qui croyait avec que sa lumière Regner absolument par tout, Sera poussé bientôt à bout;
Il commence déja de fermer la paupiere.	Il commence déjà de fermer la paupière.
Pendant que les Heures chantent, une troupe d’habitans entre ſur le Theatre.	Pendant que les Heures chantent, une troupe d'habitants entre sur le Théâtre.
UN HABITANT DE LA TROUPE.	UN HABITANT DE LA TROUPE.
Venez, aimable Nuit, venez finir nos peines.	Venez, aimable Nuit, venez finir nos peines.
Le Soleil furieux Brûle tout dans nos pleines, Et ravage ces lieux.	Le Soleil furieux Brûle tout dans nos pleines, Et ravage ces lieux.
Il n’eſt plus d’eau dans nos fontaines, Tout perit, tout tarit, Venez aimable Nuit, venez finir nos peines.	Il n'est plus d'eau dans nos fontaines, Tout périt, tout tarit, Venez aimable Nuit, venez finir nos peines.
LE CHOEUR.	LE CHOEUR.
Venez, aimable Nuit, venez finir nos peines.	Venez, aimable Nuit, venez finir nos peines.
UN AUTRE HABITANT DE LA TROUPE Ah!	UN AUTRE HABITANT DE LA TROUPE Ah!
ce Soleil brûlant embraſe les Montagnes!	ce Soleil brûlant embrase les Montagnes!
Il brûle nos Forêts, il ſeche nos Campagnes, Nous ſommes devenus l’objet de ſa Fureur.	Il brûle nos Forêts, il seche nos Campagnes, Nous sommes devenus l'objet de sa Fureur.
Helas!	Hélas!
voyez nôtre langueur!	voyez notre langueur!
Du ſang qui nous ſoûtient, il épuiſe nos veines.	Du sang qui nous soutient, il épuise nos veines.
2 Que ſes rigueurs ſont inhumaines!	2 Que ses rigueurs sont inhumaines!
Nous ſommes tout ſechés, tout recuits de chaleur, Et, tout prets à mouiir, nous ſouffrons le martire.	Nous sommes tout séchés, tout recuits de chaleur, Et, tout prêts à mouiir, nous souffrons le martyre.
Belle Nuit, qui pourroit vous dire A quelle extremte nous reauit ion ardeur!	Belle Nuit, qui pourrait vous dire À quelle extrémte nous reavit ion ardeur!
ILE CHOEUR.	ÎLE CHOEUR.
Belle Nuit, qui pourroit vous dire A quelle extremité nous reduit ſon ardeur!	Belle Nuit, qui pourrait vous dire À quelle extrémité nous réduit son ardeur!
UN HABITANT DE LA TROUPE.	UN HABITANT DE LA TROUPE.
Etabliſſez ici pour jamais vôtre Empire, Banniſſez de ces lieux Ce Soleil furieux;	Établissez ici pour jamais votre Empire, Bannissez de ces lieux Ce Soleil furieux;
Ne nous quittez jamais, que l’on ne voye luire.	Ne nous quittez jamais, que l'on ne voie luire.
Ua Un plus bel Aſtre dans les Cieux.	Oùa Un plus bel Astre dans les Cieux.
LE CHOEUR.	LE CHOEUR.
Nous vous le demandons grands Dieux, D'un Cœur ſoumis nous adreſſons nos vœux, Maître des Dieux, qui lances le Tonnere, Cccute dlr naapie mamecleun, Que ce Soleil ardent n’éclaire plus la Terre.	Nous vous le demandons grands Dieux, D'un Cœur soumis nous adressons nos vœux, Maître des Dieux, qui lances le Tonnere, Cocute lir naapie mamecleun, Que ce Soleil ardent n'éclaire plus la Terre.
UN AUTRE HABITANT DE LA TROUPE.	UN AUTRE HABITANT DE LA TROUPE.
C’eſt un Soleil brûlant, qui nous déſole tous, Puiſſe-t-il a jamais demeurer deſſous l’Onde.	C'est un Soleil brûlant, qui nous dèsole tous, Puisse-t-il a jamais demeurer dessous l'Onde.
O Jupiter, ſauvez le Monde, Donnez nous un Aſtre plus doux.	Ô Jupiter, sauvez le Monde, Donnez nous un Astre plus doux.
LE CNOEURe O Jupiter ſauvez le Monde, Donnez nous un Aſtre plus doux.	LE CNOEUR Ô Jupiter sauvez le Monde, Donnez nous un Astre plus doux.
Dans le tems que le Chœur des Habitans chante ces deux derniers vers, MERCURE ſe fait voir ſur un Nuage.	Dans le temps que le Chœur des Habitants chante ces deux derniers vers, MERCURE se fait voir sur un Nuage.
MERCURE ſur un Nuage.	MERCURE sur un Nuage.
Habitans de ces lieux, calmez tous vos ennuis.	Habitants de ces lieux, calmez tous vos ennuis.
Vos vœux ſont exaucez, vos malheurs ſont finis.	Vos vœux sont exaucés, vos malheurs sont finis.
Le grand Dieu Jupiter m’envoye ici vous dire, Que ce Soleil couchant va finir ſon Empire, Vous ne le verrez plus.	Le grand Dieu Jupiter m'envoie ici vous dire, Que ce Soleil couchant va finir son Empire, Vous ne le verrez plus.
Et vous, Nuit, attendez, Avec les Peuples accablez, l’Aſtre nouveau qui ſort de l’onde.	Et vous, Nuit, attendez, Avec les Peuples accablez, l'Astre nouveau qui sort de l'onde.
Vous l’allez voir brillant, éclairer tout le Monde.	Vous l'allez voir brillant, éclairer tout le Monde.
Ramener par tout le beau temsLa douceur de ſon influence Fera regner chez vous la Paix & l’Abondance, Et rendra vos deſirs contens.	Ramener par tout le beau tempsLa douceur de son influence Fera régner chez vous la Paix et l'Abondance, Et rendra vos désirs contents.
Ren	Ren
A 4 Rendez graces, rendez au plus puiſſant des Dieux, Qui vous donne un Soleil, ſi beau, ſi glorieux.	A 4 Rendez grâces, rendez au plus puissant des Dieux, Qui vous donne un Soleil, si beau, si glorieux.
LE CHOEUR.	LE CHOEUR.
Rendons graces, rendons au plus puiſſant des Dieux, Qui nous donne un soien, n beau, il glorieux, Mercure ſe retire.	Rendons grâces, rendons au plus puissant des Dieux, Qui nous donne un soyen, n beau, il glorieux, Mercure se retire.
UN HABITANT DE LA TROUPE.	UN HABITANT DE LA TROUPE.
Sa bonté fait ſortir de l'Onde Un Aſtre nouveau, que le Monde Verra bien-tôt briller aux Cieux.	Sa bonté fait sortir de l'Onde Un Astre nouveau, que le Monde Verra bientôt briller aux Cieux.
Sous ſes loix nous vivrons dans une Paix profonde.	Sous ses lois nous vivrons dans une Paix profonde.
Que tout chante, que tout réponde, Que tout chante aujourd’hui le plus puiſſant des Dieux.	Que tout chante, que tout réponde, Que tout chante aujourd'hui le plus puissant des Dieux.
ddr Que tout chante, que tout réponde.	ddr Que tout chante, que tout réponde.
Que tout chante aujourd’hui le plus puiſſant de Dieux.	Que tout chante aujourd'hui le plus puissant de Dieux.
UN AUTRE HABITANT.	UN AUTRE HABITANT.
Sa bonté fait rentrer dans l'Onde Ce Soleil qui brûloit le Monde, Nous aurons plus de mauvais tems.	Sa bonté fait rentrer dans l'Onde Ce Soleil qui brûlait le Monde, Nous aurons plus de mauvais temps.
De cet Aſtre fatal la maligne influënce Ne chaſſera plus l’abondance, Tous nos deſirs ſeront contens.	De cet Astre fatal la maligne influence Ne chassera plus l'abondance, Tous nos désirs seront contents.
Rendons graces, rendons au plus puiſſant de Dieux.	Rendons grâces, rendons au plus puissant de Dieux.
Qui du Soleil brûlant a déchargé les Cieux.	Qui du Soleil brûlant a déchargé les Cieux.
LE CHOEUR.	LE CHOEUR.
L’Aſtre brillant qui ſort de l’Onde, Vient donner la lumiere au Monde, Il nous ramene le beau tems.	L'Astre brillant qui sort de l'Onde, Vient donner la lumière au Monde, Il nous ramène le beau temps.
La douceur de ſon Influënce Fera regner chez nous la Paix & l’Abondance, Et rendra nos deſirs contens.	La douceur de son Influënce Fera régner chez nous la Paix et l'Abondance, Et rendra nos désirs contents.
Rendons graces, rendons au plus puiſſant des Dieux, Qui nous donne un Soleil, ſi beau, ſi glorieux.	Rendons grâces, rendons au plus puissant des Dieux, Qui nous donne un Soleil, si beau, si glorieux.
Fin du Prologue.	Fin du Prologue.
Acteurs de, l’Opera.	Acteurs de, l'Opéra.
L’AMBITION.	L'AMBITION.
LA VANITE.	LA VANITÉ.
TROUPE de Dragons & d’Incendiaires.	TROUPE de Dragons et d'Incendiaires.
TROUPE de Bergers Fugitifs.	TROUPE de Bergers Fugitifs.
TROUPE de Satires, de Loups e lde Leopards.	TROUPE de Satires, de Loups é de Lopards.
EPTUNE.	EPTUNE.
LA TERRE.	LA TERRE.
L ddne	L ddne
T ROUPE de Dieux Marins.	 TOUPE de Dieux Marins.
RoOTE de Citlopes.	RoOTE de Citlopes.
TROUPE de Dieux Champêtres & de Drinnes.	TROUPE de Dieux Champôtres et de Drines.
TROUPE d’Habitans des lieux qui ſont embraſés.	TROUPE d'Habitants des lieux qui sont embrasés.
QUATRE Incendiaires.	QUATRE Incendiaires.
La Scene est en Europe.	La Scène est en Europe.
GALLI OPERA.	GALLI OPÉRA.
E	E
ACTE I.	ACTE I.
Le Theatre change, & repreſente les bords du Rhin, ou l’on voit des Villes & des Villages, des Bourgs & des Châteaux à demi ruïnez;	Le Theatre change, et représente les bords du Rhin, ou l'on voit des Villes et des Villages, des Bourgs et des Châteaux à demi ruinés;
Une Armée de Dragons & d’Incendiaires ſe Campe ſur ces bords.	Une Armée de Dragons et d'Incendiaires se Campe sur ces bords.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
Gallie paroit ſur le Theatre ſous la forme d’une grande Femme, vêtuë d’une Robe d’Ecarlate.	Gallie parait sur le Théâtre sous la forme d'une grande Femme, vêtuë d'une Robe d'Écarlate.
parſemée de Fleurs de Lis & de Flammes d’Or, Elle tient dans ſa main droite un Flambeaz ardent, & une Epée en l’autre, avec cette deviſe ſur ſa Fontange, lgne & Ferro.	parsemée de Fleurs de Lis et de Flammes d'Or, Elle tient dans sa main droite un Flambeas ardent, et une Épée en l'autre, avec cette devise sur sa Fontange, lgne et Ferro.
Une Troupe de Dragons & d’Incendiaires vient danſer avec Gallie, & ils forment enſemble la premiere entrée du Ballet.	Une Troupe de Dragons et d'Incendiaires vient danser avec Galie, et ils forment ensemble la première entrée du Ballet.
GALLIE SEUIE.	GALLIE SÉVIE.
Our regner en tous lieux, mertons tout en uſage, La Trahiſon, le manquement de foy, L’horrible Cruauté, vous Crimes aidez moy, Servez ma Fureur & ma Rage, Je veux que l’Univers ſoumette à mes Loix.	Our régner en tous lieux, mertons tout en usage, La Trahison, le manquement de foi, L'horrible Cruauté, vous Crimes aidez moi, Servez ma Fureur et ma Rage, Je veux que l'Univers soumette à mes Lois.
Venez Princes, venez vous, Rois, Venez tous vous ranger ſous ma Puiſſance.	Venez Princes, venez -vous, Rois, Venez tous vous ranger sous ma Puissance.
Obeïſſez, où ce Flambeau Va faire un horrible ravage, Tout deſcendra dans le tombeau.	Obéissez, où ce Flambeau Va faire un horrible ravage, Tout descendra dans le tombeau.
Obeïſſez, où ce Flambeau Va faire un horrible ravage.	Obéissez, où ce Flambeau Va faire un horrible ravage.
Gallie regarde par tout le Theatre, pour voir s’il ne viendra perſonne, & puis elle continue.	Gallie regarde par tout le Théâtre, pour voir s'il ne viendra personne, et puis elle continue.
He quoi!	He quoi!
l’on ne m’obeït pas.	l'on ne m'obéirt pas.
Sous le coups de ce Fer il faut que tout gemiſſe.	Sous le coups de ce Fer il faut que tout gémisse.
Je vay porter par tout l’horreur & le trêpas.	Je vais porter par tout l'horreur et le trépas.
Allons, il faut que tout periſſe Par la Fureur que je reſſens.	Allons, il faut que tout périsse Par la Fureur que je ressens.
Anloition, vamte, redoublez mon audace, Volés à mon ſecours, exteriimions la race De ces Rebelles inſolens.	Anlaition, vamte, redoublez mon audace, Volez à mon secours, extériimions la race De ces Rebelles insolents.
SCENE SECONDE.	SCÈNE SECONDE.
GALLIE, L’AMBITION, LA VANITE.	GALLIE, L'AMBITION, LA VANITÉ.
L’Ambition entre d’un côté du Theatre, & la Vanité de l’autre.	L'Ambition entre d'un côté du Théâtre, et la Vanité de l'autre.
Elles danſent, & forment enſemble la ſeconde entrée du Balet.	Elles dansent, et forment ensemble la seconde entrée du Ballet.
GALLIE.	GALLIE.
Bjets de mon Amour, venez ſervir ma Rage, O Donnés moy vos avis, L’Europe inſolente m’outrage, Pour braver mon pouvoir, ſes Peuples ſont unis;	Bjets de mon Amour, venez servir ma Rage, Ô Donnés moi vos avis, L'Europe insolente m'outrage, Pour braver mon pouvoir, ses Peuples sont unis;
Venés Venés à mon ſecours, ſoutenez mon courage, Allons, il faut domter tous ces fiers Ennemis;	Venez Vensez à mon secours, soutenez mon courage, Allons, il faut dompter tous ces fiers Ennemis;
Cette Iſle d’Albion, l’ingrate, la perfide, N'eſt plus deſſous mes Loix, Ah!	Cette Isle d'Albion, l'ingrate, la perfide, N'est plus dessous mes Lois, Ah!
funeſte revers!	funeste revers!
Un Hercule nouveau vient de briſer ſes fers, Je ne vous cele rien, je le crains cét Alcide, Sans lui j’allois regner ſur ce vaſte Univers;	Un Hercule nouveau vient de briser ses fers, Je ne vous cèle rien, je le crains cet Alcide, Sans lui j'allais régner sur ce vaste Univers;
Sans lui j’avois un courage intrepide:	Sans lui j'avais un courage intrépide:
A preſent que j’apprens qu’il vient paſſer les Mers, Mon Cœur tremble, mon Cœur, helas!	À présent que j'apprends qu'il vient passer les Mers, Mon Cœur tremble, mon Cœur, hélas!
devient timide.	devient timide.
Ah!	Ah!
lâche que je ſuis, eſt ce à moy d’avoir peur?	lâche que je suis, est -ce à moi d'avoir peur?
donstonapidtor a la venscance.	donstonapidtor a la vensance.
Perdons l’Ennemi qui m'offence, Animons contre luy ma Rage & ma Fureur,	Perdons l'Ennemi qui m'offense, Animons contre nô ma Rage et ma Fureur,
LA VANITE.	LA VANITÉ.
Le Feu depuis long-tems eſt en vôtre puiſſance, Cet Element vous eſt ſoumis;	Le Feu depuis long-tems est en votre puissance, Cet Élément vous est soumis;
Qu’il ſerve donc vôtre vangeance, Qu’il devore vos Ennemis.	Qu'il serve donc votre vengeance, Qu'il dévore vos Ennemis.
L’AMBITION.	L'AMBITION.
La Terre vous a fait une injure mortelle, Embraſez cette criminelle, Et l’Europe ſur tout, qu’on ne peue trop punir.	La Terre vous a fait une injure mortelle, Embrasez cette criminelle, Et l'Europe sur tout, qu'on ne peue trop punir.
Allons, que le Feu ſe prepare Pour une vangeance barbare, Dont le ſeul ſouvenir Faſſe trembler tout l’avenir.	Allons, que le Feu se prépare Pour une vengeance barbare, Dont le seul souvenir Fasse trembler tout l'avenir.
TOUTES TROIS ENSEMBLE.	TOUTES TROIS ENSEMBLE.
Allons que le Feu ſe prepare Pour une vengeanee barbare, Dont le ſeul ſouvenir Faſſe trembler tout l’avenir.	Allons que le Feu se prépare Pour une vengeance barbare, Dont le seul souvenir Fasse trembler tout l'avenir.
SCE	SCE
A 7	À 7
14 GALLIE SCENE TROISIEME.	14 GALLIE SCÈNE -TROISIÈME.
GALLIE, L’AMBITION, LA VANITE, LE FEU, UNE TROUPE d’Incendiaires.	GALLIE, L'AMBITION, LA VANITÉ, LE FEU, UNE TROUPE d'Incendiaires.
Le Feu entre ſur le Theatre, ſuivi d’une Troupe d’Incendiaires, tenant chacun un Flambeau dmmum dis Jurment enſemote tu troiſiéme entrée du Balet.	Le Feu entre sur le Théâtre, suivi d'une Troupe d'Incendiaires, tenant chacun un Flambeau dmum dis Jurment ensemotte tu troisième entrée du Balet.
LE FEU.	LE FEU.
E viens, Princeſſe redoutable, Je viens ſervir vôtre Fureur.	E viens, Princesse redoutable, Je viens servir votre Fureur.
Allons, portons par tout la crainte, & la terreur, Jettons une flamme effroyable.	Allons, portons par tout la crainte, et la terreur, Jettons une flamme effroyable.
Terre, vous allés voir tous vos Champs embraſez, Et vos plaines verdoyantes.	Terre, vous allez voir tous vos Champs embrasez, Et vos plaines verdoyantes.
Ah!	Ah!
ſi vous ne vous ſoûmettez, Vous allez reſſentir mes flammes devorantes.	si vous ne vous soumettez, Vous allez ressentir mes flammes dévorantes.
GAllIE, LA VANITE, L’AMBITION ET LE FEu tous enſemble.	GAllIE, LA VANITÉ, L'AMBITION ET LE FEu tous ensemble.
Portons par tout d’horribles feux, Faiſons regner par tout la flamme épouvantable, Allons, allons, faiſons un ravage effroyable, Embraſons la Terre & les Cieux.	Portons par tout d'horribles feux, Faisons régner par tout la flamme épouvantable, Allons, allons, faisons un ravage effroyable, Embrasons la Terre et les Cieux.
LE CHOEUR des Incendiaires.	LE CHOEUR des Incendiaires.
Portons par tout d’horribles feux, Faiſons regner par tout la flame épouvantable, Allons, allons, faiſons un ravage effroyable, Embraſons la Terre & les Cieux.	Portons par tout d'horribles feux, Faisons régner par tout la flamme épouvantable, Allons, faisons, faisons un ravage effroyable, Embrasons la Terre et les Cieux.
On entend un bruit de Timbales, des Trompetes & de Tambours.	On entend un bruit de Timbales, des Trompetes et de Tambours.
Gallie, la Vanité, le Feu, & les Incendiaires danſent en furieux, & forment enſemble la quatriéme entrée du Bales.	Gallie, la Vanité, le Feu, et les Incendiaires dansent en furieux, et forment ensemble la quatrième entrée du Balères.
Aprés avoir dansé, ils ſe retirent.	Après avoir dansé, ils se retirent.
SCENE QUAIRIEME.	SCÈNE QUAIRIEME.
QUATRE BERGERS.	QUATRE BERGERS.
Ces quatre Bergers viennent des deux côtez du Theatre danſer en eſtropiez, & forment la cinquiéme ent rée du Balet.	Ces quatre Bergers viennent des deux côtés du Théâtre danser en estropiez, et forment la cinquième ent rée du Ballet.
I.	I.
BERGER.	BERGER.
Uel comble de douleur!	Vel comble de douleur!
quel ſujet de triſteſſe!	quel sujet de tristesse!
Ah!	Ah!
que deviendrons-nous, grands Dieux!	que deviendrons-nous, grands Dieux!
Gallie va porter par tout d’horribles feux, Cette furieuſe Tigreſſe, Qui nous à mangé juſqu’aux Os, Veut de ce Monde entier faire un triſte Chaos.	Gallie va porter par tout d'horribles feux, Cette furieuse Tigresse, Qui nous à mangé jusqu'aux Os, Veut de ce Monde entier faire un triste Chaos.
2.	2.
BERGER.	BERGER.
O!	Ô!
ſort trop rigoureux!	sort trop rigoureux!
3.	3.
BERGER.	BERGER.
O!	Ô!
malheur trop funeſte?	malheur trop funeste?
4.	4.
BERGER.	BERGER.
Comment éviter ſon couroux?	Comment éviter son courroux?
TOus ENSEMBLE.	TOutOus ENSEMBLE.
Que ferons nous?	Que ferons nous?
helas!	hélas!
que ferons nous?	que ferons nous?
Nul eſpoir ne nous reſte.	Nul espoir ne nous reste.
I.	I.
BERGER.	BERGER.
Depuis plus de dix ans, helas!	Depuis plus de dix ans, hélas!
que nous ſouffrons!	que nous souffrons!
Ces Ces cruels boutefeux, ces horribles Dragons Ont tiré le ſang de nos veines, Ruiné nos champs, & brûlé nos maiſons, Preſque englouti tous nos moutons, Ravagé nos cotcaux, nos valons, & nos plaines.	Ces Ces cruels boutefeux, ces horribles Dragons Ont tiré le sang de nos veines, Ruiné nos champs, et brûlé nos maisons, Presque englouti tous nos moutons, Ravagé nos cotcaux, nos valons, et nos plaines.
Que de maux nous ſentons!	Que de maux nous sentons!
que d’ennemis, que de peincs.	que d'ennemis, que de peincs.
Nous eſperions les voir finir, Mais nos eſperances ſont vaines;	Nous espérions les voir finir, Mais nos espérances sont vaines;
Nous ſommes tout prêts à perir.	Nous sommes tout prêts à périr.
2.	2.
BERGER.	BERGER.
Pour tâcher d’appaiſer la fureur de Gallie, Portons lui nos preſens, Offrons lui de l’encens, Voyons ſi nous pourrons flêchir cette Furie.	Pour tâcher d'apaiser la fureur de Galie, Portons lui nos présents, Offrons lui de l'encens, Voyons si nous pourrons fléchir cette Furie.
Allons nous proſterner.	Allons nous prosterner.
mais elle vient, grands Dieux, Que d’effroy, que d’horreur elle inſpire en ces leux!	mais elle vient, grands Dieux, Que d'effroi, que d'horreur elle inspire en ces leux!
SCENE CINQUIEME.	SCÈNE CINQUIÈME.
GALLIE, LES QUATRE BERGERS.	GALLIE, LES QUATRE BERGERS.
Gallie s’avance à grands pas ſur le Theatre.	Gallie s'avance à grands pas sur le Théâtre.
Elle porte par tout des regards furieux & menaçans.	Elle porte par tout des regards furieux et menaçans.
Les Bergers tout tremblants, ſe retirent en un coin du lheatre pour la laiſſer paſſer:	Les Bergers tout tremblants, se retirent en un coin du lheatre pour la laisser passer:
En ſuite ils s’aprochent d’elle, en faiſant à chaque pas des reverences juſques à terre.	En suite ils s'approchent d'elle, en faisant à chaque pas des révérences jusques à terre.
I'Un d’eux lui preſente une petite bourſe, qu’elle prend avec fureur & dedain.	J'Un d'eux lui présente une petite bourse, qu'elle prend avec fureur et dédain.
I.	I.
BERGER.	BERGER.
NEcevez ce tribut, grande & puiſſance Reine, Nous Nous vous reconnoiſſons pour nôtre Souveraine, Laiſſez vous toucher à nos maux, Helas!	NEcevez ce tribut, grande et puissance Reine, Nous Nous vous reconnaissons pour notre Souveraine, Laissez vous toucher à nos maux, Hélas!
finiſſez nôtre peine, Epargnez nos Maiſons, épargnez nos Troupeaux.	finissez notre peine, Épargnez nos Maisons, épargnez nos Troupeaux.
2.	2.
BERGER.	BERGER.
Ayez pitié de nous, nous vous rendons hommage;	Ayez pitié de nous, nous vous rendons hommage;
Ha!	Ha!
garantiſſez nous de ces horribles Feux, Qui vont faire en ces lieux Un terrible ravage.	garantissez nous de ces horribles Feux, Qui vont faire en ces lieux Un terrible ravage.
TOUS ENSEMBLE.	TOUS ENSEMBLE.
Nous vous reconnoiſſons pour nôtre Souveraine, Laiſſez vous toucher à nos maux.	Nous vous reconnaissons pour notre Souveraine, Laissez vous toucher à nos maux.
Helas:	Hélas:
finſſſez notre peine, Epargnez nos Maiſons, épargnez nos Troupeaux.	finsssez notre peine, Épargnez nos Maisons, épargnez nos Troupeaux.
SCENE SIXIEME.	SCÈNE SIXIÈME.
GALLIE SEULE.	GALLIE SEULE.
Uoi, rien que des Bergers!	Où, rien que des Bergers!
ch!	ch!
quel ſenſible outrage!	quel sensible outrage!
Les plus grands Princes autrefois Trembloient au ſeul ſon de ma voix, Preſque tout l’Univers venoit me rendre hommage, Tout ſe ſoûmettoit à mes Loix, Tout craignoit mon pouvoir, tout craignoit Les Les Republiques & les Rois Adoroient ma Grandeur, redoutoient ma Puiſſance.	Les plus grands Princes autrefois Trémblaient au seul son de ma voix, Presque tout l'Univers venait me rendre hommage, Tout se soumettait à mes Lois, Tout craignoit mon pouvoir, tout craignait Les Les Républiques et les Rois Adoraient ma Grandeur, redoutaient ma Puissance.
O!	Ô!
revers trop cruel, un Bourgeois aujourd’hui !	revers trop cruel, un Bourgeois aujourd'hui !
Dieux!	Dieux!
quand j’y penſe, je ſoupire.	quand j'y pense, je soupire.
