A PARIS, Chez IEAN GVIGNARD le fils, dans la grande Salle du Palais, à l’Image Sainct lean.	À PARIS, Chez IEAN GUIGNARD le fils, dans la grande Salle du Palais, à l'Image Saint léan.
A MADAME LA DE MARQVISE PIENNE EADAME, Baltaz, ar mon Prince mal-heureux ne ſe preſente pas a vous pour vous faire peur;	À MADAME LA DE MARQUISE PIENE EADAME, Baltaz, ar mon Prince malheureux ne se présente pas a vous pour vous faire peur;
ceſt vn Mort qui doit appriuoiſer toutes celles qui vous reſſemblent.	cest un Mort qui doit apprivaiser toutes celles qui vous ressemblent.
I'oſe meſme dire, que ſi les foudres de Dieu-ne ſont a craindre qu'aux Impies, vous auez en ſa perſonne dequos vous aſſeurer entre toutes les Illuſtres.	J'ose même dire, que si les foudres de Dieu-ne sont à craindre qu'aux Impies, vous avez en sa personne dequos vous assurer entre toutes les Illustres.
Le Ciel vous a comblée de tant de graces & pour le Corps & pour l’Eſprit, et vous en auez, eſté ſi reconnoiſſante enuers lAutheur adorable d’vne ſi grande Fortune, que ſes premieres faueurs nont ſermi que de motif à vos ſeconds merites.	Le Ciel vous a comblée de tant de grâces et pour le Corps et pour l'Esprit, et vous en avez, été si reconnaissante envers lAuteur adorable d'une si grande Fortune, que ses premières faveurs nont sermi que de motif à vos seconds mérites.
Uous auez, ſi bien vsé des biens qu’il vous a faits, que vous auez, droict d’en eſperer de plus confiderables.	Uous avez, si bien usé des biens qu'il vous a faits, que vous avez, droit d'en espérer de plus considérables.
Tout Paris admire que vous ne demeureZ aſtacht?	Tout Paris admire que vous ne demeurez astachaît?
.	.
is Monde, que pour en eſtre plus prés, & pour lui communiquer vos aſsiſtances.	is Monde, que pour en être plus près, et pour lui communiquer vos assistances.
Uos Liberalitez, ſont venues iuſques amor, & quoi que ce ne ſoit pat vne ſeule Vertu qui vous attire cét hommage, i'oſe vous proteſter, MADAME, que c'est cette genereuſe magnificence qui m'oblige de vous faire vn remerciement au nom de tout le Public.	Uos Libéralités, sont venues jusques amor, et quoi que ce ne soit pat seule Vertu qui vous attire cet hommage, j'ose vous protester, MADAME, que c'est cette généreux magnificence qui m'oblige de vous faire un remerciement au nom de tout le Public.
