APARIS Chez AVGVSTIN COVRBE’, dans petite Salle du Palais, à la Palme	APARIS Chez AUGUSTIN COURBE', dans petite Salle du Palais, à la Palme
M.	M.
DC.	DC.
LATI.	LATI.
ADVERTISSEMENT au Hecttuk	ADVERTISEMENT au Hecttuk
AY changé dans ce ſuiet vne choſe Taſſez connuë pour la mort de Coriolan qui ariua chez les Uolſques;	AY changé dans ce sujet était chose Tassez connue pour la mort de Coriolan qui ariva chez les Uolsques;
mais il faut conſiderer qu’il estoit impoſible de mettre la Tragedie dans la ſeuerité des regles, & dans celle qu’on tient auiourd’huy ſi neceſſaire, qui est l’vnité du lieu, ſi ie ne l’euſſe fait mourir prés de Rome.	mais il faut considérer qu'il était imposible de mettre la Tragédie dans la sévérité des règles, et dans celle qu'on tient aujourd'hui si nécessaire, qui est l'Unité du lieu, si je ne l'eusse fait mourir près de Rome.
Ce changement ne doit point tellemẽt alterer l’eſprit qu’on doiue m’acuſer d’auoir violé quelque notable incident de l’hiſtoire, puiſque Coriolan ne mourut pas autrement chez les Uolques que ie le fais mourir chez les Romains.	Ce changement ne doit point tellement altérer l'esprit qu'on doive m'acuser d'avoir violé quelque notable incident de l'histoire, puisque Coriolan ne mourut pas autrement chez les Uolques que sans le fais mourir chez les Romains.
C’est vn lieu –- C --- - que ie mets pour vn autre afin de n’embaraſſer point la memoire, & de ne pas faire treuuer vne Scene à Rome, & l’autre chez les Antiates.	est lieu - Ç -- - que ie mets pour autre afin de embarasser point la mémoire, et de ne pas faire treuuer Scene Rome, et C'est un les Ie.
Pour le reſte i’ay tellement uiuy Plutarque & ceux qui ont parle de Coriolan, que ie ne m'en ſuis iamais éloiné.	Pour le reste j'ai tellement ui Plutarque et ceux qui ont parle de Coriolan, que après ne m'en suis jamais éloiné.
Uoila ce que i’auois à vous dire de eur que vous me prißiez pour autre que our Historien, & que vous me ſoupçonaßiez d’auoir fait par ignorance, ce que ie ay fait que par vne ſubtilité neceſſaire.	OUoilà ce que j'avais à vous dire de eur que vous me prissiez pour autre que our Historien, et que vous me soupçonassiez d'avoir fait par ignorance, ce que je ai fait que par une subtilité nécessaire.
.	.
7.	7.
.	.
.	.
.	.
9.	9.
	
LES ACIEVRS.	LES ACIEURS.
CORIOLAN.	CORIOLAN.
E do du lan le vle us AICINIE, Irioun du peupie.	E do du lan le veule us AICINIE, Jrioun du peupie.
SANCINE, amy de Coriolan.	SANCINE, ami de Coriolan.
AVFIDIE, Capitaine des Volſques.	AUFIDIE, Capitaine des Volsques.
VERGINIE, fame de Coriolan.	VERGINIE, famé de Coriolan.
VELVMNIE, mers de Coriolan.	VELUMNIE, mers de Coriolan.
CAMILLE, ſuluante de Verginie.	CAMILLE, suluante de Verginie.
VN LIEVTENANT DES VOLSQVES,	UN LIEUTENANT DES VOLSVES,
4A1 RCLEOL L E	4A1 RCLEOL L E
ACTE I SCENE PREMIERE.	ACTE I CÈNE PREMIÈRE.
VN SENATEVR.	UN SÉNATEUR.
OVS nous ſommes punis en le voulant punir, Nous fiſmes noſtre perte en le penſant bannir;	OUS nous sommes punis en le voulant punir, Nous fîmes notre perte en le pensant bannir;
out le peuple Romain dãs ce mal-heur extréme n s’armant contre luy, s’arma contre ſoy méme t croyant tout d’vn coup irriter ſon deſtin forma des projets dont la mort eſt la fin.	out le peuple Romain dans ce malheur extrême n 'armant contre lui, s'arma contre soi -même t croyant tout d'un coup irriter son destin forma des projets dont la mort est la fin.
ous auez allumé le feu qui nous conſomme, „' noꝰ auez perd' pour vouloir perdre vn hõme lais le pis que ie treuue en cette extremité, C’eſt de prier encore vn eſprit irritè.	ous avez allumé le feu qui nous consomme, „ nô auez perd' pour vouloir perdre un homme lais le pis que sans trouve en cette extrémité, C'est de prier encore un esprit irritères.
