A MONSEIGNEVR C BER T CONSEILLER DV ROY en tous ſes Conſeils, & Intendant de Ies Thances.	À MONSEIGNEUR Ç BER T CONSEILLER DU ROY en tous ses Conseils, et Intendant de Ies Thances.
M NSEIGNEVR Il y a long-temps que j’aurois pris la liberté de vous dedier quelques-vns de mes ouurages, ſans ſes grandes offaires qui vous occupent continuellement:	M NSEIGNEUR Il y a longtemps que j'aurais pris la liberté de vous dédier quelques-vns de mes ouvrages, sans ses grandes offaires qui vous occupent continuellement:
cela me faiſoit apprehender de vous dérober quelques-vns de ces momens precieux que vous employez à executer les ordres du Roy.	cela me faisait appréhender de vous dérober quelques-1s de ces moments précieux que vous employez à exécuter les ordres du Roi.
Mais comme feu S.	Mais comme feu S.
E.	E.
a bien voulu quelquefois ſe delaſſer l’eſprit dans la lecture de mes eſcrits, I'ay cru que vous n’auriez pas deſagreable que j’euſſe l’honneur de vous prelenter celuy-cy, & que j'entrepriſſe quelque tour de faire voſtre Eloge.	a bien voulu quelquefois se délasser l'esprit dans la lecture de mes écrits, J'ai cru que vous n'auriez pas désagréable que j'eusse l'honneur de vous prêlenter celui-cy, et que j'entreprisse quelque tour de faire votre Éloge.
Vous ne pouuiez iamaïs auoir vne marqu plus infautible de Zôtre merite, que l’eſtime que ce grapd Miniſtre a faite de vous, & le choix que S.	Vous ne pouviez iamaïs avoir une marqu plus infautible de Zôtre mérite, que l'estime que ce grappl Ministre a faite de vous, et le choix que S.
M.	M.
en a fait en ſuite pour l’adminiſtration de ſes Finances, la choſe la plus delicate & la plus importante d’vn Eſtat.	en a fait en suite pour l'administration de ses Finances, la chose la plus délicate et la plus importante d'un État.
Les Romains qui eſtoient de ſages Politiques, éprouuoient par ces charges la fidelité & la ſuffiſance de leurs Citoyens;	Les Romains qui étaient de sages Politiques, éprouvaient par ces charges la fidélité et la suffisance de leurs Citoyens;
