La Scene eſt à Alençon Ville Normandie.	La Scène est à Alençon Ville Normandie.
A Madamoiſelle DE SCA	À Madamaiselle DE SCA
E bien, Mademoiſelle, que vous avois-je dit ?	E bien, Mademoiselle, que vous avais-je dit ?
Ne ſuis-je  pas homme de parole?	Ne suis-je pas homme de parole?
& ne confeſſes-vous pas aujourd’huy que ſi j’avols toujouis rum fidelement entretenu mes promeſſes, jeſerois maintenant à la reſte de ceux qu’a celebrés Monſieur de Buſſi ?	et ne confesses-vous pas aujourd'hui que si j'avols toujouis rum fidèlement entretenu mes promesses, jéserais maintenant à la reste de ceux qu'a celebrés Monsieur de Bussi ?
Vous vous imaginiés ſans doûte que quelque reſte d’amitié occupoit encore quelque petit coin dans mon cœur;	Vous vous imaginiez sans doute que quelque reste d'amitié occupait encore quelque petit coin dans mon cœur;
& je gagefois bien que vous avés dit plus de mille fois à Martichon le ſage, depuis vingt-quatre heures, que iavois beau faire, & que la Negromancienne du Faux bourg ſaint Germain n’etoit pas novice en ſon art, qui vous avoit ptédit que ie dyvois enfin me venir brûler a voſtre ſupoſtoire.	et je gagefois bien que vous avez dit plus de mille fois à Martichon le sage, depuis vingt-quatre heures, que javais beau faire, et que la Negromancienne du Faux bourg saint Germain n'était pas novice en son art, qui vous avait ptédit que ici dyvois enfin me venir brûler a votre suppositoire.
Non, non, Ma demoiſelle, les deux loüis ſont perdus que vous luy donnâtes pour cette ridicule conſultation, & je vous puij aſſurer que ſes Oracle ne vous doiver point fairef onder d’eſperance ſur mo cœur.	Non, non, Ma demoiselle, les deux louis sont perdus que vous lui donnâtes pour cette ridicule consultation, et je vous puij assurer que ses Oracle ne vous doiver point saires onder d'espérance sur mo eur.
Soyés donc dés-abuſée ;	Soyez donc désabusée ;
Aar voſtre mal eſt monté à un tel periode, que Machaonny Eſculape ne pourroient vous tirer de peine, s’ils avoient entrepris voſtre gueriſon.	Aar votre mal est monté à un tel période, que Machaonni Esculape ne pourraient vous tirer de peine, s'ils avaient entrepris votre guérison.
Mais pourquoy, aurés-vous cette ſeverités?	Mais pourquoi, aurez-vous cette sévérités?
N’ai-ie pas encore quelque peu de bien, qui changeant de nature on trouvera moyen de vendre pour vous ſervir d’amorce ?	N'ai-je pas encore quelque peu de bien, qui changeant de nature on trouvera moyen de vendre pour vous servir d'amorce ?
Et n’eſtes-vous plus ce mal-heureux Cavalier à qui la bizarre fortune n’alaiſſé que ce qu’elle neluy pouvoit oſter?	Et n'êtes-vous plus ce malheureux Cavalier à qui la bizarre fortune n'alaissé que ce qu'elle nelui pouvait ôter?
Ouy, Mademoiſelle, vous avés encore (àce q’uon m’a témoigné) prés de deux mille eſcus, & de vingt-huit mille livres qui furent voſtre partage;	Oui, Mademoiselle, vous avez encore (àce q’uon m'a témoigné) prés de deux mille écus, et de vingt-huit mille livres qui furent votre partage;
le Marquis de Courſelles ne vous en a pas mangé plus de quinze;	le Marquis de Courselles ne vous en a pas mangé plus de quinze;
& c’eſt tout au bour du monde ſi i’ay eſté iuſques à ſept.	et c'est tout au bour du monde si j'ai été jusques à sept.
