LES FACHEVX COMEDIE, DE I.	LES FÂCHEUX COMÉDIE, DE I.
B.	B.
P.	P.
MOLIERE.	MOLIÈRE.
REPRESENTEE SVR LE Theatre du Palais Royal.	REPRÉSENTÉE SUR LE Théâtre du Palais Royal.
A PARIS, Chez IEAN GVIGNARD le fils, en la Grand' Salle du Palais, du coſté de la Cour des Aydes, à l’image Saint lean.	À PARIS, Chez IEAN GUIGNARD le fils, en la Grand Salle du Palais, du côté de la Cour des Aydes, à l'image Saint léan.
vne eſpece de Faſcheux aſſez inſuportable, qu’vn homme qui dedie vn Liure.	une espèce de Fâcheux assez insuportable, qu'un homme qui dédie un Livre.
VOSTRE MAIESTE en ſçait des nouuelles plus que per ſonne de ſon Royaume, Pce n'eſt pas d’aujour:	VÔTRE MAIESTE en sait des nouvelles plus que per ne de son Royaume, Pce n'est pas d'aujour:
d’huy qu'elle ſe voit en Bute à la furie des Epiſtres dedicatoires.	d'hui qu'elle se voit en Bute à la furie des Épîtres dédicatoires.
Mais bien que ie ſuiue l’exemple des autres, & me metté moy-meſme au rang de ceux que i'ay ioüez, i'oſe dire toutefois à VOSTRE MAIESTE, que ce que i'en ay fait, n'eſt pas tant pour luy preſenter vn Liure , que pour auoir lieu de luy rendre grace du ſucces de cette Comedie.	Mais bien que ie suive l'exemple des autres, et me metté moi-même au rang de ceux que j'ai j'ai j'ose dire toutefois à VOTRE MAIESTE, que ce que j'en ai fait, n'est pas tant pour lui présenter un Livre , que pour avoir lieu de lui rendre grâce du succès de cette Comédie.
Ie le dois, SIRE, ce ſuccés qui a paſſe mon attente, non ſeulement à cette glorieuſe approbation, dont VOSTRE MAIESTE honnora d’abord la Piece, & qui a entraiſne ſi hautement celle de tout le monde;	Je le dois, SIRE, ce succès qui a passe mon attente, non seulement à cette glorieuse approbation, dont VÔTRE MAIETE honora d'abord la Pièce, et qui a entraîne si hautement celle de tout le monde;
mais encore à l'ordre qu’elle me donna d’y àdjouſter vn cãractere de Faſcheux, dont elle eut la bonté de m'ouurir les idées elle-meſme, & qui a eſté trouue par tout le plus beau morceau de l’Ouurage.	mais encore à l'ordre qu'elle me donna d'y àdjouster un cãractere de Fâcheux, dont elle eut la bonté de m'ouvrir les idées elle-même, et qui a été trouve par tout le plus beau morceau de l'Ouvrage.
Il faut auouër SIRE, que ie n'ay iamais rien fait auec tant de facilité ny ſi promptement, que cet endroit, où VOSTRE MAIESTE me commanda de trauailler.	Il faut avouer SIRE, que je n'ai jamais rien fait avec tant de facilité ni si promptement, que cet endroit, où VÔTRE MAIESTE me commanda de travailler.
T'auois vne ioye à luy obeir, qui me valoit bien mieux qu'Apollon, & toutes les Muſes;	T'avais une joie à lui obéir, qui me valait bien mieux qu'Apollon, et toutes les Muses;
Et ie conçois par là ce que ie ſerois capable d’executer pour vne Comedie entiere, ſi i eſtois inſpiré par de pareils commandemens.	Et ici conçois par là ce que femme serais capable d'exécuter pour une Comédie entière, si y étais inspiré par de pareils commandements.
Ceux qui ſont nez en vn rang éleue, peuuent ſe propoſer l’honneur de ſeruir VOSTRE MAIESTE dans les grãs emplois;	Ceux qui sont nés en un rang élève, peuvent se proposer l'honneur de servir VÔTRE MAIESTE dans les grands emplois;
mais pour moy, toute la gloire oü ie puis aſpirer, c'eſt de la rejoüir.	mais pour moi, toute la gloire ou ie puis aspirer, c'est de la réjouir.
Ie borne là l'ambition de mes ſouhaits;	Je borne là l'ambition de mes souhaits;
& ie croy qu'en quelque façon ce n'eſt pas eſtre inutile à la France, que de contribuër quelque choſe au diuertiſſement de ſon Roy.	et deux crois qu'en quelque façon ce n'est pas être inutile à la France, que de contribuer quelque chose au divertissement de son Roi.
Quand ie ny reuſſiray pas, co ne ſera iamais par vn defaur de zele, ny d’eſtude;	Quand ie cy reçsirai pas, co ne sera jamais par un defaur de zèle, sans d'étude;
mais ſeulement par vn mauuais deſtin, qui ſuit aſſez ſouuent les meilleures intentions, qui ſans douté afliroit ſenſib lement	mais seulement par un mauvais destin, qui suit assez souvent les meilleures intentions, qui sans douté aflirait sensib lement
SIRE,	SIRE,
De Voſtre Majeſté.	De Votre Majesté.
Le tres-humble, tres-obeïſſant, & tres-fidelle ſeruiteur & ſubjet, I.	Le très-humble, très-obeïssant, et très-fidelle serviteur et sujet, I.
B.	B.
P.	P.
MOLIERE.	MOLIÈRE.
Mpa AMAIS entrepriſe au Theatre ne fut ſi preN cipitée que celle-cy;	Mépa AMAIS entreprise au Théâtre ne fut si préN cipitée que celle-cy;
& c’eſt vne choſe, ie croy, toute nouuelle, qu’vne Comedie ait eſté conceuë, faite, appriſe, & repreſentée en quinze iours.	et c'est assez chose, je crois, toute nouvelle, qu'une Comédie ait été conçue, faite, apprise, et représentée en quinze jours.
Ie ne dis pas cela pour me piquer de l’impromptu, & en pretendre de la gloire;	Je ne dis pas cela pour me piquer de l'impromptu, et en prétendre de la gloire;
mais ſeulement pour preuenir certaines gens, qui pourroient trouuer à redire, que ie n’aye pas mis icy toutes les eſpeces de Fâcheux, qui ſe trouuent.	mais seulement pour prévenir certes gens, qui pourraient trouver à redire, que ie j'aie pas mis ici toutes les espèces de Fâcheux, qui se trouvent.
Ie ſçay que le nombre en eſt grand, & à la Cour, & dans la Ville, & que ſans Epiſodes, i’euſe bien pû en compoſer vne Comedie de cinq Actes bien fournis, & auoir encor de la matiere de reſte.	Je sais que le nombre en est grand, et à la Cour, et dans la Ville, et que sans Épisodes, j'euse bien pu en composer une Comédie de cinq Actes bien fournis, et avoir encor de la matière de reste.
Mais dans le peu de temps qui me fut donné, il m’eſtoit impoſſible de faire vn grand deſſein, & de reſver beaucoup ſur le choix de mes Perſonnages, & ſur la diſpoſition de mon ſujet.	Mais dans le peu de temps qui me fut donné, il m'était impossible de faire un grand dessein, et de rêver beaucoup sur le choix de mes Personnages, et sur la disposition de mon sujet.
Ie me reduiſis donc à ne toucher qu’vn petit nombre d’Importuns;	Je me réduis donc à ne toucher qu'un petit nombre d'Importuns;
& ie pris ceux qui s’offrirent d’abord à mon eſprit, & que ie creus les plus propres à réjoüir les auguſtes perſonnes deuant qui i’auois à paroiſtre;	et rendre pris ceux qui s'offrirent d'abord à mon esprit, et que je crus les plus propres à réjouir les augustes personnes devant qui j'avais à paraître;
& pour lier promptement toutes ces choſes enſemble, ie me ſeruis du premier nœud que ie pus trouuer.	et pour lier promptement toutes ces choses ensemble, Elle me servis du premier nœud que ie pus trouver.
