M.	M.
CD.	CD.
XXXI.	XXXI.
AVEC PRIVILEGE DV ROY.	AVEC PRIVILÈGE DU ROY.
A TRES-HAVTE ET TRES-PVISSANTE DAME, MADAME LOVISE IIENRIETTE DE LA CHASTRE.	À TRÈS-HAUTE ET TRÈS-PUISANTE DAME, MADAME LOUISE IIENRIETE DE LA CHÂTRE.
13 A DAME, Argenis ne ſçauroit s’empeſcher de paroiſtre à vos yeux encore vne fois;	13 A DAME, Argénis ne saurait s'empêcher de paraître à vos yeux encore une fois;
& quand elle n’euſt pas eu ce deſſein, il m’euſt eſté du tout impoſſible de perdre les inclinations qui m’obligent à vous dedier tous mes trauaux:	et quand elle n'eût pas eu ce dessein, il m'eût été du tout impossible de perdre les inclinations qui m'obligent à vous dédier tous mes travaux:
Elle viẽt donc deuant vous auec cette aſſeurãce, que vous ne contredirez pas l’vn des meilleurs eſprits, dont la France ait iamais eſté honoree, & l’vn des plus grands Capitaines, qui ayẽt paru depuis la naiſsãce de cette monarchie.	Elle vient donc devant vous avec cette assurance, que vous ne contredirez pas l'un des meilleurs esprits, dont la France ait jamais été honore, et l'un des plus grands Capitaines, qui ayẽt paru depuis la naissance de cette monarchie.
C’eſt, MADAME, Monſeigneur le Mareſchal de la Chaſtre voſtre pere, qui en aautrefois parlé en des termes, qui ont donné vne ſeconde vie à cette Princeſſe, & qui ſeroient capables de faire approuuer à tous les hommes les loüanges qu’elle ſe pourroit elle meſme dõner;	C'est, MADAME, Monseigneur le Maréchal de la Châtre votre père, qui en aautrefois parlé en des termes, qui ont donné une seconde vie à cette Princesse, et qui seraient capables de faire approuver à tous les hommes les langes qu'elle se pourrait elle même donner;
Mais ce n’eſt pas ſon deſſein de ſe loüer en voſtre preſence, elle remarque ſur voſtre viſage, & dans voſtre eſprit des perfections qui la feroient ſans doubte rougir de honte, ſi elle ne ſcauoit bien qu’elle a eſté l’ornement de ſon ſiecle, comme vous eſtes celuy du noſtre, & l’admiration de ceux qui le ſuiuront.	Mais ce n'est pas son dessein de se louer en votre présence, elle remarque sur votre visage, et dans votre esprit des perfections qui la feraient sans doute rougir de honte, si elle ne savait bien qu'elle a été l'ornement de son siècle, comme vous êtes celui du nôtre, et 'admiration de ceux qui le suivront.
Ie n’ay pas toutesfois la vanité de croire que cette Princeſſe, que ie vous preſente, poſſede toutes les beautez, qui la pourroyent rendre agreable à ces eſprits difficiles, qui ne trouueroient au monde rien de parfait, s’ils n’auoient l’honneur de vous y voir:	Je n'ai pas toutefois la vanité de croire que cette Princesse, que je vous présente, possède toutes les beautés, qui la pourraient rendre agréable à ces esprits difficiles, qui ne trouveraient au monde rien de parfait, s'ils n'avaient l'honneur de vous y voir:
mais ie veux croire aſſurément que quand vous l’aurez fauorablement receuë, elle paſſera ſans crainte, dans les mains de ceux qui la receuront apres vous, & que voſtre nom ſeulement la rendra plus recommandable, que toutes les graces qu’vn meilleur eſprit que le mien luy euſt peut eſtre prodiguees.	mais ainsi veux croire assurément que quand vous l'aurez favorablement reçue, elle passera sans crainte, dans les mains de ceux qui la recevront après vous, et que votre nom seulement la rendra plus recommandable, que toutes les grâces qu'un meilleur esprit que le mien ce eût peut être prodiguées.
En fin Argenis n’eſpere point de bonne fortune que de vous;	En fin Argénis n'espère point de bonne fortune que de vous;
& toutesfois apres auoir conſideré vos merites, ſi elle n’eſtoit bien aſſuree de la conſtance de Poliarque, elle craindroit qu’il ne la voulut quitter afin de ſe dire, comme ie faits,	et toutefois après avoir considéré vos mérites, si elle n'était bien assurée de la constance de Poliarque, elle craindrait qu'il ne la voulut quitter afin de se dire, comme avoir faits,
MADAME,	MADAME,
Voſtre tres-humble & tres-obeiſſant ſeruiteur.	Votre très-humble et très-obéissant serviteur.
A SON AMY DV RYER SVR SON ARGENIS.	À SON AMY DU RYER SUR SON ARGENIS.
I LIIANAMME.	I LIIANAME.
BPis Que les beaux vers ont de charmes!	BPis Que les beaux vers ont de charmes!
1 eu Qu'ils ont de puiſſance dattraits:	1 eu Qu'ils ont de puissance dattraits:
3.	3.
La plus dure trempe des Armes éde a la force de leurs traits.	La plus dure trempe des Armes éde à la force de leurs traits.
C’eſt par eux qu’vne ame fidelle Bruſle d’vne flâme nouuelle, 2 Et s’acquiert vn nouueau laurier;	C'est par eux qu'une âme fidèle Brôle d'une flamme nouvelle, 2 Et s'acquiert un nouveau laurier;
C’eſt par eux qu’on dompte la Parque;	C'est par eux qu'on dompte la Parque;
Et qu'ARGENIS preyert una vœux de POLIARQVE Les aymables accens dont la flatte DV RTER.	Et qu'ARGENIS préert una vœux de POLIARQUE Les aimables accents dont la flatte DU RTER.
COLLETET.	COLLETET.
SVR L’ARGENIS DE MONSIEVR DV RYER.	SUR L'ARGENIS DE MONSIEUR DU RYER.
EPIGRAMME.	ÉPIGRAMME.
EYV9 1	EYU9 1
& Arclay fit autrefois le beau corps d’Argenis, Son eſprit luy donna des appas infinis, Ses yeux ſembloient bruſler d’vne diuine flame, Et ce corps neantmoins eſtoit vn corps ſans ame.	et Arclai fit autrefois le beau corps d'Argénis, Son esprit était donna des appas infinis, Ses yeux semblaient brûler d'une divine flamme, Et ce corps néanmoins était un corps sans âme.
DV RYER qui des neuf ſœurs aprit dans le Berceau L’art d’afranchir les grands de l’oubli du tombeau Ne püt voir ſans l’aymer vne figure telle;	DU RYER qui des neuf sœurs aprit dans le Berceau L'art d'afranchir les grands de l'oubli du tombeau Ne put voir sans l'aimer une figure telle;
Apollon, qui pour luy prodigue ſes treſors, Luy donna le pouuoir d’animer ce beau corps, Et de rendre à iamais Argenis immortelle.	Apollon, qui pour avoir prodigue ses trésors, Lui donna le pouvoir d'animer ce beau corps, Et de rendre à jamais Argénis immortelle.
2	2
I.	I.
VILLENEVVE.	VILLENEUVE.
.	.
ã iij	ayant jijà
A N AMY DV RYER BOn.	À N AMY DU RYER BOn.
ENVRE.	ENURE.
Her Du Ryer, iamais Poliarque Ne paruſt ſi pompeuſement, Et iamais ce fidelle amant Ne ſe vit ſi loin de la Parque.	Her Du Ryer, jamais Poliarque Ne parût si pompeusement, Et jamais ce fidèle amant Ne se vit si loin de la Parque.
Barclay l’vn des meilleurs esprits, De qui toute la terre adore les ouurages, Quelque ſoucy qu’il en ait pris, A peine l’euſt ſauué de la rigueur des aages;	Barclay l'un des meilleurs esprits, De qui toute la terre adore les ouvrages, Quelque souci qu'il en ait pris, À peine l'eût sauvé de la rigueur des aages;
Mais tes vers l’eſleuent ſi haut Que les Dieux tuy portent enuie, Et ſe verroyent vn iour accuſer de defaut, Si vous n'auiez tous deux vne eternelle vie.	Mais tes vers l'esleuent si hauts Que les Dieux tui portent envie, Et se verraient un jour accuser dé faut, Si vous n'aviez tous deux une éternelle vie.
DE RAYSSIGVIER.	DE RAYSIGUIER.
A L’AVTEVR SVR SON LIVRE.	À L'AUTEUR SUR SON LIVRE.
POVR SON AMY DV RYER.	POUR SON AMY DU RHÉR.
STANCES.	STANCES.
SVR SON ARGENIS.	SUR SON ARGENIS.
Ve(  Auiſſante & chere Argenis 2 Doux obiet de tant d’Idolatres, Dont les merites infinis Ne meritoient que des Theatres!	Ve( Auissante et chère Argénis 2 Doux objet de tant d'Idolâtres, Dont les mérites infinis Ne méritaient que des Théatres!
Faut il pour plaire aux beaux eſprits, Que tu coures par tout Paris;	Faut -il pour plaire aux beaux esprits, Que tu coures par tout Paris;
3 Et que dans le temps ou nous ſommes Vne Dame ne craigne pas De paſſer par les mains des hommes Auec tant de beautez, de charmes, & d’apas?	3 Et que dans le temps ou nous sommes Une Dame ne craigne pas De passer par les mains des hommes Avec tant de beautés, de charmes, et d'appas?
Noble & ſuperbe Poliarque Pourras-tu ſouffrir à la Cour Que chacun porte de l’Amour A la maiſtreſſe d’vn Monarque?	Noble et superbe Poliarque Pourras-tu souffrir à la Cour Que chacun porte de l'Amour A la maîtresse d'un Monarque?
Si tu veux punir tes riuaux Tu tenteras plus de trauaux 12 112 – Qu'autrefois le Dieu de la guerre, Oucet autre dont la valeur Le fit ſi puiſſant ſur la terre A pne Deeſſe du Ciel en eut de la douleur.	Si tu veux punir tes rivaux Tu tenteras plus de travaux 12 112 Qu'autrefois le Dieu de la guerre, Oucet autre dont la valeur Le fit si puissant sur la terre A pé Esse du Ciel en eut de la douleur.
Que ſi ton ardeur ſans ſeconde Veut vanger ton Amour bleßé, Du Ryer t'ale plus offensé En la donnant à tout le monde:	Que si ton ardeur sans seconde Veut venger ton Amour blevé, Du Rier t'ale plus offensé En la donnant à tout le monde:
Mais encore que pourrois tu Qui ne cedaſt à ſa vertu?	Mais encore que pourrais tu Qui ne cédât à sa vertu?
Perdrecontre luy la victoire, N'eſt pas le moyen de guerir;	Perdrecontre amour la victoire, N'est pas le moyen de guérir;
D’eſtouffer außi ſa memoire, Celle des bons eſprits ne peut iamais mourir.	D'étouffer aussi sa mémoire, Celle des bons esprits ne peut jamais mourir.
A MONSIEVR DV RYER VR SON ARGENIS.	À MONSIEUR DU RYER V ON ARGENIS.
Mxaadenre .	Mxadenre .
V u STANCES.	V Vu STANCES.
Dieux pourquoy voulez vous qu’on la voye ſi belle?	Dieux pourquoi voulez -vous qu'on la voie si belle?
Vous vous repentireZ d’auoir eſté puiſſans, N’eſpereZ deſormais nos veux & noſtre encens, Tous les cœurs des mortels n’adorerõt plus qu’elle.	Vous vous repentirez d'avoir été puissants, N'espérez désormais nos veux et notre encens, Tous les cœurs des mortels n'adoreront plus qu'elle.
On le peut iuſtement ſans vous faire vn outrage;	On le peut justement sans vous faire un outrage;
Puis qu’on voit qu'elle tient de la diuinité, Qui luy voudroit nier ſon immortalité, Lors qu'on l'entend parler voſtre meſme langage?	Puis qu'on voit qu'elle tient de la divinité, Qui lui voudrait nier son immortalité, Lors qu'on l'entend parler votre rendre langage?
2 Rgenis va paraiſtre auecq;	2 Régénis va paraître auecq;
tãt de charmes Qu'elle pourra dõner la vieà mille amours Ce ſera l’ornemẽt des cercles & des cours Ou chacun ne voudra mourir que par ſes armes.	tant de charmes Qu'elle pourra donner la vieà mille amours Ce sera l'ornement des cercles et des cours Ou chacun ne voudra mourir que par ses armes.
