A PARIS, Chez AVCVSTIN COVRBE', Libraire & Imprimeur de Monſieur Frere du Roy, dans la petite Salle du Palais, à la Palme.	À PARIS, Chez AUCUSTIN COURBE', Libraire et Imprimeur de Monsieur Frère du Roi, dans la petite Salle du Palais, à la Palme.
AVE M.	AVE M.
DC.	DC.
XXXXII.	XXXXII.
M.	M.
DV OY.	DU OY.
A MADAME, M.	À MADAME, M.
41 Ml RMIEC LA DVCHESSE D’ESGVILLON.	41 Ml RMIEC LA DUCHÉSSE D'ESGVILLON.
I’ay ſi fort épuré cét Ouurage, auant que vous le preſenter, que vous n'y trouuereZ rien de profane.	J'ai si fort épuré cet Ouvrage, avant que vous le présenter, que vous n'y trouverez rien de profane.
C’eſt une Hiſtoire où la Cons ſtance & la Foy triomphent egalement;	C'est une Histoire où la Cons stance et la Foi triomphent également;
& ſi la tyrannie d’vn Prince amoureux là renu EPISIRE, toute funeſte, vous n'y verrez que des Mar tyrs.	et si la tyrannie d'une Prince amoureux là renv EPISIRE, toute funeste, vous n'y verrez que des Mar tirs.
Mais ie ſuis fort aiſe qu'elle me ſerue d’occaſion à faire voir au Public, que ie ſçay ſubir auec toute ſorte de reſpect la Loy de ſes Oracles, lors qu’ils publient par toute la Terre, que vous en eſtes vn des plus riches ornemens.	Mais ie suis fort aise qu'elle me serve d'occasion à faire voir au Public, que ie éclai subir avec toute sorte de respect la Loi de ses Oracles, lors qu'ils publient par toute la Terre, que vous en êtes un des plus riches ornements.
Fl’eſt vray, Madame, que la Renommee m'a appris, qu'encore que la Fortune vous ait fait preſent de toutes ſes faueurs, éllé ne vons a rien donné qui ſoit digne de voſtre merite;	Fl'est vrai, Madame, que la Renommee m'a appris, qu'encore que la Fortune vous ait fait présent de toutes ses faveurs, éllé ne vons a rien donné qui soit digne de votre mérite;
comme eſtant eſleué ai vne ſi haute eſtime parmy celles de voſtre Sexe, que les plus ambitieuſes d’honneur n'aſpirẽ́t qu'à celuy devous pouuoir imiter, pour ſe rendre accomplies en toutes choſes:	comme étant élevé ai mé si haute estime parmi celles de votre Sexe, que les plus ambitieuses d'honneur n'aspirenêt qu'à celui devous pouvoir imiter, pour se rendre accomplies en toutes choses:
Et comme cette gloire que vous poſſedez.	Et comme cette gloire que vous possédez.
