Ealiail dil Pisoinse un xcey.	Éliail dil Pisoinse un xcey.
AR Grace & Privilege du Roy, Donné à T S.	AR Grâce et Privilège du Roi, Donné à T .
Germain en Laye, le 12.	Germain en Laye, le 12.
Mars 1673.	Mars 1673.
Signé, par le Roy en ſon Conſeil, DESVIEUX.	Signé, par le Roi en son Conseil, DESVIEUX.
Il eſt permis au Sieur Racine de faire reimprimer, vendre & debiter par tel Imprimeur ou Libraire qu’il voudra choiſir cinq pieces de Theatre par luy compoſées, Intitulées, La Thebaide, ou les Freres Ennemis, Alexandre le Grand.	Il est permis au Sieur Racine de faire réimprimer, vendre et débiter par tel Imprimeur ou Libraire qu'il voudra choisir cinq pièces de Théâtre par un composées, Intitulées, La Thebaide, ou les Frères Ennemis, Alexandre le Grand.
Andromaque.	Andromaque.
Les Plaideurs, & Britannicus.	Les Plaideurs, et Britannicus.
Et ce conjointement ou ſeparément, pendant le temps & eſpace de Dix années, à compter du jour qu’elles ſeront achevées d’imprimer pour la premiere fois, en vertu des preſentes;	Et ce conjointement ou séparément, pendant le temps et espace de Dix années, à compter du jour qu'elles seront achevées d'imprimer pour la première fois, en vertu des présentes;
Durant lequel temps, faiſons tres-expreſſes inhibitions & deffenſes à toutes perſonnes de quelque qualité & condition qu’elles ſoient;	Durant lequel temps, faisons très-expresses inhibitions et défenses à toutes personnes de quelque qualité et condition qu'elles soient;
d’en faire imprimer, vendre, ny debiter d’autres Exemplaires que de ceux qui auront eſté imprimez de ton comentement;	d'en faire imprimer, vendre, ni débiter d'autres Exemplaires que de ceux qui auront été imprimez de ton comentement;
A peine de Six mil livres d’Amande, payable ſans déport par chacun des contrevenans;	À peine de Six mille livres d'Amande, payable sans déport par chacun des contrevenants;
confiſcation des Exemplaires contrefaits, de tous deſpens, domages & intereſts, & autres peines portées par ledit Privilege.	confiscation des Exemplaires contrefaits, de tous dépens, domages et intérêts, et autres peines portées par ledit Privilège.
Regiſtré ſur le Livre de la Communauté, ce 27.	Registré sur le Livre de la Communauté, ce 27.
Février 1673.	Février 1673.
Signé, THIERY, Syndic.	Signé, THIERY, Syndic.
Achevé d’imprimer pour la premiere fois, en vertu des preſentes, le dernier Decembre 1675.	Achevé d'imprimer pour la première fois, en vertu des présentes, le dernier Décembre 1675.
E Lecteur me permettra de luy demander un peu plus d’indulgence pour cette Piece, que pour les autres qui la ſuivent.	E Lecteur me permettra de Seigneur demander un peu plus d'indulgence pour cette Pièce, que pour les autres qui la suivent.
J’eſtois fort jeune quand je la fis.	J'étais fort jeune quand je la fis.
Quelques vers que j’avois faits alors, tombererent par hazard entre les mains de quelques perſonnes d’eſprit.	Quelques vers que j'avais faits alors, tombérerent par hasard entre les mains de quelques personnes d'esprit.
Ils m’exciterent à faire une Tragédie, & me propoſerent le ſujet de la Thebaïde.	Ils m'excitèrent à faire une Tragédie, et me proposèrent le sujet de la Thébaïde.
Ce ſujet avoit eſté autrefois traitté par Rotrou fous le nom d’Antigone.	Ce sujet avait été autrefois traité par Rotrou fous le nom d'Antigone.
Mais il faiſoit mourir les deux Freres dés le commencement de ſon troiſiéme Acte.	Mais il faisait mourir les deux Frères dès le commencement de son troisième Acte.
Le reſte eſtoit en quelque ſorte le commencement d’une autre Tragédie, où l’on entroit dans des intereſts tout nouveaux.	Le reste était en quelque sorte le commencement d'une autre Tragédie, où l'on entrait dans des intérêts tout nouveaux.
Et il avoit réüni en une ſeule Piece deux Actions differentes, dont l’une ſert de matiere aux Pheniciennes d’Euripide, & l’autre à l’Antigone de Sophocle, Je compris que cette duplicité d’Actions avoit pû nuire à ſa Piece, qui d’ailleurs eſtoit remplie de quantité de beaux endroits.	Et il avait réuni en une seule Pièce deux Actions différentes, dont l'une sert de matière aux Phéniciennes d'Euripide, et l'autre à l'Antigone de Sophocle, Je compris que cette duplicité d'Actions avait pu nuire à sa Pièce, qui d'ailleurs estoit remplie de quantité de beaux endroits.
Je dreſſay à peu prés mon plan ſur les Pheniciennes d’Euripide.	Je dressai à peu près mon plan sur les Phéniciennes d'Euripide.
Car pour la Thebaïde qui eſt dans Seneque, je ſuis un peu de l’opinion d’Heinſius, & je tiens comme luy, que non ſeulement ce n’eſt point une Tragédie de Seneque, mais que c’eſt plûtoſt l’ouvrage d'un Déclamatetir, qui ne ſçavoit ce que c’eſtoit que Tragédie,	Car pour la Thébaïde qui est dans Sénèque, je suis un peu de l'opinion d'Heinsius, et je tiens comme lui, que non seulement ce n'est point une Tragédie de Sénèque, mais que c'est plutôt l'ouvrage d'un Déclamatetir, qui ne savait ce que c'était que Tragédie,
La Cataſtrophe de ma Piece eſt peut-eſtre un peu trop ſanglante.	La Catastrophe de ma Pièce est peut-être un peu trop sanglante.
En effet il n’y paroiſt preſque pas un Acteur qui ne meure à la fin.	En effet il n'y paraît presque pas un Acteur qui ne meure à la fin.
Mais auſſi c’eſt la Thebaïde.	Mais aussi c'est la Thébaïde.
C’eſt à dire le ſujet le plus tragique de l’Antiquité.	C'est -à -dire le sujet le plus tragique de l'Antiquité.
L’amour qui a d’ordinaire tant de part dans les Tragédies, n’en a preſque point icy.	L'amour qui a d'ordinaire tant de part dans les Tragédies, n'en a presque point ici.
Et je doute que je luy en donnaſſe davantage ſi c’eſtoit à recommencer.	Et je doute que je sort en donnasse davantage si c'était à recommencer.
Car il faudroit ou que l’un des deux Freres fuſt amoureux, ou tous les deux enſemble.	Car il faudrait ou que l'un des deux Frères fût amoureux, ou tous les deux ensemble.
Et quelle apparence de leur donner d’autres intereſts que ceux de cette fameuſe haine qui les occupoit tout entiers?	Et quelle apparence de leur donner d'autres intérêts que ceux de cette fameuse haine qui les occupait tout entiers?
Ou bien il faut jetter l’amour ſur un des ſeconds Perſonnages comme j’ay fait.	Ou bien il faut jeter l'amour sur un des seconds Personnages comme j'ai fait.
Et alors cette paſſion qui devient comme eſtrangere au ſujet, ne peut produire que de mediocres effets.	Et alors cette passion qui devient comme étrangère au sujet, ne peut produire que de médiocres effets.
En un mot je ſuis perſuadé que les tendreſſes ou les jalouſies des Amans ne ſçauroient trouver que fort peu de place parmy les inceſtes, les parricides & toutes les autres horreurs qui compoſent l’Hiſtoire d’Oedipe, & de ſa malheureuſe Famille.	En un mot je suis persuadé que les tendresses ou les jalousies des Amants ne sauraient trouver que fort peu de place parmi les incestes, les parricides et toutes les autres horreurs qui composent l'Histoire d'Oedipe, et de sa malheureuse Famille.
ACTEVRS.	ACTEURS.
LA THEBAIDE OU UEI MITSO LES FRENES 1 4 ENNEMIS	LA THÉBAÏDE OU UEI MITSOU LES FRENES 1 4 ENNEMIS
ACIE I.	ACIE I.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
mimddeb actiun IOCASTE, OLYMPE.	mimdède actiun JOCASTE, OLYMPE.
leup (dio (100 IOCASTE.	leup (dio (10 JOCASTE.
Ls ſont ſortis, Olympe?	Ls sont sortis, Olympe?
Ah mortelles douleurs?	Ah mortelles douleurs?
IQu’un moment de repos me va couſter de pleurs, Mes yeux depuis ſix mois eſtoient ouverts aux larmes?	IQu'un moment de repos me va coûter de pleurs, Mes yeux depuis six mois étaient ouverts aux larmes?
Et le ſommeil les ferme en de telles allarmes?	Et le sommeil les ferme en de telles alarmes?
Il devoit bien plûtoſt les fermer pour jamais, Que de favoriſer le plus noir des forfaits.	Il devait bien plûtost les fermer pour jamais, Que de favoriser le plus noir des forfaits.
Mais en ſont-ils aux mains?	Mais en sont-ils aux mains?
OLYMPE.	OLYMPE.
Du haut de la muraille, Je les ay veûs déja tous rangez en bataille, j’ay veu déja le fer briller de toutes parts, Et pour vous avertir, j’ay quitté les remparts.	Du haut de la muraille, Je les ai vus déjà tous rangés en bataille, j'ai vu déjà le fer briller de toutes parts, Et pour vous avertir, j'ai quitté les remparts.
J’ay veu le fer en main Etéocle luy-meſme, Il marche des premiers, & d’une ardeur extrême, Il montre aux plus hardis à braver le danger.	J'ai vu le fer en main Etéocle vertu-même, Il marche des premiers, et d'une ardeur extrême, Il montre aux plus hardis à braver le danger.
IOCASTE.	JOCASTE.
N’en doutons plus, Olympe, ils ſe vont égorger, Que l’on coure avertir & haſter la Princeſſe, Je l’attens.	N'en doutons plus, Olympe, ils se vont égorger, Que l'on coure avertir et hâter la Princesse, Je l'attends.
Juſte Ciel!	Juste Ciel!
ſoûtenez ma foibleſſe, Il faut, il faut courir apres ces inhumains, Il les faut ſeparer, ou mourir par leurs mains.	soutenez ma faiblesse, Il faut, il faut courir après ces inhumains, Il les faut séparer, ou mourir par leurs mains.
Nous voicy donc, Olympe, à ce jour deteſtable Dont la ſeule frayeur me rendoit miſerable.	Nous voici donc, Olympe, à ce jour détestable Dont la seule frayeur me rendait misérable.
Ni prieres, ni pleurs ne m’ont de rien ſervy, Et le courroux du ſort vouloit eſtre aſſouvy.	Ni prières, ni pleurs ne m'ont de rien servi, Et le courroux du sort voulait être assouvi.
O toy, qui que tu ſois, qui rens le jour au monde, Que ne l’as-tu laiſſé dans une nuit profonde?	Ô toi, qui que tu sois, qui rends le jour au monde, Que ne l'as-tu laissé dans une nuit profonde?
A de ſi noirs forfaits, preſtes-tu tes rayons, Et peux-tu ſans horreur voir ce que nous voyons?	À de si noirs forfaits, prêtes-tu tes rayons, Et peux-tu sans horreur voir ce que nous voyons?
Mais çes Monſtres, helas!	Mais çes Monstres, hélas!
ne t’épouvantent gueres.	ne t'épouvantent guère.
Le ſeul ſang de Lajus les a rendus vulgaires.	Le seul sang de Lajus les a rendus vulgaires.
Tu peux voir ſans frayeur les crimes de mes Fils, Apres ceux que le Pere & la Mere ont commis:	Tu peux voir sans frayeur les crimes de mes Fils, Apres ceux que le Père et la Mère ont commis:
Tu ne t’eſtonnes pas ſi mes Fils ſont perfides, S’ils ſont tous deux méchans, & s’ils ſont parricides, Tu ſçais qu’ils ſont ſortis d’un ſang inceſtueux, Et tu t’eſtonnerois s’ils eſtoient vertueux.	Tu ne t'étonnes pas si mes Fils sont perfides, S'ils sont tous deux méchants, et s'ils sont parricides, Tu sais qu'ils sont sortis d'un sang incestueux, Et tu t'étonnerais s'ils étaient vertueux.
SCENE II.	SCÈNE II.
TOUASIE, ANTIGUNE, OLYMPE	TOUASIE, ANTIGUNE, OLYMPE
IOCASTE.	JOCASTE.
A Fille avez-vous ſçeu l’excez de nos miſeres»	À Fille avez-vous su l'excès de nos miseres»
LVI .	LVI .
ANTIGONE, Oüy, Madame, on m’a dit la fureur de mes freres.	ANTIGONE, Oui, Madame, on m'a dit la fureur de mes frères.
IOCASTE.	JOCASTE.
Allons, chere Antigone, allons tout de ce pas, Arreſter s’il ſe peut leur parricide bras.	Allons, chère Antigone, allons tout de ce pas, Arrêter s'il se peut leur parricide bras.
Allons leur faire voir ce qu’ils ont de plus tendre;	Allons leur faire voir ce qu'ils ont de plus tendre;
Voyons ſi contre nous ils pourront ſe défendre, Ou s’ils oſeront bien dans leur none fureur, Repandre noſtre ſang pour attaquer le leur.	Voyons si contre nous nous pourront se défendre, Ou s'ils oseront bien dans leur none fureur, Répandre notre sang pour attaquer le leur.
ANTIGONE.	ANTIGONE.
Mauanie, c ent eit fait, voicy le Roy luy-meſme.	Mavanie, ç ent eit fait, voici le Roi Ah-même.
SChimI.	SChimI.
IOCASIE, AICITGONE, ETEOCLE, OLYMPE.	JOCASIE, AICITGONE, ETEOCLE, OLYMPE.
IOCASTE.	JOCASTE.
Lympe, ſoûtiens-moy, ma douleur eſt extréme,	Lympe, soutiens-moi, ma douleur est extrême,
ETEOCLE Madame, qu’avez-vous?	ETECLE Madame, qu'avez-vous?
Et quel mal ſi caché.	Et quel mal si caché.
A ij	À ij
IOCASTE.	JOCASTE.
iin!	jin!
mon Eils, de quel ſang revenez-vous taché?	mon Eils, de quel sang revenez-vous taché?
Eſt-ce du ſang d’un Frere, ou n’eſt-ce point du voſtre?	Est-ce du sang d'un Frère, ou n'est-ce point du vôtre?
ETEOCLE.	ETECLE.
Non, Madame, ce n’eſt ni de l’un ni de l’autre.	Non, Madame, ce n'est ni de l'un ni de l'autre.
Polinice à mes yeux ne s’eſt point preſenté, Et l’on s’eſt peu battu d’un & d’autre coſté.	Polinice à mes yeux ne s'est point présenté, Et l'on s'est peu battu d'un et d'autre côté.
Du Camp des Argiens une troupe hardie, Mi a vouid de nos hiuro umputer la ſortit.	Du Camp des Argiens une troupe hardie, Mi a vouid de nos hivro omputer la sortit.
J’ay fait mordre la poudre à ces audacieux, Et leur ſang eſt celuy qui paroiſt à vos yeux.	J'ai fait mordre la poudre à ces audacieux, Et leur sang est celui qui paraît à vos yeux.
TOCASIE.	TOCASIE.
Mais pourquoy donc ſortir auecque voſtre armée?	Mais pourquoi donc sortir a vôtre armée?
Quel eſt ce mouvement qui m’a tant alarmée?	Quel est ce mouvement qui m'a tant alarmée?
ETEOCLE.	ETECLE.
Madame, il eſtoit temps que j’en uſaſſe ainſy, Et je perdois ma gloire à demeurer icy.	Madame, il était temps que j'en usasse ainsi, Et je perdais ma gloire à demeurer ici.
Je n’ay que trop langui derriere une muraille, Je brûlois de me voir en un champ de bataille.	Je n'ai que trop langui derrière une muraille, Je brûlais de me voir en un champ de bataille.
Lors que l’on peut paroiſtre au milieu des hazards, Un grand cœur eſt honteux de garder des rempars.	Lors que l'on peut paraître au milieu des hasards, Un grand cœur est honteux de garder des rempars.
J’eſtois las d’endurer que le fier Polinice Me reprochaſt tout haut cét indigne exercice, Et criaſt aux Thebains, afin de les gagner, Que je laiſſois aux ſers ceux qui me font regner.	J'étais las d'endurer que le fier Polinice Me reprochât tout haut cet indigne exercice, Et criât aux Thébains, afin de les gagner, Que je laissais aux sers ceux qui me font régner.
Le Peuple à qui la faim ſe faiſoit déja craindre, De mon peu de vigueur commençoit à ſe plaindre, Me reprochant déja qu’il m’avoit couronné, Et que j’occupois mal le rang qu’il m’a donné, Il le faut ſatisfaire, & quoy-qu’il en arrive, Thebes dés aujourd’huy ne ſera plus captive, Je veux, en n’y laiſſant aucun de mes ſoldats, Qu'elle ſoit ſeulement juge de nos combats.	Le Peuple à qui la faim se faisait déjà craindre, De mon peu de vigueur commençait à se plaindre, Me reprochant déjà qu'il m'avait couronné, Et que j'occupais mal le rang qu'il m'a donné, Il le faut satisfaire, et quoi-qu'il en arrive, Thebes dé jourd'hui ne sera plus captive, Je veux, en n'y laissant aucun de mes soldats, Qu'elle soit seulement juge de nos combats.
J’ay des forces aſſez pour tenir la camgagne.	J'ai des forces assez pour tenir la camgagne.
Et ſi quelque bon-heur nos armes accompagne, L’inſolent Polinice & ſes fiers Alliez, Laiſſeront Thebes libre, ou mourront à mes piez.	Et si quelque bonheur nos armes accompagne, L'insolent Polinice et ses fiers Alliés, Laisseront Thebes libre, ou mourront à mes pieds.
11 2 IOCASTE.	11 2 JOCASTE.
