M.	M.
DC.	DC.
LXVIII.	LXVIII.
Avec Privilege du Roy.	Avec Privilège du Roi.
LES MEDIE.	LES MEDIE.
PROLOGVE.	PROLOGUE.
IVNON un tœn.	IUNON un tœn.
OEUR du plus grand des Dieux, ( car ce nom ſeul me reſte) Honteuſe je deſcends de la voute Celeste, Et vefve d’un Epoux qui ne mourra jamais, Le fuis puis qu’il me fuit, & luy laiſſe la paix.	OUR du plus grand des Dieux, ( il me nom seul me reste) Honteuse je descends de la voute Celeste, Et veuve d'un Époux qui ne mourra jamais, Le fuis puis qu'il me fuit, et tu laisse la paix.
Les maîtreſſes enfin l’emportent ſur l’épouſe, Elles ſont les Junons, & je ſuis la jalouſe, Il me preſcrit la terre, & leur marque les cieux, Et du bras qu’il leur tend il me pouſſe en ces lieux.	Les maîtresses enfin l'emportent sur l'épouse, Elles sont les Junons, et je suis la jalouse, Il me prescrit la terre, et leur marque les cieux, Et du bras qu'il leur tend il me pousse en ces lieux.
Ses premieres amours, cette fille profane, Que deſſous les habits & le nom de Diane, ( Diane, qui preſide à la virginité, Ce traiſtre dépoüilla de cette qualité, N’y regne-t'elle pas ſous la forme d’une Ourſe?	Ses premières amours, cette fille profane, Que dessous les habits et le nom de Diane, ( Diane, qui préside à la virginité, Ce traître dépouilla de cette qualité, N'y règne-t'-elle pas sous la forme d'une Ourse?
Et ſon mal, de ſon bien, ne fut-il pas la ſource?	Et son mal, de son bien, ne fut-il pas la source?
Quel fruit eut mon couroux de transformer ſon corps ?	Quel fruit eut mon courroux de transformer son corps ?
Elle occupe le ciel, & m’en voicy dehors;	Elle occupe le ciel, et m'en voici dehors;
Mg vengeance profite aux objets de ma haine, Et j’établis leur gloire en méditant leur peine.	Mg vengeance profite aux objets de ma haine, Et j'établis leur gloire en méditant leur peine.
Sur ce trôpe éternel les ſept filles d’Atlas A ma confuſion ne brillent elles pas?	Sur ce trôpe éternel les sept filles d'Atlas À ma confusion ne brillent elles pas?
Des pudiques la gloire eſt deuë aux vicieuſes, Et le crime de trois en fit ſept glorieuſes.	Des pudiques la gloire est due aux vicieuses, Et le crime de trois en fit sept glorieuses.
Viſ-je pas qu’à ma honte Ariadne y monta, Par la faveur du fils dont Sémele avorta?	Vis-je pas qu'à ma honte Ariadne y monta, Par la faveur du fils dont Sème avorta?
Les deux Aſtres Jumeaux que l’Ocean revere, N’y triomphent-ils pas du peché de leur mere?	Les deux Astres Jumeaux que l'Océan révère, N'y triomphent-ils pas du péché de leur mère?
L’honneur ne conduit plus en ces champs azurez, Les vices aujourd’huy s’en ſont faits les degrez;	L'honneur ne conduit plus en ces champs azurez, Les vices aujourd'hui s'en sont faits les degré;
Où la vertu regna, le des-honneur habite, Et le crime a le prix qu’eut jadis le merite;	Où la vertu régna, le déshonneur habite, Et le crime a le prix qu'eut jadis le mérite;
