A MONSEIGNEVR LE PROCVREVR GENERAL, MINISTRE D’ESTAT, & Sur-Intendant des Finances.	À MONSEIGNEUR LE PROCUREUR GÉNÉRAL, MINISTRE D'ÉTAT, et Sur-Intendant des Finances.
tune qui m’en donne la penſée, & le courage.	tune qui m'en donne la pensée, et le courage.
Ie n’ay conſideré dans cette occaſion que cette obligation indiſpenſable où ie me treuue, de rendre mon premier hommage au plus illuſtre Protecteur des Muſes.	Je n'ai considéré dans cette occasion que cette obligation indispensable où ie me trouve, de rendre mon premier hommage au plus illustre Protecteur des Muses.
I’ay crû, MONSEIGNEVR, que ce peu de gloire qu'elles m'ont acquis, m'obligeoit à reconnoiſtre celles qu’elles reçoiuent de Vous;	J'ai cru, MONSEIGNEUR, que ce peu de gloire qu'elles m'ont acquis, m'obligeait à reconnaître celles qu'elles reçoivent de Vous;
& qu’apres auoir ſolemniſe la voſtre dans mon cœur, auec des profonds ſentimens de reſpect & d’admiration, ie deuois rendre ma reconnoiſſance publique, & réuerer en voſtre Perſonne, aux yeux de tout le monde, la plus éclatante Vertu de noſtre Siecle.	et qu'après avoir solennise la vôtre dans mon cœur, avec des profonds sentiments de respect et d'admiration, ie deuois rendre ma reconnaissance publique, et révérer en votre Personne, aux yeux de tout le monde, la plus éclatante Vertu de notre Siècle.
Quand ie pourrois me diſpenſer d’vn deuoir ſi neceſſaire & ſi glorieux, il me ſeroit malaiſé de reſiſter à la violente inclination qu’vn de vos plus zelez Seruiteurs a de vous honorer de toutes les façons:	Quand grande pourrais me dispenser d'un devoir si nécessaire et si glorieux, il me serait malaisé de résister à la violente inclination qu'un de vos plus zélé Serviteurs a de vous honorer de toutes les façons:
comme il s’eſt acquis vn pouuoir abſolu ſur tout ce qui eſt à moy, il a voulu que ie vous fiſſe vn préſent de ce que i’auois de plus prétieux.	comme il s'est acquis un pouvoir absolu sur tout ce qui est à moi, il a voulu que ie vous fisse un présent de ce que j'avais de plus prétieux.
Vous voyez, MONSEIGNEVR, que ie me ſers de toute ſorte de raiſons pour combatre la timidité d’vne Muſe qui ſort des ténebres, & d’vn ſilence de pluſieurs années.	Vous voyez, MONSEIGNEUR, que je me sers de toute sorte de raisons pour combattre la timidité d'une Muse qui sort des tête, et d'Un silence de plusieurs années.
Quand ie ſonge au péril qu’il y a d’expoſer à vos yeux vn Ouurage dépoüillé de tous les ornemens de la Scene, & de ces graces empruntées, qui luy ont fait tant d’honneur;	Quand ie songe au péril qu'il y a d'exposer à vos yeux un Ouvrage dépouillé de tous les ornements de la Scène, et de ces grâces empruntées, qui luitaît fait tant d'honneur;
cette Muſe, qui a paru ſi hardie dans ſes ſentimens, ne I eſt plus dans ſes réſolutions:	cette Muse, qui a paru si hardie dans ses sentiments, ne I est plus dans ses résolutions:
ie ſens que toute ſa temerité tremble deuant cette grande lumiere, & cette profonde ſageſſe, qui vous ont rendu vn des premiers Arbitres de la Fortune publique, & qui vous ont mis ſi auant dans la confiance de la ſupréme intelligence de l’Eſtat.	Les sens que toute sa témérité tremble devant cette grande lumière, et cette profonde sagesse, qui vous ont rendu un des premiers Arbitres de la Fortune publique, et qui vous ont mis si avant dans la confiance de la suprême intelligence de l'État.
Mais enfin, MONSEIGNEVR, ie me ſuis laiſſe tenter à la réputation de cette admirable bonté, qu’on eſtime d’autant plus en vous, qu’elle ſe treuue ſi rarement ailleurs auec le ſouuerain mérite, & qu’il eſt difficile de l’accorder anec l’orgueil des Fortunes éminentes.	Mais enfin, MONSEIGNEUR, où me suis laisse tenter à la réputation de cette admirable bonté, qu'on estime d'autant plus en vous, qu'elle se trouve si rarement ailleurs avec le souverain mérite, et qu'il est difficile de l'accorder anec l'orgueil des Fortunes éminentes.
C'eſt de cette rare & prétieuſe qualité que i’eſpere d’obtenir pour Clotilde l’honneur de voſtre protection, & pour moy la permiſſion de vous dire que i ſuis auec vne paſſion tres-ardente & tres reſpectueuſe,	C'est de cette rare et prétieuse qualité que j'espère d'obtenir pour Clotilde l'honneur de votre protection, et pour moi la permission de vous dire que j' est avec notre passion très -ardente et très respectueuse,
MONSEIGNEVR,	MONSEIGNEUR,
Voſtre tres-humbl & tres-obeïſſan Seruiteur.	Votre très-humbl et très-obeïssan Serviteur.
BOYER Pour Monſeigneur le Procureur General, Miniſtre d’Eſtat, & Sur-Intendant dey Financel.	BOYER Pour Monseigneur le Procureur Général, Ministre d'État, et Sur-Intendant de Financel.
ONNET.	ONNNET.
Stre aimé du Peuple & du Roy;	Stre aimé du Peuple et du Roi;
LSauuer ſa gloire toute pure De ce Iicentieux murmure, Qui gronde contre vn grand employ;	LSauver sa gloire toute pure De ce Jicentieux murmure, Qui gronde contre un grand emploi;
Garder ſa parole & ſa foy nuis til netie pien d’impoſture;	Garder sa parole et sa foi nuis til nétie pien d'imposture;
Parmy des honneurs ſans meſure, Eſtre toûjours égal à ſoy;	Parmi des honneurs sans mesure, Être toujours égal à soi;
Dans la plus éclatante vie Confondre la haine & l’enuié Par la genereuſe bonté;	Dans la plus éclatante vie Confondre la haine et l'envié Par la généreuse bonté;
Du Heros le plus adorable, C’eſt là l’idée incomparable, Dont FOVCQVET eſt la verité.	Du Héros le plus adorable, C'est là l'idée incomparable, Dont FOVCQVET est la vérité.
TIEDE TRAGEDIE.	TIEDE -TRAGÉDIE.
ACTE PREMIER.	ACTE PREMIER.
SCENE TREMIERE.	SCÈNE TREMIERE.
CEOTILDE, LVCINDE.	CEOTILDE, LUCINDE.
& CLOTILDE.	et CLOTILDE.
ESSE de me flater.	ESSE de me flatter.
LVCINDE.	LUCINDE.
On n’en peut aſſez dire:	On n'en peut assez dire:
Quel cœur dans cette Cour échape à voſtre empire?	Quel cœur dans cette Cour échappe à votre empire?
Vos cõqueſtes, Madame, augmentent chaque iour:	Vos cõquestes, Madame, augmentent chaque jour:
Déja, depuis vn mois, qu’on vous voit à la Cour, Tout ce qu’elle a d’illuſtre a reſſenty vos charmes;	Déjà, depuis un mois, qu'on vous voit à la Cour, Tout ce qu'elle a d'illustre a ressenti vos charmes;
Le Prince, & les ſubjets, tous vous rendẽt les armes;	Le Prince, et les sujets, tous vous rendent les armes;
Mais le Prince vous ſert auec de ſi grands ſoins.	Mais le Prince vous sert toujours de si grands soins.
CLOTILDE.	CLOTILDE.
Si i’oſois en iuger, le Roy n’en fait pas moins;	Si j'osais en juger, le Roi n'en fait pas moins;
Et ſi ie ne ſçauois qu’il brûle pour ma Mere, I’appellerois amour, ce qu’il fait pour me plaire.	Et si ici ne savais qu'il brûle pour ma Mère, J'appelerais amour, ce qu'il fait pour me plaire.
Il eſt vray que ce cœur jeune & tout interdit, Quand il parle d’amour, ſçait fort peu ce qu’il dit	Il est vrai que ce cœur jeune et tout interdit, Quand il parle d'amour, sait fort peu ce qu'il dit
LVCINDE.	LUCINDE.
Voſtre Mere en a pris vn peu de jalouſie, Non qu’elle accuſe vn Roy de quelque perfidie;	Votre Mère en a pris un peu de jalousie, Non qu'elle accuse un Roi de quelque perfidie;
Il ſçait trop ſon deuoir pour luy manquer de foy Elle a pour ſon repos la parole du Roy.	Il sait trop son devoir pour lui manquer de foi Elle a pour son repos la parole du Roi.
CLOTILDE.	CLOTILDE.
Juns cette feureeu le erailidrois foit pour eſle.	Juns cette furev le erailidrais soit pour éle.
Lucinde, i’ay toûjours craint pour vne infidelle;	Lucinde, j'ai toujours craint pour une infidèle;
Depuis qu’elle à trany l’illuſtre Clidamant.	Depuis qu'elle à trani l'illustre Clidamant.
LVCINDE.	LUCINDE.
Quelle part prenez-vous au ſort de cet Amant?	Quelle part prenez-vous au sort de cet Amant?
CLOTILDE.	CLOTILDE.
Celle que la pitié prend pour vn miſerable.	Celle que la pitié prend pour un misérable.
Ce nom cache ſouuent la qualité d’aimable;	Ce nom cache souvent la qualité d'aimable;
Comme auſſi quelquefois ſous celuy de pitié Se cache adroitement ce qu’on nomme amitié.	Comme aussi quelquefois sous celui de pitié Se cache adroitement ce qu'on nomme amitié.
Vous en auez pour luy quelque peu, ce me ſemble, Madame, ou quelque choſe au moins qui luy reſſemble.	Vous en avez pour cela quelque peu, ce me semble, Madame, ou quelque chose au moins qui était ressemble.
Autrefois Clidamant, à vos yeux, deuant vous, Combatoit voſtre Mere auec des traits ſi doux, Que les mémes reſpects qui l’aidoiẽt à la prendre, Vous ont ſurpris peut-eſtre vn cœur facile & tẽdre;	Autrefois Clidamant, à vos yeux, devant vous, Combattait votre Mère avec des traits si doux, Que les mêmes respects qui l'aidaient à la prendre, Vous ont surpris peut-être un cœur facile et tendre;
Voſtre Pere eſtant mort, vn peu loin de la Cour, Deuthere ayant choiſi le lieu de ſon ſejour, Clidamant la voyoit, & conſoloit ſon ame, Par les ſoins obligeans d’vne amoureuſe flâme;	Votre Père étant mort, un peu loin de la Cour, Deuthère ayant choisi le lieu de son séjour, Clidamant la voyait, et consolait son âme, Par les soins obligeants d'une amoureuse flamme;
Et d’vn air ſi galant il charma ſa douleur, Que la Veuve bien-toſt oublia ſon malheur.	Et d'un air si galant il charma sa douleur, Que la Veuve bientôt oublia son malheur.
Princeſſe, ſi d’vn choix voſtre eſprit fut capable, Lui ſeul, depuis ce tẽps, vousdoit paroiſtre aimablez Le reſpect d’vne Mere étouffoit vos ſoupirs;	Princesse, si d'un choix votre esprit fut capable, Lui seul, depuis ce temps, vousdait paraître aimablez Le respect d'une Mère étouffait vos soupirs;
Soyez maintenant libre en de ſi bons deſirs.	Soyez maintenant libre en de si bons désirs.
Clidamant vaut beaucoup;	Clidamant vaut beaucoup;
voſtre Mere qui l’aime, Ne l’eut iamais quitté que pour le Diadéme.	votre Mère qui l'aime, Ne l'eût jamais quitté que pour le Diadème.
Il eſt temps de forcer voſtre jeune pudeur:	Il est temps de forcer votre jeune pudeur:
Voſtie front m’en apprend aſſez par ſa rougeur;	Vôtie front m'en apprend assez par sa rougeur;
Parlez, me l’auoüer, c’eſt le dire à vous-méme.	Parlez, me l'auoüer, c'est le dire à vous-même.
CLOTILDE.	CLOTILDE.
Puis dõc que tu le crois, ie veux croire que i’aimes Et s’il faut ſur ta foy que i’auouë vn vainqueur, Clidamant ſeul peut eſtre auoüé de mon cœur.	Puis donc que tu le crois, je veux croire que j'aimes Et s'il faut sur ta foi que j'avoue un vainqueur, Clidamant seul peut être auoüé de mon cœur.
Ses yeux ont pour les miẽs ie ne ſçay quoy d’aimaQui jette dans mes ſens vn deſordie agreable.	Ses yeux ont pour les miẽs ie ne sais quoi d'aimaQui jette dans mes sens un désordie agréable.
ble, Les regards que ma Mere en reçoit ſi doux, Que i’ẽ voudrois ſur moi detourner tous les coups.	blé, Les regards que ma Mère en reçoit si doux, Que j'en voudrais sur moi détourner tous les coups.
I’en ſens vne ſecrete & tendre jalouſie;	J'en sens une secrète et tendre jalousie;
Pres de luy ma pudeur s’embarraſſe & s’oublie:	Pres de Seigneur ma pudeur s'embarrasse et s'oublie:
Ie cherche auec chaleur, & crains ſon entretien;	Je cherche avec chaleur, et crains son entretien;
I’ay beaucoup à luy dire, & ie ne luy dis rien.	J'ai beaucoup à lui dire, et ie ne lui dis rien.
Connoiſſant mal mon trouble, & le mal qui me touche, Ie n’oſe, & ie ne puis l’expliquer par ma bouche.	Connaissant mal mon trouble, et le mal qui me touche, Je n'ose, et notre ne puis l'expliquer par ma bouche.
Pour parler à ſon cœur, ie m’adreſſe à ſes yeux, Et prens de mes regards ceux qui parlent le mieux.	Pour parler à son cœur, on m'adresse à ses yeux, Et prends de mes regards ceux qui parlent le mieux.
Si regardant en moy la Fille de Deuthere, Clidamant me careſſe en faueur de ma Mere;	Si regardant en moi la Fille de Deuthère, Clidamant me caresse en faveur de ma Mère;
Ie luy rens ſa tendreſſe, & mon cœur tout confus Luy rend par mes regards quelque choſe de plus.	Je était rends sa tendresse, et mon cœur tout confus Lui rend par mes regards quelque chose de plus.
uand parlant à ma Mere, il luy dit ie vous aimes e ne s’adreſſe-t’il à moy (dis-je en moy-méme?	uand parlant à ma Mere, il luy dit ie vous aimes e ne s’adresse-t’il à moy (dis-je en moy-méme?
Et ſouuent des ſoûpirs ſortent pour l’en prier.	Et souvent des soupirs sortent pour l'en prier.
Iaime, li c’eſt ainer, ie ne le puis nier.	Jaime, li c'est ainer, je ne le puis nier.
LVCINDE.	LUCINDE.
C’eſt aſſez finement s’expliquer pour voſtre âge:	C'est assez finement s'expliquer pour votre âge:
L’Amour vous a bien-toſt enſeigné ſon langage.	L'Amour vous a bientôt enseigné son langage.
CLOTILDE.	CLOTILDE.
Ie te diray bien plus;	Je te dirai bien plus;
ie voy dans Clidamant De mille petits ſoins l’aimable empreſſement;	Les vois dans Clidamant De mille petits soins l'aimable empressement;
Si de ſes ſentimens ie iuge par moy méme, Ie croy qu’il ſent pour moy, ce qu’on ſent quand on aime.	Si de ses sentiments je juge par moi -même, Je crois qu'il sent pour moi, ce qu'on sent quand on aime.
Cache au moins mon ſecret, ma Mere.	Cache au moins mon secret, ma Mère.
SCENE II.	SCÈNE II.
DEVTHERE, LVCINDE.	DEUTHÉRE, LUCINDE.
Hé bien.	Hé bien.
DEVTHERE parlant à Clotilde.	DEUTHÉRE parlant à Clotilde.
L'Aiſſez-nous.	L'Aissez-nous.
LVCINDE.	LUCINDE.
Tout ſon ſecret eſtoit connu de vous, Madame, & ſes diſcours m’ont fait aſſez cõprendre Que le Roy ſent pour elle vne amitié trop tendre, Et que de les Iegards l’apparente langueur.	Tout son secret était connu de vous, Madame, et ses discours m'ont fait assez cõprendre Que le Roi sent pour elle é amitié trop tendre, Et que de les Jegards l'apparente langueur.
DEVTHERE.	DEUTHÉRE.
Quoy, ſa fiere beauté l’explique en ſa faueur:	Quoi, sa fière beauté l'explique en sa faveur:
L’innocence de l’âge excuſe ces foibleſſes.	L'innocence de l'âge excuse ces faiblesses.
Sçait-elle ce que c’eſt que lãgueurs, que tendreſſes?	Sait-elle ce que c'est que langueurs, que tendresses?
LVCINDE.	LUCINDE.
Elle ne ſçait que trop ce que c’eſt que d’aimer.	Elle ne sait que trop ce que c'est que d'aimer.
DEVTHERE.	DEUTHÉRE.
Ah!	Ah!
deja mon amour commence à s’alarmer.	déjà mon amour commence à s'alarmer.
LVCINDE.	LUCINDE.
Non, nõ, vous n’aurezpas ſujet devous en plaindre.	Non, notre, vous n'aurezpas sujet devous en plaindre.
C’eſt d’vn Amãt trahyque vousdeuez tout craindre:	C'est d'un Amant trahique vousdez tout craindre:
Qulaueurqui le rend le Dicu de cette cou, Peut ſeconder ſa haine, & venger ſon amour.	Qulaueurqui le rend le Dicu de cette cou, Peut seconder sa haine, et venger son amour.
DEVTHERE.	DEUTHÉRE.
Hé!	Hé!
quoy, ne ſçais-tu pas que Clidamãt luy-méme Me cedant au reſpect qu’il doit au Diadéme, A daigné conſentir vn ſi grand changement?	quoi, ne sais-tu pas que Clidamãt lui-méme Me cédant au respect qu'il doit au Diadème, A daigné consentir un si grand changement?
LVCINDE.	LUCINDE.
Vous ſçauez ce que c’eſt que ce conſentement:	Vous savez ce que c'est que ce consentement:
Quãd au reſpect du Roy ſon cœur vous abãdonne, C’eſt pour vous mieux garder que ſon amour vous donne;	Quand au respect du Roi son cœur vous abandonne, C'est pour vous mieux garder que son amour vous donne;
N’oſant vous diſputer contre tant de pouuoir, Il laiſſe à voſtre amour à faire ſon deuoir.	N'osant vous disputer contre tant de pouvoir, Il laisse à votre amour à faire son devoir.
DEVTHERE.	DEUTHÉRE.
Lucinde, ie rougis de ma lâche inconſtance, Ie luy dois de l’amour, de la reconnoiſſance;	Lucinde, Seigneur rougis de ma lâche inconstance, Je était dois de l'amour, de la reconnaissance;
Ie luy dois tout enfin;	Je te dois tout enfin;
mais ma confuſion Ne ſçauroit m’arracher à mon ambition.	mais ma confusion Ne saurait m'arracher à mon ambition.
Si de ce changement ſon amour eſt confuſe, Vn Trône, & ſon adueu, me ſeruiront d’excuſe?	Si de ce changement son amour est confuse, Un Trône, et son aveu, me serviront d'excuse?
Ce pretexte eſt ſi beau.	Ce prétexte est si beau.
Mais ie voy cet Amant, Il va faire éclater tout lon reſſentiment:	Mais ici vois cet Amant, Il va faire éclater tout l' ressentiment:
Tâchons de ſupporter tout l’effort de ſa rage, Souffrant d’vn malheureux, ſa haine ſe ſoulage.	Tâchons de supporter tout l'effort de sa rage, Souffrant d'un malheureux, sa haine se soulage.
A iij	À jijà
SCENE III.	SCÈNE III.
CLIDAMANT, DEVTHERE, LVCINDE.	CLIDAMANT, DEUTHÉRE, LUCINDE.
CLIDAMANT.	CLIDAMANT.
Adame, vous allez ſans doute voir le Roy N Acheuer de trahir ma flâme, & voſtre foy;	Adame, vous allez sans doute voir le Roy Y Achever de trahir ma flamme, et votre foi;
Preſſez-vous, haſtez-vous de perdre vn miſerable Courez ſans diferer à ce Trône adorable, Et ne regardez plus dans ce noble projet Qu’auec des yeux de Reyne vn malheureux ſubjet Allez, Madame, aux yeux de toute l'Auſtraſie Renuerſer tout l’eſpoir qui ſouſtenoit ma vie, Tandis que tout confus de ce dernier malheur Ie vay mourir pour vous d’amour & de douleur.	Pressez-vous, hâtez-vous de perdre un misérable Courez sans diérer à ce Trône adorable, Et ne regardez plus dans ce noble projet Qu'avec des yeux de Reine malheureux sujet Allez, Madame, aux yeux de toute l'Autrasie Renverser tout l'espoir qui soutenait ma vie, Tandis que tout confus de ce dernier malheur Je vais mourir pour vous d'amour et de douleur.
DEVTHERE.	DEUTHÉRE.
Héquoy, vous plaignez-vous d’vne amour auoüée Par cette ambition que vous auez loüée, I’ay crû que vous vouliez conſeruer dans l’Eſtat Tout ce que vous auez de fortune & d’éclat;	Héquoy, vous plaignez-vous d'une amour auoüée Par cette ambition que vous avez louée, J'ai cru que vous vouliez conserver dans l'État Tout ce que vous avez de fortune et d'éclat;
I’ay releué mon rang pour maintenir le voſtre.	J'ai relevé mon rang pour maintenir le vôtre.
Quãd iepers voſt re amour pour en choiſir vne autre Quand ie force mon cœur à prendre ce party, Par quel autre intereſt l’auriez-vous conſenty?	Quand iepers vost re amour pour en choisir quelque autre Quand tu force mon cœur à prendre ce parti, Par quel autre intérêt l'auriez-vous consenti?
CLIDAMANT.	CLIDAMANT.
Quand i’auoüay ce choix, ie le crûs impoſſible.	Quand j'auoüay ce choix, tu le crus impossible.
