ACTEVRS.	ACTEURS.
LA CHUTE DE PHAETCEV.	LA CHUTE DE PHATCEU.
COMEDIE.	COMÉDIE.
ACTE I.	ACTE I.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
ANGELIQUE LUCINDE, Vous avez raiſon, ma Couſine, & je vous aſſure que depuis le retour des beaux jours la ville commençoit un peu à m’ennuyer.	ANGELIQUE LUCINDE, Vous avez raison, ma Cousine, et je vous assure que depuis le retour des beaux jours la ville commençait un peu à m'ennuyer.
ANGELIQUE.	ANGELIQUE.
Je n’en ſuis pas étonnée vous n’y trouviez plus rien qui pût vous faire plaiſir.	Je n'en suis pas étonnée vous n'y trouviez plus rien qui pût vous faire plaisir.
La guerre vous avoit enlevé vôtre Amant, & depuis que les Officiers.	La guerre vous avait enlevé votre Amant, et depuis que les Officiers.
LUCINDE.	LUCINDE.
Je vous voy venir, ma Couſine, vous ne demandez pas mieux que de trouver à vous divertir à mes dépens;	Je vous vois venir, ma Cousine, vous ne demandez pas mieux que de trouver à vous divertir à mes dépens;
mais ſçachez que tout le monde approuvera mon choix, & qu’il y a bien de la difference entre ce jeune Officier dont vous voulez parler, & ce certain bel eſprit dont je vous voy enteſtée depuis quelque temps.	mais sachez que tout le monde approuvera mon choix, et qu'il y a bien de la différence entre ce jeune Officier dont vous voulez parler, et ce certain bel esprit dont je vous vois entêtée depuis quelque temps.
ANGELIQUE.	ANGELIQUE.
Ah!	Ah!
ma chere, n’offenſez pas Monſieur Lycidas, je vous conjure, j’ay une eſtime pour luy toute particuliere.	ma chère, n'offensez pas Monsieur Lycidas, je vous conjure, j'ai une estime pour lui toute particulière.
Ses manieres de Cour qu’il affecte en parlant m’ont gagné l’ame, je ſuis charmée des expreſſions dont il ſe ſert pour appuyer ce qu’il veut dire.	Ses manières de Cour qu'il affecte en parlant m'ont gagné l'âme, je suis charmée des expressions dont il se sert pour appuyer ce qu'il veut dire.
Et ſur tout il me divertit quand je l’entends repeter cinq où ſix fois un mot qu’il croit avoir placé bien à propos.	Et sur tout il me divertit quand je l'entends répéter cinq où six fois un mot qu'il croit avoir placé bien à propos.
LUCINDE.	LUCINDE.
Tout cela va le mieux du monde, mais pour moy je t’avoüeray franchement qu’il m’ennuye quelquefois, je n’aime point à l’entendre à tout moment reciter des Vers, il prend de certains tons qui me perçent les oreilles, ſur le moindre ſujet dont il entend parler il nous cite auſſi-tôt des paſſages Latins où François.	Tout cela va le mieux du monde, mais pour moi je t'avouerai franchement qu'il m'ennuie quelquefois, je n'aime point à l'entendre à tout moment réciter des Vers, il prend de certains tons qui me perçent les oreilles, sur le moindre sujet dont il entend parler il nous cite aussitôt des passages Latins où Français.
Enfin ſi tous les Auteurs luy reſſembloient, je plaindrois beaucoup ceux qui auroient le bonheur de les connoître.	Enfin si tous les Auteurs était ressemblaient, je plaindrais beaucoup ceux qui auraient le bonheur de les connaître.
ANGELIQUE.	ANGELIQUE.
Ma-foy, ma Couſine, c’eſt que tu n’entre pas dans ce goût-là;	Ma-foi, ma Cousine, c'est que tu n'entre pas dans ce goût-là;
pour moy qui aime les beaux eſprits, je paſſe d’agréables momens avec luy, je te croy trop de bons ſens pour t’imaginer qu’il m’aye touché le cœur.	pour moi qui aime les beaux esprits, je passe d'agréables moments avec grande, je te crois trop de bons sens pour t'imaginer qu'il m'aie touché le cœur.
LUCINDE.	LUCINDE.
Pour te faire plaiſir, je veux croire	Pour te faire plaisir, je veux croire
A 3 que tu ne le voy que pour te divertir de luy, mais cependant je ſçay qu’il t’aime & tu pourrois bien par reconnoiſſance.	A 3 que tu ne le vois que pour te divertir de lui, mais cependant je sais qu'il t'aime et tu pourrais bien par reconnaissance.
ANGELIQUE.	ANGELIQUE.
Non, mon enfant, je ne ſuis pas ſi tendre à la tentation, je t’en réponds ſon amour ne contribuë pas peu à me réjouir quelquefois.	Non, mon enfant, je ne suis pas si tendre à la tentation, je t'en réponds son amour ne contribue pas peu à me réjouir quelquefois.
