LES PERSONNAGES.	LES PERSONNAGES.
DisiB, Amant de Lucile.	DisiB, Amant de Lucile.
AEBER I3 reie de Lucile.	AEBER I3 rejet de Lucile.
ROSRENE, vdietaEalte.	ROSRENE, védiétaEalte.
A LERE, fis de Pondor.	À LERE, fis de Pondor.
LVCILE, Fille d’Albert.	LUCILE, Fille d'Albert.
MARINETTE, Suivante de Lucile.	MARINETTTE, Suivante de Lucile.
OLYDORE, Pere de Valere.	OLYDORE, Père de Valère.
OSINE, Confidente d’Aſcagne.	ÔSINE, Confidente d'Ascagne.
ASCAGNE, Fille ſous l’habit d’homme.	ÀSCAGNE, Fille sous l'habit d'homme.
A MONSIEUR MONSIEUR HOURLIER, Eſcuyer Sieur de Mericourt, Conſeiller du Roy, Lieutenant General Civil & Criminel au Baillage du Palais à Paris.	À MONSIEUR MONSIEUR HOURLIÈR, Escuyer Sieur de Mericourt, Conseiller du Roi, Lieutenant Général Civil et Criminel au Baillage du Palais à Paris.
BrAten ONSIEUR, Si cette Piece n’avoit receu les applaudiſſemens de toute la France, ſi elle n’avoit eſté le charme de Paris, & ſi elle n’avoit eſté le divertiſſement du plus grand Monarque de la Terre, je ne prendrois pas la liberté de vous l’offrir.	BrAten ONSIEUR, Si cette Pièce n'avait reçu les applaudissements de toute la France, si elle n'avait été le charme de Paris, et si elle n'avait été le divertissement du plus grand Monarque de la Terre, je ne prendrais pas la liberté de vous l'offrir.
Il y a long-temps que j’avois reſolu de vous preſenter quelque choſe qui vous marquaſt mes reſpects;	Il y a longtemps que j'avais résolu de vous présenter quelque chose qui vous marquât mes respects;
Mais ne trouvant rien qui fut digne de vous eſtre offert, & qui fut proportionné à vos merites, j’avois toûjours differé le juſte & reſpectueux hommage que je m’eſtois propoſé de vous rendre;	Mais ne trouvant rien qui fut digne de vous être offert, et qui fut proportionné à vos mérites, j'avais toujours différé le juste et respectueux hommage que je m'étais proposé de vous rendre;
& j’euſſe peut-eſtre encore tardé long-temps à le faire, ſi le Dépit Amoureux de l’Auteur le plus approuvé de ce ſiecle ne me fût tombé entre les mains.	et j'eusse peut-être encore tardé longtemps à le faire, si le Dépit Amoureux de l'Auteur le plus approuvé de ce siècle ne me fût tombé entre les mains.
J’ay crû, Monſieur, que je ne devois pas laiſſer echapper cette occaſion de ſatisfaire aux loix que je m’eſtois impoſées;	J'ai cru, Monsieur, que je ne devais pas laisser échapper cette occasion de satisfaire aux lois que je m'étais imposées;
& que tous les gens d’eſprit demandans tous les jours cette piece, pour avoir le plaiſir de la lecture, comme ils ont eu celuy de la repreſentation, ils ſeroient bien aiſes de rencontrer voſtre nom à la teſte.	et que tous les gens d'esprit demandant tous les jours cette pièce, pour avoir le plaisir de la lecture, comme ils ont eu celui de la représentation, ils seraient bien aises de rencontrer votre nom à la tête.
Pour moy, Monſieur, ma joye ſera tout à fait grande de le voir paſſer non ſeulement dans pluſieurs mains, mais encore dans la bouche des plus charmantes perſonnes du monde.	Pour moi, Monsieur, ma joie sera tout à fait grande de le voir passer non seulement dans plusieurs mains, mais encore dans la bouche des plus charmantes personnes du monde.
C’eſt alors que chacun ſe ſouviendra de toutes les belles & avantageuſes qualitez que vous poſſedez, que les uns loüeront voſtre Prudence, les autres voſtre eſprit, les autres voſtre Juſtice, les autres la douceur qui eſt inſeparable de tout ce que vous faites, & qui eſt ſi vivement depeinte ſur voſtre viſage, qu’il n’eſt perſonne qui puiſſe douter que vos actions en ſoient remplies.	C'est alors que chacun se souviendra de toutes les belles et avantageuses qualités que vous possédez, que les uns loueront votre Prudence, les autres vôtre esprit, les autres votre Justice, les autres la douceur qui est inséparable de tout ce que vous faites, et qui est si vivement dépeinte sur votre visage, qu'il n'est personne qui puisse douter que vos actions en soient remplies.
