11 SEESTE A chere SYLVIE,	11 SEESTE A chère SYLVIE,
Ie vous faits vn mauuais preſent, apres l’auoir ſi long temps differé, mais en fin il vaut mieux donner peu, que rien du tout;	Je vous faits un mauvais présent, après l'avoir si long temps différé, mais en fin il vaut mieux donner peu, que rien du tout;
Ce qu’on donne eſt touſjours precieux quand il part du cœur, ou pluſtoſt on ne peut plus rien offrir de precieux apres auoir donné le cœur meſme, Vous ſçauez combien abſolument vous poſſedez le mien, & vous feriez tort à la plus veritableaffection, qui fut iamais, ſi vous doutiez de l’Empire que vous auez ſur moy.	Ce qu'on donne est toujours précieux quand il part du cœur, ou plutôt on ne peut plus rien offrir de précieux après avoir donné le cœur même, Vous savez combien absolument vous possédez le mien, et vous feriez tort à la plus véritableaffection, qui fut jamais, si vous doutiez de l'Empire que vous avez sur moi.
Ne receuez donc mon Alfrede que comme vn diuertiſſement d’vne heure que ie vous enuoye, ſi vous la treuuez belle, vous pourrez croire auſſi, que ſa beauté eſt naturelle, que le Theatre neluy en a point donné, & que les fautes de l’impreſſion luy en ont beaucoup oſté:	Ne recevez donc mon Alfrède que comme un divertissement d'une heure que ie vous envoie, si vous la trouvez belle, vous pourrez croire aussi, que sa beauté est naturelle, que le Théâtre nelui en a point donné, et que les fautes de l'impression trouver en ont beaucoup ôté:
telle qu’elle eſt, elle eſt de moy.	telle qu'elle est, elle est de moi.
Et vous me ſouffrez aſſez de vanité, pour que lecroye, que tout ce qui en vient, vous eſt agreable.	Et vous me souffrez assez de vanité, pour que lecroie, que tout ce qui en vient, vous est agréable.
Ie vous parle ſans artifice, comme vous voulez que ſoient nos entretiens, & comme ſyncerement, & ſans fard, Ie ſuis	Je vous parle sans artifice, comme vous voulez que soient nos entretiens, et comme sincèrement, et sans fard, Je suis
Voſtre tres-humble, & tres-fidelle ſeruiteur ROTROV.	Votre très-humble, et très-fidelle serviteur ROTROU.
ACTEVRS.	ACTEURS.
RODOLPHE, ALPHREDE, SABELLE, ORANTE, 13 FERRANDE, CLEANDRE, IR1 A VRILAS, ERASTE, ARABE.	RODOLPHE, ALPHREDE, SABELLE, ORANTE, 13 FERANDE, CLEANDRE, IR1 A VRILAS, ERASTE, ARABE.
Autres Arabes & Valets.	Autre Arabes et Valets.
ſeruiteur d’Alphrede.	serviteur d'Alphrède.
maiſtreſſe de Rodolphe.	maîtresse de Rodolphe.
maiſtreſſe d’Acaſte & de Rodolphe.	maîtresse d'Acaste et de Rodolphe.
ſœur d’Iſabelle.	sœur d'Isabelle.
frere d’Alphrede.	frère d'Alphrède.
corinuent fanfaron.	corinuent fanfaron.
confident d’Alphrede.	confident d'Alphrède.
pere d’Alphrede.	père d'Alphrède.
pere d’Iſabelle.	père d'Isabelle.
amoureux d’Iſabelle.	amoureux d'Isabelle.
RELA DLLLE TIITETE COMEDIE.	RELA DLLLE TITETE COMÉDIE.
2	2
OTE IREMIERE CENE I.	ÔTE IREMIÈRE CÈNE I.
ALPHREDE, CLEANDRE, ſur le bord de la mer regardant le debris d’vn vaiſſeau.	ÀLPHREDE, CLÉANDRE, sur le bord de la mer regardant le débris d' vaisseau.
ſtiné, ALPHREDE.	stiné, ALPHRÉDE.
LPHREDE, enfin le Ciel, parun deſſein viſible, Rompt tes pretentions pource bel inſenſible;	LPHREDE, enfin le Ciel, parun dessein visible, Rompt tes prétentions pource bel insensible;
En vain tu ſuis les toix d'vn enfantobEn vain contre les Dieux ton cœur s'eſt mutiné:	En vain tu suis les toix d'une enfantobEn vain contre les Dieux ton cœur s'est mutiné:
Iamais d’heureux ſuccés ne ſuiuront tes attentes, Et leur pouuoir détruit quelque effort que tu tentes;	Jamais d'heureux succès ne suivront tes attentes, Et leur pouuoir détruit quelque effort que tu tentes;
N'ont-ils pas ces autheurs de tes cruels tourments, ontre vne ſimple fille armé des Elemens, Neptune écume encor de la rage homicide Dont il veut t’empeſcher de ſuiure ce perfide;	N'ont-ils pas ces auteurs de tes cruels tourments, ontre une simple fille armé des Éléments, Neptune écume encor de la rage homicide Dont il veut t'empêcher de suivre ce perfide;
