MONSEIGNEVR LE RINCE DE MONACO.	MONSEIGNEUR LE RINCE DE MONACO.
DVC DE VALENTINOIS, Pair de France, Cheualier des Ordres du Roy &c.	DUC DE VALENTINOIS, Pair de France, Chevalier des Ordres du Roi etc.
ALONSEIGNEVR, C’eſt vne Princeſſe de voſtre Illuſtre Fa,qui va vous rendre ſes deirs:	ÀLONSEIGNEUR, C'est une Princesse de votre Illustre Fa, quoi vous rendre ses désirs:
& vn Prince de vos Alliez, va vous demander voſtre proã ii tection.	et un Prince de vos Alliés, va vous demander votre projoui tection.
Apres le fauorable accuqu’ils ont reçeu l’vn & l’autre de Cour de France, ils ont creu qu n’en eſtoient pas abſolument ine gnes:	Après le favorable accuqu'ils ont reçu l'un et l'autre de Cour de France, ils ont cru qu 'en étaient pas absolument ine gnes:
& eſperé que Voſtre Exee lence, ne les deſauoüeroit poin Mais quelque glorieux que ſoit le eſpoir, la vanité ne les aueugle nu lement:	et espéré que Votre Exe lence, ne les désavouerait poin Mais quelque glorieux que soit le espoir, la vanité ne les aveugle nu lement:
& comme ils croyent qu' doiuent toute leur reputation, l’Illuſtre Nom de GRIMALDI ils veulent par vne recognoiſſanc publique, s’en aquiter aujourd’hu enuers vous.	et comme ils croient qu' doiuent toute leur réputation, l'Illustre Nom de GRIMALDI ils veulent par une reconnaissanc publique, s'en aquitter aujourd'hu envers vous.
Pour moy MOI SEIGNEVR, il s’en faut peu qu ie ne m’eſtime Prophete, commi les anciens Poëtes ſe le diſoient que ie ne prenne ce que i’ay eſen dans mon Roman, pour vne inſpi ration lumineuſe, de la fureur d’A pollon;	Pour moi MOI SEIGNEUR, il s'en faut peu qu' en ne m'estime Prophète, commi les anciens Poètes se le disaient que je ne prenne ce que j'ai esen dans mon Roman, pour une inspi ration lumineuse, de la fureur d'A pollon;
& que ie ne croye comn ect, vit-on iamais vne rencontre us extraordinaire, que celle ou ns le meſme temps que par vne ble, ie chaſſois les Caſtillans & s Napolitains de MONACO, E.	et que ici ne croie comnte, vit-on jamais une rencontre us extraordinaire, que celle ou ns le même temps que par une blé, ie chassais les Castillans et s Napolitains de MONACO, E.
par vne veritable valeur, les a chaſſoit effectiuement?	par une véritable valeur, les a chassait effectiuement?
Ie me iens le plus heureux de tous les ommes, d’auoir prédit ce que vous uez fait:	Je me yens le plus heureux de tous les ommes, d'avoir prédit ce que vous ouvez fait:
& d’auoir eſté le Prophete, uis que vous deuiez eſtre le Heos.	et d'avoir été le Prophète, uis que vous deviez été le Héos.
