LE'S COVPS D’AMT ET DE FORTVNE, R L’HEVREVX INFORTVNE'.	LEUS COUPS D'AMT ET DE FORTUNE, R EUHEUREUX INFORTUNE.
TRAGI-COMEDIE.	TRAGI-COMÉDIE.
A PAR 1 Chez GVILLAVME DE LVXNE, Iljpail Iuré, au Palais, dans la Salle des e Merciers, à la Iuſtice.	À PAR 1 Chez GUILLAUME DE LUXNE, Iljpail Juré, au Palais, dans la Salle des Merciers, à la Justice.
M.	M.
DC.	DC.
LVI.	LVI.
Auec Priuilege du Roy.	Avec Privilège du Roi.
A MONSIEVR MAT INI.	À MONSIEUR MAT INI.
LONEL DE LA CAVALERIE COISE.	LONEL DE LA CAVALERIE COISE.
ONSIEVR.	ONSIEUR.
Si-vous regardez ce petit Quurage du meſme œil que vous & touſt voſtre illuſtra Maiſonnuez regardé ſon Autheur, quoy qu’il ait eſté acheué dans ſa diſgrace, & qu’il ait eu quelque part à ſa mauuaiſe Fortune, Ie ne doute point qu’il ne ſoit encore receu dans le monde auechonneur, ſous vne protection auſſi fauorable & auſſi glorieuſe que la voſtre, & que l’Autheur et l’Ouage n’y ſoient encore conſiderez auec quelque aiſſir ſous ce meſme tiltre des heureux Infortuεα de ne ſp̧ay MONSIEVR, ſi i’auray auſſi jeureuſement trauaillé à rectifier la diſpoßrion de ce ſujet Eſpagnol, que l'on s’eſt imaginé de m’auoir dérobée, que vous aüez genereuſement agy pour reſtablir ma reputation que l'on auoit auſſi ſongé à me dérober, & que l'on auoit défigurée auſſi miſerablement que mon Ouurage.	Si-vous regardez ce petit Quurage du Roi œil que vous et tous vôtre illustra Maisonnuez regardé son Auteur, quoi qu’il ait été achevé dans sa disgrâce, et qu'il ait eu quelque part à sa mauvaise Fortune, Je ne doute point qu'il ne soit encore reçu dans le monde auechonneur, sous une protection aussi favorable et aussi glorieuse que la vôtre, et que l'Auteur et l'Orage n'y soient encore considérez a quelque aissir sous ce même tiltre des heureux Infortuεα de ne sp̧ay MONSIEUR, si auray aussi jeureusement trauaillé rectifier la dispossrion de ce sujet Espagnol, que l'on est imaginé de auoir dérobée, que vous aüez généreusement agy pour rétablir ma réputation que l'on auoit aussi songé me dérober, et que l'on auoit défigurée aussi misérablement que mon Ouurage.
I’ay di moins cette conſotation d’apprendre de teus coſtez que ceux qui paſſent ſans contredit aans le monde pour eſtre les eſprits les plus eſclairez du Siecle, apres auoir veu les deux repreſentations ſur deux differens Theatres, n’ont pû meſme demeurer d’accord que l’on m’euſt oſté la grace de la nouugaüté, tant ile ont trouué que I'on m’auoit imité de mauuaiſe grace.	J'ai di moins cette consotation d'apprendre de teus côtés que ceux qui passent sans contredit ants le monde pour être les esprits les plus éclairez du Siècle, après avoir vu les deux représentations sur deux différents Theatres, n'ont pu été demeurer d'accord que l'on m'eût ôté la grâce de la nouugaüté, tant île ont trouvé que J'on m'avait imité de mauvaise grâce.
Enfin MONSIEVR, quand il ſeroit vray que i’aurois paſſé de bien loin ces mannais imitateurs, ſuppoſé meſme que i’euſſe fait un Chef-d'œuure, & qu'auec ce Chef-d’œuure i’euſſe fait deſſein de vous conſacrer tout te qui ſortira iamais de ma plume;	Enfin MONSIEUR, quand il serait vrai que j'aurais passé de bien loin ces mannais imitateurs, supposé même que j'eusse fait un Chef-d'œuvre, et qu'avec ce Chef-d'œuvre j'eusse fait dessein de vous consacrer tout te qui sortira jamais de ma plume;
Il faüt que ie confeſſe qu’apres les aduantages que i'ay receus de voſtre glonieuſe protection, ie ne vous puis iamais faire qu’vn mauuais preſent, ny vous teſmoigner que de foibles reconnoiſſances.	Il faus que ici confesse qu'après les avantages que j'ai reçus de votre glonieuse protection, ie ne vous puis jamais faire qu'Han nuais présent, ni vous témoigner que de faibles reconnaissances.
La Cour n’a pû voir ſans admiration la-vigueur auec laquelle vous m'avez osé ſouſtenir dans vne oppreſſion que mes fouls malheurs auoient, fait naiſtre1 Madame voſtre genereuſe mere a bien fait voir en ſecondant vos bonnes intentions, que ſa haute & inebranlable Vertu portoit les vrais caracteres de celles de la vieille Rome:	La Cour n'a pu voir sans admiration la-vigueur avec laquelle vous m'avez osé soutenir dans une oppression que mes fouls malheurs avaient, fait naître1 Madame votre généreuse mère a bien fait voir en secondant vos bonnes intentions, que sa haute et inébranlable Vertu portait les vrais caractères de celles de la vieille Rome:
Vos Illuſtres Sœurs ont creu qu’à ſon exemple elles me deuoient proteger, dés le moment que leurs yeux auſſi clairuoyans qu’ils ſont beaux, ont daigné penetrer iuſques dans la ſource de ma diſgrace.	Vos Illustres Sœurs ont cru qu'à son exemple elles me devaient protéger, dès le moment que leurs yeux aussi clairvoyants qu'ils sont beaux, ont daigné pénétrer jusques dans la source de ma disgrâce.
Lors qu’elles ont veu que mes amis s’eſtonnoient parmy tant d’intrigues bizarres & de conjonctures delicates, c’eſt lors qu’elles ont monstré plus de chaleur & de fermeté, par ce qu’elles ont creu qu’il y auoit de la gloire & de la Iuſtice à me deffendre.	Lors qu'elles ont vu que mes amis s'étonnaient parmi tant d'intrigues bizarres et de conjonctures délicates, c'est lors qu'elles ont montré plus de chaleur et de fermeté, par ce qu'elles ont cru qu'il y avait de la gloire et de la Justice à me défendre.
Iugez donc MONSIEVR, ſi me voyant ſi glorieuſement appuyé parmy mes malheurs, ie n’ay pas deu me loüer pluſtoſt que me plaindre de cette diſgrace:	Jugez donc MONSIEUR, si me voyant si glorieusement appuyé parmi mes malheurs, Seigneur n'ai pas du me louer plutôt que me plaindre de cette disgrâce:
Et iugez auſſi, ſi me preſentant aujourd’huy deuant vous auec tous les reſſentimens d’vn homme reconnoiſſant, ie ne puis pas auſſi bien prendre le tiltre d’heureux infortuné que le Heros que ie vous preſente.	Et jugez aussi, si me présentant aujourd'hui devant vous avec tous les ressentiments d'un homme reconnaissant, notre ne puis pas aussi bien prendre le titre d'heureux infortuné que le Héros que je vous présente.
Ie ne vous donne point icy en abregé l’hiſtoire de ſa vie & de ſes belles actions pour vous uppromure à deuenirvertueux, outre que vous auez des exemples domeſtiques que vous estimez plus ſolides & que vous croyez plus veritables, vous ſentez bien que voui auez en vous meſme des ſources d’honneur & de gloire, qui ſans autre ſecours que celuy de la Nature, vous menent à la Vertu.	Je ne vous donne point ici en abrégé l'histoire de sa vie et de ses belles actions pour vous uppromure à devenirvertueux, outre que vous avez des exemples domestiques que vous estimez plus solides et que vous croyez plus véritables, vous sentez bien que voui ez en vous rendre des sources d'honneur et de gloire, qui sans autre secours que celui de la Nature, vous mènent à la Vertu.
A quatorze ans, nous vous auons veu eſſuyer tous les perils d’vne premiere Campagne, auec autant de courage e de fermeté, mais auec plus de Fortuna que ce braue Frere que la France pleure encore, e que nous regretterons à iamais.	À quatorze ans, nous vous avons vu essuyer tous les périls d'une première Campagne, avec autant de courage est de fermeté, mais avec plus de Fortuna que ce brave Frère que la France pleure encore, eu que nous regretterons à jamais.
Puiſque la mort qui nous l’oſte, s’eſt contentée de vous menacer, & que vous auez eſté quitte de ce premier coup pour vne legere contuſion à la teſte, il y adlieu d’eſperer que vous iouyrez tout ſeul des Victoires & de-Triomphes que les Aſtres promettoient à ce ieune Heros, s’il euſt euité ce coup fatal par qui nous viſmes abatre vne des plus belles vies du monde.	Puisque la mort qui nous l'ôte, s'est contentée de vous menacer, et que vous avez été quitte de ce premier coup pour une légère contusion à la tête, il y adlieu d'espérer que vous jouirez tout seul des Victoires et de-Triomphes que les Astres promettaient à ce jeune Héros, s'il eût euité ce coup fatal par qui nous vîmes abattre une des plus belles vies du monde.
Ie ne demande plus MONSIEVR en l’aage où ie ſuis qu’autant de vie qu’il m’en faut poureſtre témoin des ſecondes merueilles que nous auons ſujet d’attendre de voſtre courage:	Je ne demande plus MONSIEUR en l'âge où tu suis qu'autant de vie qu'il m'en faut pourêtre témoin des secondes merveilles que nous avons sujet d'attendre de votre courage:
