{LLOIIDEI A MADAME LA DUCHESSE DE NEVERS 2 EE BLIGEte de revoir le jour dans un Païs etranger, tou je trouveray peutestre de rouveaux Ennemis , je viens, MADAME, vous demander un Azile.	{LLOIIDEI A MADAME LA DUCHESSE DE NEVERS 2 CE BLIGEte de revoir le jour dans un Pays étranger, je trouverai peutestre de rouveaux Ennemis , je viens, MADAME, vous demander un Azile.
Ie me ſuis flatée que vous me l’accorderiez aisément, & je remarque entre Vous & les Heroïnes de Sparte, une certaine reſſemblance qui ne peut manquer de vous intereſſer pour moy.	Je me suis flattée que vous me l'accorderiez aisément, et je remarque entre Vous et les Héroïnes de Sparte, une certaine ressemblance qui ne peut manquer de vous intéresser pour moi.
S’il faut vous avoüer la verité, j'avois crû juſques icy, que les ſeuls Lacedemoniens poſſedoient une Vertu parfaite, inconnuë au reste des Hommes.	S'il faut vous avouer la vérité, j'avais cru jusques ici, que les seuls Lacédémoniens possédaient une Vertu parfaite, inconnue au reste des Hommes.
I’avois penſé, quelques eſtimables que les Femmes fuſſent ailleurs, qu'elles ne pouvoient jamais nous eſtre comparées.	J'avais pensé, quelques estimables que les Femmes fussent ailleurs, qu'elles ne pouvaient jamais nous chang comparées.
Mais la Cour de France me tire de cette erreur.	Mais la Cour de France me tire de cette erreur.
J’y vois ce que je ne croyois pas meſme poſſible.	J'y vois ce que je ne croyais pas même possible.
Un Roy qui ſcait joindre à plus de Grandeur & de Magnificence que n'en eurent tous les Monarques de l’Aſie;	Un Roi qui sait joindre à plus de Grandeur et de Magnificence que n'en eurent tous les Monarques de l'Asie;
plus de Valeur, de Sageſſe, et de moderation que n’en ont eu les Rois de Lacedemone.	plus de Valeur, de Sagesse, et de modération que n'en ont eu les Rois de Lacédémone.
Vne Nobleſſe toù jours enflammée d’une genereuſe ardeur, qui ne reſpire que la Guerre & la Gloire.	Une Noblesse toù jours enflammée d'une généreux ardeur, qui ne respire que la Guerre et la Gloire.
Des Dames (ſur tout ſi l’on s’arreſte en voſtre Maiſon) qui peuvent diſputer avec avantage contre toutes celles que la Grece a le plus celebrées.	Des Dames (sur tout si l'on s'arrête en votre Maison) qui peuvent disputer avec avantage contre toutes celles que la Grèce a le plus celebrées.
Mais.	Mais.
MADAME, comme c’eſt à vous que mon choix & mon bonheur m’adreſſent particulierement, je ne regarue icy que vous.	MADAME, comme c'est à vous que mon choix et mon bonheur m'adressent particulièrement, je ne regarue ici que vous.
Je ſuis toute occupée de ces Charmes inexprimables qui ont d’abord ſurpris mes yeux;	Je suis toute occupée de ces Charmes inexprimables qui ont d'abord surpris mes yeux;
De ces Graces ſi vives, ſi touchantes, ſi accomplies, ſans art, ſans affectation, relevées par une noble pudeur, qui ſemble les vouloir cacher.	De ces Grâces si vives, si touchantes, si accomplies, sans art, sans affectation, relevées par une noble pudeur, qui semble les vouloir cacher.
