M.	M.
DC.	DC.
LX.	LX.
AVEC PRIVILEGE DV ROY.	AVEC PRIVILÈGE DU ROY.
A MONSEIGNEVR, MESSIRE HENRY LOVIS HABERT CHEVALIER, COMTE du Meſny Habert, Seigneur de Monmort, la Broſſe, le Peray, le Fargis, & autres lieux, Conſeiller du Roy en tous ſes Conſeils, & Maiſtre des Requeſtes ordinaire de ſon Hoſtel, &c.	À MONSEIGNEUR, MESSIRE HENRY LOUIS HABERT CHEVALIER, COMTE du Mêni Habert, Seigneur de Monmort, la Brosse, le Peray, le Fargis, et autres lieux, Conseiller du Roi en tous ses Conseils, et Maître des Requêtes ordinaire de son Hostel, etc.
ONSEIGNEVR,	ONSEIGNEUR,
Ie n'étaleray point icy la grandeur de voſtre Naiſſance, ny les ſeruices conſiderables que vous auez rendus, & que vous rendez tous les iours à l’Eſtat.	Je n'étalerai point ici la grandeur de votre Naissance, ni les services considérables que vous avez rendus, et que vous rendez tous les jours à l'État.
Ie ne diray poinit que quelque éclat dont vous ſoyez enuironné, & que quelques Illuſtres que ſoient vos Charges, elles en tirent plus de vous, qu’elles ne vous en donnent.	Je ne dirai poinit que quelque éclat dont vous soyez environné, et que quelques Illustres que soient vos Charges, elles en tirent plus de vous, qu'elles ne vous en donnent.
Mais ce n’eſt pas à moy d’entreprendre vn Panegerique, où le merite ſurpaſſe de bien loin la plus haute Idée que l’on s’en puiſſe former.	Mais ce n'est pas à moi d'entreprendre un Panégerique, où le mérite surpasse de bien loin la plus haute Idée que l'on s'en puisse former.
Vous vous deuez à vous-meſme toute voſtre gloire, & il vous appartient ſeul de faire quelque choſe à voſtre auantage, & pour moy, bien que i’aye aſſez d’ardeur pour ſouhaitter de dire quelque choſe à voſtre loüane, ie n’ay pas aſſez de temerité pour l’entreprendre:	Vous vous devez à vous-même toute votre gloire, et il vous appartient seul de faire quelque chose à votre avantage, et pour moi, bien que j'aie assez d'ardeur pour souhaiter de dire quelque chose à votre louane, je n'ai pas assez de témérité pour l'entreprendre:
ie ſeray trop heureux ſi ie puis contribuer quelque choſe à voſtre diuertiſſement, & ſi la lecture de ces Vraies Pretieuſes, que ie vous offre peut vous délaſſer vn moment de vos peni	iemaire trop heureux si on puis contribuer quelque chose à votre divertissement, et si la lecture de ces Vraies Pretieuses, que je vous offre peut vous délasser un moment de vos peni
bles & continuelles occupations.	blés et continuelles occupations.
Ie ſçay bien qu’à conſiderer cet Ouurage ſortant de mes mains, il perd quelque choſe de ſon prix, & que le nom de ſon Autheuz pourroit, par la reputation qu’il s’eſt acquiſe, vous le rendre plus conſiderable;	Je sais bien qu'à considérer cet Ouvrage sortant de mes mains, il perd quelque chose de son prix, et que le nom de son Autheuz pourrait, par la réputation qu'il s'est acquise, vous le rendre plus considérable;
Mais ie ne veux rien deuoir à autruy, où il s’agit de vous eſtre obli8e.	Mais ici ne veux rien devoir à autrui, où il s'agit de vous être obli8e.
