A PARIS, dnel OnvIEl DhmnRuuns, au Palais, en la Gallerie des Pry ſ tngiers, au Vaſe d’or.	À PARIS, del OnvIE DhmnRuuns, au Palais, en la Gallerie des Pry s tengiers, au Vase d'or.
A MONSEIGNEUR BER NISTRE DEAIAI.	À MONSEIGNEUR BER NISTRE DEAIAI.
I	I
AVTONSEIGNEUR,	AUTONSEIGNEUR,
te prens la liberté de vous dédier cet Ouvrage, que je ſouhaiterois qui fût mon a chef-d'œuvre, pour eſtre plus digne de voſtre protection:	te prends la liberté de vous dédier cet Ouvrage, que je souhaiterais qui fût mon a chef-d'œuvre, pour être plus digne de votre protection:
Je ne puis l’adreſſer à perſonne plus justement qu’à vous, MONSEIGNEUR, qui prenez le ſoin ſous les ordres du Roy, de faire fleurir en France les Sciences & les Arts.	Je ne puis l'adresser à personne plus justement qu'à vous, MONSEIGNEUR, qui prenez le soin sous les ordres du Roi, de faire fleurir en France les Sciences et les Arts.
Aprés avoir étably des Academies pour la Phyſique, l’Astronomie, la Peinture, & l’Architecture, Vous avez fait deſſein d’en établir vne pour la Muſique, qui a cet avantage ſur les autres Arts, d’exercer vn empire preſque abſolu ſur les paſſions des hommes.	Après avoir établi des Academies pour la Physique, l'Astronomie, la Peinture, et l'Architecture, Vous avez fait dessein d'en établir une pour la Musique, qui a cet avantage sur les autres Arts, d'exercer un empire presque absolu sur les passions des hommes.
Un Ancien Roy d’Arcadie ne pouvant adoucir par ſes Loix les Eſprits farouches de ſes ſujets, ni les retenir dans le devoir, fit venir des villes de Grece les plus excellens Muſiciens, qui par les charmes de leur art firent de cette nation rude & ſauvage vn peuple civil & obeïſſant.	Un Ancien Roi d'Arcadie ne pouvant adoucir par ses Lois les Esprits farouches de ses sujets, ni les retenir dans le devoir, fit venir des villes de Grèce les plus excellents Musiciens, qui par les charmes de leur art firent de cette nation rude et sauvage un peuple civil et obéissant.
Peut-eſtre, MONSEIGNEUR, que cette Hiſtoire que raconte Polybe, Vous  fait naiſtre la penſée d’établir l’Academie de l’Opera, non pour adoucir l’eſprit des François, mais pour les entretenir dans les beaux ſentimens où ils ſont nez, & pour achever par cette belle ſcience ce que la Nature a ſi bien commencé.	Peut-être, MONSEIGNEUR, que cette Histoire que raconte Polybe, Vous fait naître la pensée d'établir l'Académie de l'Opéra, non pour adoucir l'esprit des Français, mais pour les entretenir dans les beaux sentiments où ils sont nés, et pour achever par cette belle science ce que la Nature a si bien commencé.
Si l’établiſſement de l’Academie Françoiſe, dont la principale fin eſt la politeſſe du langage, a donné tant de gloire au Cardinal de Richelieu, celuy de l’Academie de la Muſique qui a pour but d’adoucir & de polir les mœurs, ne ſera pas moins glorieux à ſon Protecteur.	Si l'établissement de l'Académie Française, dont la principale fin est la politesse du langage, a donné tant de gloire au Cardinal de Richelieu, celui de l'Académie de la Musique qui a pour but d'adoucir et de polir les mœurs, ne sera pas moins glorieux à son Protecteur.
Je ſçay bien que ces beaux Eſprits qui compoſent la premiere, ont vne auſſi parfaite connoiſſance des choſes que des paroles, comme il paroiſt par tant d’Ouvrages merveilleux qu’ils ont mis en lumiere, & particulierement par ſoit ſon plus agreable divertiſſement.	Je sais bien que ces beaux Esprits qui composent la première, ont été aussi parfaite connaissance des choses que des paroles, comme il paraît par tant d'Ouvrages merveilleux qu'ils ont mis en lumière, et particulièrement par soit son plus agréable divertissement.
Mais bien que ces pieces de Theâtre ayent eſté admirées de toute la France, & des Nations étrangeres:	Mais bien que ces pièces de Théâtre aient été admirées de toute la France, et des Nations étrangères:
je ne puis m’empeſcher de dire que la Muſique eſt vne beauté eſſencielle qui leur manque, & qui eſt le plus grand cimmem uotubvene.	je ne puis m'empêcher de dire que la Musique est une beauté essencielle qui leur manque, et qui est le plus grand cimmem otubvène.
Les Grecs qui ſont les Inventeurs du Poëme Dramatique, ont finy tous les Actes de leurs Tragedies par des Chœurs de Muſique, où ils ont mis ce qu’ils ont imaginé de plus beau ſur les mœurs.	Les Grecs qui sont les Inventeurs du Poème Dramatique, ont fini tous les Actes de leurs Tragédies par des Chœurs de Musique, où ils ont mis ce qu'ils ont imaginé de plus beau sur les mœurs.
Les Inventeurs de l’Opera ont enrichy ſur les Grecs, ils ont meſlé la Muſique dans toutes les parties du Poëme pour le rendre plus accomply, & donner vne nouvelle ame aux Vers.	Les Inventeurs de l'Opera ont enrichi sur les Grecs, ils ont mêlé la Musique dans toutes les parties du Poème pour le rendre plus accompli, et donner une nouvelle âme aux Vers.
Que ſi ces Eſprits ingenieux ont merité vne estime generale, c’eſt à vous, MONSEIGNEUR, que la principale gloire en eſt deuë;	Que si ces Esprits ingénieux ont mérité une estime générale, c'est à vous, MONSEIGNEUR, que la principale gloire en est due;
puiſque vous avez bien daigné les encourager, & qu’il n’ont rien entrepris que ſur l’aſſurance de voſtre protection.	puisque vous avez bien daigné les encourager, et qu'il n'ont rien entrepris que sur l'assurance de votre protection.
Il eſt juſte que le Public aprenne cette nouvelle obligation qu’il vous a, & qu’il connoiſſe par cet exemple, auſſi bien que par tant d’autres infiniment plus importans, que vous faites ſans faſte & ſans bruit les choſes meſme les plus loüables.	Il est juste que le Public après cette nouvelle obligation qu'il vous a, et qu'il connaisse par cet exemple, aussi bien que par tant d'autres infiniment plus importants, que vous faites sans faste et sans bruit les choses même les plus louables.
Que ne dirois-je point ſur vn ſujet ſi riche, ſi je ne ſçavois que les loüanges du Roy vous plaiſent incomparablement plus que les voſtres.	Que ne dirais-je point sur un sujet si riche, si je ne savais que les louanges du Roi vous plaisent incomparablement plus que les vôtres.
Je finis donc, MONSEIGNEUR, pour vous laiſſer voir ce que la Renommée dit de ce grand Monarque dans le Prologue de cette Piece, aprés vous avoir	Je finis donc, MONSEIGNEUR, pour vous laisser voir ce que la Renommée dit de ce grand Monarque dans le Prologue de cette Pièce, après vous avoir
MONSEIGNEVR,	MONSEIGNEUR,
Voſtre tres-humble & tres-obeïſſant Serviteur, GILBERT.	Votre très-humble et très-obeïssant Serviteur, GILBERT.
DICILORS.	DICILORS.
APOLLON, Amant de Climene.	APOLLON, Amant de Climène.
CLIMENE, Nymphe de Diane.	CLIMENE, Nymphe de Diane.
PAN, Amant d’Aſterie.	PAN, Amant d'Asterie.
ASTERIE, Nymphe, Rivale de Climene.	ASTÉRIE, Nymphe, Rivale de Climène.
L’AMOUR.	L'AMOUR.
