CLEANTE, GILETE, Servante des Façonnieres.	CLEANTE, GILETE, Servante des Façonnières.
Eliſe &r Climene repreſentent deux DaOmes entêtées des nouvelles modes, outrées dans leurs manieres, & pleines d’affettation dans leurs ajuſtemens.	Élise et Climène représentent deux Dames entées des nouvelles modes, outrées dans leurs manières, et pleines d'affettation dans leurs ajustements.
Ces deux Façonnieres s’étoient mis en tête d’atirer Cleante d Florimont dans leur parti;	Ces deux Façonnières s'étaient mis en tête d'atirer Cléante d Florimont dans leur parti;
Et pour y réuſſir, elles employent les intrigues de deux Dames, qui ſe mêlent de ce metier, pour exercer leur petit negoce auprés d’elles.	Et pour y réussir, elles emploient les intrigues de deux Dames, qui se mêlent de ce métier, pour exercer leur petit négoce auprès d'elles.
Les Intriguantes vont voir ces Mrs.	Les Intriguantes vont voir ces Mrs.
& font leurs efforts pour leur donner bonne opinion de Beliſe dr de Climene, & pour les engager à leur rendre viſite.	et font leurs efforts pour leur donner bonne opinion de Bélise dr de Climène, et pour les engager à leur rendre visite.
Ils y conſentent.	Ils y consent.
On prend jour pour l’entrevûë.	On prend jour pour l'entrevue.
Chacun promet de s’y rendre.	Chacun promet de s'y rendre.
Les Façonnieres crûrent d’abord la choſe faite, & s’aplaudiſſoient deja de leur choix.	Les Façonnières cruirent d'abord la chose faite, et s'applaudissaient déjà de leur choix.
Elles s’imaginoient avoir déja gagné Florimont & Cleante, & que, pour achever ſur leurs yeux la conqueſte qu’elles croioient avoir commencée de leurs cœurs, il ne s’agiſſoit plus que de ſe mettre dans la derniere propreté.	Elles s'imaginaient avoir déjà gagné Florimont et Cléante, et que, pour achever sur leurs yeux la conquête qu'elles croyaient avoir commencée de leurs cœurs, il ne s'agissait plus que de se mettre dans la dernière propreté.
Mais la ſuite fait voir qu’elles contoient ſans leur hôte.	Mais la suite fait voir qu'elles contaient sans leur hôte.
D’abord Celimene & Dorine leur viennent rendre vifite, ſous pretexte de leur faire voir une piece nouvelle, mais à deſſein de les traverſer.	D'abord Celimène et Dorine leur viennent rendre vifite, sous prétexte de leur faire voir une pièce nouvelle, mais à dessein de les traverser.
Enſuité Aminte, qui avoit quelque inclination pour Cleante, & Clorine pour Florimont, ayant apris qu’on vouloit embarquer ces Mrs.	Ensuité Aminte, qui avait quelque inclination pour Cléante, et Clorine pour Florimont, ayant appris qu'on voulait embarquer ces Mrs.
dans un nouvel amour ſe trouvent auſſi au rendés-vous poury deffendre leurs intereſts.	dans un nouvel amour se trouvent aussi au rendez-vous pour défendre leurs intérêts.
intereſts.	intérêts.
Ces deux Dames étoient vêtuts modeſtement;	Ces deux Dames étaient vêtuts modestement;
mais dans leur ſimplicité, elles brilloient de mille graces & de mille straits naturels.	mais dans leur simplicité, elles brillaient de mille grâces et de mille straits naturels.
Enfin la compagnie étant complete, on jette quelque agréable matiere ſur le tapis;	Enfin la compagnie étant complète, on jette quelque agréable matière sur le tapis;
où chacun fut obligé de dire ſon ſentimentes ſes inclinations, Cleante &s Florimont eurent lieu de remarquer celles qui avoient le plus de raport & de ſimpatie avec eux;	où chacun fut obligé de dire son sentimentes ses inclinations, Cléante ets Florimont eurent lieu de remarquer celles qui avaient le plus de rapport et de simpatie avec eux;
Et voyant qu’Aminte & Clorine faiſoient paroître cette parfaite conformité de ſentimens, d’où nait le veritable amour, ils ne firent plus de dificulté de ſe declarer ouvertement en leur faveur, au grand étonnement de toutes les autres qui ne s’ãttendoient pas à une telle declaration.	Et voyant qu'Aminte et Clorine faisaient paraître cette parfaite conformité de sentiments, d'où naît le véritable amour, ils ne firent plus de diiculté de se déclarer ouvertement en leur faveur, au grand étonnement de toutes les autres qui ne s'attendaient pas à une telle déclaration.
Aureste, perſonne n'a lieude s’offenſer de cette piece.	Aurrête, personne n'a lieude s'offenser de cette pièce.
On n’y repreſente qu’en general les deffauts de certaines perſonnes qu’on deſirne ſeulement par des noms étrangers.	On n'y représente qu'en général les défauts de certaines personnes qu'on désirne seulement par des noms étrangers.
S’il y a quelques Façonnieres, Intriguantes ou Coquettes, qui s’en fâchent, & s’emportent contre l'Auteurà l’exemplede celles ci, on eſpére auſſi qu’il y aura des Amintes & des Clorines, c’eſt à dire des Dames raiſonnables qui le deffendront contre leurs médiſances.	S'il y a quelques Façonnières, Intriguantes ou Coquettes, qui s'en fâchent, et s'emportent contre l'Auteurà l'exemplède celles cy, on espère aussi qu'il y aura des Amintes et des Clorines, c'est à dire des Dames raisonnables qui le défendront contre leurs médisances.
Ariſte dont on parle ſouvent dans cette piece eſt l'ami de l’Auteur qui a bien voulu compoſer cette petite Comedie pour le deffendre contre les calomnies de certaines perſonnes, qui ſont aparemment celles qu’il jouë ſous les noms de Façonnieres, d’Intriguantes & de Coquetes.	Ariste dont on parle souvent dans cette pièce est l'ami de l'Auteur qui a bien voulu composer cette petite Comédie pour le défendre contre les calomnies de certaines personnes, qui sont aparemment celles qu'il joue sous les noms de Façonnières, d'Intriguantes et de Coquetes.
LA	LA
LA FONTANGE ) U LES FACONNIERES.	LA FONTANGE ) V LES FAÇONNIÈRES.
COMEDIE NOUVELLE.	COMÉDIE NOUVELLE.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
20 VLHSMH CLIMENE, BELISE CLIMENE.	20 VLHSMH CLIMENE, BELIZE CLIMENE.
Le Theatre repréſente un e Chambre, & une Dame devant un miroir, qui accommode ſa Fontange.	Le Théâtre représente un e Ambre, et une Dame devant un miroir, qui accommode sa Fontange.
E quoi?	É quoi?
Beliſe, vous n’étes pas encore habillée!	Bélise, vous n'êtes pas encore habillée!
BELISE.	BELIZE.
Non, ma chére, j’ai penſé perdre patience ce matin, aprés ma Fontange.	Non, ma chère, j'ai pensé perdre patience ce matin, après ma Fontange.
Il y a plus de deux heures que je ſuis à l’agencer.	Il y a plus de deux heures que je suis à l'agencer.
Et comme nous devons recevoir aujourd’hui compagnie, je ſuis bien aiſe aiſe d’être dans un état à ne choquer les yeux de perſonne.	Et comme nous devons recevoir aujourd'hui compagnie, je suis bien aise aise d'être dans un état à ne choquer les yeux de personne.
C’eſt auſſi pour cela, que je me ſuis levée un peu plus tard qu’à l’ordinaire, parce-que j’ai remarqué que j’ai plus de gayeté, & une meildeure courears quana je dors la graſſe matinée.	C'est aussi pour cela, que je me suis levée un peu plus tard qu'à l'ordinaire, parce-que j'ai remarqué que j'ai plus de gaieté, et une meildeure courears qua je dors la grasse matinée.
CLIMENE.	CLIMENE.
Vous avés raiſon.	Vous avez raison.
Je remarque auſſi en moi-même que je n’ai pasle teint, ſi Auioy quammja ille leteſi matin, & que je ſuis toute chagrine le reſte de la journée.	Je remarque aussi en moi-même que je n'ai pâle teint, si Auioy quamma ille leté matin, et que je suis toute chagrine le reste de la journée.
BELISE.	BELIZE.
Il y a peu de gens qui penſent à cela;	Il y a peu de gens qui pensent à cela;
& je trouve pourtant que cette gayeté fait le plus grand attrait de nôtre amabilité.	et je trouve pourtant que cette gaieté fait le plus grand attrait de notre amabilité.
CLIMENE.	CLIMENE.
