REMERCIEMENT LETROL	REMERCIEMENT LETROL
OSTRE pareſſe enfin me ſcandaliſe, Ma Muſe obeïſſez-moy;	OSTRE paresse enfin me scandalise, Ma Muse obéissez-moi;
Il faut ce matin, ſans remiſe, Aller au lever du Roy :	Il faut ce matin, sans remise, Aller au lever du Roi :
Vous ſçavez bien pourquoy, Et ce vous eſt une honte, De n’avoir pas eſté plus prompte, A le remercier de ſes fameux bien-faits:	Vous savez bien pourquoi, Et ce vous est une honte, De n'avoir pas été plus prompte, À le remercier de ses fameux bienfaits:
Mais il vaut mieux tard que jamais;	Mais il vaut mieux tard que jamais;
Faites donc voſtre conte, D’aller au Louvre accomplir mes ſouhaits.	Faites donc votre conte, D'aller au Louvre accomplir mes souhaits.
Gardez-vous bien d’eſtre en Muſe baſtie;	Gardez-vous bien d'être en Muse bâtie;
Vn air de Muſe eſt choquant dans ces lieux:	Un air de Muse est choquant dans ces lieux:
On y veut des objets à réjoüir les yeux, Vous en devez eſtre avertie, Et vous ferez voſtre cour beaucoup mieux, Lors qu’en Marquis vous ſerez traveſtie.	On y veut des objets à réjouir les yeux, Vous en devez être avertie, Et vous ferez votre cour beaucoup mieux, Lors qu'en Marquis vous serez travestie.
Vous ſçavez ce qu’il faut pour paroître Marquis;	Vous savez ce qu'il faut pour paraître Marquis;
N’oubliez rien de l’air, ny des habits:	N'oubliez rien de l'air, ni des habits:
Arborez un chapeau chargé de trente plumes Sur une perruque de prix;	Arborez un chapeau chargé de trente plumes Sur une perruque de prix;
Que le rabat ſoit des plus grands volumes, Et le pourpoint des plus petits:	Que le rabat soit des plus grands volumes, Et le pourpoint des plus petits:
Mais ſur tout je vous recommande	Mais sur tout je vous recommande
Le Manteau d’un ruban ſur le dos retrouſſé:	Le Manteau d'un ruban sur le dos retroussé:
La galanterie en eſt grande, Et parmy les Marquis de la plus haute bande, C’eſt pour eſtre placé.	La galanterie en est grande, Et parmi les Marquis de la plus haute bande, C'est pour être placé.
Avec vos brillantes hardes, Et voſtre ajuſtement, Faites tout le trajet de la Salle des Gardes, Et vous peignant galamment, Portez de tous coſtez vos regards bruſquemẽt, Et ceux que vous pourrez connoiſtre, Ne manquez pas d’un haut ton, De les ſalüer par leur nom, De quelque rang qu’ils puiſſent eſtre;	Avec vos brillantes hardes, Et votre ajustement, Faites tout le trajet de la Salle des Gardes, Et vous peignant galamment, Portez de tous côtés vos regards brusquemẽt, Et ceux que vous pourrez connaître, Ne manquez pas d'un haut ton, De les saluer par leur nom, De quelque rang qu'ils puissent être;
Cette familiarité Donne, à quiconque en uſe, un air de qualité.	Cette familiarité Donne, à quiconque en use, un air de qualité.
Gratez du peigne à la porte De la Chambre du Roy, Ou ſi, comme je prévoy, La preſſe s’y trouve forte, Montrez de loin voſtre chapeau, Ou montez ſur quelque choſe, Pour faire voir voſtre muzeau, Et criez, ſans aueune pauſe, D’vn ton rien moins que naturel, Monſieur l’Huiſſier pour le Marquis un tel.	Grêtez du peigne à la porte De la Chambre du Roi, Ou si, comme je prévoi, La presse s'y trouve forte, Montrez de loin votre chapeau, Ou montez sur quelque chose, Pour faire voir vôtre muzeau, Et criez, sans aveune pause, D'un ton rien moins que naturel, Monsieur l'Huissier pour le Marquis un tel.
Iettez-vous dans la foule, & tranchez du notable;	Jettez-vous dans la foule, et tranchez du notable;
Coudoyez un chacun, point du tout de quartier, Preſſez, pouſſez, faites le Diable, Pour vous mettre le premier:	Coudoyez un chacun, point du tout de quartier, Pressez, poussez, faites le Diable, Pour vous mettre le premier:
Et quand meſme l’Huiſſier, A vos deſirs inexorable, (ble, Vous trouveroit en face un Marquis repouſſaNe demordez point pour cela, Tenez toûjours ferme là;	Et quand même l'Huissier, A vos désirs inexorable, (ble, Vous trouverait en face un Marquis repoussaNe démordez point pour cela, Tenez toujours ferme là;
A déboucher la porte il iroit trop du voſtre:	À déboucher la porte il irait trop du vôtre:
