MADEMOISELLE.	MADEMOISELLE.
A PARIS, Chez ANTOINE DE SOMMAVILLE, au Palais, en la Gallerie des Merciers, à l’Eſcu de France.	À PARIS, Chez ANTOINE DE SOMAUILLE, au Palais, en la Gallerie des Merciers, à l'Écu de France.
de dedier unr Comedie à hiad.	de dédier un Comédie à hiad.
Reme rendit hardy comme vn Lyon, & ie.	Reme rendit hardi comme un Lyon, et notre.
crûs que trauaillant pourſon diuerriſſemient, ie poauoïs meſurer miaPlume, meſine auec telledó lquelque Poëte Heroique, fut-il du premier ordre, & de ceux qui chauffent le Cothurne à tous les iours.	crus que travaillant pourson diverrissement, votre poauoïs murer mivaPlume, mes auec telledó lquelque Poète Héroïque, fut-il du premier ordre, et de ceux qui chauffent le Cothurne à tous les jours.
Ie doute ſi Apollon bien inuoqué, & mia Nuſe bien ſollicitée, m’euſſent eſté des DiuiniteZ plus fauorables, que me l’a eſté vôtre Alteſſe, & ſi pluſieurs priſes à pleïne taſſe d’eau dis ſacré Kallon, m’euſſent faït mõter plus de vapeurs Poëtiques à la teste, qu’afait l'ams bition de vous plaire.	Je doute si Apollon bien invoqué, et mia Nuse bien sollicitée, m'eussent été des Divinitez plus favorables, que me l'a été votre Altesse, et si plusieurs prises à pleine tasse d'eau dis sacré Kallon, eussent faït mõter plus de vapeurs Poëtiques la teste, afait l' bition de vous plaire.
Elle a eu des Obſtacles à ſurmonter, comme les grands deſſeins en ont touſiours.	Elle a eu des Obstacles à surmonter, comme les grands desseins en ont toujours.
On a hay ma Comedie deuant que de la connoiſtre.	On a hais ma Comédie devant que de la connaître.
De belles Dames qui ſont en poſſeßion de faire la destinée des Pauures humains, ont voulu rendre mal-heureuſe celle de ma pauure Comedie.	De belles Dames qui sont en possession de faire la destinée des Pauvres humains, ont voulu rendre malheureuse celle de ma pauvre Comédie.
Elles ont tenu' Ruelle pour l’étouffer dés ſa naiffance.	Elles ont tenu' Ruelle pour l'étouffer dès sa naissance.
