M.	M.
DC.	DC.
LXIII.	LXIII.
74	74
A MADAME ADAME,	À MADAME ADAME,
Ie ſuis le plus embaraſſé homme du monde, lors qu’il me faut dédier un Livre, & je me trouve ſi peu fait au ſtyle d’Epiſtre Dedicatoire, que je ne ſçay par où ſortir de cellecy.	Je suis le plus embarrassé homme du monde, lors qu'il me faut dédier un Livre, et je me trouve si peu fait au style d'Épître Dédicatoire, que je ne sais par où sortir de celleci.
Vn autre Auteur, qui ſeroit en ma place, trouveroit d’abord cent belles choſes à dire de VOSTRE ALTESSE ROYALE, ſur le titre de L’ESCOLE DES FEMMES, & l’offre qu’il vous en feroit.	Un autre Auteur, qui serait en ma place, trouverait d'abord cent belles choses à dire de VÔTRE ALTESSE ROYALE, sur le titre de L'ÉCOLE DES FEMMES, et l'offre qu'il vous en ferait.
Mais pour moy, MADAME, je vous avouë mon ſoible.	Mais pour moi, MADAME, je vous avoue mon soible.
Ie ne ſçay point cét art de trouver des rapports entre des choſes ſi peu proportionnées;	Je ne sais point cet art de trouver des rapports entre des choses si peu proportionnées;
& quelques belles lumieres, que mes Confreres les Auteurs me donnent tous les jours ſur de pareils ſujets, je ne voy point ce que VOSTRE ALTESSE ROYALE pourroit avoir à démeſler avec la Comedie que je luy preſente.	et quelques belles lumières, que mes Confrères les Auteurs me donnent tous les jours sur de pareils sujets, je ne vois point ce que VOTRE ALTESSE ROYALE pourrait avoir à démêler avec la Comédie que je luientente.
On n’eſt pas en peine, ſans doute, comment il faut faire pour vous loüer.	On n'est pas en peine, sans doute, comment il faut faire pour vous louer.
La matiere, MADAME, ne ſaute que trop aux yeux, & de quelque coſté qu’on vous regarde, on rencontre Gloire ſur Gloire, & qualitez ſur qualitez.	La matière, MADAME, ne saute que trop aux yeux, et de quelque côté qu'on vous regarde, on rencontre Gloire sur Gloire, et qualités sur qualités.
Vous en avez, MADAME, du coſté du rang, & de la naiſſance, qui vous font reſpecter de toute la terre.	Vous en avez, MADAME, du côté du rang, et de la naissance, qui vous font respecter de toute la terre.
Vous en avez du coſté des Graces, & de l’Eſprit, & du Corps, qui vous ſont admirer de toutes les perſonnes, qui vous voyent.	Vous en avez du côté des Grâces, et de l'Esprit, et du Corps, qui vous sont admirer de toutes les personnes, qui vous voient.
Vous en avez du coſté de l'ame, qui, ſi l’on oſe parler ainſi, vous font aymer de tous ceux qui ont l’honneur d’approcher de vous:	Vous en avez du côté de l'âme, qui, si l'on ose parler ainsi, vous font aimer de tous ceux qui ont l'honneur d'approcher de vous:
Ie veux dire cette douceur pleine de Charmes, dont vous daignez temperer la fierté des grands titres que vous portez;	Je veux dire cette douceur pleine de Charmes, dont vous daignez tempérer la fierté des grands titres que vous portez;
cette bonté toute obligeante;	cette bonté toute obligeante;
cette affabilité genereuſe, que vous faites paroiſtre pour tout le monde:	cette affabilité généreux, que vous faites paraître pour tout le monde:
