A HAVT ET PVISSANT PRINCE BERNARD DE FOIX.	À HAUT ET PUISSANT PRINCE BERNARD DE FOIX.
DVC D’E'PE RNON, DE LA VALETE, & de Candalle, Pair & Colonel General de France, Cheualier des Ordres du Roy & de la Iarretiere, Prince & Captal de Buch, Comte de Foix, d’Aſtarac, & c.	DUC D'ÉPE RNON, DE LA VALETE, et de Candale, Pair et Colonel Général de France, Chalier des Ordres du Roi et de la Iarretiere, Prince et Captal de Buch, Comte de Foix, d'Aarac, et ç.
Sire de l’Eſpare, &c.	Sire de l'Épare, etc.
Gouuerneur & Lieutenant General pour le Roy en Guyenne.	Gouverneur et Lieutenant Général pour le Roi en Guyenne.
ris n’auoit autant eſtimé ſa repreſentaC.	ris n'avait autant estimé sa représentaC.
Pe " tion qu’il a plaint ſes infortunes:	Pe " tion qu'il a plaint ses infortunes:
ſa feinte mort a tiré deveritables larmes des yeux de toute l’aſsiſtance.	sa feinte mort a tiré devéritables larmes des yeux de toute l'assistance.
Et s’il eſt neceſſaire de le rendre immortel pour exemter ſes auditeurs du regret de le voir mourir, il n’apartient qu’à vous MONSEIGNEVR, de faire ce miracle.	Et s'il est nécessaire de le rendre immortel pour exemter ses auditeurs du regret de le voir mourir, il n'appartient qu'à vous MONSEIGNEUR, de faire ce miracle.
Si vous entreprenez ſa protection on verra cre uer l’Enuie, & malgré ſa rage vous ferez durer Aſdubral autant que l’eternité.	Si vous entreprenez sa protection on verra cre ver l'Enuie, et malgré sa rage vous ferez durer Asdubral autant que l'éternité.
Vous eſtes trop genereux pour luy refuſer cette grace:	Vous êtes trop généreux pour lui refuser cette grâce:
Et voſtre cœur eſt trop ſenſible à la pitié pour n’eſtre pas touché de ſes miſeres, toute ſa gloire dépend du fauorable acueil qu’il receura de voſtre grandeur.	Et votre cœur est trop sensible à la pitié pour n'être pas touché de ses misères, toute sa gloire dépend du favorable acveil qu'il recevra de votre grandeur.
Receuez donc, MONSEIGNEVR, vn Prince qui prefere l’honneur d’eſtre voſtre eſclaue, I à la qualité de Souuerain, voſtre courage qui fait autant de malheureux que 0 vous auez d’ennemis protegeant ſon inl IE.	Recevez donc, MONSEIGNEUR, un Prince qui préfère l'honneur d'être votre esclaue, I à la qualité de Souuerain, votre courage qui fait autant de malheureux que 0 vous auez ennemis protégeant son IE.
.	.
nocence, tous les mortels porteront enuie à ſon bonheur, en auoüant auec verité qu’il luy falloit vn Prince come vous, qui ſceuſt vaincre la Fortune pour le faire triompher de ſes malheurs.	nocence, tous les mortels porteront envie à son bonheur, en auoüant toujours vérité qu'il lui taît un Prince come vous, qui sut vaincre la Fortune pour le faire triompher de ses malheurs.
L’azy- le qu’il recherche eſt vne marque de ſa ſeruitude.	L'azy- le qu'il recherche est une marque de sa servitude.
Et i’oſe me prometre, Monſeigneur, qu’eſtant auoüé de vous, il ne doit plus craindre ſes riuaux, & qu'en ſoufrant ſes ſoumiſsions vous excuſerez la paſsion & le zele que i’ay de viure &	Et j'ose me prometre, Monseigneur, qu'étant auoüé de vous, il ne doit plus craindre ses rivaux, et qu'en souffrant ses soumissions vous excuserez la passion et le zèle que j'ai de vivre et
Voſtre tres-humble, tres-obeïſſant & tres-obligé ſeruiteur,	Votre très-humble, très-obeïssant et très-obligé serviteur,
MONTFLEVRY.	MONTFLEURY.
PERSONNAGES.	PERSONNAGES.
General d’Armée des Romains.	Général d'Armée des Romains.
Lieutenant de Scipion.	Lieutenant de Scipion.
Lieutenant de Scipiou.	Lieutenant de Scipiou.
Amiral de Carthage.	Amiral de Carthage.
Prince de Carthage.	Prince de Carthage.
Capitaine Romain.	Capitaine Romain.
de Soldats Romains.	de Soldats Romains.
de Soldats Carthaginois.	de Soldats Carthaginois.
LA MORT c D'ASDRVBAL TRAGEDIE.	LA MORT ç 'ASDRVBAL TRAGÉDIE.
ACTE I SCENE PREMIERE.	ACTE I CÈNE PREMIÈRE.
SCIPION, CATON, LELIE, ſuite.	SCIPION, CATON, LELIE, suite.
AS I CIPION.	AS I IPION.
NFIN Rome triomphe, & les Carthaginois Dans peu ſeront contraints d’obeïr à ſes Lois;	NAFIN Rome triomphe, et les Carthaginois Dans peu seront contraints d'obéir à ses Lois;
