A PARIS Chez IEAN RIBOV, ſur le Quay des Auguſtins, à Prillage S.	À PARIS Chez IEAN RIBOU, sur le Quay des Augustins, à Prillage S.
Louis.	Louis.
ſe couper la gorge auec luy;	se couper la gorge était lui;
En effet c’eſt vne choſe qu’il le doit furprendre;	En effet c'est une chose qu'il le doit surprendre;
Car qui penſeroit qu’vne fille ſe ſeruiroit de ſon valet pour venger vn outrage qu’elIe croit auoir receu de celuy qu’elle aime de toutes les ardeurs de ſon ame, & que ſous l’apas trompeur d’vn poulet qu’elle luy peint remply de douceurs, elle luy enuoye vn billet qui marque la grandeur de ſon reſſentiment, & qui luy deſigne que Guillot eſt celuy qu’elle a choiſi pour tirer raiſon de ſon offenſe pretenduë.	Car qui penserait qu'une fille se servirait de son valet pour venger un outrage qu'élIe croit avoir reçu de celui qu'elle aime de toutes les ardeurs de son âme, et que sous l'appas trompeur d'un poulet qu'elle lui peint rempli de douceurs, elle lui envoie un billet qui marque la grandeur de son ressentiment, et qui lui designe que Guillot est celui qu'elle a choisi pour tirer raison de son offense prétendue.
Auſſi qui croiroit qu’vn homme qui n'a iamais ſçeu qu'à peine ſon A, B, C, pù faire paroiſtre vn Liure au iour, & que l’Imprimeur qui prend le ſoin de le mettre ſous la preſſe ſe flataſt d’en retirer pour le moins les frais de l’impreſſion.	Aussi qui croirait qu'Hommes homme qui n'a jamais su qu'à peine son A, B, Ç, pù faire paraître un Livre au jour, et que l'Imprimeur qui prend le soin de le mettre sous la presse se flattât d'en retirer pour le moins les frais de l'impression.
Toutes ces choſes ne vous doiuent pas moins eſtonner que Guillot l’eſt à la veuë du Cartel;	Toutes ces choses ne vous doivent pas moins étonner que Guillot l'est à la vue du Cartel;
Mais pour ceſſer voſtre eſtonnement vous n’auez qu’a prendre la peine de vous reſſouuenir que nature eſt vne grande maiſtreſſe, e qu’elle nous monſtre plus de choſes en vn moment, que l’art ne fait en dix ans, ſans examiner ſi Angelique demeure dans les bornes que la bien-ſceance & la modeſtie preſcriuent à celles de ſon exe, & ſi le ſieur de la Rocque a raiſon de ſe compromettre ſi legerement auec vn valet ſur vn ſinple eſcrit, qu'vn premier mouuement de jalouſie a fait naiſtre, ou ſi Guillot apres la lecture du Cartel, doit vray-ſemblablement entreprendre de ſe battre contre celuy que ſa Maiſtreſſe Angelique luy deſtinoit pour Maiſtre;	Mais pour cesser votre étonnement vous n'avez qu'a prendre la peine de vous ressouvenir que nature est une grande maîtresse, eu qu'elle nous montre plus de choses en un moment, que l'art ne fait en dix ans, sans examiner si Angélique demeure dans les bornes que la bienséance et la modestie prescrivent à celles de son exe, et si le sieur de la Rocra raison de se compromettre si légèrement avec un valet sur un sinple écrit, qu'un premier mouvement de jalousie a fait naître, ou si Guillot après la lecture du Carl, doit vrai-semblablement entreprendre de se battre contre celui que sa Maistresse Angelique lui destinoit pour Maistre;
Souffrez, MXDEMOISELLE, que ie vous demande voſtre protection pour cette petite Comedie.	Souffrez, MXDEMOISELLE, que je vous demande votre protection pour cette petite Comédie.
Ie ſçay bien que comme vous eſtes vne des perſonnes du monde la plus accomplie, qu in ne vous deuroit preſenter que des chef-d’œuures;	Je sais bien que comme vous êtes une des personnes du monde la plus accomplie, qu' il ne vous devrait présenter que des chef-d'œuvres;
