PERSONNAGES.	PERSONNAGES.
LISIMENE.	LISIMENE.
BELISE, Niece de Liſimene.	BELIZE, Nièce de Lisimène.
TYRENE, Amoureux d’Amarillis.	TYRENE, Amoureux d'Amarillis.
AMARILLIS, Bergere.	AMARYLLIS, Bergère.
PHILIDAS, Amoureux d’Amarillis.	PHILIDAS, Amoureux d'Amarillis.
DAPHNE', Sœur d’Amariſlls.	DAPHNE', Sœur d'Amarislls.
CELIDAN, Amoureux de Daphné	CELIDAN, Amoureux de Daphné
TROIS SATYRES.	TROIS SATYRES.
CLIMANTE, Domeſtique de Daphné.	CLIMANTE, Domestique de Daphné.
LIScene eſt au bord de Lignon.	LIScène est au bord de Lignon.
AMARILLIS, PASTORALE.	AMARYLLIS, PASTORALE.
ACTE I.	ACTE I.
CENE PREMIERE.	CÈNE PREMIÈRE.
LISIMENE, BELISE.	LISIMENE, BELIZE.
LISIMENE.	LISIMENE.
E commence à vous voir, & vous n’aués qu’à peine Viſité ce grãd bois, & cette riche plaine, ’ous arriuez, ma Niepce, en cet heureux ſéjour, Et vous oſez déja me parler du retour?	E commence à vous voir, et vous n'avez qu'à peine Visité ce grand bois, et cette riche plaine, ôus arrivez, ma Niepce, en cet heureux séjour, Et vous osez déjà me parler du retour?
BELISE.	BELIZE.
Ie confeſſe qu’icy ſans haine & ſans enuie On goûte les plaiſirs les plusipurs de la vie, La cabane me plaiſt bien plus que nos maiſons;	Je confesse qu'ici sans haine et sans envie On goûte les plaisirs les plusipurs de la vie, La cabane me plaît bien plus que nos maisons;
Les villes à mes yeux ne ſont que des priſons, Ie hay des Courtiſans vne foule inſolente, Icy tout m’entretient, tout me rit, tout m’enchante Et de quelque coſté que ie tourne mes pas, I’y rencontre toûjours quelques nouueaux apas, Ce lieu comme Lion eſt remply de delices.	Les villes à mes yeux ne sont que des prisons, Je hais des Courtisans une foule insolente, Ici tout m'entretient, tout me rit, tout m'enchante Et de quelque côté que sans tourne mes pas, J'y rencontre toujours quelques nouveaux appas, Ce lieu comme Lion est rempli de lices.
LISIMENE.	LISIMENE.
La Cour n’a rien de plus, que des ſoins & des vicas Celle de Gondebaud, où brûlent tant d’Amans, Ne ſçauroit égaler nos diuertiſſemens.	La Cour n'a rien de plus, que des soins et des vicas Celle de Gondebaud, où brûlent tant d'Amands, Ne saurait égaler nos divertissements.
BELISE.	BELIZE.
Mais par tout la diſcorde a ſuſcité la guerre.	Mais par tout la discorde a suscité la guerre.
LISIMENE.	LISIMENE.
Le Ciel va redonner la Paix à cette Terre;	Le Ciel va redonner la Paix à cette Terre;
