A MADAME LA DVCHESSE DE LORRAINE.	À MADAME LA DVCHESSE DE LORAINE.
Gi 138 1 A 419440 ADAME, 2 11 Apres qu’il c’eſt treuué des perſonnes mortes pour auoir cennu ſeulement leurs maladies, & quelques autres qui ſont tombées d’vn lieu eleué par la ſeule crainte qu'elles auoient de leur chutte;	Gi 138 1 A 419440 ADAME, 2 11 Apres qu'il c'est trouvé des personnes mortes pour avoir cennu seulement leurs maladies, et quelques autres qui sont tombées qu'un lieu élevé par la seule crainte qu'elles avaient de leur chute;
i'ai ſi peur de n’agreer pas à vο̂re ALTESSE, par l'offre que ie luy fais de cet ouurage, qu’il ſemble que l'effet ait des-ja ſuius mon apprehenſion.	j'ai si peur de n'agréer pas à vο̂re ALTESSE, par l'offre que ie ans fais de cet ouvrage, qu'il semble que l'effet ait déjà suivus mon appréhension.
Ie ſçai bien, Madame, que comme il y a des vices où la fuite eſt meilleure que la reſiſtance, on voit außi des vertus que le filence exprime plus maieſtueuſement que les paroles;	Je sais bien, Madame, que comme il y a des vices où la fuite est meilleure que la résistance, on voit aussi des vertus que le silence exprime plus maiestueusement que les paroles;
& la nature a fait ſortir de ſa main des beautez que toutes les bouches de la Renommée ne peuuent publier ſans corrompre quelque choſe de leur grace.	et la nature a fait sortir de sa main des beautés que toutes les bouches de la Renommée ne peuvent publier sans corrompre quelque chose de leur grâce.
Il eſt, Madame, des perfections de vôtre ALTESSE, comme des choſes ſainctes dont on ne doit approcher qu’auec vne crainte religieuſe;	Il est, Madame, des perfections de votre ALTESSE, comme des choses saintes dont on ne doit approcher qu'avec une crainte religieuse;
& s'en propoſer le recit, c’eſt vouloir chercher vne ocupation bien iuſte, mais qui demande vne longue vie, & vn eſprit außi grand & außi noble que ſon ſujet.	et s'en proposer le récit, c'est vouloir chercher une occupation bien juste, mais qui demande une longue vie, et un esprit aussi grand et aussi noble que son sujet.
L’illuſtre maiſon dont vous eſtes ſortie n’eſt pas la ſeule choſe qui vous rend recommandable, vos bontez font vne partie de cette eſtime, & iou tes ces qualitez qui laiſſent de la honte à vôtre ſexe, & de l’admiration au nôtre en font l’accompliſſement.	L'illustre maison dont vous êtes sortie n'est pas la seule chose qui vous rend recommandable, vos bontés font une partie de cette estime, et jou tes ces qualités qui laissent de la honte à votre sexe, et de l'admiration au nôtre en font l'accomplissement.
I'euſſe bien ſouhaitté de ne vous offrir pas ſi peu que ie vous offre, & ie crains que ce preſent qui eſt vne marque de mon indigence, en ſoit encore vne de ma temerité?	J'eusse bien souhaité de ne vous offrir pas si peu que je vous offre, et ie crains que ce présent qui est une marque de mon indigence, en soit encore une de ma témérité?
Mais i’ai forcé toutes ſortes de conſiderations, i’ai voulu eſtre temeraire;	Mais j'ai forcé toutes sortes de considérations, j'ai voulu être téméraire;
& i’ai crû que la honte eſtoit vn crime lors qu’elle nous empeſchoit d’aprocher de la vertu.	et j'ai cru que la honte était un crime lors qu'elle nous empêchait d'approcher de la vertu.
Il y a certains pechez pour leſquels Dieu & les hommes n'ont point fait de chaſtiment;	Il y a certains péchés pour lesquels Dieu et les hommes n'ont point fait de châtiment;
peuteſtre, Madame, que celuy que ie fais eſt de cette nature, & qu'en tout cas vous aurez aſſez de bonté pour me le pardonner quand vous ſçaurez que ma paßion eſt pluſtoſt aueugle que mon choix.	peutestre, Madame, que celui que je fais est de cette nature, et qu'en tout cas vous aurez assez de bonté pour me le pardonner quand vous saurez que ma passion est plutôt aveugle que mon choix.
Et ſi vn Empereur a dit autrefois, qu’aucun ne s’en deuoit retourner triſte apres auoir parlé à vn Prince:	Et si ici Empereur a dit autrefois, qu'aucun ne s'en devait retourner triste après avoir parlé à un Prince:
ie me tiens le plus glorieux Domme du monde d’auoir parlé à vne des vertueuſes Princeſſes de nôtre temps, & de luy auoir fait agréer les proteſtations que ie fais d’eſtre eternellement,	Elle me tiens le plus glorieux Domme du monde d'avoir parlé à une des vertueuses Princesses de notre temps, et de rendre avoir fait agréer les protestations que je fais d'être éternellement,
MADAME,	MADAME,
De ſon ALTESSE	De son ALTESSE
TARVIRROASMNOE.	TARVIROASMNOE.
OVIS par la grace de Dieu, Roy Lde France & de Nauarre.	OUÏS par la grâce de Dieu, Roi Lde France et de Navarre.
Anos amez & feaux Conſeillers les gens tenans nos Cours de Parlemens, Maiſtres des Requeſtes ordinaires de noſtre Hoſtel, Baillifs, Seneſchaux, Preuoſts, leurs Lieutenans, & à tous autres nos Iuſticiers & Officiers qu’il appartiendra, Salut.	Anos âmez et féaux Conseillers les gens tenants nos Cours de Parlements, Maîtres des Requêtes ordinaires de notre Hôtel, Baillifs, Sénéchaux, Preuosts, leurs Lieutenants, et à tous autres nos Iuticiers et Officiers qu'il appartiendra, Salut.
Noſtre cher & bien amé TOVSSAINCT QVINET, Marchand Libraire de noſtre bonne ville de Paris, nous a fait remonſtrer Tragicomedie intitulée, La Suitte & Le Mariage du Cid, ce qu’il ne peut faire ſans auoir ſur ce nos lettres, humblement nous requerant icelles.	Notre cher et bien amé TOUSSAINCT QUINET, Marchand Libraire de notre bonne ville de Paris, nous a fait remontrer Tragicomedie intitulée, La Suite et Le Mariage du Cid, ce qu'il ne peut faire sans avoir sur ce nos lettres, humblement nous requérant ici.
Aces cauſes, deſirant traitter fauorablemẽt ledit expoſant, nous luy auons permis & permettõs par ces preſentes de faire imprimer, vendre & debiter en tous les lieux de noſtre obeïſſance ledit liure, en telles marges, en tels caracteres, & autant de fois que bon luy ſemblera, durant l’eſpace de dix ans entiers & accomplis, à compter du iour qu’il ſera acheué d’imprimes pour la premiere fois.	Aces causes, désirant traiter favorablement ledit exposant, nous lui avons permis et permettons pour ces présentes de faire imprimer, vendre et débiter en tous les lieux de notre obéissance ledit livre, en telles marges, en tels caractères, et autant de fois que bon lui semblera, durant l'espace de dix ans entiers et accomplis, à compter du jour qu'il sera achevé d'imprimes pour la première fois.
