M.	M.
DC.	DC.
LXXXIX.	LXXXIX.
AVEC PRIVILEGE DV ROT.	AVEC PRIVILÈGE DU ROT.
PREFACE.	PRÉFACE.
A célebre Maiſon de Saint Cyr ayant eſté principalement eſtablie pour élever dans la pieté un fort grand nombre de jeunes Demoiſelles raſſemblées de tous les endroits du Royaume, on n’y a rien oublié de tout ce qui pouvoit contribuer à les rendre capables de ſervir Dieu dans les differens eſtats où il lui plaira de les appeller.	À célèbre Maison de Saint Cyr ayant été principalement établie pour élever dans la piété un fort grand nombre de jeunes Demoiselles rassemblées de tous les endroits du Royaume, on n'y a rien oublié de tout ce qui pouvait contribuer à les rendre capables de servir Dieu dans les différents états où il lui plaira de les appeler.
Mais en leur monſtrant les choſes eſſentielles & neceſſaires, on ne neglige pas de leur apprendre celles qui peuvent ſervir à leur polir l’eſprit, & à leur former le jugement.	Mais en leur montrant les choses essentielles et nécessaires, on né glige pas de leur apprendre celles qui peuvent servir à leur polir l'esprit, et à leur former le jugement.
On a imaginé pour cela pluſieurs moyens, qui ſans les détourner de leur travail & de leurs exercices ordinaires, les inſtruiſent en les divertiſſant.	On a imaginé pour cela plusieurs moyens, qui sans les détourner de leur travail et de leurs exercices ordinaires, les instruisent en les divertissant.
On leur met, pour ainſi dire, à profit leurs heures de récréation.	On leur met, pour ainsi dire, à profit leurs heures de récréation.
On leur fait faire entre elles ſur leurs principaux devoirs des Converſations ingenieuſes, qu’on leur a composées exprés, ou qu’elles meſmes compoſent ſur le champ.	On leur fait faire entre elles sur leurs principaux devoirs des Conversations ingénieuses, qu'on leur a composées exprès, ou qu'elles mêmes composent sur le champ.
On les fait parler ſur les hiſtoires qu’on leur a luës, ou ſur les importantes veritez qu’on leur a enſeignées.	On les fait parler sur les histoires qu'on leur a lues, ou sur les importantes vérités qu'on leur a enseignées.
On leur ſaic réciter par cœur & déclamer les plus beaux endroitsom des meilleurs Poëtes.	On leur saisc réciter par cœur et déclamer les plus beaux endroitsom des meilleurs Poètes.
Et cela leur ſert ſur tout à les défaire de quantité de mauvaiſes prononciations qu’elles pourroient avoir apportées de leurs Provin- ces.	Et cela leur sert sur tout à les défaire de quantité de mauvaises prononciations qu'elles pourraient avoir apportées de leurs Provin- ces.
On a ſoin auſſi de faire apprendre à chanter à celtos les qui ont de la voix, & on ne leur laiſſe pas perdre un talent qui les peut amuſer innocemment, & qu’elles peuvent employer un jour à chanter les loüanges de Dieu.	On a soin aussi de faire apprendre à chanter à celtos les qui ont de la voix, et on ne leur laisse pas perdre un talent qui les peut amuser innocemment, et qu'elles peuvent employer un jour à chanter les langes de Dieu.
AN CIAUIJAETHSV	AN CIAIUIJAETHSU
