2*ηι {l τ A Pa pμ hIs 24 Q LRLVIII Il Pu th ca E eu, OU LES FAUX ung .	2*ηι al 2 A Pa pitié hIs 24 Q LRLVII Il Pu th ca E eu, OÙ LES FAUX ung .
9uet, Yvy  λaι Mei F la i.	9vet, Yvi „a Mei F la y.
Reprtfemte pumetu uraiepe clu Roy.	Reprétufemte pumetu uraiepe clu Roi.
LA	LA
A 4 ANIS, Chez C.	A 4 ANIS, Chez Ç.
BLAGEART, dans la CourtNeuve du lalais, au Dauphin,	BLAGEART, dans la CourtNeuve du lalais, au Dauphin,
M.	M.
DC.	DC.
LXXX.	LXXX.
AVHC PRIVILEGA DV ROV.	AUHC PRIVILÉGA DU ROU.
VB0 E ſuccés de cette Comédie a' eſté ſi grand, qu’il s’en eſt peu veu de ſemblables.	VEM0 E succès de cette Comédie a être si grand, qu'il s'en est peu vu de semblables.
On y a σειι couru, & on y court encor tous les jours en foule.	On y a âme couru, et on y court encor tous les jours en foule.
Beaucoup de Gens en ont eſté d’autant plus ſurpris, qu’y trouvant pluſieurs Acteurs qui ſemblent n’agir que pour leur intéreſt particulier, ils out crû que divers caracteres détachez ne pou.	Beaucoup de Gens en ont été d'autant plus surpris, qu'y trouvant plusieurs Acteurs qui semblent n'agir que pour leur intérêt particulier, ils out cru que divers caractères détachez ne pou.
voient former une Piece.	voient former une Pièce.
Cependant quand ils ſe ſont appliquez à examiner toutes les parties de celle-cy, ils ont reconnu qu’il y avoit plus de ſujet qu’ils nel’avoient crû d’abord, & que s’ils s’eſtoient imaginez qu’elle en manquoit, c’eſtoit ſeulemeut parce qu’il eſtoit diffieile d’y en mettre.	Cependant quand ils se sont appliquez à examiner toutes les parties de celle-cy, ils ont reconnu qu'il y avait plus de sujet qu'ils nel a cru d'abord, et que s'ils s'étaient imaginez qu'elle en manquait, c'était seulemeut parce qu'il était diffieile d'y en mettre.
En eſſet, comme c’eſt chez.	En esset, comme c'est chez.
une Devinereſſe que tout ſe paſſe, & que la plûpart de ceux qui penteesiuter ces ſortes de Gens, où ne ſe connoiſſent pointles uns les autres, ou cherchent toûjours à ſe cacher, il ſembloit preſque impoſſible de donner à cette Piece un nœud & un dénouëment.	une Devineresse que tout se passe, et que la plupart de ceux qui penteesiuter ces sortes de Gens, où ne se connaissent pointles uns les autres, ou cherchent toujours à se cacher, il semblait presque impossible de donner à cette Pièce un nœud et un dénouëment.
On n’a pas laiſlé d’en venir à bour.	On n'a pas laislé d'en venir à bour.
Une Femme enteſtée des Devinereſſes, un Amant intéreſſé à l’en dé.	Une Femme entêtée des Devineresses, un Amant intéressé à l'en dé.
tromper, & une Rivale qui veut empeſcher qu’ils ne ſe marient, font un ſujet qui ſe nouë dés le premier Acte, & qui n’eſt dénoüé dans le dernier que par le faux Diable découvert.	tromper, et une Rivale qui veut empêcher qu'ils ne se marient, font un sujet qui se noue dès le premier Acte, et qui n'est dénoué dans le dernier que par le faux Diable découvert.
Les autros Acteurs, ou du moins une partie, ſont Gens envoyez par l’une ou l’autre des deux Perſonnes intéreſſées, & qui par ce qu’ils raportent augmentent la crédulité de la Comteſſe, ou font croire plus fortement au Marquis que la Devinereſſe eſt une l'ourbe.	Les autros Acteurs, ou du moins une partie, sont Gens envoyés par l'une ou l'autre des deux Personnes intéressées, et qui par ce qu'ils rapportent augmentent la crédulité de la Comtesse, ou font croire plus fortement au Marquis que la Devineresse est une l'ourbe.
Ainſion ne peut regarder ces Perſonnages comme intitiles.	Ainion ne peut regarder ces Personnages comme intitiles.
Il eſt vray qu’il y en a quelques-uns qui ne coi noiſlant ny la Com.	Il est vrai qu'il y en a quelques-uns qui ne coi noisant ici la Com.
teſſé ny le Marquis, ne conſultent Madame Jobin que pour eux-meſmes;	tessé ici le Marquis, ne consultent Madame Jobin que pour eux-mêmes;
mais.	mais.
eſtant auſſi fameuſe qu’on la peint icy, euſt-il eſté vray-ſemblable que pendant vingt-quatre heures, il ne fuſt venu chez.	étant aussi fameuse qu'on la peint ici, eût-il été vrai-semblable que pendant vingt-quatre heures, il ne fût venu chez.
elle que des Perſonnes qui ſe connuſſent, & qui ſerviſſent à l’Action principale?	elle que des Personnes qui se connussent, et qui servissent à l'Action principale?
Quoy qu’il en ſoit, ou a eu pour but de * faire voir que tous ceux & celles qui ſe meſlent de deviner, abuſent de la facilité que les Foibles ont à les croire.	Quoi qu'il en soit, ou a eu pour but de * faire voir que tous ceux et celles qui se mêlent de deviner, abusent de la facilité que les Faibles ont à les croire.
Il faut regarder ſi la matiere a eſté traitée de la maniere qu’elle devoit l’eſtre pour faire remarquer leurs artifices;	Il faut regarder si la matière a été traitée de la manière qu'elle devait l'être pour faire remarquer leurs artifices;
& ſi certe Comédie les a découverts, on peut dire qu’elle a produit l’effet que demande Horace, qui eſt d’inſtruire en divertiſſant.	et si certe Comédie les a découverts, on peut dire qu'elle a produit l'effet que demande Horace, qui est d'instruire en divertissant.
