SLLIDONE L'AMANTE, 'ICTORIEVSE, A LA REYNE, TRAGECOMEDIE Pastorale.	SLLIDONE L'AMANTE, ' ICTORIEUSE, À LA REINE, TRAGECOMEDIE Pastorale.
Qu Couuen des rninimes de daris	Quel Couven des rninimes de daris
ALINREIIVE ADAME, Ie ne ſuis ny le Pere,ny la Mere Ede Selidore, c'est vn teſmoignage que la verité me force de luy rendres ſa modeſtie, ſa fidelité, & l’innocence de ſon amour & de ſon humeur, auecques la beauté de ſon viſaje, m’obligerount à l’adopfer pour mienne, ſi ma condition me pouuoit permnettre ceſte faueur * donner vne telle licence, ſes parents dont le jang & la generoſité ont laißé des marques eterelles à la memoire;	ÀLINREIIVE ADAME, Je ne suis mieux le Père,nsi la Mère Éde Selidore, c'est un témoignage que la vérité me force de lui rendre sa modestie, sa fidélité, et l'innocence de son amour et de son humeur, sans la beauté de son visaje, m'obligerount à l'adopffer pour mienne, si ma condition me pouvait permettre cette faveur * donner une telle licence, ses parents dont le jang et la générosité ont laisse des marques eterelles à la mémoire;
me firent voir ceſte chere le dans les habits innocens des Bergeres, & me racontant ſa fortune & les victoires de ſon amitié, ie creus que tant de perfection meritoit d’auoir part aux loüanges & aux hommages, & que les Muſes du Liban ne fleſtriroient point F – –– - - – l’honneur deleur Cedres, ſi ie les diuertiſſois vn peu deſſu les Myrthes, qui n'ont rien de hõteux & de prophane, Ie fis donc vn bouquet à ceſte beauté, & priay les filles de mon Parnaſſe d’en auoir le ſoin, de ne farder pas neantmoins ce que la nature auoit peint ſur ſon viſage, Ce qu'elles firent auec tant de plaiſir, quoy qu'on prenoit ordinairement Selidore pour la dixiéme des Muſes, en fin elle prit reſolution de quitter ſa Solitude & de ſe preſenter aux pieds de V.	me firent voir cette chère le dans les habits innocents des Bergères, et me racontant sa fortune et les victoires de son amitié, ie creus que tant de perfection méritait d'avoir part aux louanges et aux hommages, et que les Muses du Liban ne flétriraient point F - - on deleur ç, si ie les diuertissois peu dessu les Rés, qui n'ont rien de hõteux et de prophane, Ie fis donc bouquet ceste beauté, et priay les filles de mon Parnasse en auoir le soin, de ne farder pas neantmoins ce que la nature auoit peint sur son visage, Ce qu'elles firent auec tant de plaisir, quoi qu'on prenoit ordinairement Selidore pour la dixiéme des Muses, en fin elle prit résolution de quitter sa Solitude et de se présenter aux pieds de V.
M.	M.
pour ſe dõner entierement à ſon ſeruice, ſes amis ſe perſuaderent que cela luy reüſſiroit et que V.	pour se donner entièrement à son service, ses amis se persuadèrent que cela lui réussirait et que V.
M.	M.
la verroit de bon œil, & la deffendroit des outrages de la calomnie Toutes ces Royalles vertus qui font l’œconomie de voſtre ame ſerõt vn iugement de ſon merite & ne la condamneront point d’aucune liberté faſcheuſe, elle parlera mieux à voſtre Majeſté, de laquelle ie ſuis:	la verrait de bon œil, et la défendrait des outrages de la calomnie Toutes ces Royalles vertus qui font l'œconomie de votre âme seront un jugement de son mérite et ne la condamneront point d'aucune liberté fâcheuse, elle parlera mieux à votre Majesté, de laquelle ie fait:
M IA DiEME, De voſtre Majeſté, Le plus humble obeiſſant & affectionnt	M MA DiEME, De votre Majesté, Le plus humble obéissant et affectionnt
ſubiect P.	sujet P.
L.	L.
M.	M.
ueu qu’il en face le triomphe depuis les heureuſes nouuelles, qui ont rempli de ioye le Ciel & la Terre, & qui furent receuës en nos petits deſerts auec vn contentement extréme;	ueu qu'il en face le triomphe depuis les heureuses nouvelles, qui ont rempli de joie le Ciel et la Terre, et qui furent reçues en nos petits déserts avec un contentement extrême;
heureuſe nouuelles qui nous apprirent que vous eſtiez mere d’vn ſi beau Dauphin, qu’il luy falloit neceſſairement pour eſtrel tel vn tel Roy, & vne telle Reyne, mes Compagnes me dirent auſſi toſt, que puis que la France poſſedoit les merites de toutes les graces, & les delices de tout ce qu’il y a de beau au monde en ce ſeul enfant, qu’vn iour.	heureuse nouvelles qui nous apprirent que vous étiez mère d'un si beau Dauphin, qu'il y avait nécessairement pour estrel tel un tel Roi, et un telle Reine, mes Compagnes me dirent aussi tôt, que puis que la France possédait les mérites de toutes les grâces, et les délices de tout ce qu'il y a de beau au monde en ce seul enfant, qu'un jour.
il commanderoit à l’amournde n’eſtre point faſcheux aux belles, on dit meſme que les Muſes uy ont fait vné Guirlande de fleurse & que le Poëte qui les vint ad.	il commanderait à l'amournde n'être point fâcheux aux belles, on dit même que les Muses ui ont fait uné Guirlande de fleurse et que le Poète qui les vint ad.
uertir de rendre leurs deuoirs à ce ſecond Apollongles a auſſiobligées à luy preſenter ce qu’elles ont touſiours gardé pour les Amours & pouroles Dieux, le modonne auſſi au ſeruice de lu iajeite, ce bieirque ie paroiſſe dans le meſpris de ces habits -- - champeſtres;	uertir de rendre leurs devoirs à ce second Apollongles a à cause à présenter ce qu'elles ont toujours gardé pour les Amours et pouroles Dieux, le modonne aussi au service de lu jajeite, ce birque sans paraisse dans le mépris de ces habits -- - champêtres;
l’ay neantmoins eu des peres qui ſont morts au ſeruice de ſes anceſtres, & qui n’ont iamais trouué de plus glorieux triomphe que de verſer leur ſang ſur les plainés au milieu des batailles pour la gloire de ces grands Heros:	l'ai néanmoins eu des pères qui sont morts au service de ses ancêtres, et qui n'ont jamais trouvé de plus glorieux triomphe que de verser leur sang sur les plainés au milieu des batailles pour la gloire de ces grands Héros:
Il me reſte à demander vne faueur à voſtre Majeſté, c’eſt qu’elle excuſe Luſidan, il a reconnu ſa faute, & n’a iamais reſſenti plus de douleur qu’en la veuë de ſon infidelité, m’oubliant pour vn temps;	Il me reste à demander une faveur à votre Majesté, c'est qu'elle excuse Lusidan, il a reconnue sa faute, et n'a jamais ressenti plus de douleur qu'en la vue de son infidélité, m'oubliant pour un temps;
le Ciel l’a voulu ainſi afin qu’il eut ſubiet de me mieux recognoiſtre:	le Ciel l'a voulu ainsi afin qu'il eut sujet de me mieux reconnaître:
Celle qui prie pour ſon Amant, n’a point de plus grand honneur que d’eſtre,	Celle qui prie pour son Amant, n'a point de plus grand honneur que d'être,
Fautes ſuruenuës en l’Impreßion.	Fautes survenues en l'Impression.
Meliſez ne, p.	Mélisez ne, p.
6.	6.
iuſquesdiſez iuſque, p.	iusquesdisez jusque, p.
16.	16.
oſon nom, oſtezo, p.	ozon nom, ôtezo, p.
18.	18.
l’hymne liſ.	l'hymne lis.
hymenee, p.	hyménée, p.
19.	19.
mais il faut, adiouſtez me faut, pag.	mais il faut, adioustez me faut, pag.
22.	22.
d’excuſes, liſez d’excuſe, pag.	d'excuses, lisez d'excuse, pag.
24.	24.
ſe prouue, liſez i’eſprouue, pag.	se prouve, lisez j'éprouve, pag.
25.	25.
1 il me faut obeir, que nos biens ſont communs p.	1 il me faut obéir, que nos biens sont communs p.
26.	26.
retroune, liſez retrouue pag.	retroune, lisez retrouve pag.
31.	31.
ma Nymphe n’a ſceu, liſ.	ma Nymphe n'a su, lis.
à ſceu, p.	à su, p.
34.	34.
Selidore parle.	Selidore parle.
luy faut, liſez il luy faut, pag.	Il faut, lisez il belle faut, pag.
39.	39.
deſcõche, liſez encoché, pag.	desconche, lisez encoché, pag.
40.	40.
guerit, liſez gueris, p.	guérit, lisez guéris, p.
44.	44.
iuſques, liſez iuſque p.	iusques' lisez jusque p.
51.	51.
en autre part, liſez autre part p.	en autre part, lisez autre part p.
52.	52.
deſpoir, liſen T deſeſpoir, p.	dépoir, lisen T désespoir, p.
55.	55.
en ſe ioüant, liſez ſe ioüant p.	en se jouant, lisez se jouant p.
56.	56.
ne croiſer, liſez ne pas croiſer, p.	ne croiser, lisez ne pas croiser, p.
58.	58.
1IYBI l'attente, liſez l’attent, p.	1IYBI l'attente, lisez l'attent, p.
6o.	6o.
ſi ainſi eſt, liſez s’il eſt ainſi p.	si ainsi est, lisez s'il est ainsi p.
62.	62.
coure ſeule, liſez aille, p.	coure seule, lisez aille, p.
63.	63.
s’aſſeor, liſ.	s'asseor, lis.
s’aſſeoir, p.	s'asseoir, p.
66.	66.
brufler, liſ, briſer, p.	brûler, lis, briser, p.
7o.	7o.
penſez, liſ.	pensez, lis.
penſiez, p.	pensiez, p.
72.	72.
contente, liſ.	contente, lis.
content.	content.
p.	p.
7 ie feray ce qu’il veut Meliador parle.	7 ici ferai ce qu'il veut Méliador parle.
qu’eſt-ce, liſez quel eſt, pag.	qu'est-ce, lisez quel est, pag.
80.	80.
à vous direſe doit ioindre apres choſe, p.	à vous direse doit joindre après chose, p.
81.	81.
Roſane, liſez Roſanet, p.	Rosane, lisez Rosanet, p.
82.	82.
me, liſez ne, p.	me, lisez ne, p.
85.	85.
n’ont, liſez m’ont, pag.	n'ont, lisez m'ont, pag.
90.	90.
rebſanet parle, ie vous ſuiuray & pag.	rebsanet parle, Seigneur vous suivrai et pag.
98.	98.
qu’eſt, liſ.	qu'est, lis.
quelle, p.	quelle, p.
105.	105.
donnent, liſ.	donnent, lis.
donne, p.	donne, p.
111.	111.
preſſe, liſez peſe, p.	presse, lisez pèse, p.
125.	125.
Lecteur, mon peu de loiſir à laißé gliſſer ſes fautes, ARGVMENT.	Lecteur, mon peu de loisir à laisse glisser ses fautes, ARGUMENT.
