M.	M.
DC.	DC.
XLIIII.	XLIIII.
REI d E.	REI d E.
Nfin me voicy au bout d’vne longue & penible carriere, que i’ay paſſée auec aſlez de bon-heur:	Nfin me voici au bout d'une longue et pénible carrière, que j'ai passée auec aslez de bon-heur.
peu (ſans vanité ) en ont eu plus que moy, en cette eſpece d’ouurage;	peu (sans vanité ) en ont eu plus que moi, en cette espèce d'ouvrage;
& s’il eſt capable (comme ie n’en doute point) de donner vne veritable gloire, ie penſe auoir quelque raiſon d’y pretendre.	et s'il est capable (comme je n'en doute point) de donner une véritable gloire, ie pense avoir quelque raison d'y prétendre.
De Seize Poëmes Dramatiques, que i’ay expoſez au iugement du public, aucun n’a preſque manqué d’obtenir ſon aprobation:	De Seize Poèmes Dramatiques, que j'ai exposez au jugement du public, aucun n'a presque manqué d'obtenir son appobation:
& ſi les aplaudiſſemens, & les aclamations vniuerſelles, ſont des marques infaillibles, de la bonté de ces Poëmes, i’ay droit de croire, que les miens ne ſont pas mauuais.	et si les applaudissements, et les allamations universelles, sont des marques infaillibles, de la bonté de ces Poèmes, j'ai droit de croire, que les miens ne sont pas mauvais.
LIGDAMON, que ie fis en ſortant du Regiment des Gardes, & dans ma premiere jeuneſſe, eut vn ſuccez qui ſurpaſſa mes eſperances, auſſi bien que ſon merite:	LIGDAMON, que sans fis en sortant du Regiment des Gardes, et dans ma première jeunesse, eut un succès qui surpassa mes espérances, aussi bien que son mérite:
toute la Cour le vit trois fois de ſuite dans Fontainebleau;	toute la Cour le vit trois fois de suite dans Fontainebleau;
& ſoir qu’elle excuſaſt les fautes d’vn Soldat, ſoit qu’elle miſt ces fautes au nombre des pechez ---- –2 –- agreables;	et soir qu'elle excusât les fautes d'un Soldat, soit qu'elle mit ces fautes au nombre des péchez -- - agréables;
il eſt certain que ces pointes toucherent cent illuſtres cœurs;	il est certain que ces pointes touchèrent cent illustres cœurs;
& que chacun loüa beaucoup vne choſe qui eſtoit peu digne de l’eſtie Or comme les premieres temeritez quand elles ſont heureuſes, engagent aiſément aux ſecondes;	et que chacun loua beaucoup un chose qui était peu digne de l'étie Or comme les premières témérités quand elles sont heureuses, engagent aisément aux secondes;
ie fis apres LE TROMPEVR PVNY:	Ne fis après LE -TROMPEUR PUNI:
& comme les bonheurs ſont enchainez, auſſi bien que les infortunes, ce ſecond Ouurage, eut le meſme ſuccez du premier.	et comme les bonheurs sont enchaînez, aussi bien que les infortunes, ce second Ouvrage, eut le Seigneur succès du premier.
LE VASSAL GENEREVX, vint en ſuite, qui marchant fur les meſmes traces, arriua encor à la meſme fin.	LE VASSAL GÉNÉREUX, vint en suite, qui marchant fur les mêmes traces, arriva encor à la même fin.
Mais comme le Poëte doit eſtre vn Prothée, capable de toutes formes;	Mais comme le Poète doit être un Prothée, capable de toutes formes;
& que les tons les plus bas de la Muſique, ne ſont pas moins harmonieux que les plus hauts;	et que les tons les plus bas de la Musique, ne sont pas moins harmonieux que les plus hauts;
