A MADAME DE LA CHASTAIGNERAYE.	À MADAME DE LA CHÂTAIGNERAYE.
ADAME, Ie ne ſçay ſi vous approuuerez le deſſein que i'ay pris de vous offrir ce Poëme:	ADAME, Je ne sais si vous approuverez le dessein que j'ai pris de vous offrir ce Poème:
Mais i'oſe eſperer que vous ne blaſmerez point mon zele quand vous ſçaurez que ie vous dedie cette piece plus par vn hommage respectueux que je vous doique pour vous faire vn preſent.	Mais j'ose espérer que vous ne blâmerez point mon zèle quand vous saurez que ie vous dedie cette pièce plus par un hommage respectueux que je vous doique pour vous faire un présent.
I ay tant d’obligations à Monſieur de la Chaſtaigneraye voſtre digne mary, & je ſçay ſi peu par où les reconnoiſtre, qu'encores que ie vous donne cet ouurage, ie preuois 5 que ie luy ſeray redeuable toute ma vie:	I ai tant d'obligations à Monsieur de la Châtaigneraie votre digne mari, et je sais si peu par où les reconnaître, qu'encores que je vous donne cet ouvrage, Seigneur prévois 5 que ie ans serai redevable toute ma vie:
De ſorte.	De sorte.
Madame que i ay cru que comme il a fait choix de voſtre charmante perſonne pour vous donner ſes vœux les plus tendres, ie deuois auſſi vous choiſir pour vous donner ce que j'aurois pu luy preſenter, ſçachant que vous eſtes ce qu'il aime le plus au mon de.	Madame que j' ai cru que comme il a fait choix de votre charmante personne pour vous donner ses vœux les plus tendres, ie deuois aussi vous choisir pour vous donner ce que j'aurais pu lui présenter, sachant que vous êtes ce qu'il aime le plus au mon de.
Si cette piece peut paſſer pour quelque remerciment, a qui puis-ie mieux m'adreſſer qu'à la plus chere partie de luy-meſme pour la luy offrir?	Si cette pièce peut passer pour quelque remerciment, à qui puis-je mieux m'adresser qu'à la plus chère partie de Roy-même pour la lui offrir?
Ie ſçay bien que ce n’eſt pas icy vn ouurage digne de vous eſtre preſenté;	Je sais bien que ce n'est pas ici un ouvrage digne de vous être présenté;
Mais ce qui me conſole, c'eſt qu'il n’en eſt point dont le merite ne ſoit fort au deſſous du voſtre:	Mais ce qui me console, c'est qu'il n'en est point dont le mérite ne soit fort au dessous du vôtre:
Comme il n'eſt point d’Objets qui puiſſent vous eſtre comparables, auſſi n'eſt-il point d’Autheurs qui vous puiſſent rien donner d’eſgal à vous.	Comme il n'est point d'Objets qui puissent vous être comparables, aussi n'est-il point d'Auteurs qui vous puissent rien donner d'égal à vous.
Cependant MADAME, comme i’ay veu cette Comedie ſuiuie de quantité d’honneſtes gens, qui n’en ſont iamais ſortis que fort ſatisfaits i'ay moins de repugnance à vous la preſenter.	Cependant MADAME, comme j'ai vu cette Comédie suivie de quantité d'honnêtes gens, qui n'en sont jamais sortis que fort satisfaits j'ai moins de répugnance à vous la présenter.
Il eſt vray, que ſi elle a eu quelques applaudiſſemens, elle vous en doit toute la glotre, puis que la premiere fois qu'elle parut & qu'elle eut l’honneur de vous attirer, vous en diſtes ſi obligeamment & ſi hautement du bien, que toute l’aſſemblée vous l'entendant loüer de ſi bonne grace, elle ne put s’empeſcher d’en faire de meſme à voſtre exemple:	Il est vrai, que si elle a eu quelques applaudissements, elle vous en doit toute la glotre, puis que la première fois qu'elle parut et qu'elle eut l'honneur de vous attirer, vous en dîtes si obligeamment et si hautement du bien, que toute l'assemblée vous l'entendant louer de si bonne grâce, elle ne put s'empêcher d'en faire de même votre exemple:
je m'imagine enco, 1u voir tout ce peuple vous applautii yenl dit en joi tsnve y	je m'imagine enco, 1u voir tout ce peuple vous applauti yenl dit en joi tsnve y
Ciel!	Ciel!
quel objet adorable, y Vient nous rauir tous en ces lieux!	quel objet adorable, y Vient nous ravir tous en ces lieux!
C’eſt, ie croy, le plus grãd des Dieux, Oüy, c’eſt l’Amour ou ſon ſemblable.	C'est, Seigneur crois, le plus grands des Oui, Oui, c'est l'Amour ou son semblable.
Mais las!	Mais las!
que dis-je miſerable?	que dis-je misérable?
Ié ſçay que l’amour n’a point d’yeux Et j’en apperçois icy deux, Dont le charme eſt jncomparable.	Jé sais que l'amour n'a point d'yeux Et j'en aperçois ici deux, Dont le charme est jncomparable.
Pourtant cette rare Beauté Sceut paſſer pour Diuinité Sans rencontrer aucun obſtacle;	Pourtant cette rare Beauté Sut passer pour Divinité Sans rencontrer aucun obstacle;
Des que ion viſage eut brillé.	Des que ion visage eut brillé.
Tout le monde cria miracle, Et reſta tout émerueille.	Tout le monde cria miracle, Et resta tout émerveille.
Iugez, Madame, fi apres vn tel rauiſſement tout ce monde n’auroit pas voulu trouuer vne occaſion auſſi fauorable que celle que i'ay, pour ſe dire.	Jugez, Madame, fi après un tel ravissement tout ce monde n'aurait pas voulu trouver une occasion aussi favorable que celle que j'ai, pour se dire.
cemme j’oſe me dire, auec vne ſoûmiſtion reſpectueuſe,	cème j'ose me dire, avec une soûmistion respectueuse,
MADAME, Voſtre tres humble, & tres-obeyſſant ſerui teur;	MADAME, Votre très humble, et très-obéissant servi teur;
CREVACILI	CREUCILI
ADVIS DV LIBRAIRE 6 un Mausmis.	ADVIS DU LIBRAIRE 6 un Mausmis.
Intrigue des Caroſſes à cinq ſous que je te donne, & que, j'expoſe à toute ta Lcenſure a paru ſur le Theatre du Marais ſi auantageuſement & a acquis tant de gloire à ſon Autheur par les applaudiſſemens que peut-eſtre toy-meſme tu luy as donnez, que de peur de te faire tort dans l’inégalité de tes jugemens je veux croire que tu luy rendras la meſme iuſtice, ou que tu auras la meſme bonté que tu fis paroiſtre quand tes ſuffrages contribuerent à ſa reuſſite.	Intrigue des Carosses à cinq sous que je te donne, et que, j'expose à toute ta Lcensure a paru sur le Théâtre du Marais si avantageusement et a acquis tant de gloire à son Auteur par les applaudissements que peut-être toi-même tu lui as donnez, que de peur de te faire tort dans l'inégalité de tes jugements je veux croire que tu lui rendras la même justice, ou que tu auras la même bonté que tu fis paraître quand tes suffrages contribuèrent à sa réussite.
