A MIOIBIEVN, MONSIEVR DE LA EIRVI ROQ 9 Ha VELAVRE.	À MIOIBIEUN, MONSIEUR DE LA IRVI ROQ 9 H VELAVRE.
ONSIEVR, Sans m'amuſer à ces diſcours, dont on flatte ordinairement ceux à qui l’on dedie quelques Ouurages.	ONSIEUR, Sans m'amuser à ces discours, dont on flatte ordinairement ceux à qui l'on dédie quelques Ouvrages.
Ie me contentera y de vous ſupplier de receuoir courtoiſement mes THVILLERIES, & de faire bon accueil à la belle CLORIMENE, l’ornement de ſon Sexe, & la gloire de de la Cour:	Je me contentera y de vous supplier de recevoir courtoisement mes THVILLERIES, et de faire bon accueil à la belle CLORIMENE, l'ornement de son Sexe, et la gloire de de la Cour:
qui ſans doute, quelque Grandeur qui l’enutronne, ne ſera que trop glorieuſe d’aller ſoubs voſtre protection, entretenir ceux qui ne l’ont peu voir paroiſtre ſur le premier Theatre de France.	qui sans doute, quelque Grandeur qui l'enutronne, ne sera que trop glorieuse d'aller soubs votre protection, entretenir ceux qui ne l'ont pu voir paraître sur le premier Théâtre de France.
Ce n'eſt pas pourtant que voſtre Naiſſance & voſtre Vertu, ne ſoyent vne haute matiere de louange, & vn ſujet capable d’occuper les meilleurs eſprits de la terre.	Ce n'est pas pourtant que votre Naissance et votre Vertu, ne soient une haute matière de louange, et un sujet capable d'occuper les meilleurs esprits de la terre.
Mais c'eſt que te croy, que ce n’eſt pas dans vne Epiſtre qu'on doit parler de ces belles choes, & qu'il faut que ie reſerue tous les aduantages que i’ay de la Nature, & de l’Art, pour parler dignement des effects de voſtre eſprit & de voſtre courage.	Mais c'est que te crois, que ce n'est pas dans une Épître qu'on doit parler de ces belles choses, et qu'il faut que je réserve tous les avantages que j'ai de la Nature, et de l'Art, pour parler dignement des effets de votre esprit et de votre courage.
Attendez-donc, MONSIEVR, cét effort de mon trauail, & receuez cependant cette Trage-Comedie que ie vous offre, comme vn teſ moignage du deſir que i'ay de ne demeurer point ingrat à vos bien-faicts, vnemarque de l’honneur que ie recoy d’eſtre,	Attendez-donc, MONSIEUR, cet effort de mon travail, et recevez cependant cette Trage-Comédie que je vous offre, comme un tes moignage du désir que j'ai de ne demeurer point ingrat à vos bienfaits, vnemarque de l'honneur que je reçois d'être,
MONSIEVR	MONSIEUR
oſtre tres-humble, & tres obeyſſant ſeruiteur,	ôtre très-humble, et très obéissant serviteur,
PRIVILEGE DV ROY OVIS par la grace de Dieu Roy de France & de Nauarte, A nos amez & feaux Conſeillers les Gens tenans nos Cours de Parlement, Maiſtre des Requeſtes ordinaires de noſtre Hoſtel, Baillifs, Seneſchaux, Preuoſts, leurs Lieutenans, & autres nos Iuſticiers & Oſficiers qu’il appartiendra, Salut.	PRIVILÈGE DU ROY OUÏS par la grâce de Dieu Roy de France et de Navarte, A nos âmez et féaux Conseillers les Gens tenants nos Cours de Parlement, Maître des Requêtes ordinaires de notre Hôtel, Baillifs, Sénéchaux, Preuôts, leurs Lieutenants, et autres nos Justiciers et Osficiers qu'il appartiendra, Salut.
Noſtre bien amé ANTHOINE DE SOMMAVILLE, Marchand Libraire.	Notre bien amé ANTHOINE DE SOMMAUILLE, Marchand Libraire.
Nous a fait remonſtrer qu’il deſiroit faire imprimer vn Liure intitulé, Les Thuilleries, Trage-Comedie, ce qu’il ne peut faire ſans auoir ſur ce nos Lettres humblement requeranticelles.	Nous a fait remontrer qu'il désirait faire imprimer un Livre intitulé, Les Thuilleries, Trage-Comédie, ce qu'il ne peut faire sans avoir sur ce nos Lettres humblement requéranticelles.
A CES cauſes deſirant fauorablement traitter ledit expoſant, Nous luy auons permis & permettons par ces preſentes de faire imprimer, vendre & debiter ledit Liure en tous les lieux & terres de noſtre obeïſſance, par tels Imprimeurs, en telles marges & caracteres, & autant de fois qu’il voudra, durant le temps & eſpace de ſept ans entiers & accomplis, à compter du iour qu’il ſera acheué d’imprimer.	À CES causes désirant favorablement traiter ledit exposant, Nous lui avons permis et permettons par ces présentes de faire imprimer, vendre et débiter ledit Livre en tous les lieux et terres de notre obéissance, par tels Imprimeurs, en telles marges et caractères, et autant de fois qu'il voudra, durant le temps et espace de sept ans entiers et accomplis, à compter du jour qu'il sera achevé d'imprimer.
Faiſant deffenſes à tous Imprimeurs, Libraires & autres de quelques conditions qu’ils ſoient, tant Eſtrangers, que de noſtre Royaume, d’imprimer, vendíe ny diſtribuer en aucun endroit ledit Liure ſans le conſentement de l'Expoſant, où de ceux qui autont droît de luy en vertu des preſentes, ny meſme d’en prendre le tiltre, ou le contrefaire en telles ſortes & maniere que ce ſoit, ſoubs couleur de fauce margeou autre deſguiſement, ſur peine aux contreuenans de trois mil liures d’amende, appliquable vn tiers à Nous, vn tiers à l’Hoſtel-Dieu de Paris, & l’autre tiers à l’Expoſant, de confiſcation des exemplaires contrefaits, & de tous deſpens, dommages, & intereſts:	Faisant défenses à tous Imprimeurs, Libraires et autres de quelques conditions qu'ils soient, tant Étrangers, que de notre Royaume, d'imprimer, vende Qui distribuer en aucun endroit ledit Livre sans le consentement de l'Exposant, où de ceux qui autont droît de lui en vertu des présentes, ni même d'en prendre le titres, ou le contrefaire en telles sortes et manière que ce soit, sous couleur de fauce margeou autre déguisement, sur peine aux contrevenants de trois mil ivres d'amende, appliquable un tiersda Nous, tiers ô-Dieu deJours, et tautre miers à l'Exposant, de confiscation des exemplaires contrefaits, et de tous dépens, dommages, et intérêts:
Meſmes ſi aucuns Libraires & Imprimeurs de noſtre Royaume, ou Eſtrangers trafiquans en iceluy eſtoient trouuez ſaiſis des exemplaires contrefaits, Nous voulons qu’ils ſoient condãnez en pareils amendes que s’il les auoient imprimez, à condition qu’il ſera mis deux exemplaires dudit Liure dans noſtre Bibliotheque publique, & vn autre en celle de noſtre tres-cher & feal le Sieur Seguier Cheut lier, Chancelier de France, auant que pouuoir expoſer ledit Liure en vente, a peine de nullité des preſentes, Du contenu deſquelles Nous voulons, & vous mandons que vous faciez iouïr & vſer plainement & paiſiblement ledit Expoſant, où ceux qui auront charge de luy, faiſant ceſſer tous troubles & empeſchemens ſi aucuns leur eſtoit donné.	Mesmes si aucuns Libraires et Imprimeurs de notre Royaume, ou Étrangers trafiquant en icelui étaient trouvés saisis des exemplaires contrefaits, Nous voulons qu'ils soient condamnés en pareils amendes que s'il les avaient imprimés, à condition qu'il sera mis deux exemplaires dudit Livre dans notre Bibliothèque publique, et un autre en celle de notre très -cher et féal le Sieur Séguier Cheut lier, Chancelier de France, avant que pouuoir exposer ledit Ure en vente, a peine de nullité des presentes, Du contenu des Nous con, et vous mandons que vous faciez iouïr et vser plainement et en ledit Exposant, u de qui auront re de lui, faisant cesser vou lons , empeschemens si aucuns leur estoit donné.
VOVLONS auſſi qu’en mettant au commencement ou à la fin dudit Liure vn extraict des preſentes, elles ſoient tenuës pour deüement ſignifiées, & que foy yſoit adiouſtée comme à l’original.	VOULONS aussi qu'en mettant au commencement ou à la fin dudit Livre un extraict des présentes, elles soient tenues pour deüement signifiées, et que foi ysait ajoutée comme à l'original.
