A MONSEIGNEVR MESSIRE HENRY LOVIS HABERT,	À MONSEIGNEUR MESSIRE HENRY LOUIS HABERT,
CHEVALIER, COMTE du Meſny Habert, Seigneur de Monmort, la Broſſe, le Peray, le Fargis, & autres tous ſes Conſeils, & Maiſtre des Requeſtes ordinaire de ſon Hoſtel, &c.	CHEVALIER, COMTE du Mêni Habert, Seigneur de Monmort, la Brosse, le Peray, le Fargis, et autres tous ses Conseils, et Maître des Requestes ordinaire de son Hôtel, etc.
ZONSEIGNEVR,	ZONSEIGNEUR,
Ie n’étaleray point Meß icy la grandeur de voſire Naiſſance, ny les ſeruices tonſiderables que vous auez rendus, & que vous rendez tous les iours à l’Eſtat.	Je n'étalerai point Messi ici la grandeur de vosire Naissance, ni les services tonsidérables que vous avez rendus, et que vous rendez tous les jours à l'État.
Je ne diray point que quelque éclat dont vous ſoyez enuironné, & que quelques Illuſtres que ſoient vos Charges, elles en tirent plus de vous, qu’elle ne vous en donnent.	Je ne dirai point que quelque éclat dont vous soyez environné, et que quelques Illustres que soient vos Charges, elles en tirent plus de vous, qu'elle ne vous en donnent.
Ce n’eſt pas à mey d’entreprendre vn Panegerique, où le merite ſurpaſſe de bien loin la plus haute Idée que l’on j’en puiſſe former:	Ce n'est pas à mei d'entreprendre un Panégerique, où le mérite surpasse de bien loin la plus haute Idée que l'on j'en puisse former:
Vous vox deuez à vous-meſme toute voſtre gioire, & il vous appartient ſouli de faire auelque choſe à voſtre auantage, & pour moy, bien que i’aye aſſez d’ardeur pour ſcuhaitter de dire quelque choſe à veſtre loüanje, ie n’ay pas aſſez de temerité pour l’entreprendre:	Vous vox devez à vous-même toute votre gioire, et il vous appartient souli de faire avelque chose à votre avantage, et pour moi, bien que j'aie assez d'ardeur pour scuhaiter de dire quelque chose à votre loüanje, quelque n'ai pas assez de témérité pour l'entreprendre:
ie ſeray tropheureux ſi ie puis contribuër quelque choſe à voſtre diuertiſſement, & ſi la leflure de ces Vraies Pretieuſes, que ie vous offre peut vous délaſſer, vn moment de vos penibles & contiuuelles occupations.	Ne serai tropheureux si on puis contribuer quelque chose à votre divertissement, et si la leflure de ces Vraies Pretieuses, que je vous offre peut vous délasser, un moment de vos pénibles et contivelles occupations.
Ie	Je
ſtay bien qu'à conſiderer cet Oæurage ſortant de mes mains, il perd quelque choſe de ſon prix, & que le nem de ſen Auiheur pourroit, par la reſuiation qu’il s’eſt acquiſe, vous le rendre plus conſiderable;	stai bien qu'à considérer cet Oæurage sortant de mes mains, il perd quelque chose de son prix, et que le nem de sen Avieur pourrait, par la résuiation qu'il s'est acquise, vous le rendre plus considérable;
Mais ie ne veux rien deuoir à autruy, où il s’agit de vous eſtre obligé:	Mais ici ne veux rien devoir à autrui, où il s'agit de vous être obligé:
Ouy, MONSEIGNEVR, ie prejere l’honneur de vous eſtre redeuable à vous ſeul de la protection que ie veus demande pour cette Cimedie, a tous les auantages que ie pourrois auoir de vous offrir vn Liure qui meriteroit & par luy, & par le nom de celuy qui l’uuroit fait, l’aueu d’vne perſonne Illuſtre, comme vous;	Oui, MONSEIGNEUR, je préjère l'honneur de vous être redevable à vous seul de la protection que je veux demande pour cette Cimédie, a tous les avantages que sans pourrais avoir de vous offrir un Livre qui mériterait et parfois, et par le nom de celui qui l'une fait,l’aueu Yl avait Fait, comme vous;
car au moins, vous iugerez qu’vn zele tout pur m’a fait oſer ce que i’entrepends, & que qui cherche à vous diuertir, cherchera touſiours auecque tout l’impreſſement poſſiE.	car au moins, vous jugerez qu'un zèle tout pur m'a fait oser ce que j'entrepends, et que qui cherche à vous divertir, cherchera toujours auecque tout l'impressement possiE.
ble les moyens de meriter la qualité qu’il prend auec voſtre permiſſion,	blé les moyens de mériter la qualité qu'il prend avec votre permission,
MONSEIGNEVR,	MONSEIGNEUR,
De voſtre tres-humble, tres, obeïſſant, & tres-fidelle ruiteur IrAN RIBOV.	De votre très-humble, très, obéissant, et très-fidelle ruiteur IrAN RIBOU.
Dpuis que la modeſtie, & l’inſolence ſont deux contraires, on ne les a iamais veuës mieux vnies qu’a fait dans la Preface l’Autheur pretendu des Pretieuſes Ridicules:	Dpuis que la modestie, et l'insolence sont deux contraires, on ne les a jamais vues mieux Tries qu'a fait dans la Préface l'Auteur prétendu des Pretieuses Ridicules:
Car ſi nous examinons ſes paroles, il ſemble qu’il ſoit aſſez mõdeſte pour craindre de faire meſtre ſon nom ſous la preſſe, cependant il cache ſous cette fauſſe vertu tout ce que l’inſolence a de plus effronté, & m'eſt.	Car si nous examinons ses paroles, il semble qu'il soit assez modeste pour craindre de faire mestre son nom sous la presse, cependant il cache sous cette fausse vertu tout ce que l'insolence a de plus effronté, et m'est.
ſur le theatre vne Satyre, qui quoy que ſous des images croteſques ne laiſſe pas de blaiſſer tous ceux qu’il a voulu accuſer;	sur le théâtre une Satire, qui quoi que sous des images crotesques ne laisse pas de blaisser tous ceux qu'il a voulu accuser;
il fait plus de Critique, il s’erige en luge, & condamne à la berne les Singes, ſans voir qu’il prononce vn Arreſt contre luy en le prononçant contre eux, puis qu’il eſt certain qu’il eſt Singe en tout ce qu’il fait, & que non ſeulement il a copié les Pretieuſes de Monſieur l’Abbé de Pure, ioüées par les ltaliens;	il fait plus de Critique, il s'erige en luge, et condamne à la berne les Singes, sans voir qu'il prononce un Arrêt contre lui en le prononçant contre eux, puis qu'il est certain qu'il est Singe en tout ce qu'il fait, et que non seulement il a copié les Pretieuses de Monsieur l'Abé de Pure, ioüées par les ltaliens;
Mais encore qu’il a imité par vne ſingerie, dont il eſt ſeul ca L able le Medecin volant, & pluſieurs autres pieces des meſmes Italiens qu’il n’imite pas ſeulement en ce qu’ils ont ioüé ſur leur theatre;	Mais encore qu'il a imité par une singerie, dont il est seul ca able le Médecin volant, et plusieurs autres pièces des mêmes Italiens qu'il n'imite pas seulement en ce qu'ils ont joué sur leur théâtre;
mais encor en leurs poſtures, cõtrefaiſant ſãs ceſſe ſurle ſien & Triuelin & Scaramoucheimais qu’atendre d’vn homme qui tire toute ſa gloire des Mémoires de Gillot-Gorgeu, qu’il a acheptez de ſa veufue, & dent il s’adopte tous les Ouurages.	mais encor en leurs postures, cõtrefaisant sans cesse surle sien et Trivelin et Scaramoucheimais qu'atendre d' Homme qui tire toute sa gloire des Moires de Gillot-Gorgeu, qu'il a cheptez de sa veuve, et dent il s'adopte tous les Ouvrages.
Mais c’eſt aſſez parler des Pretieuſes Ridicules, il eſt temps de dire vn mot des Vrayes, & tout ce quet'en diray, c’eſt ſeulement que ie leurs ay donné ce Nom, parce qu’elles parlent veritablement le langage qu’on attribuë aux Pretieuſes, & que ie n’ay pas pretendu par ce titre parler de ces perſonnes Illuſtres qui ſont trop au deſſus de la Satyre pour faire ſoupçonner que l’on ait deſſein de les y inſerer l’ay encore eu d’autres raiſons de les nommer ainſi;	Mais c'est assez parler des Pretieuses Ridicules, il est temps de dire int mot des Vraies, et tout ce quet-en dirai, c'est seulement que je leurs ai donné ce Nom, parce qu'elles parlent véritablement le langage qu'on attribue aux Prétieuses, et que je n'ai pas prétendu par ce titre parler de ces personnes Illustres qui sont trop au dessus de la Satyre pour faire soupçonner que l'on ait dessein de les y insérer l'ai encore eu d'autres raisons de les nommer ainsi;
qui n’eſtant connuës de pelſonne ne ſçauroient eſſie condamnées, que ſi l’on m’accuſe de condamner la Satyre, & pourtant d’en compoſer ie ne m’en defenderay pas icy, puis qu'elle eſt touſiours permiſe contre ceux qui font profeſſion de l’expoſer en public.	qui n'étant connues de pelsonne ne sauraient essie condamnées, que si l'on m'accuse de condamner la Satyre, et pourtant d'en composer Seigneur ne m'en défenderai pas ici, puis qu'elle est toujours permise contre ceux qui font profession de l'exposer en public.
Il ne peut plus reſter qu’vn ſcrupule dans l’eſprit du Lecteur:	Il ne peut plus rester qu'un scrupule dans l'esprit du Lecteur:
Sçauoir, pourquoy ie fais que mes Acteurs parlent tantoſt en inſencez, & tantoſt en gens tout à fait raiſonnables;	Savoir, pourquoi ainsi fais que mes Acteurs parlent tantôt en insencez, et tantôt en gens tout à fait raisonnables;
Mais qui examinera bien les Perſonnages qu’ils repreſentent, diſcernera’ aiſement que ce qu’ils diſent de juſte, c’eſt ſeulement par oüy dire, & qu’en ce qu’ils diſent d’eux-meſmes ls ne démentent point leurs caracters.	Mais qui examinera bien les Personnages qu'ils représentent, discernera aisément que ce qu'ils disent de juste, c'est seulement par ouï dire, et qu'en ce qu'ils disent d'eux-mêmes ls ne démentent point leurs caracters.
PERSONNAGES.	PERSONNAGES.
ARTEMISE.	ARTEMISE.
JPretieuſes.	JPretieuses.
ISCARIE.	ISCARIE.
LE BARON.	LE BARON.
de la Taupiniere.	de la Taupinière.
BEATRIX.	BEATRIX.
ſuiuante d’Artemiſe	suivante d'Artemise
ISABELLE.	ISABELLE.
ſuiuante d’Iſcarie.	suivante d'Iscarie.
FLANQVIN.	FLANQUIN.
valet de la raupiniere	valet de la ravpinière
PICOTIN.	PICOTIN.
Poëte.	Poète.
MONSIEVR.	MONSIEUR.
Greual Bourgeois voiſin d’Iſcarie.	Greubal Bourgeois voisin d'Iscarie.
La Scene eſt à Paris.	La Scène est à Paris.
LES VERITABLES PRETIEVSES COMEDIE	LES VÉRITABLES PRETIEUSES COMÉDIE
SCENE PREMIERE.	SCÈNE PREMIÈRE.
ISCARIE, ISABELLE,	ISCARIE, ISABELLE,
106 VE l’attente d’Artemiſe me cauſe de chagrin, ie ſuis la perſonne du monde la plus impatiente.	106 VE l'attente d'Artemise me cause de chagrin, ie suis la personne du monde la plus impatiente.
Allez luy dire que ie ſuis dans le dernier emportement de ne la point voir.	Allez lui dire que sans suis dans le dernier emportement de ne la point voir.
ISABELE.	ISABELE.
ie vais vous obeïr Madame, mais la voicy qui vient.	Ne vais vous obéir Madame, mais la voici qui vient.
SCENE II.	SCÈNE II.
ISCARIE, ARTEMISE.	ISCARIE, ARTEMISE.
BEATRIX, ISABELLE.	BEATRIX, ISABELLE.
ISCARIE.	ISCARIE.
I Rayment ma chere ie ſuis en numeur de pouſſer le dernier rude?	I Raiment ma chère ici suis en numeur de pousser le dernier rude?
contre vous.	contre vous.
13 vous n’auez guere d’exatitude meutre et dans vos promeſſes, le temps colere.	13 vous n'avez guère d'exatitude meutre et dans vos promesses, le temps colère.
a desja marqué deux pas?	a déjà marqué deux pas?
de.	de.
b Deux puis que ie vous attends.	 Beux puis que je vous attends.
ARTEMISE.	ARTEMISE.
Ah!	Ah!
ma chere il faut que vous ſçachiez qu’vn certain Marquis, m’eſt venu voir.	ma chère il faut que vous sachiez qu'un certain Marquis, m'est venu voir.
16	16
ISCARIE.	ISCARIE.
1 He!	1 He!
comment s’appelle-til A I ce Marquis	comment s'appelle-til A I ce Marquis
ARTEMISE.	ARTEMISE.
il s’appelle le Marquis de Mazarcantara, il ſçait tout à fait l’air de la ruëlle, c’eſt vn Galand de plein pied* qui s'explicque ſans aud Heſiter cune incertitude, a & ie n’ay iamais veu d’homme qui diſe les choſes plus congrüment.	il s'appelle le Marquis de Mazarcantara, il sait tout à fait l'air de la ruëlle, c'est un Galand de plein ied* qui s'explicque sans au Hésiter cune incertitude, à et un n'ai jamais vu d'homme qui dise les choses plus congrument.
I’ay pourtant remarqué vn deffaut en luy qui m’a penſé faie Rire.	J'ai pourtant remarqué un défaut en lui qui m'a pensé faye Rire.
re perdre mon ſerieux.	re perdre mon sérieux.
He quel!	He quel!
ISCARIE.	ISCARIE.
ARTEMISE.	ARTEMISE.
Il ne peut s’empeſcher de faire la reuerence en point d’Hongrie.	Il ne peut s'empêcher de faire la révérence en point d'Hongrie.
ISCARIE.	ISCARIE.
Ah!	Ah!
ma chere, il reſſemble donc au Marquis de Maſcarille,	ma chère, il ressemble donc au Marquis de Mascarille,
ARTEMISE.	ARTEMISE.
1G 4O SOR ce que vous dites, eſt vne verité toute purẽ.	1G 4O SOR ce que vous dites, est une vérité toute purence.
ISCARIE.	ISCARIE.
Ie croy que vous auez deſſein de faire bien des aſſauts d’appas, tie vous trouue dans voſtre bel aymable, 88 Bellel’inuinſible n’a pas encore gaſté l’æconomie de voſtre teſte, h vous ne fuſtes iamais n’a point mieux ſous les armes que vous desfriſé eſtes, que vos taſches aduantageuſes ſont bien placées, * i Habillee que vos graces donnent deſclat à voſtre col!	Je crois que vous avez dessein de faire bien des assauts d'appas, tye vous trouve dans votre bel aimable, 88 Belle inuinsible n'a pas encore gâté l'æconomie de votre tête, h vous ne fûtes jamais n'a point mieux sous les armes que vous défrisé êtes, que vos tâches avantageuses sont bien placées, * j' Abille que vos grâces donnent déclat à votre col!
& que les te m Coiffes nebres " qui enuironnent voſtre teſte releuent bien la blancheur de ce beau tout.	et que les te m Coiffes nébres " qui environnent votre tête relèvent bien la blancheur de ce beau tout.
ARTEMISE.	ARTEMISE.
Ah rma chere, vous faites trop de deſpence en beau diſcours* pour me dauber ſerieubelles cho:	Ah rama chère, vous faites trop de dépense en beau discours* pour me dauber serieubelles cho:
ſement;	sèment;
mais n’importe tout vous eſt licite & l’empire que me railler que vous auez ſur mon eſprit fait que ie n’excite pas mon fier contre vous.	mais n'importe tout vous est licite et l'empire que me railler que vous avez sur mon esprit fait que ie éexcite pas mon fier contre vous.
de me mets pas en colere.	de me mets pas en colère.
4 ISCARIE.	4 ISCARIE.
