A MADAME LA VCHESSE DE LORRAINE.	À MADAME LA VCHÉSE DE LORAINE.
ADAME,	ADAME,
treuué des perſonnes mortes pour auoir connu ſeulemẽt leurs maladies & quelques autres qui ſont tombées d’vn lieu eleué par la ſeule crainte qu’elles auoient de leur cheutte;	trouvé des personnes mortes pour avoir connu seulement leurs maladies et quelques autres qui sont tombées d'un lieu élevé par la seule crainte qu'elles avaient de leur chute;
i’ay ſi peur de n’agreer pus aroſtre ALTESSE, par l’offre que ie luy fais de cet ouurage, qu’il ſemble que l’effet ait deſia ſuiuy mon apprehenſion.	j'ai si peur de n'agréer pus arotre ALTESSE, par l'offre que ie ans fais de cet ouvrage, qu'il semble que l'effet ait déjà suivi mon appréhension.
Ie ſçay bien, Madame que comme il y a des vices ou la fuitte eſt meilleure que la reſiſtance, on voit auſſi des vertus que le ſilence exprime plus maieſtueuſement que les paroles;	Je sais bien, Madame que comme il y a des vices ou la fuite est meilleure que la résistance, on voit aussi des vertus que le silence exprime plus maiestueusement que les paroles;
& la nature a fait ſortir de ſa main des beautez que toutes les bouches de la Renõmee ne peuuent publier ſans corrompre quelque choſe de leur grace.	et la nature a fait sortir de sa main des beautés que toutes les bouches de la Renõmee ne peuvent publier sans corrompre quelque chose de leur grâce.
Il eſt Madame des perfections de voſtre ALTESSE, comme des choſes ſainctes dont on ne doit approcher qu’auec vne crainte religieuſe;	Il est Madame des perfections de votre ALTESSE, comme des choses saintes dont on ne doit approcher qu'avec venir crainte religieuse;
& s’en propoſer le recit, c’eſt vouloir chercher vne ocupation bien iuſte, mais qui demande vne longue vie, & vn eſprit auſſi grand & auſſi noble que ſon ſuiet.	et s'en proposer le récit, c'est vouloir chercher une occupation bien juste, mais qui demande une longue vie, et un esprit aussi grand et aussi noble que son sujet.
L’illuſtre maiſon dont vous eſtes ſortie n’eſt pas la ſeule choſe qui vous rend recommandable, vos bontez font vne partie de cette eſtime, & toutes ſes qualitez qui laiſſent de la hõte à voſtre ſexe, & de l’admiration au noſtre en font l’accompliſſement.	L'illustre maison dont vous êtes sortie n'est pas la seule chose qui vous rend recommandable, vos bonté a vne partie de cette estime, et toutes ses qualités qui laissent de la honne à votre sexe, et de l'admiration au vôtre en font l'accomplissement.
I’euſſe bien ſouhaité de ne vous offiir pas ſi peu que ie vous offre, & ie crains que ce preſent qui eſt vne marque de mon indigence, en ſoit encore vne de ma temerité:	J'eusse bien souhaité de ne vous offiir pas si peu que je vous offre, et ie crains que ce présent qui est une marque de mon indigence, en soit encore une de ma témérité:
Mais i’ay forcé toutes ſortes de conſiderations, i’ay voulu eſtre temeraire;	Mais j'ai forcé toutes sortes de considérations, j'ai voulu être téméraire;
& i’ay crû que la honte eſtoit vn crime lors qu’elle nous empeſchoit d’aprocher de la vertu.	et j'ai cru que la honte était un crime lors qu'elle nous empêchait d'approcher de la vertu.
Il y a certains pechez pour leſquels Dieu & les hommes n’ont point fait de cha-- –- .	Il y a certains péchés pour lesquels Dieu et les hommes n'ont point fait de cha- –-chez .
V – ſtiment;	V Votre stiment;
peut eſtre Madame que celuy que ie fais eſt de cette nature, & qu’en tout cas vous aurez aſſez de bonté pour me le pardonner quand vous ſçaurés que ma paſſion eſt pluſtoſt aueugle que mon choix.	peut -être Madame que celui que votre fais est de cette nature, et qu'en tout cas vous aurez assez de bonté pour me le pardonner quand vous saurez que ma passion est plutôt aveugle que mon choix.
Et ſi vn Empereur a dit autrefois qu’aucun ne s’en deuoit retourner triſte apres auoir parlé à vn Prince:	Et si ici Empereur a dit autrefois qu'aucun ne s'en devait retourner triste après avoir parlé à un Prince:
ie me tiens le plus glorieux homme du monde d’auoir parlé à vne des vertueuſes Princeſſes de noſtre cempey de de lupauoinnic agreer les proteſtations que ie fais d’eſtre eternellement.	Elle me tiens le plus glorieux homme du monde d'avoir parlé à une des vertueuses Princesses de notre cempéi de de lupavoinnic agréer les protestations que je fais d'être éternellement.
HRGYMENT 060 DV PREMIER Alds	HRGYMENT 060 DU PREMIER Alds
Odrigue obligé de partir pour combatre les Mores, dit adieu à Chimene & reſſent en ſon ame vne triſteſſe ſi grande de ce depart, qu’il ne ſe conſole que dans l’eſperance qu’il a de la tteuuer conſtante dans ſon amour, & de triompher de ſes ennemis.	Odrigue obligé de partir pour combattre les Mores, dit adieu à Chimène et ressent en son âme un tristesse si grande de ce départ, qu'il ne se console que dans l'espérance qu'il a de la tteuuer constante dans son amour, et de triompher de ses ennemis.
L’Infante qui par compleſance auoit autrefois dõné Rodrigue à Chimene, ſe treuue reduitte à la neceſſité de faire voir ſõ cœur à Leonor ſa gouuernante, & ne fait plus ſerupule de luy declarer quelle brule pour Rodrigue;	L'Infante qui par complesance avait autrefois dõné Rodrigue à Chimène, se trouve réduite à la nécessité de faire voir s cœur à Leonor sa gouvernante, et ne fait plus sérupule de lui déclarer quelle brule pour Rodrigue;
& que les conſiderations de ſa naiſſance, la touchent moins que ſa paſſion.	et que les considérations de sa naissance, la touchent moins que sa passion.
Quelque effort que faſle Leonor pour l’en diuertir, elle ſe promet tout à ſon aduantage:	Quelque effort que fâle Leonor pour l'en divertir, elle se promet tout à son avantage:
& demeure dans la reſoiution de ne rien eſpargner pour ſon repos:	et demeure dans la résoiution de ne rien épargner pour son repos:
Chimene apres le depart de Rodrigue combatuë des reſſentimens de l’hon- reur & de l’amour, ſe treuue eſtonnée, & ne ſçait encore ſi elle doit plus à la mort de ſon pere & à la pitié, qu’à la foy qu’elle auoit iurée à ſon Amãt:	Chimène après le départ de Rodrigue combattue des ressentiments de l'hon- reur et de l'amour, se trouve étonnée, et ne sait encore si elle doit plus à la mort de son père et à la pitié, qu'à la foi qu'elle avait jurée à son Amenez:
Neantmois par quelques douces violences qu’elle ſe fait, elle ne peut oublier ce dernier, & conſent preſque par force à pourſuiure le premier deſſein qu’elle auoit pour luy.	Neantmois par quelques douces violences qu'elle se fait, elle ne peut oublier ce dernier, et consent presque par force à suivre le premier dessein qu'elle avait pour lui.
LESEEVNS.	LESEUNS.
RODRIGVE, amoureux de Chimene.	RODRIGUE, amoureux de Chimène.
eelnnanace	éelnanace
d.	d.
vucienara, Mautes	vucienara, Mautes
