Ar grace & Priuilege du Roy, donné à Paris le TII.	Ar grâce et Privilège du Roi, donné à Paris le TY.
iour de Mars 1647.	jour de Mars 1647.
Signé le Brun, il eſt permis à Anthoine de Sommauille, Marchand Libraire à Paris, d'imprimer vne piece de Theatre, intitulée La Mort d’Aſdrubal, Tragedie du ſieur de Mont-Fleury, & ce durant l’eſpace de cinquans, auec deffence à toutes ſortes de perſonnes, de quelque qualité qu’ils ſoient, de l’imprimer ou faire imprimer, ſur les peines portees par ledis Priuilege.	Signé le Brun, il est permis à Anthoine de Sommaville, Marchand Libraire à Paris, d'imprimer une pièce de Théâtre, intitulée La Mort d'Asdrubal, Tragédie du sieur de Mont-Fleuri, et ce durant l'espace de cinquants, avec défense à toutes sortes de personnes, de quelque qualité qu’ils soient, de l'imprimer ou faire imprimer, sur les peines porte par ledis Privilège.
Ledit de Sommauille a aſſocié auec luy Touſſainct Quinet, auſſi Marchand Libraire à Paris, ſuiuant l’accord fait entr’eux.	Ledit de Sommauille a associé avec lui Toussaint Quinet, aussi Marchand Libraire à Paris, suivant l'accord fait entr'eux.
MONSIEV PRIE R R, PROCVREVR AV PARLEMENT de Paris, & Controlleur Tiers Referand aire.	MONSIEU PRIE R , PROCVREUR AU PARLEMENT de Paris, et Controlleur Tiers Referand aire.
2	2
Ie preſente vn ouurage d'vn bel eſprit à celuy dont la ſuffiſance eſt capable de l’eſtimer, comme il faut & de luy donner le prix qu’il merite.	Je présente un ouvrage d'une bel esprit à celui dont la suffisance est capable de l'estimer, comme il faut et de mieux donner le prix qu'il mérite.
L’Autheur m’a permis d’en diſpoſer, & i’ay creu que ie ne pouuois mieux preſenter cette piece qu’à vous, puis que vous ſçauez cognoiſtre parfaictêment l’excelence des belles choſes.	L'Auteur m'a permis d'en disposer, et j'ai cru que sans ne pouvais mieux présenter cette pièce qu'à vous, puis que vous savez connaître parfaictêment l'excelence des belles choses.
On croira peut-eſtre que c’eſt le reſſentiment des obligations que ie vous ay qui me porte à vous rendre cét hommage, mais encor que ie ſois parfaitement recognoiſſant, ie vous prie de croire que ie ne le rends pas tant à vos biens-faits qu’a vous meſme.	On croira peut-être que c'est le ressentiment des obligations que je vous a qui me porte à vous rendre cet hommage, mais encor que je sois parfaitement reconnaissant, je vous prie de croire que je ne le rends pas tant à vos biens-faits qu'a vous porte.
Cette rare probité qui vous fait paraiſtre incorruptible dans vne profeſſion où la corruption eſt ſi commune:	Cette rare probité qui vous fait paraître incorruptible dans une profession où la corruption est si commune:
Cette belle affabilité qui vous fait eſtimer dans les plus belles compagnies, comme vôtre intelligence aux affaires, vous fait conſiderer aux Cours ſouueraines;	Cette belle affabilité qui vous fait estimer dans les plus belles compagnies, comme votre intelligence aux affaires, vous fait considérer aux Cours souueraines;
enfin cette grande eſtenduë de cœur qui vous fait aymer tout le monde & moy en particulier, ſont les motifs qui m’ont excité à declarer au public, que les plus rares productions peuuent receuoir vn nouueau charactere de merite paraiſſant ſous voſtre nom, & que la plus glorieuſe qualité que ie porte c’eſt celle de	enfin cette grande étendue de cœur qui vous fait aimer tout le monde et moi en particulier, sont les motifs qui m'ont excité à déclarer au public, que les plus rares productions peuvent recevoir un nouveau charactère de mérite paraissant sous votre nom, et que la plus glorieuse qualité que je porte c'est celle de
MONSIEVR	MONSIEUR
PRIPIDEOIOT.	PRIPIDEOIOT.
