Couvertures supérieure et inférieute en couleur	Couvertures supérieure et inférieute en couleur
TRAGE-COMEDIE, ar P.	TRAGE-COMÉDIE, ar P.
DV RTER, Secretaire de Monſeigneur le Duc de Pandoſme.	DU RTER, Secrétaire de Monseigneur le Duc de Pandôme.
AA TARTO,.	ÀA TARTO,.
Chez ANTHOINE DE SOMMAVILLE, au Palais dans la petite Salle, à l’Eſcu de France,	Chez ANTHOINE DE SOMAVILLE, au Palais dans la petite Salle, à l'Écu de France,
LM.	LM.
DC.	DC.
XXXVI.	XXXVI.
521 VEC PRIRILEGE DE.	521 VEC PRIRILEGE DE.
ROY.	ROY.
A TRES-HA ET TRES-PVISSANT.	À TRÈS-HA ET TRÈS-PVISSANT.
L & VT.	L et VT.
PRINCE, A T DVC DE VANDOSME DE MERCOEVR, DE PENTHIEVRE, de Beaufort & d’Eſtampes, Prince d’Anet & de Martigues, &c.	PRINCE, A T UC DE VANDOSME DE MERCOEUR, DE PENTHIEURE, de Beaufort et d'Étampes, Prince d'Anet et de Martigues, etc.
Pair de France.	Pair de France.
Cleomedon, que i’oſe auiourd’huy vous preſenter;	Cléomédon, que j'ose aujourd'hui vous présenter;
Vous le connoiſſez, puis qu’il eſt né en voſtre maiſon, & vous l’auez tou ſiours ſi fauorablement eſleue depuis ſa naiſſance, qu’il ne peut plus paſſer pour incognu aupres de voſtre Grandeur.	Vous le connaissez, puis qu'il est né en votre maison, et vous l'avez tou si si favorablement esleue depuis sa naissance, qu'il ne peut plus passer pour inconnu auprès de votre Grandeur.
Il eſt Prince, Mais il n'eſt pas de ceux qui n'ont beſoin que d’eux-meſmes pour ſe conſeruer l’éclat d’vne condition ſi releuée;	Il est Prince, Mais il n'est pas de ceux qui n'ont besoin que d'eux-mêmes pour se conserver l'éclat d'une condition si relevée;
Sa puiſſance n'eſt pas capable de trauailler toute ſeule à l’eſtabliſſement de ſagloire, & s’il n’eſt ſeçouru de l’eſtime, dont vous l’auez touſiours honnoré, ie de ſeſpereray bien-toſt de ſon auancement.	Sa puissance n'est pas capable de travailler toute seule à l'établissement de sagloire, et s'il n'est seçouru de l'estime, dont vous l'avez toujours honoré, une de sespérerai bientôt de son avancement.
Par cette precieuſe eſtime il a commence de .	Par cette précieuse estime il a commence de .
162?	162?
deuenir grand, & par elle ſeule il s’eſt fait meſme conſiderer par ces Iuges ſeueres, qui ne trouueroient rien d'herencontroit pas.	devenir grand, et par elle seule il s'est fait rendre considérer par ces Juges sévères, qui ne trouveraient rien d'hérencontrait pas.
Continuez,-luy donc, Monſeigneur, cét heureux auantage, & iugeZ apres tout qu'il eſt de la gloire d’vn grand Prince de proteger vn Prince qui ne peut ſubſiſter de luymeſme.	Continuez,-lui donc, Monseigneur, cet heureux avantage, et jugez après tout qu'il est de la gloire d'un grand Prince de prote un Prince qui ne peut subsister de hommes.
Cleomedon eſt né ſeulement pour vous plaire, permettez qu’il viue ſeulement pour s'auouer de vous;	Clomédon est né seulement pour vous plaire, permettez qu'il vive seulement pour s'avouer de vous;
Et puis que ie ne veux viure que pour le meſme deſſein pour lequel eſt né celu y que ie vous preſente, permettez au ßi que ie puiſſe inceſſamment publier que	Et puis que ici ne veux vivre que pour le reste dessein pour lequel est né celu y que je vous présente, permettez au que ie puisse incessamment publier que
De voſtre Grandeur.	De votre Grandeur.
Le tres-humble, tres-obeyſſant, & tres-fidelle ſeruiteur.	Le très-humble, très-obéissant, et très-fidelle serviteur.
DV RYER.	DU RYER.
OVIS par la grace de Dieu Roy de France & de Nauarte, A nos amez & feaux Conſeillers les Gens tenans nos Cours de Parlement, Maiſtre des Requeſtes ordinaires de noſtre Hoſtel, Baillifs, Seneſchaux, Preuoſts, leurs Lieutenans, & autres nos Iuſticiers & Oſficiers qu’il appartiendra, Salut.	OUÏS par la grâce de Dieu Roi de France et de Navarte, A nos âmez et féaux Conseillers les Gens tenants nos Cours de Parlement, Maître des Requêtes ordinaires de notre Hôtel, Baillifs, Sénéchaux, Preuôts, leurs Lieutenants, et autres nos Justiciers et Osficiers qu'il appartiendra, Salut.
