B A 2 DESMVSLO A	B A 2 DESMUSLO A
ARGVMENT.	ARGUMENT.
Es Muſes charmées de la glorieuſe reputation de noſtre Monarque, & du ſoin que ſa Majeſté prend de faire fleurir tous les Arts dans l’étenduë de ſon Empire;	Es Muses charmées de la glorieuse réputation de notre Monarque, et du soin que sa Majesté prend de faire fleurir tous les Arts dans l'étendue de son Empire;
quittent le Parnaſſe pour venir à ſa Cour.	quittent le Parnasse pour venir à sa Cour.
Mnémoſine * qui dans les grandes C’eſt la meImages qu’elle conſerue de l’Antiquité, moire.	Mnémosine * qui dans les grandes C'est la meImages qu'elle conserve de l'Antiquité, moire.
ne trouue rien d’égal à cét Auguſte Prince, prend l’occaſion du voyage de ſes Filles pour contenter le juſte deſir qu’elle a de le voir;	ne trouve rien d'égal à cet Auguste Prince, prend l'occasion du voyage de ses Filles pour contenter le juste désir qu'elle a de le voir;
& lors qu’elles arriuent icy fait auec elles l’ouuerture du Theatre par le Dialogue qui ſuit.	et lors qu'elles arrivent ici fait avec elles l'ouverture du Théâtre par le Dialogue qui suit.
DIALOGVE DE MNEMOSINE, ET DES MVSES.	DIALOGUE DE MNEMOSINE, ET DES MUSES.
MNEMOSINE.	MNEMOSINE.
Nfin apres tant de hazards Nous découurons les heureuſes Prouinces Où le plus ſage & le plus grãd des Princes Fait aſſembler de toutes parts La gloire, les Vertus, l’abondance & les Arts.	Nfin après tant de hasards Nous découurons les heureuses Provinces Où le plus sage et le plus grands des Princes Fait assembler de toutes parts La gloire, les Vertus, l'abondance et les Arts.
LES MVSES Rangeons nous ſous ſes loix Il eſt beau de les ſuiure Rien n’eſt ſi doux que de viure A la Cour de LovYs le plus parfait des RoYS.	LES MUSES Rangeons nous sous ses lois Il est beau de les suivre Rien n'est si doux que de vivre À la Cour de Louvis le plus parfait des RoYS.
MNEMOSINE.	MNEMOSINE.
Viuant ſous ſa conduite, Muſes, dans vos Concerts ChanteZ ce qu’il a fait, chantez ce qu’il médite, Et portez-en le bruit au bout de l’Vniuers.	Vivant sous sa conduite, Muses, dans vos Concerts Chantez ce qu'il a fait, chantez ce qu'il médite, Et portez-en le bruit au bout de l'Univers.
Dans ce recit charmant faites ſans ceſſe entendre A l’Empire François ce qu'il doit eſperer,	Dans ce récit charmant faites sans cesse entendre À l'Empire Français ce qu'il doit espérer,
Au monde entier ce qu’il doit admirer, dann dioys ce quus aoinent aprendre,	Au monde entier ce qu'il doit admirer, dann diois ce quus a aprendre,
MNEMOSINE.	MNEMOSINE.
Rangeons nous ſous ſes loix, Il eſt beau de les ſuiure, Rien n'eſt ſi doux que de viure A la Cour de LOVYS, le Modele des ROYS.	Rangeons nous sous ses lois, Il est beau de les suivre, Rien n'est si doux que de vivre A la Cour de LOUIS, le Modèle des ROIS.
t T Ous les Arts établis des-ja dans le RoyauY me ( s’eſtant aſſemblez de mille endroits pour receuoir plus dignement ces doct es Filles de Iupiter, auſquelles ils croyent deuoir leur origine) prennent reſolution de faire en faueur de chacune d’elles vne entrée particuliere.	 TELLES Ous les Arts établis déjà dans le RoyauY me ( s'étant assemblés de mille endroits pour recevoir plus dignement ces doct es Filles de Jupiter, auxquelles ils croient devoir leur origine) prennent résolution de faire en faveur de chacune d'elles une entrée particulière.
Apres quoy pour les honorer toutes enſemble, ils repreſentent la celebre victoire qu’elles remporterent autrefois ſur les neuf Filles de Pierus.	Après quoi pour les honorer toutes ensemble, ils représentent la célèbre victoire qu'elles remportèrent autrefois sur les neuf Filles de Pierus.
Les neuf Sœurs.	Les neuf Sœurs.
Muſes Chantantes.	Muses Chantes.
Meſſieurs le Gros, Fernon l’aiſné, Fernon le jeune, Lange, Cottereau, S.	Messieurs le Gros, Fernon l'aîné, Fernon le jeune, Lange, Cotteau, S.
Iean, & Buffequin Pages de la Muſique de la Chambre.	Jean, et Buffequin Pages de la Musique de la Chambre.
Auger, & Luden Pages de la Chapelle.	Auger, et Luden Pages de la Chapelle.
Les ſept Arts.	Les sept Arts.
Meſſieurs Hedoüin, d’Eſtiual, Gingan, Blondel, Rebel, Magnan, & Gaye.	Messieurs Hédouin, d'Estival, Gingan, Blondel, Rebel, Magnan, et Gaie.
PREMIERE ENTRE’E.	PREMIÈRE ENTRE'E.
II.	II.
ENTRE’E.	ENTRE.
4 Our honorer Melpomene qui preſide à T la Tragedie, l’on fait paroiſtre Pyrâme & Thisbé qui ont ſeruy de ſujet à l’vne de nos plus anciennes pieces de Theatre.	4 Our honorer Melpomene qui preside à T ha Tragedie, l'on fait paraître Pyrâme et Thisbé qui ont servi de sujet à l'une de nos plus anciennes pièces de Théâtre.
Pirâme & Thisbé.	Pirme et Thisbé.
Pyrâme, Monſieur le Grand.	Pyrâme, Monsieur le Grand.
Thisbé, Le Marquis de Mirepoix.	Thisbé, Le Marquis de Mirepoix.
III.	III.
ENTRE’E.	ENTRE.
TAlie, à qui la Comedie eſt conſacrée a Y pour ſon partage vne piece comique repreſentée par les Comediens du Roy, & com-Moliere poſée par celuy de tous nos Poëtes, qui dans Troupe.	TAlie, à qui la Comédie est consacrée a Y pour son partage une pièce comique représentée par les Comédiens du Roi, et com-Moliere posée par celui de tous nos Poètes, qui dans Troupe.
ce genre d’écrire peut le plus juſtement ſe comPalel ada allcelells,	ce genre d'écrire peut le plus justement se comPalel ada allcells,
PASTORALE COMIQVE.	PASTORALE COMIQUE.
NOMS DES ACTEVRS.	NOMS DES ACTEURS.
Iris jeune Bergere.	Iris jeune Bergère.
Lycas riche Paſteur.	Lycas riche Pasteur.
Filene riche Paſteur.	Filène riche Pasteur.
Coridon jeune Berger.	Coridon jeune Berger.
La Grange.	La Grange.
Berger enjoüé.	Berger enjoüé.
Vn Paſtre.	Un Pastre.
Madlle.	Madlle.
de Brie.	de Brie.
Moliere.	Molière.
Deſtiual.	Destiual.
Blondel.	Blondel.
Chaſteau-neuf.	Château-neuf.
Les Sieurs la Pierre, & Fauier.	Les Sieurs la Pierre, et Favier.
Les trois Magiciens aßiſtans & chantans ſont.	Les trois Magiciens assistants et chant sont.
Meſſieurs le Gros, Don, & Gaye.	Messieurs le Gros, Don, et Gaye.
Ils chantent.	Ils chantent.
Eeſſe des appas Ne nous refuſe pas La grace qu’implorent nos bouches, Nous t’en prions par tes rubans, Par tes boucles de diamans, 2 Ton rouge, ta poudre, tes mouches, Ton maſque, ta coëffe & tes gans.	Eesse des appas Ne nous refuse pas La grâce qu'implorent nos bouches, Nous t'en prions par tes rubans, Par tes boucles de diamants, 2 Ton rouge, ta poudre, tes mouches, Ton masque, ta coëffe et tes gans.
82 O toy?	82 Ô toi?
qui peux rendre agreables Les viſages les plus mal-fais, Répens, Venus, de tes attrais Deux ou trois dozes charitables Sur ce muſeau tondu tout frais.	qui peux rendre agréables Les visages les plus malhais, Répens, Venus, de tes attrais Deux ou trois doses charitables Sur ce museau tondu tout frais.
Ah!	Ah!
qu’il eſt beau Le jouuenceau,	qu'il est beau Le jouuenceau,
Deeſſe des appas Ne nous, &c.	Deesse des appas Ne nous, etc.
Ah!	Ah!
Ah!	Ah!
qu’il eſt beau!	qu'il est beau!
ah!	ah!
qu’il eſt beau!	qu'il est beau!
Qu’il va faire mourir de belles:	Qu'il va faire mourir de belles:
Aupres de luy les plus cruelles Ne pouront tenir dans leur peau, Ah!	Auprès de Seigneur les plus cruelles Ne pourront tenir dans leur peau, Ah!
qu’il eſt beau Le jouuenceau!	qu'il est beau Le jouuenceau!
An!	An!
qu u eſt veau:	 est veau:
un:	un:
qu'it eſt beau!	qu'it est beau!
Hſo, ho, ho, ho, ho, ho.	Hso, ho, ho, ho, ho, ho,
S23 u’il eſt joli, Gentil, poli, u’il eſt joly, qu’il eſt joly, Eſt-il des yeux qu’il ne rauiſſe?	 il est joli, Gentil, poli, il est joli? qu'il est joli, Gentil des yeux pil ne y,
Il paſſe en beauté feu Narciſſe Qui fut vn blondin accompli.	Il passe en beauté feu Narcisse Qui fut un blondin accompli.
Auit ep jolr, Gentil, poli, Qu’il eſt joli, qu’il eſt joli, Hi, hi, hi, hi, hi, hi.	Àuit ép jolr, Gentil, poli, Qu'il est joli, qu'il est joli, Hi, hi, hi, hi, hi, hi.
Les ſix Magiciens aſſiſtans, & dançans ſont.	Les six Magiciens assistants, et dançans sont.
Les Sieurs Chicaneau, Bonard, Noblet le cadet, Arnald, Mayeu, & Foignard.	Les Sieurs Chicaneau, Bonard, Noblet le cadet, Arnald, Majeu, et Foignard.
A troiſiéme Scene eſt entre Lycas & FiElene, riches Paſteurs.	À troisième Scène est entre Lycas et FiÉlène, riches Pasteurs.
Filene chante.	Filène chante.
Aiſſez cheres brebis les herbettes naiſſantes I Ces prés & ces ruiſſeaux ont dequoy vous charmer;	Aissez chères brebis les herbettes naissantes I Es près et ces ruisseaux ont dequoy vous charmer;
Mais ſi vous deſirez viure touſiours contentes, Petites innocentes Gardez vous bien d’aymer.	Mais si vous désirez vivre toujours contentes, Petites innocentes Gardez vous bien d'aimer.
Lycas voulant faire des Vers nomme le nom d’iris la Maiſtreſſe en preſence de Filene ſon Riual, dont Filene en colere chante.	Lycas voulant faire des Vers nomme le nom d'iris la Maîtresse en présence de Filène son Rival, dont Filène en colère chante.
ILENE.	ILENE.
Eſt-ce toy que j'entens, temeraire, eſt-ce toy Qui nommes la beauté qui me tient ſous ſa loy?	Est-ce toi que j'entends, téméraire, est-ce toi Qui nommes la beauté qui me tient sous sa loi?
CYCAS, reſpond.	CYCAS, répond.
Ouy c’eſt moy, ouy c'eſt moy.	Oui c'est moi, oui c'est moi.
LENE.	LENE.
Oſes-tu bien en aucune façon Proferer ce beau nom?	Oses-tu bien en aucune façon Proférer ce beau nom?
LAS.	LAS.
Hé pourquoy non?	Hé pourquoi non?
hé pourquoy non?	hé pourquoi non?
LENE.	LENE.
Iris charme mon ame, Et qui pour elle aura Le moindre brin de flâme Il s’en repentira.	Iris charme mon âme, Et qui pour elle aura Le moindre brin de flamme Il s'en repentira.
Ie me moque de cela, Ie me moque de celã.	Je me moque de cela, Je me moque de celants.
LENE.	LENE.
Ie t’eſtrangleray, mangeray, Si tu nommes jamais ma belle:	Je t'étranglerai, mangerai, Si tu nommes jamais ma belle:
Ce que je dis je le feray, Ie t'eſtrangleray, mangeray, Il ſuffit que j'en ay juré:	Ce que je dis je le ferai, Je t'étranglerai, mangerai, Il suffit que j'en ai juré:
Quanu tes Dieux prenuroient ia querele Ie t’eſtrangleray, mangeray, Si tu nommes jamais ma belle.	Quanu tes Dieux prenuraient ja querele -là t'étranglerai, mangerai, Si tu nommes jamais ma belle.
A S Bagatelle, bagatelle.	À S Bagatelle, bagatelle.
A quatriéme Scene eſt entre Lycas & Iris Ejeune Bergere, dont Lycas eſt amoureux.	À quatrième Scène est entre Lycas et Iris Ejeune Bergère, dont Lycas est amoureux.
La cinquiéme Scene eſt entre Lycas & vn Paſtre, qui aporte vn cartel à Lycas de la part de Filene ſon riual.	La cinquième Scène est entre Lycas et un Pastre, qui aporte un cartel à Lycas de la part de Filène son rival.
La ſixiéme Scene eſt entre Lycas & Coridon.	La sixième Scène est entre Lycas et Coridon.
La ſeptiéme Scene eſt entre Lycas & Filene:	La septième Scène est entre Lycas et Filène:
Filene venant pour ſe battre chante.	Filène venant pour se battre chante.
Arreſte, malheureux, Tourne, tourne viſage, Et voyons qui des deux Obtiendra l’auantage.	Arrête, malheureux, Tourne, tourne visage, Et voyons qui des deux Obtiendra l'avantage.
Lycas parle, & Filene reprend.	Lycas parle, et Filène reprend.
C’eſt par trop diſcourir, Allons il faut mourir.	C'est par trop discourir, Allons il faut mourir.
