M.	M.
DC.	DC.
LXII.	LXII.
Auec Priuilege du Roy.	Avec Privilège du Roi.
A SON ALTESSE ROYALE MADEMOISELLE	À SON ALTESSE ROYALE MADEMOISELLE
ADEMOISELLE,	ADEMOISELLE,
Le fort attachement que voſtre Aleſſe Royale a pour toutes les che es qui regardent l’Eſprit & la geieroſité, donne tant de ſujet de vous ier.	Le fort attachement que votre Alesse Royale a pour toutes les che ès qui regardent l'Esprit et la geierosité, donne tant de sujet de vous jer.
, & de vous admirer, que n’ay pû me diſpenſer, quoy qu’inigne de cét honneur, de ſuiure eux que le reſpect & le deuoir ont ait parler lors qu’ils en ont trouuë heureuſe occaſion.	, et de vous admirer, que n'ai pu me dispenser, quoi qu'inigne de cet honneur, de suivre eux que le respect et le devoir ont ait parler lors qu'ils en ont trouve heureuse occasion.
Vous eſtes l’Heoïne de noſtre ſiecle, & la viſible Minerue de noſtre aage, & les Mues Françoiſes n’en reconnoiſſent point l’autres.	Vous êtes l'Heoïne de notre siècle, et la visible Minerve de notre âge, et les Mues Françaises n'en reconnaissent point l'autres.
Elles viennent vous offrir eurs Ouurages, & trouuent plus de gloire à tomber dans l’admiration de voſtre bel Eſprit, que de vous voir dans celle de leur production.	Elles viennent vous offrir eurs Ouvrages, et trouvent plus de gloire à tomber dans l'admiration de votre bel Esprit, que de vous voir dans celle de leur production.
Voſtre ALTESSE ROYALE eſt toute admirable, & ne peut trouuen que fort peu de choſes qui ſoient dignes d’eſtre admirées d’elle.	Votre ALTESSE ROYALE est toute admirable, et ne peut trouven que fort peu de choses qui soient dignes d'être admirées d'elle.
Auſſi lors que ie prens la hardieſſe de luy dedier Roſelie, qu’elle m’a fait la grace de ſoufrir, & d’approuuer;	Aussi lors que ie prends la hardiesse de lui dédier Roselie, qu'elle m'a fait la grâce de soufrir, et d'approuver;
Ie n’ay pas la	Je n'ai pas la
EPISTRE.	ÉPÎTRE.
vanité de croire qu’elle luy donnera le moindre plaiſir;	vanité de croire qu'elle avait donnera le moindre plaisir;
Mais ie viens vous prier, MADEMOISELLE, de permettre qu’elle porte le nom glorieux de voſtre ALTESSE ROYALE;	Mais ici viens vous prier, MADEMOISELLE, de permettre qu'elle porte le nom glorieux de votre ALTESSE ROYALE;
Ce n’eſt que ſous cet auguſte nom qu’elle peut eſtre receuë du public, & ſoufferte des perſonnes d’eſprit.	Ce n'est que sous cet auguste nom qu'elle peut être reçue du public, et soufferte des personnes d'esprit.
I’ay l’honneur d'eſtre à vous, MADEMOISELLE, & ie ſerois bien aiſe que ce petit preſent pû eſtre vn teſmoignage du deſſein que i’ay d’y eſtre toute ma vie, & de ſacrifier mes veilles à voſtre diuertiſſement.	J'ai l'honneur d'être à vous, MADEMOISELLE, et ie serais bien aise que ce petit présent pu être un témoignage du dessein que j'ai d'y chang toute ma vie, et de sacrifier mes veilles à votre divertissement.
