Valable pour tout ou partie du document reproduit	Valable pour tout où partie du document reproduit
L’AMANT LIBERAI TRAGI-COMEDIE, P AR MONSIEVR DE SCVDERT	L'AMANT LIBÉRAI TRAGI-COMÉDIE, P R MONSIEUR DE SCUDERT
A PARIS, Chez AVGVSTIN COVRBE’, Libraire & Imprimeur de Monſeigneur Frere du Roy, au Palais, en la petite ſalle à la Palmé.	À PARIS, Chez AUGUSTIN COURBE', Libraire et Imprimeur de Monseigneur Frère du Roi, au Palais, en la petite salle à la Palmé.
E LA REINE.	E LA REINE.
Ie n'aurois iamais eu l’audace d’ofrir ce Poëme à V.	Je n'aurais jamais eu l'audace d'ofrir ce Poème à V.
M.	M.
ſi ie n’auois apris qu’il a eu l’honneur de luy plaire, toutes les fois qu’on l’a repreſenté deuant Elle:	si ici n'avais appris qu'il a eu l'honneur de lui glaire, toutes les fois qu'on l'a représenté devant Elle:
Il eſt bien vray qu’en cela, ma ioye n’eſt pas ſans quelque crainte, par ce que ié n’ignore point auſſi, que ſa bonté luy faict ſouuent aprouuer en apparence, ce que ſon iugement condamne en effect.	Il est bien vrai qu'en cela, ma joie n'est pas sans quelque crainte, par ce que ié j'ignore point aussi, que sa bonté avait fait souvent aprouuer en apparence, ce que son jugement condamne en effet.
Mais enfin MADAME, ſoit que i’eſprouue en eette aduenture, ou voſtre iuſtice ou voſtre clemence, ie les tiens eſgalement glorieuſes:	Mais enfin MADAME, soit que j'éprouve en cette aventure, ou votre justice ou votre clémence, que les tiens également glorieuses:
& pourueu que V.	et pourvu que V.
M.	M.
connoiſſe mon zele comme mon Ouurage, i’eſpere que la perfection de l’vn, luy faira ſupporter les deffauts de l’autre.	connaisse mon zèle comme mon Ouvrage, j'espère que la perfection de l'un, lui jours supporter les défauts de l'autre.
Ie dis les deffauts (MADAME) pour les vers qui partent de moy, car pour le ſuiet, V.	Je dis les défauts (MADAME) pour les vers qui partent de moi, car pour le sujet, V.
M.	M.
ſçait bien;	ait bien;
que Ceruantes n’en a pas fait de mauuais.	que Cervantes n'en a pas fait de mauvais.
Cét Aut heur eſtoit veritablement, vn des plus beaux eſprits de toute l’Eſpagne;	Cet Aut eur était véritablement, un des plus beaux esprits de toute l'Espagne;
& ſi ceux de ſa Nation diſent ES DE LOPE, quand ils veulent donner la plus haute loüange à quelque ouurage de Poëſie, ie penſe que pour la Proſe, ils peuuent dire ES DE CERVANTES, auec autant de raiſon.	et si ceux de sa Nation disent ES DE LOPE, quand ils veulent donner la plus haute louange à quelque ouvrage de Poésie, ie pense que pour la Prose, ils peuvent dire ES DE CERVANTES, avec autant de raison.
C’eſt donc mon AMANT LIBERAL (MAD’AME) qui ſe iette aux pieds de V.	C'est donc mon AMANT LIBÉRAL (MAD'ÂME) qui se jette aux pieds de V.
M.	M.
pour luy demander ſa protection:	pour notre demander sa protection:
ie preuoy qu’il en aura beſoin;	Elle preuvoi qu'il en aura besoin;
& que tout François qu’il eſt maintenant, il ſe trouuera des gents, qui l’attaqueront en ennemy.	et que tout Français qu'il est maintenant, il se trouvera des gents, qui l'attaqueront en ennemi.
mais MADAME, empeſchez s’il vous plaiſt, que leur ſureur ne mette en pieces, ce pauure Sicilien;	mais MADAME, empêchez s'il vous plaît, que leur fureur ne mette en pièces, ce pauvre Sicilien;
& ſaires qu’on le traitte au moins en priſonnier de guerre, puis qu’il eſt trop LIBERAL, pour ne payer pas bien ſa rançon.	et saires qu'on le traite au moins en prisonnier de guerre, puis qu'il est trop LIBÉRAL, pour ne payer pas bien sa rançon.
Il s’en aquitera (MADAME) en publiant par tour le monde, que les Couronnes que vous porten, ne ſont pas vos plus beaux ornemens:	Il s'en aquittera (MADAME) en publiant par tour le monde, que les Couronnes que vous porten, ne sont pas vos plus beaux ornements:
Il dira que ces grands Monarques dont vous eſles digne l’emme, & digne Sœur, n’ont pas tant de Subiets, que vous auez de Vertus:	Il dira que ces grands Monarques dont vous éles digne l'emme, et digne Sœur, n'ont pas tant de Subiets, que vous avez de Vertus:
& que ſoit pour les beautez de l’ame, ou pour les graces du corps, noſtre ſiecle n’a’rien qui vous eſgalle.	et que soit pour les beautés de l'âme, ou pour les grâces du corps, notre siècle n'a'âme qui vous égale.
Eneſſect MADAME, comme en la Muſique, l’harmonie ſe compoſe de parties abſolument diſſerentes, la douceur & la Maieſté, font vn ſi diuin meſlauge ſur voſtre viſage, qu’il n’eſt point d’ame qui n’en ſoit rauie.	Ensect MADAME, comme en la Musique, l'harmonie se compose de parties absolument dissèrentes, la douceur et la Majesté, font un si divin mêlauge sur votre visage, qu'il n'est point d'âme qui n'en soit ravie.
L’Hiſtoire nous parle comme d’vn miracle, de cette illuſtre & vaillante Fille, qui connut d’abord le Roy Charles Septieſme, caché dans la foule de ſes Courtiſans, & ſans aucune marque de Royauté, bien qu’elle ne l’euſt iamais veu;	L'Histoire nous parle comme d'un miracle, de cette illustre et vaillante Fille, qui connut d'abord le Roi Charles Septiême, caché dans la foule de ses Courtisans, et sans aucune marque de Royauté, bien qu'elle ne l'eût jamais vu;
mais il n’eſt pas beſoin d’vne reuelation pour vous connoiſtre:	mais il n'est pas besoin d'une révélation pour vous connaître:
vous paroiſſes par tout ce que vous eſtes;	vous paraisses par tout ce que vous êtes;
la ſplendeur & la Maieſté vous ſont naturelles;	la splendeur et la Majesté vous sont naturelles;
vous n’empruntez rien du Dais, ny du Throſne;	vous n'empruntez rien du Dais, Seigneur du Thrône;
& quelque peu d’eſclat qui paruſt en vos habits comme en voſtre ſuitte, vn eſtranger ne demanderoit iamais, OV EST LA REINE?	et quelque peu d'éclat qui parut en vos habits comme en votre suite, étranger ne demanderait jamais, OU EST LA REINE?
auſſi tous les peuples ſur qui vous regnez, ne deſiroient plus rien en vous, que la qualité de Mere:	aussi tous les peuples sur qui vous régnez, ne désiraient plus rien en vous, que la qualité de Mère:
vos vœux (MADAME) eſtoient les noſtres;	vos vœux (MADAME) étaient les nôtres;
& le Ciel les a veus ſi iuſtes, qu’il n’a pû les reffuſer.	et le Ciel les a vus si justes, qu'il n'a pu les reffuser.
Ce ſera ce Dauphin que nous attendons, qui calmera les tempeſtes, bien plus veritablement que l’Alcion:	Ce sera ce Dauphin que nous attendons, qui calmera les tempêtes, bien plus véritablement que l'Alcion:
& qui reſtablira par toute la terre, la paix & la tranquilité.	et qui rétablira par toute la terre, la paix et la tranquillité.
La France beniſſoit autrefois la Caſtille, pour luy auoir donné Blanche, Mere de noſtre Sainct Louis, & bien toſt nos haines eſtants appaiſées, elle luy rendra grace de nous auoir donné l’incomparable ANNE, Femme de l’inuincible LOVIS LE IVSTE.	La France bénissait autrefois la Castille, pour lui avoir donné Blanche, Mère de notre Saint Louis, et bien tôt nos haines étants apaisées, elle lui rendra grâce de nous avoir donné l'incomparable ANNE, Femme de l'invincible LOUIS LE IUSTE.
Et ſi l’Art d’Apollon n'eſt faux, A preuoir les choſes futures, Mert u'on Pimuc endoi suom tes fameux trauaux, Et les illustres aduentures, Eſleueront la gloire, au ſuperbe ſommet, Ou lavertu la met.	Et si l'Art d'Apollon n'est faux, À prévoir les choses futures, Mert u'on Pimuc endoi suom tes fameux travaux, Et les illustres aventures, Esleueront la gloire, au superbe sommet, Ou lavertu la met.
C’eſt ce que predit, & ce que deſire,	C'est ce que prédit, et ce que désire,
MADAME,	MADAME,
De Voſtre Maieſté.	De Votre Majesté.
Le tres-humble, tres obeïſſant & tres-fidelle ſeruiteur & ſujet, DESCVDERY.	Le très-humble, très obéissant et très-fidelle serviteur et sujet, DESCUDERY.
LEANDRE, Gentilhomme Sicilien Eſclaue,	LÉANDRE, Gentilhomme Sicilien Esclave,
TESTOLEVRS.	TESTOLEURS.
RODOLPHE, Gentilhomme Sicilien Eſclaue,	RODOLPHE, Gentilhomme Sicilien Esclave,
LEONISE, rhie de nouorphe Liclaue,	LENISE, rhie de nouvorphe Liclave,
PAMPHILE, Gentilhomme Sicilien Eſclaue,	PAMPHILE, Gentilhomme Sicilien Esclave,
HALI BACHA, Gouuerneur de Nicoſie,	HALI BÂCHA, Gouverneur de Nicosie,
HAZAN BACHA, ſon ſucceſſeur à ſa charge,	HAZAN BÂCHA, son successeur à sa charge,
IBRAHIM, Cadi de Nicoſie,	IBRAHIM, Cadi de Nicosie,
HALIME, ſa femme,	HALIME, sa femme,
ISAC, Marchand Iuif,	ISAC, Marchand Juif,
MAHAMVT, Renégat Sicilien & ddmeſtique d’Ibrahim,	MAHAMUT, Renégat Sicilien et ddmestique d'Ibrahim,
MVSTAPHA, Sangiac confident de Hali,	MUSTAPHA, Sangiac confident de Hali,
TROVPES de Ianiſſaires de la Garniſon vieille & nouuelle.	TROUPES de Janissaires de la Garnison vieille et nouvelle.
La SCENE eſt en l’iſle de Chipre.	La SCÈNE est en l'isle de Chipre.
LAMANT DIDDICAL TRAGI-COMEDIE.	LAMANT DIDICAL TRAGI-COMÉDIE.
ACTE PREMIER.	ACTE PREMIER.
ISAC, LEONISE, RODOLPHE, PAMPHILE, LEANDRE, MAHAMVT.	ISAC, LEONISE, RODOLPHE, PAMPHILE, LÉANDRE, MAHAMT.
SCENE PREMIERE ISAC, LEONISE,	SCÈNE PREMIÈRE ISAC, LENISE,
C.	Ç.
QSDN E refus me deſplaiſt, cét orguell m’imM Soe portune, Iuge de mon pouuoir, & ſonge à ta fortune;	QSDN E refus me déplaît, cet orguell m'imM Soe portune, Juge de mon pouvoir, et songe à ta fortune;
Vois les maux ou tu cours, & les plaiſirs offerts;	Vois les maux ou tu cours, et les plaisirs offerts;
Quite cette arrogance, & regarde tes fers:	Quitte cette arrogance, et regarde tes fers:
I 13 Et te ſouuiens encor que ton mespris me braue, Que ie ſuis touſiours Maiſtre & toy touſiours eſclaue, Pne tersque re commande;	I 13 Et te souviens encor que ton mépris me brave, Que tu suis toujours Maître et toi toujours esclaue, Pe rsque re commande;
nie faut obeir, Et que celuy qui t’aime, enfin te peut bair.	nie faut obéir, Et que celui qui t'aime, enfin te peut bair.
LEONISE.	LEONISE.
On me verra mourir, auant que i’obeiſſe, Car ie ſuis voſtre eſclaue, & non celle du vice:	On me verra mourir, avant que j'obéisse, Car Vous suis votre esclave, et non celle du vice:
Mon cœur dans les malheurs n’eſtant point abatu, Fait au milieu des fers, triompher la vertu;	Mon cœur dans les malheurs n'étant point abattu, Fait au milieu des fers, triompher la vertu;
Et quelques grauds aſſauts que le deſtin me liure, Ie me ris de ſa force, eſtant laſſe de viure, Et regardant la mort, comme vn ſouuerain bien, Voyez ce cœur ſans crainte, & n’esperez plus rien.	Et quelques grauds assauts que le destin me livre, Je me ris de sa force, étant lasse de vivre, Et regardant la mort, comme un souuerain bien, Voyez ce cœur sans crainte, et n'espérez plus rien.
ISAC.	ISAC.
Ingrate ſouuiens toy que dans Pantamalée, J’ay vaincu ta diſgrace, & ie t’ay conſolée;	Ingrate souviens toi que dans Pantamalée, J'ai vaincu ta disgrâce, et Seigneur t'ai consolée;
Et qu’apres ce naufrage ou tu vis ton cercueil, L’impitoyable faim te l'euſt fait d’vn ecueil, Si mon cœur attendri parde ſi belles larmes, N’euſt ſoumis ſa conſtance, au pouuoir de tes charmes, Et nourri dans mon ſein, vn dangereux ſerpent, Qui pique, & qui meurtrit, vn cœur qui s'en répent.	Et qu'après ce naufrage ou tu vis ton cercueil, L'impitoyable faim te l'eût fait d'un ecueil, Si mon cœur attendri parde si belles larmes, N'eût soumis sa constance, au pouvoir de tes charmes, Et nourri dans mon sein, un dangereux serpent, Qui pique, et qui meurtrit, un cœur qui s'en répent.
LEONIS.	LEONIS.
Celuy qui ſe repent apres vn bon office, Efface entierement la grace du ſeruice;	Celui qui se repent après un bon office, Efface entièrement la grâce du service;
Celuy qui le reproche, eſtant peu genereux, Abſout d’ingratitude, vn pauure mal-heureux:	Celui qui le reproche, étant peu généreux, Absout d'ingratitude, un pauvre malheureux:
Et celuy qui ne ſert qu'à cauſe de ſoy meſme, Montre qu’il n’aime point, ou ſeulement qu’il s’aime Seruant par intereſt, il n’oblige que ſoy;	Et celui qui ne sert qu'à cause de soi -même, Montre qu'il n'aime point, ou seulement qu'il s'aime Servant par intérêt, il n'oblige que soi;
Et ie mets en ce rang, le bien que ie reçoy:	Et ici mets en ce rang, le bien que Rome reçois:
Cette robe à de l’or, vous me l’auez donnée:	Cette robe à de l'or, vous me l'avez donnée:
Mais helas la victime eſt ainſi couronnée;	Mais hélas la victime est ainsi couronnée;
Quand on veut l’eſgorger, on la pare de fleurs;	Quand on veut l'égorger, on la pare de fleurs;
Et ce ſuneſte habit m’a bien couſté des pleurs:	Et ce suneste habit m'a bien coûté des pleurs:
Mais regardez vn peu vostre race & la mienne, Et Iuif, ayez horreux d’aimer vne Chreſtienne.	Mais regardez un peu votre race et la mienne, Et Juif, ayez horreux d'aimer une Chrétienne.
C.	Ç.
La Loy de la Nature, efface toutes loix:	La Loi de la Nature, efface toutes lois:
Ie te le dis encor pour la derniere fois;	Je te le dis encor pour la dernière fois;
J'ayme, & veux eſtre aymé:	J'aime, et veux été aimé:
LEONISE.	LEONISE.
Vous voulez l’impoßible.	Vous voulez l'impossible.
Soyons, ſoyons cruels, comme elle eſt inſenſible, Changeons, changeons l’amour, en vn iuſte couroux, Et du moins la vendant, monſtrons qu’elle eſt à nous, Oſtons nous de la chaine, & reſſerrons la ſienne;	Soyons, soyons cruels, comme elle est insensible, Changeons, changeons l'amour, en un juste courroux, Et du moins la vendant, montrons qu'elle est à nous, Ostons nous de la chaine, et resserrons la sienne;
Elle veul ſon mal-heur, faiſons qu’elle l’obtienne;	Elle veul son malheur, faisons qu'elle l'obtienne;
