A PARIS, Chez ANTHOINE DE SOMMAVILLE, au Palais, dans la petite Salle, à l’Eſcu de France.	À PARIS, Chez ANTHOINE DE SOMAVILLE, au Palais, dans la petite Salle, à l'Écu de France.
M.	M.
DC.	DC.
XXX VII.	XXX VII.
AVEC PRIVILEGE DV ROY.	AVEC PRIVILÈGE DU ROY.
A MONSIEVR LE MARQVIS DE LA IEVINIEVDAITE COMTE DE PLEHAREL, Vicomte de la Guïerche, Baron de Montafilant, Plancoüet, & de la Houſſaye, &c.	À MONSIEUR LE MARQUIS DE LA IEVINIEVDAITE COMTE DE PLEHAREL, Vicomte de la Guïerche, Baron de Montafilant, Plancouet, et de la Houssaye, etc.
Gouuerneur pour le Roy des Ville, & Chaſtéau de Diſnan, & Capitaine d’vne compagnie de Cheuau-legers, pour le ſeruice de ſa Majeſté.	Gouverneur pour le Roi des Ville, et Chastéau de Disnan, et Capitaine d'une compagnie de Cheau-légers, pour le service de sa Majesté.
e8 πρπ̀  Diy Ml Bi ONSIEVR, Il faut que ie combatte icy vne de vos vertus pour faire triompher toutes les autres, & que ie vange l’iniure que fait voſtre	e8 πρπ̀ Di Ml Bi ONSIEUR, Il faut que je combatte ici une de vos vertus pour faire triompher toutes les autres, et que ie venge l'injure que fait votre
a 1 modeſtie a tant de nobles qualitez dont elle étouſſe la loüange, ne voulant pas qu’elles ſoientpubliees;	à 1 modestie a tant de nobles qualités dont elle étouffe la lange, ne voulant pas qu'elles soientpublières;
il y a trop long-temps qu’elle me ferme imperieuſement la boûche, il faut que ie parle, & que ie mỗtre que la deſobeyſſance eſt quelquefois permiſe où le commandement eſt tout à fait inique.	il y a trop longtemps qu'elle me ferme impérieusement la bouche, il faut que deux parle, et que Seigneur mỗtre que la désobéissance est quelquefois permise où le commandement est tout à fait inique.
Vous me pardonnerez donc ſi ie fâche vn peu, & ſi ie fay rougir icy cette belle ennemie de ſes propres éloges, & des veritez qui vous ſont auantageuſes.	Vous me pardonnerez donc si ici fâche un peu, et si ici fa rougir ici cette belle ennemie de ses propres éloges, et des vérités qui vous sont avantageuses.
