A A Chez DENYS THIERRY, ruë ſaint Jacques, à la ville de Paris.	A À Chez DENYS THIERY, rue saint Jacques, à la ville de Paris.
M.	M.
DC.	DC.
XCI.	XCI.
AVEC PRIVILEGE DV ROY.	AVEC PRIVILÈGE DU ROY.
PREFACE.	PRÉFACE.
Our le monde ſçait que le Royaume de uda eſtoit compoſé des deux Tribus de ſuda & de Benjamin, & que les dix autres Tribus qui ſe revolterent contre Roboam, compoſoient le Royaume d’Iſraël.	Our le monde sait que le Royaume de uda était composé des deux Tribus de suda et de Benjamin, et que les dix autres Tribus qui se révoltèrent contre Roboam, composaient le Royaume d'Israël.
Comme les Rois de Juda eſtoient de la Maiſon de David, & qu’ils avoient dans leur partage la Ville & le Temple de Jeruſalem, tout ce qu’il y avoit de Preſtres & de Lévites ſe retirerent auprés d’eux, & leur demeurerent toûjours attachez.	Comme les Rois de Juda étaient de la Maison de David, et qu'ils avaient dans leur partage la Ville et le Temple de Jerusalem, tout ce qu'il y avait de Prêtres et de Lévites se retirèrent auprès d'eux, et leur demeurèrent toujours attachés.
Car depuis que le Temple de Salomon fut baſti, il n’eſtoit plus permis de ſacrifier ailleurs, & tous ces autres Autels qu’on élevoit à Dieu ſur des montagnes, appellez par cette raiſon dans l’Ecriture les hauts Lieux, ne luy eſtoient point agréables.	Car depuis que le Temple de Salomon fut bâti, il n'était plus permis de sacrifier ailleurs, et tous ces autres Autels qu'on élevait à Dieu sur des montagnes, appelez par cette raison dans l'Écriture les hauts Lieux, ne lui estoient point agréables.
Ainſi le culte legitime ne ſubſiſtoit plus que dans Juda.	Ainsi le culte légitime ne subsistait plus que dans Juda.
Les dix Tribus, excepté un tres-petit nom, bre de perſonnes, eſtoient ou Idolâtres ou Schiſmatiques.	Les dix Tribus, excepté un très -petit nom, bre de personnes, étaient ou Idolâtres ou Schismatiques.
Au reſte ces Preſtres & ces Lévites faiſoient eux- mêmes une Tribu fort nombreuſe.	Au reste ces Prêtres et ces Lévites faisaient eux- mêmes une Tribu fort nombreuse.
Ils furent partagez en diverſes Claſſes pour ſervir tour à tour dans le Temple, d’un jour de Sabbath à l’autre.	Ils furent partagez en diverses Classes pour servir tour à tour dans le Temple, d'un jour de Sabath à l'autre.
Les Preſtres eſtoient de la Famille d’Aaron, & il n’y avoit que ceux de cette Famille, leſquels puſſent exercer la Sacrificature.	Les Prêtres étaient de la Famille d'Aaron, et il n'y avait que ceux de cette Famille, lesquels pussent exercer la Sacrificature.
Les Lévites leur eſtoient ſubordonnez, & avoient ſoin entre autres choſes du chant, de la préparation des victimes, & de la garde du Temple.	Les Lévites leur étaient subordonnés, et avaient soin entre autres choses du chant, de la préparation des victimes, et de la garde du Temple.
Ce nom de Lévite ne laiſſe pas d’eſtre donné quelquefois indifferemment à tous ceux de la Tribu.	Ce nom de Lévite ne laisse pas d'être donné quelquefois indifféremment à tous ceux de la Tribu.
Ceux qui eſtoient en ſemaine avoient, ainſi que le grand Prêtre, leur logement dans les portiques ou galeries, dont le Temple eſtoit environné, & qui faiſoient partie du Temple même.	Ceux qui étaient en semaine avaient, ainsi que le grand Prêtre, leur logement dans les portiques ou galeries, dont le Temple était environné, et qui faisaient partie du Temple même.
Tout l’édifice s’appelloit en general le Lieu ſaint.	Tout l'édifice s'appelait en général le Lieu saint.
Mais on appelloit plus particulierement de ce nom cette partie du Temple interieur où eſtoit le Chandelier d’or, l’Autel des parfums, & les Tables des pains de propoſition.	Mais on appelait plus particulièrement de ce nom cette partie du Temple intérieur où était le Chandelier d'or, l'Autel des parfums, et les Tables des pains de proposition.
Et cette partie eſtoit encore diſtinguée du Saint des Saints, où eſtoit l’Arche, & où le grand Preſtre ſeul avoit droit d’entrer une fois l’année.	Et cette partie était encore distinguée du Saint des Saints, où était l'Arche, et où le grand Prêtre seul avait droit d'entrer une fois l'année.
C’eſtoit une Tradition aſſez conſtante que la Montagne ſur laquelle le Temple fut baſti, eſtoit la même Montagne, où Abraham avoit autrefois offert en ſacrifice ſon fils Iſaac.	C'était une Tradition assez constante que la Montagne sur laquelle le Temple fut bâti, était la même Montagne, où Abraham avait autrefois offert en sacrifice son fils Isaac.
3 R0 B	3 R0 B
J’ay cru devoir expliquer icy ces particularitez, afinque ceux à qui l’Hiſtoire de l’ancien Teſtament ne ſera pas aliez prefeſſte, ir’en foſent point arreſtez en liſant cette Tragedie.	J'ai cru devoir expliquer ici ces particularités, afinque ceux à qui l'Histoire de l'ancien Testament ne sera pas aliés préfesste, ir'en fosent point arrêtés en lisant cette Tragédie.
Elle a pour ſujet, Joas reconnu & mis ſur le Thrône;	Elle a pour sujet, Joas reconnu et mis sur le Thrône;
& j’aurois dû dans les regles l’intituler Joas.	et j'aurais dû dans les règles l'intituler Joas.
Mais la pluſpart du monde n’en ayant entendu parler que ſous le nom d’Athalie, je n’ay pas jugé à propos de la leur préſenter ſous un autre titre, puiſque d’ailleurs Athalie y jouë un perſonnage ſi conſiderable, & que c’eſt ſa mort qui termine la Piece.	Mais la plupart du monde n'en ayant entendu parler que sous le nom d'Athalie, je n'ai pas jugé à propos de la leur présenter sous un autre titre, puisque d'ailleurs Athalie y joue un personnage si considérable, et que c'est sa mort qui termine la Pièce.
Voicy une partie des principaux évenemens qui devancerent cette grande action.	Voici une partie des principaux événements qui devancèrent cette grande action.
Joram Roy de Juda, fils de Joſaphat, & le ſeptiéme Roy de la race de David, épouſa Athalie fille d’Achab & de Jézabel, qui regnoient en Iſraël, fameux l’un & l’autre, mais principalement Jézabel, par leurs ſanglantes perſecutions contre les Prophetes.	Joram Roi de Juda, fils de Josaphat, et le septième Roi de la race de David, épousa Athalie fille d'Achab et de Jézabel, qui régnaient en Israël, fameux l'un et l'autre, mais principalement Jézabel, par leurs sanglantes persécutions contre les Prophètes.
Athalie, non moins impie que ſa Mere, entraîna bientoſt le Roy ſon Mary dans l’Idolatrie, & fit même conſtruire dans Jeruſalem un Temple à Baal, qui eſtoit le Dieu du païs de Tyr & de Sidon, où Jézabel avoit pris naiſſance.	Athalie, non moins impie que sa Mère, entraîna bientôt le Roi son Mari dans l'Idolâtrie, et fit même construire dans Jerusalem un Temple à Baal, qui était le Dieu du pays de Tyr et de Sidon, où Jézabel avait pris naissance.
Joram, aprés avoir veu perir par les mains des Arabes & des Philiſtins tous les Princes ſes Enfans à la reſerve d’Okoſias, mourut luy-même miſerablement d’une longue maladie qui luy conſuma les entrailles.	Joram, après avoir vu périr par les mains des Arabes et des Philistins tous les Princes ses Enfants à la réserve d'Okosias, mourutîle-même misérablement d'une longue maladie qui était consuma les entrailles.
Sa mort funeſte n’empêcha pas Okoſias d’imiter ſon impieté & celle d’Athalie ſa mere.	Sa mort funeste n'empêcha pas Oùosias d'imiter son impiété et celle d'Athalie sa mère.
Mais ce Prince, aprés avoir regné ſeulement un an, eſtant allé rendre viſite au Roy d’Iſrael frere d’Athalie, fut enveloppé dans la ruine de la Maiſon d’Achab, & tué par l’ordre de Jehu, que Dieu avoit fait ſacrer par ſes Prophetes, pour regner ſur Iſrael, & pour eſtre le Miniſtre de ſes vangeances.	Mais ce Prince, après avoir régné seulement un an, étant allé rendre visite au Roi d'Israel frère d'Athalie, fut enveloppé dans la ruine de la Maison d'Achab, et tué par l'ordre de Jehu, que Dieu avait fait sacrer par ses Prophètes, pour régner sur Israel, et pour être le Ministre de ses vengeances.
Jéhu extermina toute la poſterité d’Achab, & fit jetter par les feneſtres Jézabel, qui ſelon la prédiction d’Elie, fut mangée des chiens dans la vigne de ce même Naboth, qu’elle avoit fait mourir autrefois pour s’emparer de ſon heritage.	Jéhu extermina toute la postérité d'Achab, et fit jeter par les fenêtres Jézabel, qui selon la prédiction d'Élie, fut mangée des chiens dans la vigne de ce même Naboth, qu'elle avait fait mourir autrefois pour s'emparer de son héritage.
Athalie ayant appris à Jeruſalem tous ces maſſacres, entreprit de ſon coſté d’éteindre entierement la Race royale de David, en faiſant mourir tous les Enfans d’Okoſias ſes Petits-fils.	Athalie ayant appris à Jérusalem tous ces massacres, entreprit de son côté d'éteindre entièrement la Race royale de David, en faisant mourir tous les Enfants d'Okosias ses Petits-fils.
Mais heureuſement Joſabet ſœur d’Okoſias, & fille de Joram, mais d’une autre mere qu’Athalie, eſtant arrivée lors qu’on égorgeoit les Princes ſes Neveux, elle trouva moyen de dérober du milieu des morts le petit Joas encore à la mammelle, & le confia avec ſa Nourrice au grand Preſtre ſon mary qui les cacha tous deux dans le Temple, où l’Enfant fut élevé ſecretement juſqu’au jour qu’il fut proclamé Roy de Juda.	Mais heureusement Josabet sœur d'Orobias, et fille de Joram, mais d'une autre mère qu'Athalie, étant arrivée lors qu'on égorgeait les Princes ses Neveux, elle trouva moyen de dérober du milieu des morts le petit Joas encore à la mamelle, et le confia avec sa Nourrice au grand Prêtre son mari qui les cacha tous deux dans le Temple, où l'Enfant fut élevé secrètement jusqu'au jour qu'il fut proclamé Roi de Juda.
L’Hiſtoire des Rois dit que ce fut la ſeptiéme année d’aprés.	L'Histoire des Rois dit que ce fut la septiême année d'après.
