M.	M.
DC.	DC.
LXX.	LXX.
AVEC PRIVILEGE DV ROY.	AVEC PRIVILÈGE DU ROY.
d'Heureux que l'Hiſtoire luy a donné, ie ne conte ſon bonheur que du jour que Voſtre Alteſſe Sereniſſime l’a honoré hautement de ſon approbation:	d'Heureux que l'Histoire lui a donné, je ne compte son bonheur que du jour que Votre Altesse Sérénissime l'a honoré hautement de son approbation:
Celle du Public ne ſuffiſoit pas pour contenter vne Muſe auſſi ambitieuſe que la mienne;	Celle du Public ne suffisait pas pour contenter une Muse aussi ambitieuse que la mienne;
il me reſtoit quelques ſcrupules ſur le jugement que ie deuois faire de mon Ouurage.	il me restait quelques scrupules sur le jugement que personne devais faire de mon Ouvrage.
Il n’appartient pas à tout le monde d’entrer dans les myſteres de l’Amour délicat, & de penetrer le caractere de mon Heros.	Il n'appartient pas à tout le monde d'entrer dans les mystères de l'Amour délicat, et de pénétrer le caractère de mon Héros.
Pour me répondre de toute la reputa2 tion qu'il s’eſt acquiſe, i’auou beſoin du ſuffrage d’vn Prince auſſi grand & auſſi éclairé que U.	Pour me répondre de toute la réputa2 tion qu'il s'est acquise, j'avou besoin du suffrage d'un Prince aussi grand et aussi éclairé que V.
A.	A.
S.	S.
I’oſe croire, MONSEIGNEVR, que vous vous eſtes reconnu dans tous les traits dont i'ay formé l' Jmage de Policrate, & que vous eſtimez en luy ce que V.	J'ose croire, MONSEIGNEUR, que vous vous êtes reconnu dans tous les traits dont j'ai formé l' Jmage de Policrate, et que vous estimez en lui ce que V.
AS.	AS.
ſent en Elle-meſme:	sent en Elle-même:
Ie parle de cette paſſion ambitieuſe qui ſe plaint de ſa bonne fortune, ſi elle n'eſt accompagnée des difficultez qui font l’honneur de la Victoire;	Je parle de cette passion ambitieuse qui se plaint de sa bonne fortune, si elle n'est accompagnée des difficultés qui font l'honneur de la Victoire;
de cette délicateſſe d’esprit & de cœur, qui eſt la ſource de la belle ã iiij & fine Galanterie, & qui veut que la Gloire ſoit de tous ſes plaiſirs;	de cette délicatesse d'esprit et de cœur, qui est la source de la belle ans jij et fine Galanterie, et qui veut que la Gloire soit de tous ses plaisirs;
Ie parle enfin de cette noble inquietu de qui tourmente les grandes Ames dans l’oiſiueté de la Paix.	Je parle enfin de cette noble inquiétu de qui tourmente les grandes Âmes dans l'oisiveté de la Paix.
Ie ne doute point, MONSEIGNEMR, que ce dernier trait nait fait quelque impreſſion ſur voſtre ame, & n'y ait excité cette jeune Ualeur qui s'eſt ſignalée ſi glorieuſement dans les dernieres Campagnes:	Je ne doute point, MONSEIGNEMR, que ce dernier trait naît fait quelque impression sur votre âme, et n'y ait excité cette jeune Ualeur qui s'est signalée si glorieusement dans les dernières Campagnes:
