AR 18 Chez IEAN HENAVLT, au Palais, dans la Salle Dauphine, à l’Ange Gardien.	AR 18 Chez IEAN HÉNAULT, au Palais, dans la Salle Dauphine, à l'Ange Gardien.
M.	M.
DC.	DC.
XLVIII.	XLVIII.
Auec Priuilege du Roy.	Avec Privilège du Roi.
cannug	cannug
A MONSEIGNEVR FRANCOIS DE LA FAYETTE, EVESQVE DE LIMOGES.	À MONSEIGNEUR FRANÇOIS DE LA SAYETTE, ÉVÊQUE DE LIMOGES.
ONSEIGNEVR,	ONSEIGNEUR,
Les Pieces de Theatre ſont auiourd’huy ſi conſiderées, & trouuent tant de complaiſance dans l’eſprit des honneſtes gens;	Les Pièces de Théâtre sont aujourd'hui si considérées, et trouvent tant de complaisance dans l'esprit des honnêtes gens;
que la ſaincteté meſme, & la vertu prennent enuie de monter ſur la Scene, pour ſe faire aymer.	que la sainteté même, et la vertu prennent envie de monter sur la Scène, pour se faire aimer.
Ce n’eſt pas qu'elles n’euſſent aſſez d’attraits, & d’agrémens naturels, ſans le ſecours de ce déguiſement, ſi toutes les Ames eſtoient de meſme éleuation, & de meſme trempe que la Voſtre:	Ce n'est pas qu'elles n'eussent assez d'attraits, et d'agréments naturels, sans le secours de ce déguisement, si toutes les Âmes étaient de même élévation, et de rendre trempe que la Votre:
Mais le petit nombre de ces eſprits ſi penetrans, pour qui nous n’auons que des reſpects, & de l’admiration, n'empeſche pas, que nous ne deuions encore aux perſonnes vulgaires, quelque condeſcendance.	Mais le petit nombre de ces esprits si pénétrans, pour qui nous n'avons que des respects, et de l'admiration, n'empêche pas, que nous ne devions encore aux personnes vulgaires, quelque condescendance.
Aprés tout, ie croy que ce n'eſt pas deſobliger les beautés celeſtes, qui paroiſſent icy, de les traueſtir, & leur ietter quelque voile ſur le viſage, pour les ſauuer du banniſſement.	Après tout, je crois que ce n'est pas désobliger les beautés célestes, qui paraissent ici, de les trauestir, et leur jeter quelque voile sur le visage, pour les sauver du bannissement.
Nous tirons touſiours grand auantage de leur conuerſation, de quelque façon qu’elles demeurent parmy nous;	Nous tirons toujours grand avantage de leur conversation, de quelque façon qu'elles demeurent parmi nous;
& quelque habit qu’elles empruntent, elles ſont touſiours elles-meſmes.	et quelque habit qu'elles empruntent, elles sont toujours elles-mêmes.
Vous auez, MONSEIGNEVR, aſſez de lumieres pour diſcerner leurs propres graces naturelles, d’auec le maſque großier, & les ſombres couleurs que ie leur donne;	Vous avez, MONSEIGNEUR, assez de lumières pour discerner leurs propres grâces naturelles, d'avec le masque grossier, et les sombres couleurs que je leur donne;
vous ſçaurez bien außi ſeparer, ce qui ne doit ſeruir qu’à ſoulager des yeux malades, d’auec ce qui peut contenter les ſains;	vous saurez bien aussi séparer, ce qui ne doit servir qu'à soulager des yeux malades, d'avec ce qui peut contenter les sains;
Et ie me promets que vous aurez encore aſſeZ de bonté, pour ne reietter pas ce SAOR VISIONNAIRE, dont toutes les imaginations, ſont des veritez infaillibles.	Et personne me promets que vous aurez encore assez de bonté, pour ne rejetter pas ce SAR VISIONNAIRE, dont toutes les imaginations, sont des vérité infaillibles.
Ce n’eſt pas vn enfant d’vn iour, ny d’vn mois;	Ce n'est pas un enfant d'un jour, ni d'un mois;
il a des années plus qu’il n'en faut pour auoir du raiſonnement;	il a des années plus qu'il n'en faut pour avoir du raisonnement;
eſtant né d’vn pere aſſez rigoureux à ſon endroit, qui l’a tenu long-temps enfermé, ſans vouloir permettre qu’il viſt le iour.	étant né d'un père assez rigoureux à son endroit, qui l'a tenu longtemps enfermé, sans vouloir permettre qu'il vit le jour.
Que s’il en eſt moins agreable, n’ayant acquis dans cette longue captiuité, que de l’âge, & des rides;	Que s'il en est moins agréable, n'ayant acquis dans cette longue captivité, que de l'âge, et des rides;
peut- estre außi qu’en recompenſe, il ſera plus capable de ſeruir le public.	peut- être aussi qu'en récompense, il sera plus capable de servir le public.
De là, MONEIGNEVR, i’ay ſuiet d’eſperer, que vous luy donnerez quelques œillades fauorables, qui pourront éclairer ſes tene bres, & le purger de tous ſes defauts.	De là, MONEIGNEUR, j'ai sujet d'espérer, que vous lui donnerez quelques œillades favorables, qui pourront éclairer ses tene bres, et le purger de tous ses défauts.
Et quand vous ne luy feriez que le bien de le receuoir auec indifference, ſans le careſſer;	Et quand vous ne cause feriez que le bien de le recevoir avec indifférence, sans le caresser;
il ſera touſiours trop heureux, de tomber en des mains, où les choſes profanes deuiennent ſacrées.	il sera toujours trop heureux, de tomber en des mains, où les choses profanes deviennent sacrées.
Ie detlarerois au Public, par combien de tiltres, il doit estre à Vous, ſi ie ne craignois, qu’il en reiailliſt ſur moy quelque rayon de gloire qui me ſeroit trop auantageux.	Je détlarerais au Public, par combien de titres, il doit être à Vous, si On ne craignais, qu'il en rejaillît sur moi quelque rayon de gloire qui me serait trop avantageux.
C’eſt aſſez que ie m'en explique à Vous ſeul, par ce leger preſent;	C'est assez que personne m'en explique à Vous seul, par ce léger présent;
qui ſera toûjours recompensé par deßus ſon merite, pour m’auoir donné iuſte ſuiet de publier, par vont où l’on verra ce petit Ouurage, que i’ay l’honneur d’eſtre, autant par incination, que par deuoir,	qui sera toujours récompensé par dessus son mérite, pour m'avoir donné juste sujet de publier, par vont où l'on verra ce petit Ouvrage, que j'ai l'honneur d'être, autant par incination, que par devoir,
MONSEIGNEVR,	MONSEIGNEUR,
Voſtre tres-humble, & tres-obeïſſant ſeruiteur I.	Votre très-humble, et très-obeïssant serviteur I.
D.	D.
B.	B.
I	I
I LE SAGE VISIONNAIRE.	I LE SAGE VISIONNAIRE.
