Source gallicabntfr ( Bibliothèque nationale de France	Source gallicabntfr ( Bibliothèque nationale de France
La Renommée a parlé de voſtre beauté comme d’vn abregé de toutes les merueilles;	La Renommée a parlé de votre beauté comme d'un abrégé de toutes les merveilles;
mais ce qu’elle en a dit n’aproche point des qualitez incomparables de voſtre Alteſſe, le deſſein qu’elle eut d’apprendre à l Vniuers les premieres nouuelles de vos perfections, luy fit perdre le temps qu’elle deuoit employer à vous bien conſiderer, de ſorte que pour trop ntreprendre, elle donna des bornes à des graces infinies, & les Princes les plus eſloignez l’accuſent de n’anoir excité dans leurs cœurs qu’vn deſir de vous ſeruir,	mais ce qu'elle en a dit n'aproche point des qualités incomparables de votre Altesse, le dessein qu'elle eut d'apprendre à l' Univers les premières nouvelles de vos perfections, lui fit perdre le temps qu'elle devait employer à vous bien considérer, de sorte que pour trop nôtreprendre, elle donna des bornes à des grâces infinies, et les Princes les plus éloignez l'accusent de n'anoir excité dans leurs cœurs qu'un désir de vous servir,
A MADEMOISELLE BO DE YRBON ADEMOISELLE, lors qu’ils deuoient vous adorer:	À MADEMOISELLE BO DE YRBON ADEMOISELLE, lors qu'ils devaient vous adorer:
La France à touſiours fait gloire d’humilier des Monarques;	La France à toujours fait gloire d'humilier des Monarques;
Mais depuis quelle vous a veu triompher, elle ſe contente d’admirer les conqueſtes de vos yeux, & de confeſſer que voſtre Alteſſe eſt moins vn miracle de la nature, qu’vn chef-dœuure du Ciel, l’vne à de l’imperfection, & l’autre eſt ſans defaut.	Mais depuis quelle vous a vu triompher, elle se contente d'admirer les conquêtes de vos yeux, et de confesser que votre Altesse est moins un miracle de la nature, qu'un chef-dœuvre du Ciel, l'une à de l'imperfection, et l'autre est sans défaut.
C’eſt en cet acheuement qu’il paroiſt que vous tenez entierement de voſtre origine.	C'est en cet achèvement qu'il paraît que vous tenez entièrement de votre origine.
Et ie vous nõmerois ſans pareille, ſi Madame la Princeſſe ne m’aprenoit que vous eſtes vne autre elle-meſme, & qu’elle a partagé ſa vertu pour vous en faire vnglorieux appanage, dont vous jouïſſez ſi parfaictement, que tout le mõde adjouſte a cette verité, qu’vne cauſe toute.	Et personne vous nommerais sans pareille, si Madame la Princesse ne m'apprenait que vous êtes un autre elle-même, et qu'elle a partagé sa vertu pour vous en faire unglorieux appanage, dont vous jouissez si parfaitement, que tout le monde ajoute a cette vérité, qu'une cause toute.
diuine ne pouuoit produire vn plus noble effect, auſſi tous les cœurs ſont des temples où l’on ſacrifie à voſtre gloire;	divine ne pouvait produire int plus noble effet, aussi tous les cœurs sont des temples où l'on sacrifie à votre gloire;
Et ce Heros n’eſt ſorty de ſon pays qu’à deſſein d’augmenter le nombre de vos adorateurs, & de ſe mettre en la protection de voſtre Alteſſe, permettez qu’il vous approche ſous le titre de l’Innocent exilé, Sa diſgrace ne le touche point à légal de la crainte qu’il a de vous importuner du recit de ſes aduentures, ſes moindres exploits ſeruent encor d’exemple, & l’on n’a iamais fait de faute en l’imitant, il ayma mieux obeyr, que de reſiſter à ſon Roy, l’affection qu’il euſt pour ſa patrie cauſa ſon infortune, & ſa conſtance aydée de la faueur d’vn Prince à fait voir à la Perſe qu’elle ne pouuoit aſſez reconnoiſtre ſes victoires, apres ce ſon humilité que de tous ſes combats, & l’hommage qu’il vous rend au meſme inſtant qu’il vous demande ſa grace eſt vn effect de ſon zelle & non pas de ſon ambition, ſoyez l’arbitre & le iuge de ſa generoſité:	Et ce Héros n'est sorti de son pays qu'à dessein d'augmenter le nombre de vos adorateurs, et de se mettre en la protection de votre Altesse, permettez qu'il vous approche sous le titre de l'Innocent exilé, Sa disgrâce ne le touche point à légal de la crainte qu'il a de vous importuner du récit de ses aventures, ses moindres exploits servent encor d'exemple, et l'on n'a jamais fait de faute en l'imitant, il aima mieux obéir, que de résister à son Roi, affection quil eût pour sa de causa son infortune, et a constance aydée de la faueur Prince fait voir la Perse elle ne pouuoit assez reconnoistre ses victoires, apres ce son humilité que de tous ses combats, et hommage 'il vous rend au même instant il pou demande sa grace est effect de son zelle et non a de con ambition, soyez arbitre et le iuge de sa generosité:
Ie ne pouuois mettre ſes interets en des mains plus auguſtes, & ie ne l’euſſe iamais entrepris ſans la permiſſion que vous m’en auez donnée, qui doit apprendre que ie ſuis,	Je ne pouvais mettre ses intérêts en des mains plus augustes, et personne ne l'eusse jamais entrepris sans la permission que vous m'en avez donnée, qui doit apprendre que je suis,
DE VOSTRE ALTESSE,	DE VÔTRE ALTESSE,
Le tree mhmoue srres ovenſſani & tres-obligé ſeruiteur	Le tre mhmoue srères ouvensani et très-obligé serviteur
PROVAIS.	PROUAIS.
POVR LA TRAGI-COMEDIE DE L’INNOcene omdos ena domour dediſant.	POUR LA -TRAGI-COMÉDIE DE L'INOcène omdos ena domour dédisant.
STANCES.	STANCES.
Vier tyran des vertus dont la jalouſe enuie, TS’ataque à la Candeur de la plus belle vie, Et qui n'eſpargne rien en tout cet Vniuers;	Vier tyran des vertus dont la jalouse envie, THÉataque à la Candeur de la plus belle vie, Et qui n'épargne rien en tout cet Univers;
Dragon dont le venim infecte les oreilles, Et qui n’en veut iamais qu’au plus rares merueilles, Au lieu de cenſurer adore ces beaux Vers.	Dragon dont le venim infecte les oreilles, Et qui n'en veut jamais qu'au plus rares merveilles, Au lieu de censure adore ces beaux Vers.
Encor que leurs appas ſoient ſoubmis à ta rage;	Encor que leurs appas soient soumis à ta rage;
Ne leur derobe pas vn legitime hommage Et ne fais pas vn crime en choquant leur beauté, Reſpecte ce chef-d’œuure, & voyant ſon merite.	Ne leur derobe pas un légitime hommage Et ne fais pas un crime en choquant leur beauté, Respecte ce chef-d'œuvre, et voyant son mérite.
Confeſſe qu’il eſt tel qu’il n’a point de limite, Et que ſon Auteur tient de la diuinité.	Confesse qu'il est tel qu'il n'a point de limite, Et que son Auteur tient de la divinité.
Dis que parmy tous ceux que l’antiquité vante, Et tous ceux qu’enuironne vne gloire eſclatante L’on n’en ſçauroit treuuer qui ſoit auſſi parfait, Puiſ que et ſenne Anttur en tu ſieui de ſon aage A bien plus fait luy ſeul par ſon premier ouurage Qu’ils n’ont faict tous enſemble en tout ce qu’ils ont fait.	Dis que parmi tous ceux que l'antiquité vante, Et tous ceux qu'environne une gloire éclatante L'on n'en saurait trouver qui soit aussi parfait, Puis que et senne Antur en tu sieui de son âge A bien plus fait lui seul par son premier ouvrage Qu'ils n'ont fait tous ensemble en tout ce qu'ils ont fait.
GILLET.	GILLET.
A MONSIEVR PROVAIS SVR SON OVVRAGE DE L’INNOCENT EXILE’.	À MONSIEUR PROUAIS SUR SON OUVRAGE DE L'INNOCENT EXILE'.
EPIGRAME.	EPIGRAME.
N ce Siecle de fer où la malice abonde, L Où iamais la vertu ne plaiſt à tout le monde, Bref où l’impietc s’ataque aux immortels Prouais la verité permet que ie te die, Que chaqu’vn enuiera ta Tragi.	NO ce Siècle de fer où la malice abonde, L Yù jamais la vertu ne plaît à tout le monde, Bref où l'impiet s'ataque aux immortels Prouais la vérité permet que tu te die, Que chaqu'un enviera ta Ragi.
Comedie, Et que ton Innocent fera des criminels.	Comédie, Et que ton Innocent fera des criminels.
AVISSE.	AUISE.
Source gallica.	Source galica.
bnffr ( Bibliothèque nationale de France	bnffr ( Bibliothèque nationale de France
A LAVTEVR DE L’INO CENT EXILE'	À LAUTEUR DE L'INO CENT EXILE'
FTOy qui faits briller la conſtance I Dans l’éfort des aduerſitez.	FTOi qui faits briller la constance I Dans l'éfort des adversité.
Et qui par des biens meritez La payes de ſa reſiſtance, Qui non content d’vn tel effort As Remis l’inocence au port, A pres l’auoir mis dans l’orage Et qui releue ſes attraits Auecque de ſi nobles traits, 3 Que ſes trauaux chaſſent l’ombrage, Apprends que leur viuante histoire, Faicte pour triompher du temps, Te dois rendre des plus contens, Sy tu recherche de la gloire, Mais quand tu fuirois ſes appas Tu ne les eſuiterois pas, Voy donc le ſubject de tes veilles Ainſi qu'vn enfant fortuné qui ne ſçaurois eſtre mieux né, Pour paſſer toutes les merueilles.	Et qui par des biens mérités La payes de sa résistance, Qui non contents que tel effort As Remis l'inocence au port, À pres l'avoir mis dans l'orage Et qui relève ses attraits Avec de si nobles traits, 3 Que ses travaux chassent l'ombrage, Apprends que leur vivante histoire, Faicte pour triompher du temps, Te dois rendre des plus contents, Sy tu recherche de la gloire, Mais quand tu fuirais ses appas Ne les les esuiterois pas, Vois donc le subject de tes veilles Ainsi qu'on enfant fortuné qui ne saurais mieux les né, Pour passer toutes les merveilles.
	
HERMOGENE Roy de Perſe.	HÉRMOGENE Roi de Perse.
FENICE Infante de Perſe.	FENICE Infante de Perse.
ASTRAMOND Prince de Perſe, & General d’Armée.	ASTRAMOND Prince de Perse, et Général d'Armée.
TTERMODANTE fauory du Roy Exilé.	TTERMODANTE favori du Roi Exilé.
ARTHENICE Dame Perſanne, Maiſtreſſe d’Hermodante.	ARTHÉNICE Dame Persanne, Maîtresse d'Hermodante.
DORIS Confidente d’Arthenice.	DORIS Confidente d'Arthénice.
AMINTE Fille d’honneur de l’Infante.	AMINTE Fille d'honneur de l'Infante.
AMINTAS Prince rebelle.	AMINTAS Prince rebelle.
GERONTE Gentilhomme d’Amintas.	GÉRONTE Gentilhomme d'Amintas.
SOLDATS d’Amintas.	SOLDATS d'Amintas.
ARISTOBANNE Capittaine des gardes.	ARISTOBANNE Capittaine des gardes.
La Scene eſt en Perſe.	La Scène est en Perse.
AIIEVETCEA E X ILÉ.	AIIEUTCEA E X ILÉ.
I AIITUTCOATEDII.	I IIITUTCOATEDII.
ACTE PREMIER	ACTE PREMIER
SOETE PIŒIVTIENE.	SOTE PIŒIVTIENE.
ARTHENICE, & DORIS en habits d’hommes.	ARTHENICE, et DORIS en habits d'hommes.
d 4 DORIS.	d 4 DORIS.
I le Ciel à mes yeux euſt fait cne peinttire.	I le Ciel à mes yeux eût fait cène peinttire.
Des maux que vous ſouffreZ, & de noſtre aduanture, Ie n'aurois pas, Madame, aiſément conſenty A nostre eſloignement, ny pris vostre party;	Des maux que vous souffrez, et de notre aventure, Je n'aurais pas, Madame, aisément consenti A notre éloignement, ni pris votre parti;
Mon cœur, ou la raiſon fit peu de reſistance, Fut forcé par l’Amour, & par voſtre conſtance;	Mon cœur, ou la raison fit peu de résistance, Fut forcé par l'Amour, et par votre constance;
Une laſche tendreſſe a pû me trahiſſant Et fenase crincinei en dons obeiſfant.	Une lâche tendresse a pu me trahissant Et fenase crincinei en dons obéissant.
ARTHENICE.	ARTHENICE.
Pourrions nous a l Amour oppoſer quelque choſe, Si des Dieux, & des Rois, ſa puiſſance diſpoſe.	Pourrions nous a l Our opposer quelque chose, Si des Dieux, et des Rois, sa puissance dispose.
DORIS.	DORIS.
Tout ſon pouuoir dépend de nostre volonté, Et pourueu qu’on reſiſte, il peut eſtre dompté.	Tout son pouvoir dépend de notre volonté, Et pourvu qu'on résiste, il peut être dompté.
ARTHENICE.	ARTHENICE.
