A PARIS Chez la Veuve de LOUIS GONTIER, ſur le Quay des Auguſtins, à l’Image Saint Loüis.	À PARIS Chez la Veuve de LOUIS GONTIER, sur le Quay des Augustins, à l'Image Saint Louis.
M.	M.
DC.	DC.
XCI.	XCI.
AVEC PRIVILEGE DV ROY h.	AVEC PRIVILÈGE DU ROY h.
563.	563.
2262	2262
A MADAME LA DUCHESSE	À MADAME LA DUCHESSE
ADAME M circonſpection ſur ce point.	ADAME M circonspection sur ce point.
L’étenduë & l’élevation de vôtre eſprit, laiſſe ront toûjours une diſtance infinie de vous aux Ouvrages qui vous ſeront preſentez;	L'étendue et l'élévation de votre esprit, laisse ront toujours une distance infinie de vous aux Ouvrages qui vous seront présentez;
Et elles vous mettent dans la neceſſit?	Et elles vous mettent dans la nécessit?
de pardonner les Dedicaces temeraires.	de pardonner les Dédicaces téméraires.
Si vous avez quelque indulgence pour les commencemens d’une Muſe, qui conſacre ſes premices en heureuſe d’avoir pû donner ſans peril de vous déplaire, une marque publique du reſpect avet tequel je ſuis,	Si vous avez quelque indulgence pour les commencements d'une Muse, qui consacre ses prémices en heureuse d'avoir pu donner sans péril de vous déplaire, une marque publique du respect au tequel je suis,
MADAME, De Vôtre ALTESSE SERENISSIME,	MADAME, De Votre ALTESSE SERENISIME,
La tres,humble & tresobeïſſante ſervante Q aasimemſa E ſçay que la coûtume des Prefaces que l’on met au devant des Pieces de Theatre, eſt de refuter, & meſme aſſez fierement, ce qui a eſté dit contre la Piece;	La très,humble et tresobeïssante servante Q aasimemsa E sçay que la coutume des Préfaces que l'on met au devant des Pièces de Théâtre, est de réfuter, et même assez fièrement, ce qui a été dit contre la Pièce;
je taſcheray à ne point ſuivre cet uſage.	je tâcherai à ne point suivre cet usage.
On a fait des Critiques ſur Brutus, je ne demande que la liberté de me deffendre;	On a fait des Critiques sur Brutus, je ne demande que la liberté de me défendre;
aprés quoy, ſi l’on n’eſt pas content de mes raiſons, je paſſe condamnation.	après quoi, si l'on n'est pas content de mes raisons, je passe condamnation.
Quelques-uns ont trouvé que j’avois un peu trop adoucy le caracteie de Brutus, & Plutarque à la verité en parle comme d’un homme ſi barbare, qu’il n’eſt pas ſurprenant que nos excellens Auteurs ayent negligé ce ſujet.	Quelques-uns ont trouvé que j'avais un peu trop adouci le caracte de Brutus, et Plutarque à la vérité en parle comme d'un homme si barbare, qu'il n'est pas surprenant que nos excellents Auteurs aient négligé ce sujet.
Pout moy je n’aurois pas eu la temerité de le prendre, s’ils nous en avoient laiſſé d’autres, & ſi d’ailleurs je n’avois veu dans Tite-Live dequoy me r’aſſurer ſur les ſentimens de Brutus.	Pout moi je n'aurais pas eu la témérité de le prendre, s'ils nous en avaient laissé d'autres, et si d'ailleurs je n'avais vu dans TiteLive dequoy me rassurer sur les sentiments de Brutus.
Cet Hiſtorien dit qu’au travers de ſa fermeté, on luy voyoit une, douleur profonde.	Cet Historien dit qu'au travers de sa fermeté, on lui voyait une, douleur profonde.
Il s’agit alors de l’état, où il parut en public, ſelon toutes les apparances il ſe ménageoit moins en particulier, & tonte ſa douleur éclatoit.	Il s'agit alors de l'état, où il parut en public, selon toutes les apparances il se ménageait moins en particulier, et tonte sa douleur éclatait.
Je ne l’ay pas repreſenté dans le Senat, ny expolé aux yeux du peuple, mais dans un lieu, & dans des temps où il pouvoit laiſſer agir les mouvemens les plus ſecrets de ſon cœur.	Je ne l'ai pas représenté dans le Sénat, ni expolé aux yeux du peuple, mais dans un lieu, et dans des temps où il pouvait laisser agir les mouvements les plus secrets de son cœur.
Quand meſme j’aurois un peu changé le caractere de Brutus, je n’aurois fait que raprocher de nos mœurs une action qui en eſt fort éloignée, qui eſt extraordinaire meſme dans les mœurs Romaine;	Quand même j'aurais un peu changé le caractère de Brutus, je n'aurais fait que raprocher de nos mœurs une action qui en est fort éloignée, qui est extraordinaire secret dans les mœurs Romaine;
& c’eſt ce me ſemble la pratique commune du Theatre, que pourveu que l’on conſerve l’eſſentiel des actions on eſt aſſez maître des motifs & des autres circonſtances.	et c'est ce me semble la pratique commune du Théâtre, que pourvu que l'on conserve l'essentiel des actions on est assez maître des motifs et des autres circonstances.
Mais je croy pouvoir dire encore quelque choſe de plus fort;	Mais je crois pouvoir dire encore quelque chose de plus fort;
l’action de Brutus n’eſt point une action de vertu, ſi l’on peut ſoupçonner qu’il y entre de la ferocité naturelle, il faut pour eſtre heroïque qu’elle coûte infniment.	l'action de Brutus n'est point une action de vertu, si l'on peut soupçonner qu'il y entre de la ferocité naturelle, il faut pour être héroïque qu'elle coûte infniment.
Ce qui me doit faire ſentir combien j’aurois hazardé en donnant un courage plus dur à Brutus, c’eſt la difficulté que quelques gens ont euë de gouter celuy de Titus, qui vient s’accuſer luy-meſme, & demander le ſupplice;	Ce qui me doit faire sentir combien j'aurais hasardé en donnant un courage plus dur à Brutus, c'est la difficulté que quelques gens ont eue de goûter celui de Titus, qui vient s'accuser lui-même, et demander le supplice;
cependant la dureté qu’on a pour ſoy-meſme doit être plus aiſément ſupportée que celle qu’on à pour les autres.	cependant la dureté qu'on a pour soi-même doit être plus aisément supportée que celle qu'on à pour les autres.
Je prie que l’on conſidere que Titus à toute la vertu imaginable, que s’il s’oublie dans un inſtant, & dans des circonſtances qui ne luy laiſſoient pas l’uſage libre de ſa raiſon, ſi-toſt qu’il eſt revenu à luy-meſme, il doit avoir horreur du crime où il eſt tombé, qu’il ſent un poids dont il faut qu’il ſe ſoulage;	Je prie que l'on considère que Titus à toute la vertu imaginable, que s'il s'oublie dans un instant, et dans des circonstances qui ne lui aissaient pas l'usage libre de sa raison, sitôt qu'il est revenu à lui-même, il doit avoir horreur du crime où il est tombé, qu'il sent un poids dont il faut qu'il se soulage;
qu’enfin il ne peut ſe reconcilier avec luy-meſme qu’en effacant à ſes propres yeux, comme à ceux des autres, par un aveu public de ſa trahiſon, l’infamie de ce qu’il a fair:	qu'enfin il ne peut se réconcilier avec lui-même qu'en effaçant à ses propres yeux, comme à ceux des autres, par un aveu public de sa trahison, l'infamie de ce qu'il a fait:
Ceux qui ont trouvé de l’indignité à venir demander de mourir ſur un échafaut, n’ont ſans doute pas ſongé que cette honte même eſt ce qui fait ſa gloire, puiſqu’il la ſubit voiontairemene, paree qu’il l'a meritée, & qu’il veut ſervir d’exemple à ceux qui oſeroient faire le même crime.	Ceux qui ont trouvé de l'indignité à venir demander de mourir sur un échafaut, n'ont sans doute pas songé que cette honte même est ce qui fait sa gloire, puisqu'il la subit voiontairemène, parée qu'il l'a méritée, et qu'il veut servir d'exemple à ceux qui oseraient faire le même crime.
Voila l’utilité de ſon action;	Voilà l'utilité de son action;
je repete icy les mêmes choſes que j’ay dites dans la Piece, & qui auroient pû prévenir les Critiques, ſi l’on s’en étoit ſouvenu.	je repète ici les mêmes choses que j'ai dites dans la Pièce, et qui auraient pu prévenir les Critiques, si l'on s'en était souvenu.
On ſçait juſqu’à quel excés alloit l’amour de la patrie chez les Romains, n’y doit pas proportionner le repentir d’avoir fait contre-elle le plus grand de tous les attentats?	On sais jusqu'à quel excès allait l'amour de la patrie chez les Romains, n'y doit pas proportionner le repentir d'avoir fait contre-elle le plus grand de tous les attentats?
c’eſt ce que j’ay à répondre à ceux qui me diſent qu’il n’y a point d’exemples de cela dans l’Hiſtoire;	c'est ce que j'ai à répondre à ceux qui me disent qu'il n'y a point d'exemples de cela dans l'Histoire;
il n’y a point d’exemple auſſi de la meſme faute dans un homme vertueux, & il me ſuffit d’avoir ſuivy le genie des Romains;	il n'y a point d'exemple aussi de la même faute dans un homme vertueux, et il me suffit d'avoir suivi le génie des Romains;
j’ay eu la liberté d’imaginer un trait fondé ſur ce caractere, & ſur l’état particulier où ſe trouve Titus.	j'ai eu la liberté d'imaginer un trait fondé sur ce caractère, et sur l'état particulier où se trouve Titus.
On n’euſt point deſaprouvé qu’il ſe fuſt donné la mort dans le remords infiny qu’il avoit de ſa faute;	On n'eût point desapprouvé qu'il se fût donné la mort dans le remords infini qu'il avait de sa faute;
